,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
SAMD11|ENSG00000187634.13|chr1,-0.000822547945183,0.996311395234477,-0.0104185337583048,0.970852450544032,SAMD11|ENSG00000187634.13|chr1,ns,0
ACAP2|ENSG00000114331.16|chr3,-0.0656506301411941,0.861543775983211,0.0066110546404153,0.974317548634491,ACAP2|ENSG00000114331.16|chr3,ns,0
XXYLT1|ENSG00000173950.16|chr3,-0.0146151289434602,0.977995634804145,-0.518258275220571,0.0892658221570755,XXYLT1|ENSG00000173950.16|chr3,ns,0
FAM43A|ENSG00000185112.6|chr3,0.0156434407283836,0.973773620715553,-0.0486611368111195,0.550430713490109,FAM43A|ENSG00000185112.6|chr3,ns,0
LSG1|ENSG00000041802.11|chr3,0.0503528660374398,0.914948348239171,0.065428030478517,0.862579989147488,LSG1|ENSG00000041802.11|chr3,ns,0
PAK2|ENSG00000180370.10|chr3,-0.422294181641823,0.193719967360883,-0.371770536875309,0.300062777513108,PAK2|ENSG00000180370.10|chr3,ns,0
MB21D2|ENSG00000180611.7|chr3,0.0980346134225673,0.801413244370181,0.157221789118567,0.642625845102893,MB21D2|ENSG00000180611.7|chr3,ns,0
LPP|ENSG00000145012.14|chr3,-0.246822610349002,0.444048836361021,-0.322463188213692,0.310953004933162,LPP|ENSG00000145012.14|chr3,ns,0
RPL39L|ENSG00000163923.10|chr3,-0.177415512023688,0.487167751426596,-0.0813127855482038,0.829412141706312,RPL39L|ENSG00000163923.10|chr3,ns,0
RFC4|ENSG00000163918.12|chr3,0.0266019455138983,0.960032915062821,0.180243325070875,0.601256472461328,RFC4|ENSG00000163918.12|chr3,ns,0
ETV5|ENSG00000244405.8|chr3,0.343997931634916,0.184481383443894,-0.0786892040950673,0.822252413909846,ETV5|ENSG00000244405.8|chr3,ns,0
TRA2B|ENSG00000136527.19|chr3,0.114559872205662,0.627479420990526,0.17557885253948,0.292503929105918,TRA2B|ENSG00000136527.19|chr3,ns,0
IGF2BP2|ENSG00000073792.16|chr3,-0.135742920908406,0.696294456508483,0.0684568849183368,0.85675330411828,IGF2BP2|ENSG00000073792.16|chr3,ns,0
SENP2|ENSG00000163904.13|chr3,-0.130733894868792,0.712977053674627,-0.152437857044365,0.637468646401457,SENP2|ENSG00000163904.13|chr3,ns,0
TMEM41A|ENSG00000163900.11|chr3,-0.0690800636469202,0.874622552233686,-0.332048854577266,0.272489584041484,TMEM41A|ENSG00000163900.11|chr3,ns,0
MAP3K13|ENSG00000073803.14|chr3,0.173621708756079,0.509617713462949,-0.138658946638738,0.0332075822223688,MAP3K13|ENSG00000073803.14|chr3,ns,0
MAGEF1|ENSG00000177383.5|chr3,-0.096718796814601,0.782307582068357,-0.0769159329192203,0.758042501557397,MAGEF1|ENSG00000177383.5|chr3,ns,0
POLR2H|ENSG00000163882.10|chr3,0.0134612982225526,0.979402047042111,-0.417990301544196,0.113338329700059,POLR2H|ENSG00000163882.10|chr3,ns,0
FAM131A|ENSG00000175182.15|chr3,0.022264742977312,0.956421268696116,-0.0762997952051634,0.816890048036515,FAM131A|ENSG00000175182.15|chr3,ns,0
EIF4G1|ENSG00000114867.22|chr3,-0.0104107580770263,0.983974785506079,-0.317862735763538,0.132871228518792,EIF4G1|ENSG00000114867.22|chr3,ns,0
CCDC50|ENSG00000152492.15|chr3,0.28344673023115,0.320013118540343,-0.163651042450156,0.631910572468998,CCDC50|ENSG00000152492.15|chr3,ns,0
PSMD2|ENSG00000175166.17|chr3,-0.238376240567182,0.465376596718515,0.0852971475826104,0.827903553309205,PSMD2|ENSG00000175166.17|chr3,ns,0
SENP5|ENSG00000119231.11|chr3,0.0289950396418709,0.959477997230152,-0.157739760107129,0.645643495456579,SENP5|ENSG00000119231.11|chr3,ns,0
NCBP2AS2|ENSG00000270170.2|chr3,0.0245418947588403,0.963667766466422,-0.0022575286693641,0.994771982082839,NCBP2AS2|ENSG00000270170.2|chr3,ns,0
TNIP2|ENSG00000168884.15|chr4,-0.127545863146552,0.719986496148951,-0.395011038397821,0.256975778504718,TNIP2|ENSG00000168884.15|chr4,ns,0
FAM193A|ENSG00000125386.16|chr4,0.0307603746110275,0.956421268696116,1.16950994443392,0.0300385975466178,FAM193A|ENSG00000125386.16|chr4,ns,0
RNF4|ENSG00000063978.16|chr4,-0.144637316393076,0.669463952233546,-0.826212200244056,0.0596346850768993,RNF4|ENSG00000063978.16|chr4,ns,0
MXD4|ENSG00000123933.17|chr4,-0.0514450936141454,0.910230991153999,0.243027040905799,0.475468737255846,MXD4|ENSG00000123933.17|chr4,ns,0
HAUS3|ENSG00000214367.9|chr4,0.194349136976552,0.559623957511694,0.13819874443612,0.691092214804374,HAUS3|ENSG00000214367.9|chr4,ns,0
NAT8L|ENSG00000185818.8|chr4,-0.661422394917707,0.0587257568099237,-0.602857279236658,0.113206835409954,NAT8L|ENSG00000185818.8|chr4,ns,0
NELFA|ENSG00000185049.16|chr4,0.0637606244538118,0.887419961824031,0.372301927894314,0.226020363933577,NELFA|ENSG00000185049.16|chr4,ns,0
NSD2|ENSG00000109685.19|chr4,-0.0618291726412974,0.887608667793559,0.306946665015905,0.379043962973849,NSD2|ENSG00000109685.19|chr4,ns,0
LETM1|ENSG00000168924.15|chr4,-0.120519646650278,0.742635178016897,-0.274464210007885,0.431590846100237,LETM1|ENSG00000168924.15|chr4,ns,0
FGFR3|ENSG00000068078.20|chr4,-0.0384696375645668,0.935276176730026,-0.0295092357269486,0.938126601225015,FGFR3|ENSG00000068078.20|chr4,ns,0
TMEM129|ENSG00000168936.11|chr4,0.0219298994931416,0.966060868244571,-0.0639349951808515,0.868611014174389,TMEM129|ENSG00000168936.11|chr4,ns,0
TACC3|ENSG00000013810.21|chr4,-0.324783807230792,0.101442625984713,0.115029620309783,0.65230536168042,TACC3|ENSG00000013810.21|chr4,ns,0
SLBP|ENSG00000163950.13|chr4,-0.0297451788203627,0.952542913472514,0.167057941658541,0.451439272354586,SLBP|ENSG00000163950.13|chr4,ns,0
NCBP2|ENSG00000114503.11|chr3,-0.0727624295880798,0.850590422038614,-0.485126802975222,0.132144723885802,NCBP2|ENSG00000114503.11|chr3,ns,0
UVSSA|ENSG00000163945.19|chr4,-0.135973564117393,0.582263486699001,-0.0192973105325468,0.911157909574687,UVSSA|ENSG00000163945.19|chr4,ns,0
CTBP1|ENSG00000159692.17|chr4,0.0356995221106033,0.948332030786315,-0.807534049147407,0.0008108752332544,CTBP1|ENSG00000159692.17|chr4,ns,0
FGFRL1|ENSG00000127418.15|chr4,-0.173456715290688,0.587212122263622,-0.649776078656919,0.128268402829145,FGFRL1|ENSG00000127418.15|chr4,ns,0
GAK|ENSG00000178950.18|chr4,0.0742245689076746,0.809502215218698,1.31350160989904,0.019626874519984,GAK|ENSG00000178950.18|chr4,ns,0
PCGF3|ENSG00000185619.19|chr4,-0.301264127345689,0.34316181496003,-0.256866867763281,0.457209905321256,PCGF3|ENSG00000185619.19|chr4,ns,0
ATP5ME|ENSG00000169020.10|chr4,-0.330690040034571,0.17126543362371,-0.55805131440004,0.0039372870593764,ATP5ME|ENSG00000169020.10|chr4,ns,0
PIGG|ENSG00000174227.16|chr4,0.114744711397068,0.692440257519335,-0.167659464371836,0.466196711157544,PIGG|ENSG00000174227.16|chr4,ns,0
ZNF721|ENSG00000182903.16|chr4,0.0233424812376314,0.964547237388291,1.17839889845326,0.0073284847197325,ZNF721|ENSG00000182903.16|chr4,ns,0
ZNF595|ENSG00000272602.6|chr4,0.0408712275087472,0.904393845426665,-0.088820176367111,0.616798732673808,ZNF595|ENSG00000272602.6|chr4,ns,0
RPL35A|ENSG00000182899.17|chr3,-0.132239896827795,0.429910260286724,-0.2943038567001,0.0005780288977512,RPL35A|ENSG00000182899.17|chr3,ns,0
LRCH3|ENSG00000186001.14|chr3,-0.068404202372761,0.848663153357492,0.195366185660151,0.513604564796403,LRCH3|ENSG00000186001.14|chr3,ns,0
FYTTD1|ENSG00000122068.13|chr3,-0.0208722246164914,0.969373610333798,-0.252517907410318,0.460741293660266,FYTTD1|ENSG00000122068.13|chr3,ns,0
RUBCN|ENSG00000145016.16|chr3,-0.226498972080991,0.484783562754818,-0.355806793364937,0.169134420300402,RUBCN|ENSG00000145016.16|chr3,ns,0
DLG1|ENSG00000075711.21|chr3,-0.0483182646778111,0.899773429894068,0.0540286407016533,0.762580926167917,DLG1|ENSG00000075711.21|chr3,ns,0
MAEA|ENSG00000090316.16|chr4,-0.0478237024108473,0.92032594738445,0.126728822552445,0.698122484202084,MAEA|ENSG00000090316.16|chr4,ns,0
ALG3|ENSG00000214160.10|chr3,-0.0146012415749812,0.976855184731309,-0.0072806528587242,0.986337180338485,ALG3|ENSG00000214160.10|chr3,ns,0
AP2M1|ENSG00000161203.14|chr3,-0.0906732516109331,0.813144420942971,-0.606272303180674,0.0920927471458554,AP2M1|ENSG00000161203.14|chr3,ns,0
DVL3|ENSG00000161202.20|chr3,-0.152608254959988,0.640075755823403,-0.587321896853227,0.15912337210131,DVL3|ENSG00000161202.20|chr3,ns,0
MECOM|ENSG00000085276.19|chr3,-0.0814953630032994,0.83338390826722,-0.0677645617353032,0.549784622881083,MECOM|ENSG00000085276.19|chr3,ns,0
GOLIM4|ENSG00000173905.9|chr3,-0.316857983217733,0.273868458940279,-0.118914951814898,0.727113799302213,GOLIM4|ENSG00000173905.9|chr3,ns,0
PDCD10|ENSG00000114209.15|chr3,-0.0158500333760615,0.976255162832523,-0.139501291253976,0.683208237695656,PDCD10|ENSG00000114209.15|chr3,ns,0
NMD3|ENSG00000169251.13|chr3,0.149378191405522,0.660858349997725,-0.235385398147777,0.49974400276251,NMD3|ENSG00000169251.13|chr3,ns,0
PPM1L|ENSG00000163590.14|chr3,-0.0451477047807606,0.915845024199446,-0.0765821395904914,0.714623399332904,PPM1L|ENSG00000163590.14|chr3,ns,0
KPNA4|ENSG00000186432.10|chr3,0.178703456571362,0.581709805297147,-0.466535327210643,0.144008829771658,KPNA4|ENSG00000186432.10|chr3,ns,0
TRIM59|ENSG00000213186.8|chr3,0.348873398740049,0.284603411858857,-0.250880052787971,0.31592056392476,TRIM59|ENSG00000213186.8|chr3,ns,0
SMC4|ENSG00000113810.16|chr3,0.103577760214243,0.772408419596162,-0.0521847817080866,0.89160141303868,SMC4|ENSG00000113810.16|chr3,ns,0
C3orf80|ENSG00000180044.6|chr3,-0.106196212540471,0.642862880702157,0.0817895925512079,0.782019728160575,C3orf80|ENSG00000180044.6|chr3,ns,0
SCHIP1|ENSG00000151967.18|chr3,-0.0112799921249508,0.982935535929778,0.0040957741165989,0.992944016722633,SCHIP1|ENSG00000151967.18|chr3,ns,0
IQCJ-SCHIP1|ENSG00000283154.3|chr3,-0.0112799921249508,0.982935535929778,0.0040957741165989,0.992944016722633,IQCJ-SCHIP1|ENSG00000283154.3|chr3,ns,0
MFSD1|ENSG00000118855.21|chr3,0.0125047496027233,0.973773620715553,-0.499862160704195,0.132871228518792,MFSD1|ENSG00000118855.21|chr3,ns,0
GFM1|ENSG00000168827.15|chr3,-0.074806690349616,0.854040340357209,-0.204226932656403,0.533410605211134,GFM1|ENSG00000168827.15|chr3,ns,0
MYNN|ENSG00000085274.16|chr3,0.632952494136454,0.0911841615571077,-0.02748959180563,0.934420999901705,MYNN|ENSG00000085274.16|chr3,ns,0
MLF1|ENSG00000178053.21|chr3,0.0382564986241054,0.91450368623511,-0.0917485356762007,0.706929892145705,MLF1|ENSG00000178053.21|chr3,ns,0
SHOX2|ENSG00000168779.21|chr3,-0.773754752470918,0.0648286239601326,-1.39172763736174,0.0201348156210169,SHOX2|ENSG00000168779.21|chr3,ns,0
CCNL1|ENSG00000163660.12|chr3,0.262440749041506,0.409863499750203,0.160828501829685,0.608076711675734,CCNL1|ENSG00000163660.12|chr3,ns,0
TIPARP|ENSG00000163659.13|chr3,1.21070490811766,6.76328662525925e-06,0.0875024953077526,0.797686147492258,TIPARP|ENSG00000163659.13|chr3,ns,0
SSR3|ENSG00000114850.7|chr3,0.370713037016507,0.074634810445097,0.444369864240594,0.0659988967281692,SSR3|ENSG00000114850.7|chr3,ns,0
GMPS|ENSG00000163655.16|chr3,0.234135492047275,0.469057603299583,-0.0573078117588039,0.729213548792146,GMPS|ENSG00000163655.16|chr3,ns,0
SLC33A1|ENSG00000169359.16|chr3,0.885620557904633,0.0011216559822576,0.078371743822851,0.830432213670907,SLC33A1|ENSG00000169359.16|chr3,ns,0
C3orf33|ENSG00000174928.16|chr3,-0.0088333493320732,0.984824463684706,-0.0774807564631151,0.824318158783686,C3orf33|ENSG00000174928.16|chr3,ns,0
RAP2B|ENSG00000181467.5|chr3,-0.107390126607709,0.778461875777865,-0.283490585466621,0.390781861250404,RAP2B|ENSG00000181467.5|chr3,ns,0
P2RY1|ENSG00000169860.7|chr3,-0.106921634630323,0.757823297878132,-0.12859302798534,0.563527702909431,P2RY1|ENSG00000169860.7|chr3,ns,0
MED12L|ENSG00000144893.13|chr3,-0.0187275184470111,0.968971018672451,-0.236800053295393,0.216835588030611,MED12L|ENSG00000144893.13|chr3,ns,0
SIAH2|ENSG00000181788.4|chr3,0.402406339897683,0.17043950491968,0.322431563421466,0.249019614641309,SIAH2|ENSG00000181788.4|chr3,ns,0
EIF2A|ENSG00000144895.12|chr3,0.0864835612110009,0.819590813528198,-0.0584101548500333,0.515167327365877,EIF2A|ENSG00000144895.12|chr3,ns,0
SERP1|ENSG00000120742.11|chr3,0.531754323524995,0.0090901850687842,0.262810146737755,0.31810453051324,SERP1|ENSG00000120742.11|chr3,ns,0
RSRC1|ENSG00000174891.14|chr3,-0.0123381038533561,0.976255162832523,-0.0788235273704907,0.816433663197196,RSRC1|ENSG00000174891.14|chr3,ns,0
SEC62|ENSG00000008952.17|chr3,0.0026748790927427,0.994599662540644,-0.162351297838732,0.626753368400548,SEC62|ENSG00000008952.17|chr3,ns,0
PHC3|ENSG00000173889.16|chr3,0.0124870974560463,0.981583056622592,0.0314924566615936,0.891767611980501,PHC3|ENSG00000173889.16|chr3,ns,0
PRKCI|ENSG00000163558.13|chr3,-0.139858130827495,0.689397657328063,-0.199240767246866,0.297398629346475,PRKCI|ENSG00000163558.13|chr3,ns,0
EIF2B5|ENSG00000145191.15|chr3,-0.0458936405943962,0.91450368623511,-0.0197993487537732,0.960222951903934,EIF2B5|ENSG00000145191.15|chr3,ns,0
ABCC5|ENSG00000114770.17|chr3,-0.0874454784775687,0.793677803287704,-0.0388523434958803,0.181420430647179,ABCC5|ENSG00000114770.17|chr3,ns,0
PARL|ENSG00000175193.14|chr3,-0.154890640757593,0.636130417609105,-0.065717395549932,0.812217068938661,PARL|ENSG00000175193.14|chr3,ns,0
MAP6D1|ENSG00000180834.8|chr3,-0.117668375830915,0.659398254360739,-0.166429355015863,0.491743038628673,MAP6D1|ENSG00000180834.8|chr3,ns,0
ENSG00000283765|ENSG00000283765.1|chr3,-0.117668375830915,0.659398254360739,-0.166429355015863,0.491743038628673,ENSG00000283765|ENSG00000283765.1|chr3,ns,0
YEATS2|ENSG00000163872.16|chr3,-0.0720446468030676,0.845693643547663,-0.0291711013345656,0.914080421047448,YEATS2|ENSG00000163872.16|chr3,ns,0
KLHL24|ENSG00000114796.16|chr3,0.0279487240524859,0.959477997230152,-0.0649674368217745,0.690760791992067,KLHL24|ENSG00000114796.16|chr3,ns,0
DCUN1D1|ENSG00000043093.15|chr3,-0.121997681218117,0.731785411077895,-0.318089329521353,0.356546225729465,DCUN1D1|ENSG00000043093.15|chr3,ns,0
ATP11B|ENSG00000058063.16|chr3,0.0375598953086912,0.933395060882816,-0.266577283081636,0.0599278168593951,ATP11B|ENSG00000058063.16|chr3,ns,0
SOX2|ENSG00000181449.4|chr3,-0.386488135605943,0.237270227807301,-0.25045983614604,0.47293653696044,SOX2|ENSG00000181449.4|chr3,ns,0
DNAJC19|ENSG00000205981.9|chr3,-0.0885399756091913,0.819590813528198,-0.315331880616281,0.335078570069211,DNAJC19|ENSG00000205981.9|chr3,ns,0
FXR1|ENSG00000114416.19|chr3,-0.176161053916908,0.549923689833294,-0.0006020871862626,0.997868545838423,FXR1|ENSG00000114416.19|chr3,ns,0
TTC14|ENSG00000163728.11|chr3,0.104904455463529,0.780656563904285,0.200673567606099,0.577717897117228,TTC14|ENSG00000163728.11|chr3,ns,0
USP13|ENSG00000058056.10|chr3,-0.0722183902191875,0.862893900187705,-0.372706177040973,0.298262506544953,USP13|ENSG00000058056.10|chr3,ns,0
NDUFB5|ENSG00000136521.13|chr3,0.100184515856474,0.794794017321435,-0.0055081198403763,0.989349668902129,NDUFB5|ENSG00000136521.13|chr3,ns,0
MRPL47|ENSG00000136522.14|chr3,-0.203562294639681,0.540384316748075,-0.529292779130594,0.113093780072437,MRPL47|ENSG00000136522.14|chr3,ns,0
ACTL6A|ENSG00000136518.17|chr3,0.0798209766710402,0.842864378235644,-0.0814297803341824,0.803915078256562,ACTL6A|ENSG00000136518.17|chr3,ns,0
GNB4|ENSG00000114450.11|chr3,-0.0451779692123363,0.924167043863381,-0.304722845515723,0.385303038882517,GNB4|ENSG00000114450.11|chr3,ns,0
MFN1|ENSG00000171109.19|chr3,0.0476873459584734,0.92032594738445,0.0206287162607104,0.96148874124363,MFN1|ENSG00000171109.19|chr3,ns,0
ZNF639|ENSG00000121864.10|chr3,0.21672363893649,0.484783562754818,-0.197601284748503,0.548875647107365,ZNF639|ENSG00000121864.10|chr3,ns,0
PIK3CA|ENSG00000121879.6|chr3,0.160932801069186,0.628825295792835,-0.248536537780577,0.0632550238717702,PIK3CA|ENSG00000121879.6|chr3,ns,0
ZMAT3|ENSG00000172667.11|chr3,-0.097833148240992,0.784913311899838,-0.350107412218834,0.287946778829665,ZMAT3|ENSG00000172667.11|chr3,ns,0
TBL1XR1|ENSG00000177565.18|chr3,-0.0457632293678717,0.914948348239171,-0.682886622599676,0.0384384158050843,TBL1XR1|ENSG00000177565.18|chr3,ns,0
ECT2|ENSG00000114346.14|chr3,-0.140779170517621,0.658649712895531,-0.0245740849606201,0.945264618295845,ECT2|ENSG00000114346.14|chr3,ns,0
NCEH1|ENSG00000144959.11|chr3,0.0184880243074153,0.969373610333798,-0.0888953823022586,0.283591751095833,NCEH1|ENSG00000144959.11|chr3,ns,0
FNDC3B|ENSG00000075420.13|chr3,0.225971263093178,0.484837587744045,0.0057529178957775,0.990583380188992,FNDC3B|ENSG00000075420.13|chr3,ns,0
TNIK|ENSG00000154310.17|chr3,-0.0144001278052414,0.970985001779083,-0.189606812775311,0.272660961174996,TNIK|ENSG00000154310.17|chr3,ns,0
EIF5A2|ENSG00000163577.8|chr3,-0.216257267808072,0.479379660333777,-2.02210050221006,0.0068417426532538,EIF5A2|ENSG00000163577.8|chr3,ns,0
SKIL|ENSG00000136603.14|chr3,0.421402971676488,0.0365859548750414,-0.148305739737014,0.669191509955647,SKIL|ENSG00000136603.14|chr3,ns,0
PFN2|ENSG00000070087.15|chr3,-0.211029847336338,0.436037046588477,-0.244040980759205,0.326082714042906,PFN2|ENSG00000070087.15|chr3,ns,0
SNRNP200|ENSG00000144028.15|chr2,-0.0285660050770666,0.959560604366239,-0.39395421518239,0.242498772047257,SNRNP200|ENSG00000144028.15|chr2,ns,0
CIAO1|ENSG00000144021.3|chr2,0.0104386893685509,0.984878432466411,-0.240118501581767,0.3739145288561,CIAO1|ENSG00000144021.3|chr2,ns,0
TMEM127|ENSG00000135956.9|chr2,-0.180307873029452,0.590526979795439,-1.40725389361478,0.0027684494332425,TMEM127|ENSG00000135956.9|chr2,ns,0
TTLL7|ENSG00000137941.17|chr1,0.001294976795911,0.996500405297203,-0.024386823261334,0.861925279821024,TTLL7|ENSG00000137941.17|chr1,ns,0
ADGRL2|ENSG00000117114.21|chr1,-0.229659267780204,0.478650818788187,-0.180709769683017,0.11085168965751,ADGRL2|ENSG00000117114.21|chr1,ns,0
DNAJB4|ENSG00000162616.9|chr1,-0.065152969075649,0.856464079981646,-0.309082455386368,0.0632550238717702,DNAJB4|ENSG00000162616.9|chr1,ns,0
FUBP1|ENSG00000162613.17|chr1,0.0192763608602775,0.969391924988696,-0.212727706474126,0.461990021812686,FUBP1|ENSG00000162613.17|chr1,ns,0
NEXN|ENSG00000162614.19|chr1,0.149550881249563,0.553941892287297,0.0773680960566588,0.683353186510544,NEXN|ENSG00000162614.19|chr1,ns,0
MIGA1|ENSG00000180488.16|chr1,0.014045319261838,0.973460088420325,-0.143779405279098,0.589607115671573,MIGA1|ENSG00000180488.16|chr1,ns,0
USP33|ENSG00000077254.14|chr1,0.131668157055069,0.684607769950906,0.0353661725954472,0.924159867024616,USP33|ENSG00000077254.14|chr1,ns,0
ZZZ3|ENSG00000036549.13|chr1,0.518852407812727,0.0706821058381481,0.35689771450771,0.291687734814261,ZZZ3|ENSG00000036549.13|chr1,ns,0
PIGK|ENSG00000142892.15|chr1,0.0495016868442788,0.894805423055202,-0.0456683903950151,0.735161490452575,PIGK|ENSG00000142892.15|chr1,ns,0
ST6GALNAC3|ENSG00000184005.11|chr1,0.0449055447284512,0.898164604206056,-0.0740725623759602,0.783541924242865,ST6GALNAC3|ENSG00000184005.11|chr1,ns,0
ACADM|ENSG00000117054.15|chr1,-0.039288270638051,0.935276176730026,-0.244518153177346,0.381454318224739,ACADM|ENSG00000117054.15|chr1,ns,0
SLC44A5|ENSG00000137968.17|chr1,-0.0670525579444949,0.807594821462279,-0.0379079962171919,0.61571674086072,SLC44A5|ENSG00000137968.17|chr1,ns,0
TYW3|ENSG00000162623.16|chr1,-0.199298072561302,0.515694783496494,-0.160195821915542,0.615373250985161,TYW3|ENSG00000162623.16|chr1,ns,0
PRKACB|ENSG00000142875.20|chr1,-0.039482018091105,0.904393845426665,-0.126563928369526,0.447641420978208,PRKACB|ENSG00000142875.20|chr1,ns,0
CRYZ|ENSG00000116791.14|chr1,0.146118578631068,0.660189251840355,-0.100747990954751,0.784549882326423,CRYZ|ENSG00000116791.14|chr1,ns,0
ZRANB2|ENSG00000132485.14|chr1,0.321137657065239,0.174600684087405,-0.258194026289628,0.452466170718246,ZRANB2|ENSG00000132485.14|chr1,ns,0
ANKRD13C|ENSG00000118454.13|chr1,-0.107835098630351,0.763773718248189,-0.529793273220154,0.141701849852846,ANKRD13C|ENSG00000118454.13|chr1,ns,0
SRSF11|ENSG00000116754.14|chr1,-0.0125961119526623,0.978849180239187,-0.0699055701621496,0.803830597377743,SRSF11|ENSG00000116754.14|chr1,ns,0
LRRC40|ENSG00000066557.6|chr1,0.0554944592919783,0.890554320912235,0.0476350243575314,0.834698658064185,LRRC40|ENSG00000066557.6|chr1,ns,0
DEPDC1|ENSG00000024526.17|chr1,-0.110460167204079,0.761337743342595,-0.423386035084305,0.164955797852407,DEPDC1|ENSG00000024526.17|chr1,ns,0
WLS|ENSG00000116729.14|chr1,-0.101191937276671,0.789015554643789,-0.0714087674637826,0.851700468085995,WLS|ENSG00000116729.14|chr1,ns,0
GNG12|ENSG00000172380.6|chr1,-0.0534928710796154,0.908434850951946,-0.5964377897408,0.107318224348801,GNG12|ENSG00000172380.6|chr1,ns,0
SERBP1|ENSG00000142864.15|chr1,-0.0734749924325204,0.642862880702157,-0.23704273611261,0.0093728963489574,SERBP1|ENSG00000142864.15|chr1,ns,0
SLC35D1|ENSG00000116704.8|chr1,0.0661863994692174,0.880850849051344,0.281861837871079,0.421140439219453,SLC35D1|ENSG00000116704.8|chr1,ns,0
MIER1|ENSG00000198160.15|chr1,0.0091679571436872,0.986510632883373,-0.0291621354746883,0.8308772414627,MIER1|ENSG00000198160.15|chr1,ns,0
LEPROT|ENSG00000213625.9|chr1,-0.0434498316872486,0.928271883470254,-0.121351885376338,0.738385006557287,LEPROT|ENSG00000213625.9|chr1,ns,0
DNAJC6|ENSG00000116675.16|chr1,0.0327154710090579,0.941725208625494,-0.135393934507553,0.636872123384748,DNAJC6|ENSG00000116675.16|chr1,ns,0
AK4|ENSG00000162433.15|chr1,-0.665343316991548,0.0414479557509927,-0.423103380392107,0.239736091354294,AK4|ENSG00000162433.15|chr1,ns,0
FPGT|ENSG00000254685.8|chr1,0.0145130868122821,0.973773620715553,-0.0722327207066628,0.691052276749065,FPGT|ENSG00000254685.8|chr1,ns,0
JAK1|ENSG00000162434.14|chr1,-0.189491347038761,0.570730120488991,-0.254508501894513,0.458806085862051,JAK1|ENSG00000162434.14|chr1,ns,0
RPF1|ENSG00000117133.11|chr1,-0.0780589212870005,0.833194633166134,0.0415503072529321,0.88423833507483,RPF1|ENSG00000117133.11|chr1,ns,0
SSX2IP|ENSG00000117155.17|chr1,-0.315239482607334,0.277880724572638,-0.482811694287455,0.183438236183993,SSX2IP|ENSG00000117155.17|chr1,ns,0
RPL5|ENSG00000122406.14|chr1,-0.0322584732030832,0.900574153960218,-0.0710869530912746,0.607250617600109,RPL5|ENSG00000122406.14|chr1,ns,0
