,log2FC_total,padj_total,log2FC_trap,padj_trap,gene,regulation,plot_order
RNF24|ENSG00000101236.17|chr20,0.329261679028147,0.14133223504751,0.0534322501879999,0.836463172400452,RNF24|ENSG00000101236.17|chr20,ns,0
PANK2|ENSG00000125779.24|chr20,0.101950849404277,0.59688574195455,0.29233485897205,0.198515658027576,PANK2|ENSG00000125779.24|chr20,ns,0
MAVS|ENSG00000088888.18|chr20,-0.065147040575728,0.708925886571818,-0.114999969075368,0.651580268437399,MAVS|ENSG00000088888.18|chr20,ns,0
CDC25B|ENSG00000101224.18|chr20,-0.11235123504598,0.489277964467803,-0.634196128047553,0.0006624599139109,CDC25B|ENSG00000101224.18|chr20,ns,0
CENPB|ENSG00000125817.8|chr20,-0.223735674358624,0.201404466055929,-0.209471679775431,0.387646307139416,CENPB|ENSG00000125817.8|chr20,ns,0
C20orf27|ENSG00000101220.18|chr20,-0.117700382721222,0.530206794521275,-0.233088247742915,0.278922246455486,C20orf27|ENSG00000101220.18|chr20,ns,0
ITPA|ENSG00000125877.13|chr20,0.021929144551132,0.910134933924954,0.164939854814057,0.318849823693797,ITPA|ENSG00000125877.13|chr20,ns,0
DDRGK1|ENSG00000198171.13|chr20,-0.0471798992600707,0.822071440642533,0.347621913385873,0.0459487190212401,DDRGK1|ENSG00000198171.13|chr20,ns,0
LZTS3|ENSG00000088899.16|chr20,-0.193787971983707,0.327825319105683,-0.154352860394038,0.491920793570512,LZTS3|ENSG00000088899.16|chr20,ns,0
FASTKD5|ENSG00000215251.5|chr20,-0.440108664006402,0.0276415143022974,0.0664685545937722,0.821356001140951,FASTKD5|ENSG00000215251.5|chr20,ns,0
UBOX5|ENSG00000185019.17|chr20,-0.0465611272697147,0.786390198918198,0.118998884353781,0.540464245231297,UBOX5|ENSG00000185019.17|chr20,ns,0
MRPS26|ENSG00000125901.6|chr20,0.0045965672568653,0.984728513738294,-0.0183705676869388,0.940689932121569,MRPS26|ENSG00000125901.6|chr20,ns,0
PRNP|ENSG00000171867.18|chr20,0.281669646063705,0.0685154765004059,0.390416517569167,0.0860772854702761,PRNP|ENSG00000171867.18|chr20,ns,0
MYDGF|ENSG00000074842.8|chr19,0.11549868411572,0.408452790189856,0.276185228833203,0.0553425332870024,MYDGF|ENSG00000074842.8|chr19,ns,0
ZNF526|ENSG00000167625.11|chr19,0.0512309689406335,0.812548828300383,-0.0450948968887828,0.831766491038708,ZNF526|ENSG00000167625.11|chr19,ns,0
ZNF574|ENSG00000105732.13|chr19,-0.0558390057895369,0.779228368420526,0.0366980532025688,0.894282738499458,ZNF574|ENSG00000105732.13|chr19,ns,0
NDUFB7|ENSG00000099795.7|chr19,-0.0086012509116964,0.972053252645003,-0.0308204710445122,0.855532015346344,NDUFB7|ENSG00000099795.7|chr19,ns,0
GIPC1|ENSG00000123159.16|chr19,-0.0908608427671145,0.659179185642355,-0.148986753050165,0.533328554050838,GIPC1|ENSG00000123159.16|chr19,ns,0
DDX39A|ENSG00000123136.15|chr19,0.204598720003381,0.142279306579977,0.468646559154476,0.0012612170237248,DDX39A|ENSG00000123136.15|chr19,ns,0
ADGRE5|ENSG00000123146.20|chr19,-0.0979395199512367,0.635080094051565,0.168572276598143,0.51073022183115,ADGRE5|ENSG00000123146.20|chr19,ns,0
C19orf53|ENSG00000104979.9|chr19,-0.313453428042233,0.0043613176403002,-0.228626854768634,0.102489479085798,C19orf53|ENSG00000104979.9|chr19,ns,0
MRI1|ENSG00000037757.14|chr19,0.0495132922851499,0.769053984913931,-0.0422784687432026,0.878607196259519,MRI1|ENSG00000037757.14|chr19,ns,0
STX10|ENSG00000104915.15|chr19,0.153485274345275,0.432619110152915,-0.304108069757196,0.252489421995947,STX10|ENSG00000104915.15|chr19,ns,0
NACC1|ENSG00000160877.7|chr19,-0.705914423550969,0.0328552311857219,-0.0688829486801154,0.747548460446465,NACC1|ENSG00000160877.7|chr19,ns,0
TRMT1|ENSG00000104907.13|chr19,0.150373410174995,0.446533846379064,0.227514029099522,0.366360851878193,TRMT1|ENSG00000104907.13|chr19,ns,0
NFIX|ENSG00000008441.19|chr19,-0.205884884705934,0.298060231594331,-0.0886541764596857,0.641506468913423,NFIX|ENSG00000008441.19|chr19,ns,0
GADD45GIP1|ENSG00000179271.3|chr19,-0.173935417861625,0.210243826680822,-0.225357134338895,0.126739544269244,GADD45GIP1|ENSG00000179271.3|chr19,ns,0
RAD23A|ENSG00000179262.10|chr19,-0.171471999918954,0.159204774491968,-0.517526958367184,0.0004212086580101,RAD23A|ENSG00000179262.10|chr19,ns,0
DNASE2|ENSG00000105612.10|chr19,0.116215859957561,0.563289200979919,0.0675793656632534,0.816858001345305,DNASE2|ENSG00000105612.10|chr19,ns,0
RNASEH2A|ENSG00000104889.7|chr19,0.0304182817406089,0.888208171471129,0.0789731099204441,0.747840604237428,RNASEH2A|ENSG00000104889.7|chr19,ns,0
PRDX2|ENSG00000167815.12|chr19,0.016072109073413,0.950545035600257,0.103775383957263,0.650177572555942,PRDX2|ENSG00000167815.12|chr19,ns,0
JUNB|ENSG00000171223.6|chr19,-0.0531231380545654,0.810240848119442,-0.0133158710645118,0.966672112188444,JUNB|ENSG00000171223.6|chr19,ns,0
GET3|ENSG00000198356.12|chr19,0.127222857652808,0.525278687359949,-0.134448031052469,0.607642100648026,GET3|ENSG00000198356.12|chr19,ns,0
TRIR|ENSG00000123144.11|chr19,0.0081640308072315,0.974689086319134,0.0366615933959149,0.899894195058915,TRIR|ENSG00000123144.11|chr19,ns,0
FBXW9|ENSG00000132004.13|chr19,0.032780890587746,0.883703405916882,0.632058416985,0.0580031303142262,FBXW9|ENSG00000132004.13|chr19,ns,0
DHPS|ENSG00000095059.17|chr19,-0.0014473554299229,0.993606270433828,0.0405951336735012,0.895945518493577,DHPS|ENSG00000095059.17|chr19,ns,0
WDR83OS|ENSG00000105583.11|chr19,-0.1579597706071,0.278709703228171,-0.136151095155595,0.397828193093097,WDR83OS|ENSG00000105583.11|chr19,ns,0
MAN2B1|ENSG00000104774.13|chr19,-0.511716743589748,0.0272367290911074,-0.212929044795734,0.393097059489763,MAN2B1|ENSG00000104774.13|chr19,ns,0
ZNF791|ENSG00000173875.14|chr19,0.189595391384227,0.26734010917106,-0.0472202346490453,0.87736846738931,ZNF791|ENSG00000173875.14|chr19,ns,0
ZNF136|ENSG00000196646.12|chr19,0.13157857667972,0.474126558610602,-0.0161906625752117,0.96541483275682,ZNF136|ENSG00000196646.12|chr19,ns,0
ELOF1|ENSG00000130165.11|chr19,-0.234461098111057,0.14781812943187,-0.159393908608571,0.406558350314454,ELOF1|ENSG00000130165.11|chr19,ns,0
ECSIT|ENSG00000130159.15|chr19,-0.0189498244303299,0.942208373430577,-0.0622644722166562,0.831149934929346,ECSIT|ENSG00000130159.15|chr19,ns,0
SWSAP1|ENSG00000173928.4|chr19,-0.0644605964129868,0.668301725181972,0.114222333376429,0.592828370377119,SWSAP1|ENSG00000173928.4|chr19,ns,0
SYDE1|ENSG00000105137.13|chr19,-0.112828952815941,0.576555271286935,-0.0019290944586011,0.995153172009688,SYDE1|ENSG00000105137.13|chr19,ns,0
ILVBL|ENSG00000105135.16|chr19,-0.347158650964826,0.0665201779204983,0.017157850813934,0.962858795643548,ILVBL|ENSG00000105135.16|chr19,ns,0
BRD4|ENSG00000141867.19|chr19,0.10966816995911,0.406123905550041,-0.14925973859838,0.39956127811098,BRD4|ENSG00000141867.19|chr19,ns,0
AKAP8|ENSG00000105127.10|chr19,0.0650394427696249,0.761325365357247,0.226727142985891,0.368881419016271,AKAP8|ENSG00000105127.10|chr19,ns,0
IFI30|ENSG00000216490.4|chr19,-0.478545190426792,0.006409123268404,0.0261052967702333,0.935832937579255,IFI30|ENSG00000216490.4|chr19,ns,0
PIK3R2|ENSG00000105647.19|chr19,-0.278947656268234,0.175543184852369,-1.46280700930634,0.0003535778383229,PIK3R2|ENSG00000105647.19|chr19,ns,0
CCDC124|ENSG00000007080.11|chr19,-0.199112971208636,0.313630722199634,-0.127338433905986,0.626517105126652,CCDC124|ENSG00000007080.11|chr19,ns,0
MAP1S|ENSG00000130479.11|chr19,-0.539434736475263,0.0374753809436618,-0.236201901112421,0.320348535750418,MAP1S|ENSG00000130479.11|chr19,ns,0
COLGALT1|ENSG00000130309.12|chr19,-0.1079778809451,0.425674958620534,-0.411235956392993,0.0059843228713673,COLGALT1|ENSG00000130309.12|chr19,ns,0
PGLS|ENSG00000130313.7|chr19,-0.144939952696141,0.460241586285765,0.0421407179506337,0.892280294445878,PGLS|ENSG00000130313.7|chr19,ns,0
MVB12A|ENSG00000141971.13|chr19,-0.026768088999717,0.914420463998997,0.0096410955492172,0.980100697583608,MVB12A|ENSG00000141971.13|chr19,ns,0
GTPBP3|ENSG00000130299.17|chr19,0.108392761416524,0.528824220105946,0.255831707074052,0.212969984952493,GTPBP3|ENSG00000130299.17|chr19,ns,0
ANO8|ENSG00000074855.11|chr19,-0.26351604549854,0.205988489838398,0.0907424041269412,0.727721539133311,ANO8|ENSG00000074855.11|chr19,ns,0
DDA1|ENSG00000130311.11|chr19,-0.0298747884858774,0.883467598238421,-0.463873497483238,0.014722945217856,DDA1|ENSG00000130311.11|chr19,ns,0
MRPL34|ENSG00000130312.7|chr19,-0.13541158485436,0.312639472320329,-0.394262902003604,0.0062073723563537,MRPL34|ENSG00000130312.7|chr19,ns,0
ABHD8|ENSG00000127220.6|chr19,0.0978626429784856,0.605710769888602,-1.07032168822496,0.0263524849929553,ABHD8|ENSG00000127220.6|chr19,ns,0
BABAM1|ENSG00000105393.16|chr19,-0.0174448663185969,0.930079375962461,-0.144669100987554,0.342479965931013,BABAM1|ENSG00000105393.16|chr19,ns,0
TMEM205|ENSG00000105518.14|chr19,0.0083056845957766,0.973790046932956,-0.286758298148917,0.24288389465977,TMEM205|ENSG00000105518.14|chr19,ns,0
NR2F6|ENSG00000160113.6|chr19,-0.174507113605085,0.283216947361528,-0.280184222351109,0.201126566404559,NR2F6|ENSG00000160113.6|chr19,ns,0
USE1|ENSG00000053501.14|chr19,0.151222576867657,0.435322811678325,-0.128832496481689,0.624620232925793,USE1|ENSG00000053501.14|chr19,ns,0
MYO9B|ENSG00000099331.14|chr19,-0.0032966359957424,0.990642601565954,0.13392297008289,0.547730490101165,MYO9B|ENSG00000099331.14|chr19,ns,0
HAUS8|ENSG00000131351.15|chr19,0.31318217280161,0.141356864597536,0.349015582457115,0.19584274423772,HAUS8|ENSG00000131351.15|chr19,ns,0
SIN3B|ENSG00000127511.10|chr19,-0.0037481518164226,0.989180851800319,0.0086554957306137,0.979197345080317,SIN3B|ENSG00000127511.10|chr19,ns,0
TMEM38A|ENSG00000072954.7|chr19,-0.0316567434733313,0.882528756875591,-0.154290092824382,0.354220779744909,TMEM38A|ENSG00000072954.7|chr19,ns,0
SMIM7|ENSG00000214046.9|chr19,0.0379751013668023,0.87511593539155,-0.0005966182574624,0.997983372129733,SMIM7|ENSG00000214046.9|chr19,ns,0
MED26|ENSG00000105085.11|chr19,0.017248360891464,0.946685540901085,-0.154317806010103,0.532228422460152,MED26|ENSG00000105085.11|chr19,ns,0
SLC35E1|ENSG00000127526.15|chr19,-0.112196916829854,0.534163535525029,-0.264063034525875,0.231242693873398,SLC35E1|ENSG00000127526.15|chr19,ns,0
CHERP|ENSG00000085872.15|chr19,-0.0763219253392989,0.672731334896787,0.169363150315838,0.440229398103381,CHERP|ENSG00000085872.15|chr19,ns,0
AP1M1|ENSG00000072958.9|chr19,-0.116030743569161,0.500692585746981,0.104289372451287,0.676897727188816,AP1M1|ENSG00000072958.9|chr19,ns,0
FAM32A|ENSG00000105058.12|chr19,-0.227219790620342,0.110750576461078,-0.220485020959717,0.200202353736095,FAM32A|ENSG00000105058.12|chr19,ns,0
RAB8A|ENSG00000167461.12|chr19,-0.377936048968615,0.0152825930479029,-0.0299499691531319,0.923942560085592,RAB8A|ENSG00000167461.12|chr19,ns,0
WIZ|ENSG00000011451.21|chr19,-0.0541649328307721,0.781784966064401,-0.0895742637039582,0.74400710298185,WIZ|ENSG00000011451.21|chr19,ns,0
OCEL1|ENSG00000099330.9|chr19,0.0065992021959916,0.976828192490322,0.0080873169893256,0.980143928425987,OCEL1|ENSG00000099330.9|chr19,ns,0
MPV17L2|ENSG00000254858.10|chr19,0.164733960473027,0.37868710036494,0.479997970511811,0.017128784639256,MPV17L2|ENSG00000254858.10|chr19,ns,0
KANK2|ENSG00000197256.11|chr19,-0.227055945000154,0.256870403064245,-0.0497147549182323,0.844303855497578,KANK2|ENSG00000197256.11|chr19,ns,0
LDLR|ENSG00000130164.14|chr19,0.111772484250119,0.548653483880133,0.0500007079310499,0.831454707569273,LDLR|ENSG00000130164.14|chr19,ns,0
SNAPC2|ENSG00000104976.12|chr19,0.0660783707949432,0.751330213668244,0.0002068702085525,0.999673689586087,SNAPC2|ENSG00000104976.12|chr19,ns,0
MAP2K7|ENSG00000076984.18|chr19,0.269686705098803,0.153976715497289,0.0783203481024923,0.786346779306739,MAP2K7|ENSG00000076984.18|chr19,ns,0
LRRC8E|ENSG00000171017.11|chr19,0.109311306207196,0.560597676835672,0.23003535560296,0.322186057229655,LRRC8E|ENSG00000171017.11|chr19,ns,0
EVI5L|ENSG00000142459.9|chr19,0.0396148824792712,0.857211639625204,-0.104721942371078,0.628017392342008,EVI5L|ENSG00000142459.9|chr19,ns,0
TRAPPC5|ENSG00000181029.9|chr19,-0.165338277545863,0.29992733550891,-0.171792578234892,0.297074042370582,TRAPPC5|ENSG00000181029.9|chr19,ns,0
ENSG00000269711|ENSG00000269711.1|chr19,-0.147295615728471,0.337268413686896,-0.127466196876123,0.405030962448836,ENSG00000269711|ENSG00000269711.1|chr19,ns,0
PET100|ENSG00000229833.11|chr19,-0.454727551459652,0.0394221023630731,-0.186437856781448,0.452033041201941,PET100|ENSG00000229833.11|chr19,ns,0
ZNF358|ENSG00000198816.7|chr19,-0.355619113087832,0.124270006574758,-0.0066600881186057,0.98021534609511,ZNF358|ENSG00000198816.7|chr19,ns,0
ARHGEF18|ENSG00000104880.19|chr19,-0.0811124639924151,0.68211171194427,-0.178635410508751,0.200202353736095,ARHGEF18|ENSG00000104880.19|chr19,ns,0
INSR|ENSG00000171105.14|chr19,-0.172682368329675,0.371038406408262,-0.0057184360378969,0.986095017261451,INSR|ENSG00000171105.14|chr19,ns,0
ZNF557|ENSG00000130544.12|chr19,0.10044554680288,0.601635725775767,0.36819906566072,0.177834645317097,ZNF557|ENSG00000130544.12|chr19,ns,0
TRIP10|ENSG00000125733.18|chr19,0.0458061257851787,0.80309303373392,0.123727645021301,0.554053638534368,TRIP10|ENSG00000125733.18|chr19,ns,0
GTF2F1|ENSG00000125651.14|chr19,-0.0375791220281565,0.871235910697454,0.0719715511183874,0.796198000021142,GTF2F1|ENSG00000125651.14|chr19,ns,0
ALKBH7|ENSG00000125652.8|chr19,-0.0319499976047807,0.880598639851784,0.0058509860049072,0.987090932653388,ALKBH7|ENSG00000125652.8|chr19,ns,0
CLPP|ENSG00000125656.11|chr19,0.0516660381105087,0.776729566521364,-0.149902112346564,0.404122252624731,CLPP|ENSG00000125656.11|chr19,ns,0
MLLT1|ENSG00000130382.9|chr19,-0.0152053905239389,0.954810405651194,-0.626720280066091,0.0373820964397999,MLLT1|ENSG00000130382.9|chr19,ns,0
RANBP3|ENSG00000031823.14|chr19,-0.037316597310428,0.868885949336705,0.147856406907059,0.563092961782214,RANBP3|ENSG00000031823.14|chr19,ns,0
NDUFA11|ENSG00000174886.14|chr19,-0.0072751383987451,0.974142557331147,-0.210836978350258,0.129418865109286,NDUFA11|ENSG00000174886.14|chr19,ns,0
DUS3L|ENSG00000141994.16|chr19,-0.0299740897582156,0.900952553961055,0.104850571988536,0.699680394050663,DUS3L|ENSG00000141994.16|chr19,ns,0
LONP1|ENSG00000196365.12|chr19,0.0192586688935192,0.941498487992017,0.196732572749284,0.429370559772282,LONP1|ENSG00000196365.12|chr19,ns,0
MICOS13|ENSG00000174917.9|chr19,-0.0233519076541488,0.923376441317245,0.387611450502291,0.0317343791395638,MICOS13|ENSG00000174917.9|chr19,ns,0
SAFB|ENSG00000160633.13|chr19,-0.143659834789401,0.441895436263805,0.205775383276258,0.40452268717339,SAFB|ENSG00000160633.13|chr19,ns,0
SAFB2|ENSG00000130254.12|chr19,-0.342290520964172,0.105909634955262,0.183976382645458,0.397153106701397,SAFB2|ENSG00000130254.12|chr19,ns,0
PTPRS|ENSG00000105426.18|chr19,-0.851772752827986,0.0035099847216187,-0.0466395790686004,0.21548575067787,PTPRS|ENSG00000105426.18|chr19,ns,0
KDM4B|ENSG00000127663.15|chr19,-0.146743441185052,0.433360557965036,-0.168053910782523,0.508045998064122,KDM4B|ENSG00000127663.15|chr19,ns,0
PLIN3|ENSG00000105355.9|chr19,-0.231953901250186,0.23609329976064,0.0777846053571131,0.787853721047179,PLIN3|ENSG00000105355.9|chr19,ns,0
FEM1A|ENSG00000141965.5|chr19,-0.019420801001734,0.93459874795803,-0.127291605749216,0.619759475552076,FEM1A|ENSG00000141965.5|chr19,ns,0
CTXN1|ENSG00000178531.6|chr19,0.001134004882331,0.997780301042178,-0.15827764522832,0.491377735724945,CTXN1|ENSG00000178531.6|chr19,ns,0
TIMM44|ENSG00000104980.8|chr19,0.238667704805146,0.23609329976064,0.320649564689233,0.227194079108542,TIMM44|ENSG00000104980.8|chr19,ns,0
ELAVL1|ENSG00000066044.15|chr19,-0.167802924782263,0.150960394866684,0.0147562480768729,0.963450573264346,ELAVL1|ENSG00000066044.15|chr19,ns,0
CD320|ENSG00000167775.11|chr19,0.101390571351331,0.562775025564056,-0.126161092971966,0.524409263687592,CD320|ENSG00000167775.11|chr19,ns,0
SMARCA4|ENSG00000127616.20|chr19,-0.0843862182942009,0.584737329513777,0.150344964203472,0.451068941056092,SMARCA4|ENSG00000127616.20|chr19,ns,0
TIMM29|ENSG00000142444.7|chr19,-0.0133887958111039,0.964035867275336,0.0634364273188487,0.8270963076237,TIMM29|ENSG00000142444.7|chr19,ns,0
CARM1|ENSG00000142453.12|chr19,-0.0975285043107622,0.446178416494518,-0.166431316401297,0.29812914661122,CARM1|ENSG00000142453.12|chr19,ns,0
TMED1|ENSG00000099203.7|chr19,0.0010423637081373,0.99745043451171,0.0073040989908936,0.983895363519914,TMED1|ENSG00000099203.7|chr19,ns,0
DNM2|ENSG00000079805.19|chr19,0.224082952779283,0.221876406099367,0.141202422162737,0.580485193609523,DNM2|ENSG00000079805.19|chr19,ns,0
ILF3|ENSG00000129351.18|chr19,-0.133825041669467,0.272866458161476,0.306203455179178,0.0796014606719967,ILF3|ENSG00000129351.18|chr19,ns,0
SLC44A2|ENSG00000129353.15|chr19,-0.0762965903951065,0.672834304196138,-0.171948852518143,0.304217163603749,SLC44A2|ENSG00000129353.15|chr19,ns,0
CDKN2D|ENSG00000129355.7|chr19,0.0130511911526856,0.961296749144948,-0.0043594173035629,0.98592820052367,CDKN2D|ENSG00000129355.7|chr19,ns,0
KRI1|ENSG00000129347.21|chr19,0.289170850940518,0.104300759764533,0.519336834226621,0.0228320483371227,KRI1|ENSG00000129347.21|chr19,ns,0
ATG4D|ENSG00000130734.10|chr19,0.0124286702579495,0.962302116240149,-0.332096967400055,0.193755668474304,ATG4D|ENSG00000130734.10|chr19,ns,0
KEAP1|ENSG00000079999.14|chr19,-0.0750057413653643,0.71917542943322,-0.408573097754708,0.104568944765356,KEAP1|ENSG00000079999.14|chr19,ns,0
CDC37|ENSG00000105401.9|chr19,-0.143213312823977,0.135358539018561,0.130618564301893,0.307803953823176,CDC37|ENSG00000105401.9|chr19,ns,0
TYK2|ENSG00000105397.15|chr19,-0.243779034661054,0.230841167913103,-0.21217474007814,0.393265713347321,TYK2|ENSG00000105397.15|chr19,ns,0
SPC24|ENSG00000161888.12|chr19,-0.069259673768017,0.74734811582204,-0.224477691631309,0.347235531340484,SPC24|ENSG00000161888.12|chr19,ns,0
RAVER1|ENSG00000161847.14|chr19,-0.054090182016486,0.791199199463789,0.0084183087184523,0.980143928425987,RAVER1|ENSG00000161847.14|chr19,ns,0
MRPL4|ENSG00000105364.14|chr19,0.0894084542021289,0.611274121441778,-0.142128233107272,0.426981080331111,MRPL4|ENSG00000105364.14|chr19,ns,0
EIF3G|ENSG00000130811.12|chr19,0.0071123257284689,0.973790046932956,0.0095441730467679,0.970760226834508,EIF3G|ENSG00000130811.12|chr19,ns,0
P2RY11|ENSG00000244165.2|chr19,-0.3195474171463,0.154359984225211,-0.0825725130143962,0.688970080004307,P2RY11|ENSG00000244165.2|chr19,ns,0
PPAN|ENSG00000130810.20|chr19,0.149978550002035,0.446178416494518,0.78274015563913,0.0144734878012177,PPAN|ENSG00000130810.20|chr19,ns,0
PIN1|ENSG00000127445.14|chr19,-0.0621828793608021,0.699762130285095,-0.0466889289645617,0.787384275090025,PIN1|ENSG00000127445.14|chr19,ns,0
UBL5|ENSG00000198258.11|chr19,-0.275976354163095,0.0323602284621514,-0.0350654868839893,0.858608797194852,UBL5|ENSG00000198258.11|chr19,ns,0
FBXL12|ENSG00000127452.9|chr19,0.155730845899216,0.362423233831361,0.225754924577929,0.283512260343406,FBXL12|ENSG00000127452.9|chr19,ns,0
ZNF562|ENSG00000171466.10|chr19,0.0734789453487796,0.72809635209138,0.0062709347476014,0.983888256305569,ZNF562|ENSG00000171466.10|chr19,ns,0
ZNF121|ENSG00000197961.12|chr19,0.170860529867505,0.27855048869544,-0.108361347676284,0.685740943766763,ZNF121|ENSG00000197961.12|chr19,ns,0
ZNF426|ENSG00000130818.12|chr19,-0.0394725620999582,0.866678243546015,0.0954484993153363,0.700852682705993,ZNF426|ENSG00000130818.12|chr19,ns,0
HNRNPM|ENSG00000099783.12|chr19,-0.0694623655516881,0.528732587484433,0.181189746710655,0.0942604062987863,HNRNPM|ENSG00000099783.12|chr19,ns,0
RAB11B|ENSG00000185236.12|chr19,-0.0379577620664323,0.874131000791134,-0.187146590920241,0.441623442391459,RAB11B|ENSG00000185236.12|chr19,ns,0
NDUFA7|ENSG00000267855.6|chr19,-0.0731175317792977,0.607847213182467,-0.161102175087826,0.171562322029877,NDUFA7|ENSG00000267855.6|chr19,ns,0
FDX2|ENSG00000267673.6|chr19,-0.0520427154335501,0.819251514567657,0.116400456764094,0.65634437970418,FDX2|ENSG00000267673.6|chr19,ns,0
JUND|ENSG00000130522.6|chr19,0.953618954004375,4.46355996485406e-16,0.317514510797171,0.140112428575928,JUND|ENSG00000130522.6|chr19,ns,0
LSM4|ENSG00000130520.11|chr19,-0.0533913251063941,0.585315635183922,-0.330607559673232,0.0001742042014399,LSM4|ENSG00000130520.11|chr19,ns,0
PGPEP1|ENSG00000130517.14|chr19,-0.0656960633020523,0.764905241310511,-0.0484667008724776,0.864180344142131,PGPEP1|ENSG00000130517.14|chr19,ns,0
ZNF607|ENSG00000198182.13|chr19,0.0477783863510354,0.831161906956139,0.860681106008022,0.0165993545156958,ZNF607|ENSG00000198182.13|chr19,ns,0
ZFP30|ENSG00000120784.17|chr19,0.0464229503889245,0.813532464114293,-0.131221237354652,0.614026347277359,ZFP30|ENSG00000120784.17|chr19,ns,0
ZNF571|ENSG00000180479.14|chr19,0.939243066828313,0.002130326025283,0.190425441537553,0.312104058913099,ZNF571|ENSG00000180479.14|chr19,ns,0
ZNF793|ENSG00000188227.14|chr19,0.0055546918080345,0.982041162115233,0.0071804134664302,0.983888256305569,ZNF793|ENSG00000188227.14|chr19,ns,0
ZNF570|ENSG00000171827.11|chr19,0.119366631169667,0.538343349823052,0.0752790570189503,0.794135040510808,ZNF570|ENSG00000171827.11|chr19,ns,0
