Gene name,Gene stable ID
SLC16A4,ENSG00000168679
SLC16A5,ENSG00000170190
SLC16A6,ENSG00000108932
SLC16A7,ENSG00000118596
SLC16A8,ENSG00000100156
SLC16A9,ENSG00000165449
SLC17A1,ENSG00000124568
SLC17A2,ENSG00000112337
SLC17A3,ENSG00000124564
SLC17A4,ENSG00000146039
SLC17A5,ENSG00000119899
SLC17A6,ENSG00000091664
SLC17A7,ENSG00000104888
SLC17A8,ENSG00000179520
SLC17A9,ENSG00000101194
SLC18A1,ENSG00000036565
SLC18A2,ENSG00000165646
SLC18A3,ENSG00000187714
SLC18B1,ENSG00000146409
SLC19A1,ENSG00000173638
SLC19A2,ENSG00000117479
SLC19A3,ENSG00000135917
SLC1A1,ENSG00000106688
SLC1A2,ENSG00000110436
SLC1A3,ENSG00000079215
SLC1A4,ENSG00000115902
SLC1A5,ENSG00000105281
SLC1A6,ENSG00000105143
SLC1A7,ENSG00000162383
SLC20A1,ENSG00000144136
SLC20A2,ENSG00000168575
SLC22A1,ENSG00000175003
SLC22A12,ENSG00000197891
SLC22A13,ENSG00000172940
SLC22A14,ENSG00000144671
SLC22A15,ENSG00000163393
SLC22A16,ENSG00000004809
SLC22A17,ENSG00000092096
SLC22A18,ENSG00000110628
SLC22A9,ENSG00000149742
SLC22A2,ENSG00000112499
SLC22A5,ENSG00000197375
SLC22A23,ENSG00000137266
SLC22A9,ENSG00000149742
SLC22A9,ENSG00000149742
SLC22A9,ENSG00000149742
SLC22A9,ENSG00000149742
SLC22A3,ENSG00000146477
SLC22A9,ENSG00000149742
SLC22A4,ENSG00000197208
SLC22A5,ENSG00000197375
SLC22A6,ENSG00000197901
SLC22A7,ENSG00000137204
SLC22A8,ENSG00000149452
SLC23A1,ENSG00000170482
SLC23A2,ENSG00000089057
SLC23A3,ENSG00000213901
SLC24A1,ENSG00000074621
SLC24A2,ENSG00000155886
SLC24A3,ENSG00000185052
SLC24A4,ENSG00000140090
SLC24A5,ENSG00000188467
SLC25A14,ENSG00000102078
SLC25A17,ENSG00000100372
SLC25A18,ENSG00000182902
SLC25A19,ENSG00000125454
SLC25A2,ENSG00000120329
SLC25A20,ENSG00000178537
SLC25A22,ENSG00000177542
SLC25A26,ENSG00000144741
SLC25A3,ENSG00000075415
SLC25A31,ENSG00000151475
SLC25A33,ENSG00000171612
SLC25A36,ENSG00000114120
SLC25A39,ENSG00000013306
SLC25A4,ENSG00000151729
SLC25A42,ENSG00000181035
SLC25A43,ENSG00000077713
SLC25A44,ENSG00000160785
SLC25A46,ENSG00000164209
SLC25A48,ENSG00000145832
SLC25A5,ENSG00000005022
SLC26A1,ENSG00000145217
SLC26A11,ENSG00000181045
SLC26A2,ENSG00000155850
SLC26A3,ENSG00000091138
SLC26A4,ENSG00000091137
SLC26A5,ENSG00000170615
SLC26A6,ENSG00000225697
SLC26A7,ENSG00000147606
SLC26A8,ENSG00000112053
SLC26A9,ENSG00000174502
SLC27A1,ENSG00000130304
SLC27A2,ENSG00000140284
SLC27A3,ENSG00000143554
SLC27A4,ENSG00000167114
SLC27A5,ENSG00000083807
SLC28A1,ENSG00000156222
SLC28A2,ENSG00000137860
SLC28A3,ENSG00000197506
SLC29A1,ENSG00000112759
SLC29A2,ENSG00000174669
SLC29A3,ENSG00000198246
SLC29A4,ENSG00000164638
SLC2A1,ENSG00000117394
SLC2A10,ENSG00000197496
SLC2A12,ENSG00000146411
SLC2A13,ENSG00000151229
SLC2A2,ENSG00000163581
SLC2A4,ENSG00000181856
SLC2A5,ENSG00000142583
SLC2A6,ENSG00000160326
SLC2A7,ENSG00000197241
SLC2A8,ENSG00000136856
SLC2A9,ENSG00000109667
SLC30A1,ENSG00000170385
SLC30A10,ENSG00000196660
SLC30A2,ENSG00000158014
SLC30A3,ENSG00000115194
SLC30A4,ENSG00000104154
SLC30A5,ENSG00000145740
SLC30A6,ENSG00000152683
SLC30A7,ENSG00000162695
SLC30A8,ENSG00000164756
SLC30A9,ENSG00000014824
SLC31A1,ENSG00000136868
SLC31A2,ENSG00000136867
SLC32A1,ENSG00000101438
SLC33A1,ENSG00000169359
SLC34A1,ENSG00000131183
SLC34A2,ENSG00000157765
SLC34A3,ENSG00000198569
SLC35A1,ENSG00000164414
SLC35A2,ENSG00000102100
SLC35A3,ENSG00000117620
SLC35A4,ENSG00000176087
SLC35A5,ENSG00000138459
SLC35B1,ENSG00000121073
SLC35B2,ENSG00000157593
SLC35B3,ENSG00000124786
SLC35B4,ENSG00000205060
SLC35C1,ENSG00000181830
SLC35C2,ENSG00000080189
SLC35D1,ENSG00000116704
SLC35D2,ENSG00000130958
SLC35D3,ENSG00000182747
SLC35E1,ENSG00000127526
SLC35E2B,ENSG00000189339
SLC35E3,ENSG00000175782
SLC35E4,ENSG00000100036
SLC35F1,ENSG00000196376
SLC35F2,ENSG00000110660
SLC35F3,ENSG00000183780
SLC35F4,ENSG00000151812
SLC35F5,ENSG00000115084
SLC35F6,ENSG00000213699
SLC35G1,ENSG00000176273
SLC35G2,ENSG00000168917
SLC35G4,ENSG00000236396
SLC35G5,ENSG00000177710
SLC35G6,ENSG00000259224
SLC35G3,ENSG00000164729
SLC36A1,ENSG00000123643
SLC36A2,ENSG00000186335
SLC36A3,ENSG00000186334
SLC36A4,ENSG00000180773
SLC37A1,ENSG00000160190
SLC37A2,ENSG00000134955
SLC37A4,ENSG00000137700
SLC38A1,ENSG00000111371
SLC38A10,ENSG00000157637
SLC38A11,ENSG00000169507
SLC38A2,ENSG00000134294
SLC38A3,ENSG00000188338
SLC38A4,ENSG00000139209
SLC38A5,ENSG00000017483
SLC38A6,ENSG00000139974
SLC38A7,ENSG00000103042
SLC38A8,ENSG00000166558
SLC38A9,ENSG00000177058
SLC39A1,ENSG00000143570
SLC39A10,ENSG00000196950
SLC39A11,ENSG00000133195
SLC39A12,ENSG00000148482
SLC39A13,ENSG00000165915
SLC39A14,ENSG00000104635
SLC39A2,ENSG00000165794
SLC39A3,ENSG00000141873
SLC39A4,ENSG00000147804
SLC39A5,ENSG00000139540
SLC39A6,ENSG00000141424
SLC39A7,ENSG00000112473
SLC39A8,ENSG00000138821
SLC39A9,ENSG00000029364
SLC3A1,ENSG00000138079
SLC3A2,ENSG00000168003
SLC40A1,ENSG00000138449
SLC41A1,ENSG00000133065
SLC41A2,ENSG00000136052
SLC41A3,ENSG00000114544
SLC43A1,ENSG00000149150
SLC43A2,ENSG00000167703
SLC43A3,ENSG00000134802
SLC44A1,ENSG00000070214
SLC44A2,ENSG00000129353
SLC44A3,ENSG00000143036
SLC44A4,ENSG00000204385
SLC44A5,ENSG00000137968
SLC45A1,ENSG00000162426
SLC45A2,ENSG00000164175
SLC45A3,ENSG00000158715
SLC45A4,ENSG00000022567
SLC46A1,ENSG00000076351
SLC46A2,ENSG00000119457
SLC46A3,ENSG00000139508
SLC47A1,ENSG00000142494
SLC48A1,ENSG00000211584
SLC4A1,ENSG00000004939
SLC4A10,ENSG00000144290
SLC4A11,ENSG00000088836
SLC4A2,ENSG00000164889
SLC4A3,ENSG00000114923
SLC4A4,ENSG00000080493
SLC4A5,ENSG00000188687
SLC4A7,ENSG00000033867
SLC4A8,ENSG00000050438
SLC4A9,ENSG00000113073
SLC50A1,ENSG00000169241
SLC51A,ENSG00000163959
SLC51B,ENSG00000186198
SLC52A2,ENSG00000185803
SLC52A1,ENSG00000132517
SLC52A3,ENSG00000101276
SLC5A1,ENSG00000100170
SLC5A10,ENSG00000154025
SLC5A11,ENSG00000158865
SLC5A12,ENSG00000148942
SLC5A2,ENSG00000140675
SLC5A3,ENSG00000198743
SLC5A4,ENSG00000100191
SLC5A5,ENSG00000105641
SLC5A6,ENSG00000138074
SLC5A7,ENSG00000115665
SLC5A8,ENSG00000256870
SLC5A9,ENSG00000117834
SLC6A1,ENSG00000157103
SLC6A11,ENSG00000132164
SLC6A12,ENSG00000111181
SLC6A13,ENSG00000010379
SLC6A15,ENSG00000072041
SLC6A16,ENSG00000063127
SLC6A17,ENSG00000197106
SLC6A18,ENSG00000164363
SLC6A19,ENSG00000174358
SLC6A2,ENSG00000103546
SLC6A20,ENSG00000163817
SLC6A20,ENSG00000163817
SLC6A3,ENSG00000142319
SLC6A4,ENSG00000108576
SLC6A5,ENSG00000165970
SLC6A6,ENSG00000131389
SLC6A7,ENSG00000011083
SLC6A8,ENSG00000130821
SLC6A9,ENSG00000196517
SLC7A1,ENSG00000139514
SLC7A10,ENSG00000130876
SLC7A11,ENSG00000151012
SLC7A13,ENSG00000164893
SLC7A14,ENSG00000013293
SLC7A2,ENSG00000003989
SLC7A3,ENSG00000165349
SLC7A4,ENSG00000099960
SLC7A5,ENSG00000103257
SLC7A6,ENSG00000103064
SLC7A7,ENSG00000155465
SLC7A8,ENSG00000092068
SLC7A9,ENSG00000021488
SLC8A1,ENSG00000183023
SLC8A2,ENSG00000118160
SLC8A3,ENSG00000100678
SLC9A1,ENSG00000090020
SLC9A2,ENSG00000115616
SLC9A3,ENSG00000066230
SLC9A4,ENSG00000180251
SLC9A5,ENSG00000135740
SLC9A6,ENSG00000198689
SLC9A7,ENSG00000065923
SLC9A8,ENSG00000197818
SLC9A9,ENSG00000181804
SLC9B1,ENSG00000164037
SLC9B2,ENSG00000164038
SLC9C1,ENSG00000172139
SLCO1A2,ENSG00000084453
SLCO1A2,ENSG00000084453
SLCO1A2,ENSG00000084453
SLCO1A2,ENSG00000084453
SLCO1B3,ENSG00000111700
SLCO1B1,ENSG00000134538
SLCO1C1,ENSG00000139155
SLCO2A1,ENSG00000174640
SLCO2B1,ENSG00000137491
SLCO3A1,ENSG00000176463
SLCO4A1,ENSG00000101187
SLCO4C1,ENSG00000173930
SLCO5A1,ENSG00000137571
SLCO6A1,ENSG00000205359
SLCO6A1,ENSG00000205359
SLFN5,ENSG00000166750
SLIT1,ENSG00000187122
SLIT2,ENSG00000145147
SLIT3,ENSG00000184347
SLITRK1,ENSG00000178235
SLITRK2,ENSG00000185985
SLITRK3,ENSG00000121871
SLITRK4,ENSG00000179542
SLITRK5,ENSG00000165300
SLITRK6,ENSG00000184564
SLMAP,ENSG00000163681
SLPI,ENSG00000124107
SLURP1,ENSG00000126233
SMAGP,ENSG00000170545
SMCO2,ENSG00000165935
SMCO4,ENSG00000166002
SMDT1,ENSG00000183172
SMIM1,ENSG00000235169
SMIM11,ENSG00000205670
SMIM12,ENSG00000163866
SMIM13,ENSG00000224531
SMIM14,ENSG00000163683
SMIM15,ENSG00000188725
SMIM18,ENSG00000253457
SMIM19,ENSG00000176209
SMIM20,ENSG00000250317
SMIM3,ENSG00000256235
SMIM5,ENSG00000204323
SMIM7,ENSG00000214046
SMIM8,ENSG00000111850
SMIM9,ENSG00000203870
SMLR1,ENSG00000256162
SMO,ENSG00000128602
SMOC1,ENSG00000198732
SMOC2,ENSG00000112562
SMPD1,ENSG00000166311
SMPD2,ENSG00000135587
SMPD3,ENSG00000103056
SMPD4,ENSG00000136699
SMPDL3A,ENSG00000172594
SMPDL3B,ENSG00000130768
SNED1,ENSG00000162804
SNN,ENSG00000184602
SNX13,ENSG00000071189
SNX14,ENSG00000135317
SNX19,ENSG00000120451
SOAT1,ENSG00000057252
SOAT2,ENSG00000167780
SOD3,ENSG00000109610
SOGA3,ENSG00000214338
SORCS1,ENSG00000108018
SORCS2,ENSG00000184985
SORCS3,ENSG00000156395
SORL1,ENSG00000137642
SORT1,ENSG00000134243
SOST,ENSG00000167941
SOSTDC1,ENSG00000171243
SOX1,ENSG00000182968
SPACA1,ENSG00000118434
SPACA3,ENSG00000141316
SPACA4,ENSG00000177202
SPACA5B,ENSG00000171478
SPACA5,ENSG00000171489
SPACA7,ENSG00000153498
SPAG11B,ENSG00000164871
SPAG11A,ENSG00000178287
SPAG4,ENSG00000061656
SPARC,ENSG00000113140
SPARCL1,ENSG00000152583
SPAST,ENSG00000021574
SPATA31D4,ENSG00000189357
SPATA31D3,ENSG00000186788
SPATA31D1,ENSG00000214929
SPATA31D4,ENSG00000189357
SPATA31D3,ENSG00000186788
SPATA31D1,ENSG00000214929
SPATA31D4,ENSG00000189357
SPATA31D3,ENSG00000186788
SPATA31D1,ENSG00000214929
SPATA31D4,ENSG00000189357
SPATA31D3,ENSG00000186788
SPATA31D1,ENSG00000214929
SPATA9,ENSG00000145757
SPCS1,ENSG00000114902
SPCS2,ENSG00000118363
SPEM1,ENSG00000181323
SPESP1,ENSG00000258484
SPG7,ENSG00000197912
SPINK9,ENSG00000204909
SPINK9,ENSG00000204909
SPINK13,ENSG00000214510
SPINK14,ENSG00000196800
SPINK2,ENSG00000128040
SPINK4,ENSG00000122711
SPINK5,ENSG00000133710
SPINK6,ENSG00000178172
SPINK7,ENSG00000145879
SPINK8,ENSG00000229453
SPINK9,ENSG00000204909
SPINT1,ENSG00000166145
SPINT2,ENSG00000167642
SPINT3,ENSG00000101446
SPINT4,ENSG00000149651
SPN,ENSG00000197471
SPNS1,ENSG00000169682
SPNS2,ENSG00000183018
SPNS3,ENSG00000182557
SPOCK1,ENSG00000152377
SPOCK2,ENSG00000107742
SPOCK3,ENSG00000196104
SPON1,ENSG00000262655
SPON2,ENSG00000159674
SPP2,ENSG00000072080
SPPL2A,ENSG00000138600
SPPL2B,ENSG00000005206
SPPL2C,ENSG00000185294
SPPL3,ENSG00000157837
SPRN,ENSG00000203772
SPTLC1,ENSG00000090054
SPTLC3,ENSG00000172296
SPTSSA,ENSG00000165389
SPTSSB,ENSG00000196542
SQLE,ENSG00000104549
SRD5A1,ENSG00000145545
SRD5A2,ENSG00000277893
SRD5A3,ENSG00000128039
SREBF1,ENSG00000072310
SRGN,ENSG00000122862
SRL,ENSG00000185739
SRPRB,ENSG00000144867
SRPX,ENSG00000101955
SRPX2,ENSG00000102359
SSC5D,ENSG00000179954
SSPN,ENSG00000123096
SSR1,ENSG00000124783
SSR2,ENSG00000163479
SSR3,ENSG00000114850
SSR4,ENSG00000180879
SST,ENSG00000157005
SSTR1,ENSG00000139874
SSTR2,ENSG00000180616
SSTR3,ENSG00000278195
SSTR4,ENSG00000132671
SSTR5,ENSG00000162009
ST14,ENSG00000149418
ST3GAL1,ENSG00000008513
ST3GAL2,ENSG00000157350
ST3GAL3,ENSG00000126091
ST3GAL4,ENSG00000110080
ST3GAL5,ENSG00000115525
ST3GAL6,ENSG00000064225
ST6GAL1,ENSG00000073849
ST6GAL2,ENSG00000144057
ST6GALNAC1,ENSG00000070526
ST6GALNAC2,ENSG00000070731
ST6GALNAC3,ENSG00000184005
ST6GALNAC4,ENSG00000136840
ST6GALNAC5,ENSG00000117069
ST7,ENSG00000004866
ST7L,ENSG00000007341
ST8SIA1,ENSG00000111728
ST8SIA2,ENSG00000140557
ST8SIA3,ENSG00000177511
ST8SIA4,ENSG00000113532
ST8SIA5,ENSG00000101638
ST8SIA6,ENSG00000148488
STAB1,ENSG00000010327
STAB2,ENSG00000136011
STARD3,ENSG00000131748
STARD3NL,ENSG00000010270
STBD1,ENSG00000118804
STC1,ENSG00000159167
STC2,ENSG00000113739
STEAP1B,ENSG00000105889
STEAP1,ENSG00000164647
STEAP2,ENSG00000157214
STEAP3,ENSG00000115107
STEAP4,ENSG00000127954
STIM1,ENSG00000167323
STIM2,ENSG00000109689
STOM,ENSG00000148175
STOML1,ENSG00000067221
STOML3,ENSG00000133115
STRA6,ENSG00000137868
STRC,ENSG00000242866
STT3A,ENSG00000134910
STT3B,ENSG00000163527
STX12,ENSG00000117758
STX16,ENSG00000124222
STX17,ENSG00000136874
STX18,ENSG00000168818
STX1A,ENSG00000106089
STX1B,ENSG00000099365
STX2,ENSG00000111450
STX3,ENSG00000166900
STX4,ENSG00000103496
STX5,ENSG00000162236
STX6,ENSG00000135823
STX7,ENSG00000079950
STX8,ENSG00000170310
STYK1,ENSG00000060140
SUCNR1,ENSG00000198829
SUCO,ENSG00000094975
SULF1,ENSG00000137573
SULF2,ENSG00000196562
SUMF1,ENSG00000144455
SUMF2,ENSG00000129103
SUN1,ENSG00000164828
SUN2,ENSG00000100242
SURF1,ENSG00000148290
SURF4,ENSG00000148248
SUSD1,ENSG00000106868
SUSD2,ENSG00000099994
SUSD3,ENSG00000157303
SUSD4,ENSG00000143502
SUSD5,ENSG00000173705
SV2A,ENSG00000159164
SV2B,ENSG00000185518
SV2C,ENSG00000122012
SVEP1,ENSG00000165124
SVOP,ENSG00000166111
SVOPL,ENSG00000157703
SEMG1,ENSG00000124233
SEMG2,ENSG00000124157
SEMG1,ENSG00000124233
SEMG2,ENSG00000124157
SYCN,ENSG00000179751
ERVFRD-1,ENSG00000244476
ERVFRD-1,ENSG00000244476
SYNDIG1,ENSG00000101463
SYNDIG1L,ENSG00000183379
SYNE4,ENSG00000181392
SYNGR1,ENSG00000100321
SYNGR2,ENSG00000108639
SYNGR3,ENSG00000127561
SYNGR4,ENSG00000105467
SYNJ2BP,ENSG00000213463
SYNPR,ENSG00000163630
SYP,ENSG00000102003
SYPL1,ENSG00000008282
SYPL2,ENSG00000143028
SYS1,ENSG00000204070
SYT1,ENSG00000067715
SYT10,ENSG00000110975
SYT11,ENSG00000132718
SYT12,ENSG00000173227
SYT13,ENSG00000019505
SYT14,ENSG00000143469
SYT15B,ENSG00000277758
SYT15,ENSG00000204176
SYT16,ENSG00000139973
SYT2,ENSG00000143858
SYT3,ENSG00000213023
SYT4,ENSG00000132872
SYT5,ENSG00000129990
SYT7,ENSG00000011347
SYT8,ENSG00000149043
SYT9,ENSG00000170743
SYVN1,ENSG00000162298
TAAR1,ENSG00000146399
TAAR2,ENSG00000146378
TAAR5,ENSG00000135569
TAAR8,ENSG00000146385
TAAR8,ENSG00000146385
TAAR8,ENSG00000146385
TAAR9,ENSG00000237110
TAC1,ENSG00000006128
TAC3,ENSG00000166863
TAC4,ENSG00000176358
TACR1,ENSG00000115353
TACR2,ENSG00000075073
TACR3,ENSG00000169836
TACSTD2,ENSG00000184292
TAOK2,ENSG00000149930
TAP1,ENSG00000168394
TAP2,ENSG00000204267
TAPBP,ENSG00000231925
TAPBPL,ENSG00000139192
TAPT1,ENSG00000169762
TARM1,ENSG00000248385
TAS1R1,ENSG00000173662
TAS1R2,ENSG00000179002
TAS1R3,ENSG00000169962
TAS2R13,ENSG00000212128
TAS2R14,ENSG00000212127
TAS2R10,ENSG00000121318
TAS2R10,ENSG00000121318
TAS2R10,ENSG00000121318
TAS2R10,ENSG00000121318
TAS2R4,ENSG00000127364
TAS2R14,ENSG00000212127
TAS2R14,ENSG00000212127
TAS2R14,ENSG00000212127
TAS2R10,ENSG00000121318
TAS2R14,ENSG00000212127
TAS2R14,ENSG00000212127
TAS2R14,ENSG00000212127
TAS2R16,ENSG00000128519
TAS2R1,ENSG00000169777
TAS2R50,ENSG00000212126
TAS2R20,ENSG00000255837
TAS2R19,ENSG00000212124
TAS2R31,ENSG00000256436
TAS2R46,ENSG00000226761
TAS2R43,ENSG00000255374
TAS2R30,ENSG00000256188
TAS2R13,ENSG00000212128
TAS2R14,ENSG00000212127
TAS2R13,ENSG00000212128
TAS2R14,ENSG00000212127
TAS2R41,ENSG00000221855
TAS2R14,ENSG00000212127
TAS2R7,ENSG00000121377
TAS2R42,ENSG00000186136
TAS2R60,ENSG00000185899
TAS2R50,ENSG00000212126
TAS2R20,ENSG00000255837
TAS2R19,ENSG00000212124
TAS2R31,ENSG00000256436
TAS2R46,ENSG00000226761
TAS2R43,ENSG00000255374
TAS2R30,ENSG00000256188
TAS2R3,ENSG00000127362
TAS2R38,ENSG00000257138
TAS2R39,ENSG00000236398
TAS2R14,ENSG00000212127
TAS2R40,ENSG00000221937
TBC1D20,ENSG00000125875
TBL2,ENSG00000106638
TBXA2R,ENSG00000006638
TBXAS1,ENSG00000059377
TCIRG1,ENSG00000110719
TCN2,ENSG00000185339
TCTA,ENSG00000145022
TCTN1,ENSG00000204852
TCTN2,ENSG00000168778
TCTN3,ENSG00000119977
TDGF1,ENSG00000241186
TDGF1P3,ENSG00000225366
TDRKH,ENSG00000182134
TECR,ENSG00000099797
TECRL,ENSG00000205678
TECTA,ENSG00000109927
TECTB,ENSG00000119913
TEK,ENSG00000120156
TENM1,ENSG00000009694
TENM2,ENSG00000145934
TENM3,ENSG00000218336
TENM4,ENSG00000149256
TEX101,ENSG00000131126
TEX2,ENSG00000136478
TEX261,ENSG00000144043
TEX264,ENSG00000164081
TEX28,ENSG00000278057
TEX29,ENSG00000153495
TEX38,ENSG00000186118
TFF1,ENSG00000160182
TFF2,ENSG00000160181
TFF3,ENSG00000160180
TFPI,ENSG00000003436
TFPI2,ENSG00000105825
TFR2,ENSG00000106327
TFRC,ENSG00000072274
TG,ENSG00000042832
TGFA,ENSG00000163235
TGFB1,ENSG00000105329
TGFB2,ENSG00000092969
TGFB3,ENSG00000119699
TGFBI,ENSG00000120708
TGFBR1,ENSG00000106799
TGFBR2,ENSG00000163513
TGFBR3,ENSG00000069702
TGOLN2,ENSG00000152291
THBD,ENSG00000178726
THBS1,ENSG00000137801
THBS2,ENSG00000186340
THBS3,ENSG00000169231
THBS4,ENSG00000113296
THEM6,ENSG00000130193
THG1L,ENSG00000113272
THPO,ENSG00000090534
THSD1,ENSG00000136114
THSD4,ENSG00000187720
THSD7A,ENSG00000005108
THSD7B,ENSG00000144229
THY1,ENSG00000154096
TIE1,ENSG00000066056
TIGIT,ENSG00000181847
HAVCR1,ENSG00000113249
TIMD4,ENSG00000145850
TIMM17A,ENSG00000134375
TIMM17B,ENSG00000126768
TIMM21,ENSG00000075336
TIMM23,ENSG00000265354
TIMM23B,ENSG00000204152
TIMM50,ENSG00000105197
TIMMDC1,ENSG00000113845
TIMP1,ENSG00000102265
TIMP2,ENSG00000035862
TIMP3,ENSG00000100234
TIMP4,ENSG00000157150
TINAG,ENSG00000137251
TINAGL1,ENSG00000142910
TLCD1,ENSG00000160606
TLCD2,ENSG00000185561
TLL2,ENSG00000095587
TLR1,ENSG00000174125
TLR2,ENSG00000137462
TLR3,ENSG00000164342
TLR4,ENSG00000136869
TLR5,ENSG00000187554
TLR6,ENSG00000174130
TLR7,ENSG00000196664
TLR8,ENSG00000101916
TLR9,ENSG00000239732
TM2D1,ENSG00000162604
TM2D2,ENSG00000169490
TM2D3,ENSG00000184277
TM4SF1,ENSG00000169908
TM4SF19,ENSG00000145107
TM4SF20,ENSG00000168955
TM4SF4,ENSG00000169903
TM4SF5,ENSG00000142484
TM6SF1,ENSG00000136404
TM6SF2,ENSG00000213996
TM7SF2,ENSG00000149809
TM7SF3,ENSG00000064115
TM9SF1,ENSG00000100926
TM9SF2,ENSG00000125304
TM9SF3,ENSG00000077147
TM9SF4,ENSG00000101337
TMBIM1,ENSG00000135926
TMBIM4,ENSG00000155957
TMBIM6,ENSG00000139644
TMC1,ENSG00000165091
TMC2,ENSG00000149488
TMC3,ENSG00000188869
TMC4,ENSG00000167608
TMC5,ENSG00000103534
TMC6,ENSG00000141524
TMC7,ENSG00000170537
TMC8,ENSG00000167895
TMCC1,ENSG00000172765
TMCC2,ENSG00000133069
TMCC3,ENSG00000057704
TMCO1,ENSG00000143183
TMCO2,ENSG00000188800
TMCO3,ENSG00000150403
TMCO4,ENSG00000162542
TMCO5A,ENSG00000166069
TMED1,ENSG00000099203
TMED10,ENSG00000170348
TMED2,ENSG00000086598
TMED3,ENSG00000166557
TMED4,ENSG00000158604
TMED5,ENSG00000117500
TMED6,ENSG00000157315
TMED7,ENSG00000134970
TMED9,ENSG00000184840
TMEFF1,ENSG00000241697
TMEFF2,ENSG00000144339
TMEM100,ENSG00000166292
TMEM101,ENSG00000091947
TMEM104,ENSG00000109066
TMEM106A,ENSG00000184988
TMEM106B,ENSG00000106460
TMEM106C,ENSG00000134291
TMEM107,ENSG00000179029
TMEM108,ENSG00000144868
TMEM109,ENSG00000110108
TMEM115,ENSG00000126062
TMEM116,ENSG00000198270
TMEM117,ENSG00000139173
TMEM119,ENSG00000183160
TMEM120A,ENSG00000189077
TMEM120B,ENSG00000188735
TMEM121,ENSG00000184986
TMEM123,ENSG00000152558
TMEM125,ENSG00000179178
TMEM126A,ENSG00000171202
TMEM126B,ENSG00000171204
TMEM127,ENSG00000135956
TMEM128,ENSG00000132406
TMEM129,ENSG00000168936
TMEM130,ENSG00000166448
TMEM131,ENSG00000075568
TMEM132A,ENSG00000006118
TMEM132B,ENSG00000139364
TMEM132C,ENSG00000181234
TMEM132D,ENSG00000151952
TMEM132E,ENSG00000181291
TMEM134,ENSG00000172663
TMEM135,ENSG00000166575
TMEM138,ENSG00000149483
TMEM139,ENSG00000178826
TMEM140,ENSG00000146859
TMEM141,ENSG00000244187
TMEM143,ENSG00000161558
TMEM144,ENSG00000164124
TMEM145,ENSG00000167619
TMEM147,ENSG00000105677
TMEM14A,ENSG00000096092
TMEM14C,ENSG00000111843
TMEM150A,ENSG00000168890
TMEM150B,ENSG00000180061
TMEM150C,ENSG00000249242
TMEM151B,ENSG00000178233
TMEM154,ENSG00000170006
TMEM156,ENSG00000121895
TMEM158,ENSG00000249992
LDAF1,ENSG00000011638
TMEM160,ENSG00000130748
TMEM161A,ENSG00000064545
TMEM161B,ENSG00000164180
TMEM163,ENSG00000152128
TMEM164,ENSG00000157600
TMEM165,ENSG00000134851
TMEM167A,ENSG00000174695
TMEM168,ENSG00000146802
TMEM169,ENSG00000163449
TMEM17,ENSG00000186889
TMEM170A,ENSG00000166822
TMEM170B,ENSG00000205269
TMEM171,ENSG00000157111
TMEM174,ENSG00000164325
TMEM175,ENSG00000127419
TMEM176A,ENSG00000002933
TMEM176B,ENSG00000106565
TMEM178A,ENSG00000152154
TMEM178B,ENSG00000261115
TMEM179,ENSG00000258986
TMEM179B,ENSG00000185475
TMEM18,ENSG00000151353
TMEM181,ENSG00000146433
TMEM182,ENSG00000170417
TMEM183A,ENSG00000163444
TMEM184A,ENSG00000164855
TMEM184B,ENSG00000198792
TMEM184C,ENSG00000164168
TMEM185B,ENSG00000226479
TMEM186,ENSG00000184857
TMEM19,ENSG00000139291
TMEM190,ENSG00000160472
TMEM191C,ENSG00000206140
TMEM191B,ENSG00000278558
TMEM192,ENSG00000170088
TMEM198,ENSG00000188760
TMEM199,ENSG00000244045
TMEM200A,ENSG00000164484
TMEM200B,ENSG00000253304
TMEM200C,ENSG00000206432
TMEM201,ENSG00000188807
TMEM203,ENSG00000187713
TMEM204,ENSG00000131634
TMEM205,ENSG00000105518
TMEM207,ENSG00000198398
TMEM208,ENSG00000168701
TMEM209,ENSG00000146842
TMEM210,ENSG00000185863
LHFPL7,ENSG00000206069
TMEM212,ENSG00000186329
TMEM213,ENSG00000214128
TMEM215,ENSG00000188133
TMEM216,ENSG00000187049
TMEM217,ENSG00000172738
TMEM218,ENSG00000150433
TMEM219,ENSG00000149932
TMEM220,ENSG00000187824
TMEM221,ENSG00000188051
TMEM222,ENSG00000186501
TMEM223,ENSG00000168569
TMEM225,ENSG00000204300
TMEM229A,ENSG00000234224
TMEM229B,ENSG00000198133
TMEM230,ENSG00000089063
TMEM231,ENSG00000205084
TMEM233,ENSG00000224982
TMEM234,ENSG00000160055
TMEM235,ENSG00000204278
TMEM236,ENSG00000148483
TMEM237,ENSG00000155755
TMEM238,ENSG00000233493
TMEM239,ENSG00000198326
TMEM240,ENSG00000205090
TMEM241,ENSG00000134490
TMEM242,ENSG00000215712
TMEM243,ENSG00000135185
TMEM245,ENSG00000106771
TMEM247,ENSG00000284701
TMEM248,ENSG00000106609
TMEM25,ENSG00000149582
TMEM251,ENSG00000153485
TMEM252,ENSG00000181778
TMEM253,ENSG00000232070
TMEM255A,ENSG00000125355
TMEM255B,ENSG00000184497
TMEM256,ENSG00000205544
TMEM258,ENSG00000134825
TMEM259,ENSG00000182087
TMEM26,ENSG00000196932
