Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
BPNT2|ENSG00000104331.9|chr8	323	403	434	256	283	155
FAM110B|ENSG00000169122.12|chr8	5	20	0	24	57	33
UBXN2B|ENSG00000215114.10|chr8	29	46	56	29	32	24
CYP7A1|ENSG00000167910.4|chr8	0	0	0	0	0	0
SDCBP|ENSG00000137575.12|chr8	667	974	843	866	878	413
NSMAF|ENSG00000035681.9|chr8	68	69	102	68	139	23
TOX|ENSG00000198846.6|chr8	0	0	0	0	0	0
RAB2A|ENSG00000104388.15|chr8	494	665	621	588	459	470
CHD7|ENSG00000171316.14|chr8	4	46	42	72	97	25
CLVS1|ENSG00000177182.11|chr8	0	0	0	0	0	0
ASPH|ENSG00000198363.18|chr8	100	145	193	170	86	105
NKAIN3|ENSG00000185942.13|chr8	0	0	0	0	0	0
GGH|ENSG00000137563.13|chr8	975	1071	910	735	621	565
TTPA|ENSG00000137561.5|chr8	4	0	3	0	0	0
YTHDF3|ENSG00000185728.17|chr8	82	135	134	218	155	185
BHLHE22|ENSG00000180828.3|chr8	0	3	0	10	0	0
CYP7B1|ENSG00000172817.4|chr8	24	16	19	26	36	15
ARMC1|ENSG00000104442.10|chr8	510	631	466	592	679	222
MTFR1|ENSG00000066855.16|chr8	272	256	201	226	238	154
PDE7A|ENSG00000205268.11|chr8	5	16	0	16	0	33
DNAJC5B|ENSG00000147570.10|chr8	0	0	0	0	0	0
TRIM55|ENSG00000147573.17|chr8	0	0	0	0	0	0
CRH|ENSG00000147571.5|chr8	0	0	0	0	0	0
RRS1|ENSG00000179041.4|chr8	117	102	26	137	116	96
ADHFE1|ENSG00000147576.17|chr8	0	0	0	0	0	0
VXN|ENSG00000169085.14|chr8	0	0	0	0	0	0
MYBL1|ENSG00000185697.17|chr8	38	14	46	19	46	49
VCPIP1|ENSG00000175073.8|chr8	37	15	3	16	31	74
C8orf44-SGK3|ENSG00000288602.1|chr8	125	52	53	52	96	3
SGK3|ENSG00000104205.16|chr8	201	131	118	95	153	56
MCMDC2|ENSG00000178460.18|chr8	0	0	0	0	0	0
TCF24|ENSG00000261787.2|chr8	4	13	8	15	0	0
PPP1R42|ENSG00000178125.15|chr8	0	0	0	0	0	0
COPS5|ENSG00000121022.14|chr8	652	689	386	582	353	491
CSPP1|ENSG00000104218.16|chr8	0	16	18	22	31	11
ARFGEF1|ENSG00000066777.9|chr8	17	38	31	39	67	63
CPA6|ENSG00000165078.13|chr8	0	0	0	0	0	0
PREX2|ENSG00000046889.19|chr8	2	0	3	0	0	0
C8orf34|ENSG00000165084.16|chr8	4	0	0	0	0	0
SULF1|ENSG00000137573.14|chr8	0	0	5	0	0	9
SLCO5A1|ENSG00000137571.11|chr8	0	0	0	14	14	0
PRDM14|ENSG00000147596.4|chr8	0	0	0	0	0	0
NCOA2|ENSG00000140396.13|chr8	11	9	19	26	1	18
TRAM1|ENSG00000067167.8|chr8	852	1005	714	473	423	498
LACTB2|ENSG00000147592.9|chr8	152	146	166	144	197	202
XKR9|ENSG00000221947.8|chr8	0	0	0	0	0	0
EYA1|ENSG00000104313.20|chr8	0	14	1	26	0	0
MSC|ENSG00000178860.9|chr8	0	0	0	11	0	0
TRPA1|ENSG00000104321.11|chr8	7	14	1	0	0	0
KCNB2|ENSG00000182674.6|chr8	0	0	0	0	0	5
TERF1|ENSG00000147601.15|chr8	165	421	206	206	316	205
SBSPON|ENSG00000164764.11|chr8	0	0	0	0	0	0
C8orf89|ENSG00000274443.5|chr8	0	0	0	0	0	0
RDH10|ENSG00000121039.10|chr8	49	58	80	87	42	86
STAU2|ENSG00000040341.18|chr8	1	22	11	0	2	0
UBE2W|ENSG00000104343.21|chr8	2	24	13	12	56	120
ELOC|ENSG00000154582.18|chr8	1673	1755	1271	1279	936	674
TMEM70|ENSG00000175606.11|chr8	406	435	350	445	437	313
LY96|ENSG00000154589.7|chr8	0	0	0	0	0	0
GDAP1|ENSG00000104381.14|chr8	160	306	97	218	199	224
PI15|ENSG00000137558.9|chr8	0	0	0	0	0	0
CRISPLD1|ENSG00000121005.9|chr8	43	25	26	17	9	19
HNF4G|ENSG00000164749.13|chr8	0	0	0	0	0	0
ZFHX4|ENSG00000091656.19|chr8	25	38	46	49	18	21
PEX2|ENSG00000164751.15|chr8	129	144	84	63	62	39
PKIA|ENSG00000171033.13|chr8	49	64	19	14	20	52
ZC2HC1A|ENSG00000104427.12|chr8	32	37	38	105	100	68
IL7|ENSG00000104432.14|chr8	0	0	0	0	0	0
STMN2|ENSG00000104435.14|chr8	0	0	0	0	0	0
HEY1|ENSG00000164683.18|chr8	47	14	58	116	85	85
MRPS28|ENSG00000147586.10|chr8	288	400	218	278	246	239
TPD52|ENSG00000076554.16|chr8	652	852	650	615	453	531
ZBTB10|ENSG00000205189.12|chr8	74	73	71	104	127	149
ZNF704|ENSG00000164684.13|chr8	57	88	30	79	105	73
PAG1|ENSG00000076641.4|chr8	40	34	47	85	122	273
FABP5|ENSG00000164687.11|chr8	3	14	4	8	0	38
PMP2|ENSG00000147588.7|chr8	0	0	0	0	0	0
FABP9|ENSG00000205186.4|chr8	0	0	0	0	0	0
FABP4|ENSG00000170323.9|chr8	0	0	0	0	0	0
FABP12|ENSG00000197416.5|chr8	0	0	0	0	0	0
IMPA1|ENSG00000133731.10|chr8	162	138	193	140	220	159
SLC10A5|ENSG00000253598.3|chr8	0	0	0	0	0	0
ZFAND1|ENSG00000104231.11|chr8	88	65	78	156	170	105
CHMP4C|ENSG00000164695.5|chr8	177	158	135	172	174	103
SNX16|ENSG00000104497.15|chr8	3	0	30	0	1	0
RALYL|ENSG00000184672.12|chr8	0	0	0	0	0	0
LRRCC1|ENSG00000133739.16|chr8	2	7	8	28	0	0
E2F5|ENSG00000133740.11|chr8	60	76	23	152	105	17
RBIS|ENSG00000176731.12|chr8	2112	1907	1559	1119	947	941
CA13|ENSG00000185015.8|chr8	10	16	14	23	12	18
CA1|ENSG00000133742.14|chr8	0	0	0	0	0	0
CA3|ENSG00000164879.7|chr8	0	0	19	13	0	0
CA2|ENSG00000104267.10|chr8	126	154	93	171	93	89
ATP6V0D2|ENSG00000147614.4|chr8	0	0	0	0	0	0
PSKH2|ENSG00000147613.8|chr8	0	0	0	0	0	0
SLC7A13|ENSG00000164893.9|chr8	0	0	0	0	0	0
WWP1|ENSG00000123124.14|chr8	144	173	122	52	59	99
RMDN1|ENSG00000176623.12|chr8	232	270	292	209	389	205
CPNE3|ENSG00000085719.13|chr8	547	524	375	530	330	417
CNGB3|ENSG00000170289.13|chr8	0	0	0	0	0	0
CNBD1|ENSG00000176571.13|chr8	0	0	0	0	0	0
DCAF4L2|ENSG00000176566.5|chr8	0	0	0	0	0	0
MMP16|ENSG00000156103.16|chr8	0	0	0	0	0	0
RIPK2|ENSG00000104312.8|chr8	106	43	34	118	150	134
OSGIN2|ENSG00000164823.11|chr8	34	52	24	36	56	77
NBN|ENSG00000104320.15|chr8	173	148	258	181	167	257
DECR1|ENSG00000104325.7|chr8	0	0	0	0	0	0
CALB1|ENSG00000104327.7|chr8	0	0	0	0	6	0
TMEM64|ENSG00000180694.14|chr8	40	32	5	57	19	0
NECAB1|ENSG00000123119.12|chr8	0	0	0	0	0	0
C8orf88|ENSG00000253250.3|chr8	114	66	94	7	62	12
PIP4P2|ENSG00000155099.8|chr8	81	69	60	160	28	133
OTUD6B|ENSG00000155100.11|chr8	62	139	95	112	76	102
LRRC69|ENSG00000214954.9|chr8	97	132	112	172	114	121
SLC26A7|ENSG00000147606.9|chr8	0	0	0	0	0	0
TRIQK|ENSG00000205133.12|chr8	31	63	21	66	20	38
CIBAR1|ENSG00000188343.14|chr8	265	253	290	158	97	171
RBM12B|ENSG00000183808.12|chr8	29	59	40	63	35	68
TMEM67|ENSG00000164953.17|chr8	13	52	14	24	18	22
PDP1|ENSG00000164951.16|chr8	2	3	0	36	45	36
CDH17|ENSG00000079112.10|chr8	0	0	0	0	0	0
GEM|ENSG00000164949.8|chr8	0	0	1	0	0	0
RAD54B|ENSG00000197275.14|chr8	0	15	5	32	0	1
FSBP|ENSG00000265817.4|chr8	25	57	32	69	53	61
VIRMA|ENSG00000164944.12|chr8	112	71	86	149	230	165
DPY19L4|ENSG00000156162.16|chr8	25	70	29	32	11	89
INTS8|ENSG00000164941.14|chr8	81	123	130	73	140	197
CCNE2|ENSG00000175305.18|chr8	6	9	23	51	23	71
NDUFAF6|ENSG00000156170.14|chr8	110	73	39	48	79	103
TP53INP1|ENSG00000164938.14|chr8	17	10	18	23	13	22
PLEKHF2|ENSG00000175895.5|chr8	2	2	0	42	33	45
CFAP418|ENSG00000156172.6|chr8	36	33	24	16	35	26
GDF6|ENSG00000156466.11|chr8	0	16	22	10	0	0
UQCRB|ENSG00000156467.10|chr8	5630	6313	5605	6035	5104	5224
MTERF3|ENSG00000156469.9|chr8	15	18	4	57	55	72
PTDSS1|ENSG00000156471.13|chr8	1453	1620	1009	1223	1140	945
SDC2|ENSG00000169439.12|chr8	487	495	396	282	357	220
CPQ|ENSG00000104324.16|chr8	36	14	14	7	4	0
TSPYL5|ENSG00000180543.5|chr8	0	0	0	0	0	0
MTDH|ENSG00000147649.10|chr8	940	1107	968	516	620	454
LAPTM4B|ENSG00000104341.17|chr8	1690	2227	1630	1756	1432	1163
MATN2|ENSG00000132561.14|chr8	8	16	19	0	0	21
RPL30|ENSG00000156482.11|chr8	13002	16545	11934	15092	14270	10483
ERICH5|ENSG00000177459.11|chr8	14	49	13	30	53	34
RIDA|ENSG00000132541.11|chr8	513	472	351	464	276	267
POP1|ENSG00000104356.11|chr8	54	53	66	157	69	95
NIPAL2|ENSG00000104361.10|chr8	16	26	30	0	0	38
STK3|ENSG00000104375.17|chr8	69	116	80	120	90	154
KCNS2|ENSG00000156486.8|chr8	0	0	0	0	0	0
OSR2|ENSG00000164920.10|chr8	1	10	2	0	17	8
VPS13B|ENSG00000132549.20|chr8	0	12	0	15	8	0
FBXO43|ENSG00000156509.14|chr8	0	0	0	0	0	0
POLR2K|ENSG00000147669.11|chr8	1170	1260	1004	1029	721	719
SPAG1|ENSG00000104450.13|chr8	6	40	26	40	37	21
RNF19A|ENSG00000034677.13|chr8	8	0	1	10	0	0
ANKRD46|ENSG00000186106.11|chr8	191	185	103	88	51	124
SNX31|ENSG00000174226.9|chr8	0	0	0	15	11	0
YWHAZ|ENSG00000164924.18|chr8	1954	2447	2052	1785	1640	1353
GRHL2|ENSG00000083307.12|chr8	0	0	0	0	0	0
NCALD|ENSG00000104490.18|chr8	0	26	0	0	0	0
RRM2B|ENSG00000048392.13|chr8	63	101	121	107	122	111
UBR5|ENSG00000104517.13|chr8	56	35	39	159	84	61
ODF1|ENSG00000155087.4|chr8	0	0	0	0	0	0
KLF10|ENSG00000155090.15|chr8	25	3	10	20	3	30
AZIN1|ENSG00000155096.15|chr8	209	184	237	260	175	284
ATP6V1C1|ENSG00000155097.12|chr8	236	191	162	178	147	101
BAALC|ENSG00000164929.17|chr8	2	2	13	7	0	0
FZD6|ENSG00000164930.12|chr8	14	36	28	44	15	46
CTHRC1|ENSG00000164932.13|chr8	0	1	0	2	5	0
SLC25A32|ENSG00000164933.12|chr8	79	92	70	142	123	294
ENSG00000285982|ENSG00000285982.1|chr8	79	92	70	142	123	294
DCAF13|ENSG00000164934.14|chr8	521	593	590	577	566	352
RIMS2|ENSG00000176406.24|chr8	0	6	0	0	9	26
DCSTAMP|ENSG00000164935.6|chr8	0	0	0	0	0	0
LRP12|ENSG00000147650.12|chr8	29	14	40	26	33	40
ZFPM2|ENSG00000169946.14|chr8	12	0	5	35	1	0
OXR1|ENSG00000164830.19|chr8	118	125	66	50	85	62
ABRA|ENSG00000174429.4|chr8	0	0	0	0	0	0
ANGPT1|ENSG00000154188.10|chr8	0	0	6	0	0	0
RSPO2|ENSG00000147655.12|chr8	0	0	0	2	0	0
EIF3E|ENSG00000104408.11|chr8	945	1096	1031	1425	1438	796
EMC2|ENSG00000104412.8|chr8	118	189	124	144	142	162
TMEM74|ENSG00000164841.5|chr8	11	6	14	20	38	38
TRHR|ENSG00000174417.3|chr8	0	0	0	0	0	0
NUDCD1|ENSG00000120526.12|chr8	76	111	110	84	134	102
ENY2|ENSG00000120533.13|chr8	2350	2873	2418	1760	1407	1310
PKHD1L1|ENSG00000205038.12|chr8	0	0	0	0	0	0
EBAG9|ENSG00000147654.16|chr8	133	211	170	224	118	185
SYBU|ENSG00000147642.17|chr8	34	3	1	30	19	22
KCNV1|ENSG00000164794.9|chr8	0	0	0	0	0	0
CSMD3|ENSG00000164796.18|chr8	0	0	0	0	0	0
TRPS1|ENSG00000104447.13|chr8	49	28	39	42	72	42
EIF3H|ENSG00000147677.12|chr8	1942	2173	1697	2146	2255	2007
UTP23|ENSG00000147679.12|chr8	89	93	33	127	80	80
RAD21|ENSG00000164754.16|chr8	268	418	360	600	557	454
AARD|ENSG00000205002.4|chr8	63	37	50	84	68	109
SLC30A8|ENSG00000164756.13|chr8	0	0	0	0	0	0
MED30|ENSG00000164758.7|chr8	21	39	25	28	24	33
EXT1|ENSG00000182197.13|chr8	89	161	108	143	180	29
SAMD12|ENSG00000177570.15|chr8	0	0	0	0	0	0
TNFRSF11B|ENSG00000164761.9|chr8	0	0	0	0	0	0
COLEC10|ENSG00000184374.3|chr8	0	0	0	6	0	0
MAL2|ENSG00000147676.14|chr8	54	62	98	43	51	83
CCN3|ENSG00000136999.5|chr8	0	14	16	28	19	0
ENPP2|ENSG00000136960.13|chr8	29	24	27	24	15	28
TAF2|ENSG00000064313.13|chr8	57	38	68	54	26	40
DSCC1|ENSG00000136982.6|chr8	150	247	155	256	199	136
DEPTOR|ENSG00000155792.10|chr8	4	25	11	46	34	0
COL14A1|ENSG00000187955.13|chr8	111	187	165	297	68	243
MRPL13|ENSG00000172172.8|chr8	1439	1472	1437	1236	1169	1095
MTBP|ENSG00000172167.8|chr8	0	0	0	0	0	0
SNTB1|ENSG00000172164.15|chr8	55	27	48	56	57	18
HAS2|ENSG00000170961.7|chr8	0	0	0	0	15	0
DERL1|ENSG00000136986.10|chr8	332	394	363	356	311	248
TBC1D31|ENSG00000156787.17|chr8	0	6	14	24	7	12
FAM83A|ENSG00000147689.17|chr8	0	0	0	0	0	0
C8orf76|ENSG00000189376.12|chr8	60	71	53	130	21	129
ZHX1-C8orf76|ENSG00000259305.6|chr8	16	33	36	29	15	10
ATAD2|ENSG00000156802.13|chr8	108	154	104	229	261	127
NTAQ1|ENSG00000156795.8|chr8	48	72	76	56	53	54
FBXO32|ENSG00000156804.7|chr8	16	6	6	66	50	38
KLHL38|ENSG00000175946.9|chr8	0	0	0	0	0	0
ANXA13|ENSG00000104537.17|chr8	0	0	0	0	0	0
FAM91A1|ENSG00000176853.16|chr8	94	141	108	126	70	20
FER1L6|ENSG00000214814.7|chr8	0	0	0	0	0	0
TMEM65|ENSG00000164983.8|chr8	319	338	348	332	362	314
TRMT12|ENSG00000183665.5|chr8	27	51	19	28	24	1
RNF139|ENSG00000170881.5|chr8	0	9	22	5	2	0
TATDN1|ENSG00000147687.19|chr8	94	137	63	69	93	69
NDUFB9|ENSG00000147684.10|chr8	4787	5057	3860	3382	3360	2237
MTSS1|ENSG00000170873.19|chr8	10	18	11	7	16	0
ZNF572|ENSG00000180938.6|chr8	0	4	4	8	18	18
SQLE|ENSG00000104549.12|chr8	247	305	259	267	251	417
WASHC5|ENSG00000164961.16|chr8	87	52	128	114	134	67
NSMCE2|ENSG00000156831.8|chr8	266	274	189	353	138	243
TRIB1|ENSG00000173334.4|chr8	15	29	11	47	9	47
LRATD2|ENSG00000168672.4|chr8	0	4	0	21	13	0
MYC|ENSG00000136997.21|chr8	2	2	3	39	2	24
GSDMC|ENSG00000147697.9|chr8	0	0	0	0	0	0
CYRIB|ENSG00000153310.22|chr8	261	314	309	300	268	111
ASAP1|ENSG00000153317.15|chr8	64	104	111	136	56	102
ADCY8|ENSG00000155897.10|chr8	0	0	0	0	0	0
EFR3A|ENSG00000132294.15|chr8	21	20	26	29	1	22
OC90|ENSG00000253117.5|chr8	0	0	0	0	0	0
ENSG00000258417|ENSG00000258417.3|chr8	0	0	0	0	0	0
HHLA1|ENSG00000132297.13|chr8	0	0	0	0	0	0
KCNQ3|ENSG00000184156.17|chr8	0	0	0	0	0	0
DNAAF11|ENSG00000129295.10|chr8	0	0	0	0	0	0
TMEM71|ENSG00000165071.15|chr8	0	0	0	0	0	0
PHF20L1|ENSG00000129292.21|chr8	137	129	29	205	133	132
TG|ENSG00000042832.12|chr8	0	0	0	0	0	0
SLA|ENSG00000155926.14|chr8	0	0	0	0	0	0
CCN4|ENSG00000104415.14|chr8	0	0	0	0	0	0
NDRG1|ENSG00000104419.17|chr8	1303	1580	1381	1460	1536	730
ST3GAL1|ENSG00000008513.16|chr8	17	25	5	22	25	0
ZFAT|ENSG00000066827.16|chr8	45	52	55	68	2	42
KHDRBS3|ENSG00000131773.14|chr8	349	483	366	270	363	240
FAM135B|ENSG00000147724.12|chr8	0	0	0	0	0	0
COL22A1|ENSG00000169436.17|chr8	0	0	0	0	0	0
KCNK9|ENSG00000169427.8|chr8	0	0	0	0	0	0
TRAPPC9|ENSG00000167632.18|chr8	41	60	39	36	84	92
CHRAC1|ENSG00000104472.10|chr8	229	269	214	156	171	132
AGO2|ENSG00000123908.12|chr8	197	243	200	316	297	173
PTK2|ENSG00000169398.20|chr8	47	94	81	39	94	83
DENND3|ENSG00000105339.11|chr8	13	14	3	26	33	20
SLC45A4|ENSG00000022567.10|chr8	3	21	23	0	11	0
GPR20|ENSG00000204882.4|chr8	0	0	0	0	0	0
PTP4A3|ENSG00000184489.13|chr8	0	0	0	0	0	0
MROH5|ENSG00000226807.7|chr8	0	0	0	0	0	0
ENSG00000226490|ENSG00000226490.2|chr8	0	0	0	0	0	0
ADGRB1|ENSG00000181790.12|chr8	0	0	7	7	16	0
JRK|ENSG00000234616.9|chr8	63	66	59	28	70	67
PSCA|ENSG00000167653.5|chr8	0	0	0	0	0	0
LY6K|ENSG00000160886.13|chr8	58	36	48	61	31	2
THEM6|ENSG00000130193.8|chr8	530	698	470	756	561	460
SLURP1|ENSG00000126233.2|chr8	0	0	0	0	0	0
LYPD2|ENSG00000197353.4|chr8	0	0	0	0	0	0
LYNX1-SLURP2|ENSG00000284505.1|chr8	0	0	0	0	0	0
SLURP2|ENSG00000283992.2|chr8	0	0	0	0	0	0
LYNX1|ENSG00000180155.20|chr8	13	0	0	0	0	0
LY6D|ENSG00000167656.5|chr8	0	0	0	0	0	0
GML|ENSG00000104499.7|chr8	0	0	0	0	0	0
CYP11B1|ENSG00000160882.13|chr8	0	0	0	0	0	0
CYP11B2|ENSG00000179142.2|chr8	0	0	0	0	0	0
LY6E|ENSG00000160932.11|chr8	0	0	0	0	0	0
LY6L|ENSG00000261667.2|chr8	0	0	0	0	0	0
LY6H|ENSG00000176956.13|chr8	0	0	0	0	0	0
GPIHBP1|ENSG00000277494.2|chr8	0	0	0	0	0	0
GLI4|ENSG00000250571.7|chr8	0	0	1	6	3	0
ZNF696|ENSG00000185730.8|chr8	26	21	22	50	56	14
TOP1MT|ENSG00000184428.13|chr8	423	333	442	307	285	392
RHPN1|ENSG00000158106.14|chr8	13	15	19	12	34	0
MAFA|ENSG00000182759.4|chr8	17	13	16	73	10	0
ZC3H3|ENSG00000014164.7|chr8	14	13	19	26	61	7
GSDMD|ENSG00000104518.11|chr8	0	0	0	0	0	0
MROH6|ENSG00000204839.9|chr8	0	0	0	0	0	0
NAPRT|ENSG00000147813.16|chr8	0	0	0	0	0	0
EEF1D|ENSG00000104529.19|chr8	0	0	0	0	0	0
TIGD5|ENSG00000179886.6|chr8	0	0	0	11	0	0
PYCR3|ENSG00000104524.14|chr8	0	0	0	0	0	0
GFUS|ENSG00000104522.16|chr8	0	0	0	0	0	0
ZNF623|ENSG00000183309.12|chr8	0	0	0	0	0	0
ZNF707|ENSG00000181135.16|chr8	0	0	0	0	0	0
MAPK15|ENSG00000181085.15|chr8	0	0	0	0	0	0
FAM83H|ENSG00000180921.7|chr8	0	0	0	0	0	0
IQANK1|ENSG00000203499.12|chr8	0	0	0	0	0	0
SCRIB|ENSG00000180900.20|chr8	0	0	0	0	0	0
PUF60|ENSG00000179950.14|chr8	0	1	5	10	0	0
NRBP2|ENSG00000185189.18|chr8	38	32	9	30	53	30
EPPK1|ENSG00000261150.3|chr8	46	37	66	14	26	43
PLEC|ENSG00000178209.17|chr8	7	13	0	0	31	0
PARP10|ENSG00000178685.14|chr8	0	0	0	0	0	0
GRINA|ENSG00000178719.17|chr8	674	1030	790	662	797	528
SPATC1|ENSG00000186583.12|chr8	0	0	0	0	0	0
OPLAH|ENSG00000178814.17|chr8	0	0	0	0	0	0
EXOSC4|ENSG00000178896.9|chr8	427	566	375	616	459	306
GPAA1|ENSG00000197858.11|chr8	743	980	672	428	522	387
CYC1|ENSG00000179091.5|chr8	2839	3595	2483	2924	2956	1897
MAF1|ENSG00000179632.10|chr8	636	840	761	562	570	468
WDR97|ENSG00000179698.14|chr8	0	0	0	0	0	0
HGH1|ENSG00000235173.7|chr8	152	193	123	231	202	163
MROH1|ENSG00000179832.18|chr8	12	0	0	0	0	0
BOP1|ENSG00000261236.8|chr8	623	811	677	788	814	500
SCX|ENSG00000260428.3|chr8	0	0	0	0	0	0
HSF1|ENSG00000185122.11|chr8	0	0	0	0	11	0
DGAT1|ENSG00000185000.12|chr8	0	0	0	0	0	0
SCRT1|ENSG00000261678.3|chr8	0	0	0	0	0	0
SLC52A2|ENSG00000185803.12|chr8	0	0	0	0	0	0
TMEM249|ENSG00000261587.3|chr8	0	0	0	0	0	0
FBXL6|ENSG00000182325.11|chr8	0	0	0	0	0	0
ADCK5|ENSG00000173137.12|chr8	0	0	0	0	0	0
CPSF1|ENSG00000071894.17|chr8	0	0	0	0	0	0
SLC39A4|ENSG00000147804.10|chr8	0	0	0	0	0	0
VPS28|ENSG00000160948.14|chr8	0	0	0	0	0	0
TONSL|ENSG00000160949.18|chr8	0	0	1	0	0	0
CYHR1|ENSG00000187954.13|chr8	22	49	29	60	42	32
KIFC2|ENSG00000167702.13|chr8	51	47	71	38	24	11
FOXH1|ENSG00000160973.8|chr8	0	0	0	0	0	0
PPP1R16A|ENSG00000160972.10|chr8	65	72	88	43	34	52
GPT|ENSG00000167701.14|chr8	0	0	0	0	0	0
MFSD3|ENSG00000167700.9|chr8	773	1033	788	781	742	383
RECQL4|ENSG00000160957.15|chr8	242	303	264	200	243	250
LRRC14|ENSG00000160959.8|chr8	59	85	72	138	136	82
LRRC24|ENSG00000254402.7|chr8	0	5	2	0	0	0
C8orf82|ENSG00000213563.7|chr8	367	447	328	262	294	240
ARHGAP39|ENSG00000147799.12|chr8	29	5	1	11	17	0
ZNF251|ENSG00000198169.9|chr8	0	0	0	0	0	0
ZNF34|ENSG00000196378.13|chr8	0	0	23	11	1	24
RPL8|ENSG00000161016.18|chr8	12449	16036	11505	14095	12320	10435
ZNF517|ENSG00000197363.11|chr8	24	5	14	0	0	19
ZNF7|ENSG00000147789.16|chr8	22	49	15	24	18	40
COMMD5|ENSG00000170619.10|chr8	194	183	95	136	178	132
ZNF250|ENSG00000196150.14|chr8	0	2	22	0	0	42
ZNF16|ENSG00000170631.15|chr8	0	8	2	10	28	17
C8orf33|ENSG00000182307.14|chr8	1223	1451	1099	1293	1152	864
WASHC1|ENSG00000181404.18|chr9	29	19	5	17	45	39
FOXD4|ENSG00000170122.6|chr9	12	5	11	12	6	33
CBWD1|ENSG00000172785.19|chr9	464	435	426	434	275	188
DOCK8|ENSG00000107099.18|chr9	0	8	1	0	0	0
KANK1|ENSG00000107104.21|chr9	10	11	5	37	0	75
DMRT1|ENSG00000137090.12|chr9	9	6	0	0	0	0
DMRT3|ENSG00000064218.5|chr9	14	6	24	18	51	30
DMRT2|ENSG00000173253.16|chr9	0	0	0	0	0	0
SMARCA2|ENSG00000080503.24|chr9	145	150	77	179	117	47
VLDLR|ENSG00000147852.17|chr9	54	2	1	20	67	49
KCNV2|ENSG00000168263.9|chr9	0	0	0	0	0	0
PUM3|ENSG00000080608.10|chr9	148	200	180	299	240	186
RFX3|ENSG00000080298.16|chr9	5	17	0	10	13	48
GLIS3|ENSG00000107249.24|chr9	16	0	6	9	0	0
SLC1A1|ENSG00000106688.12|chr9	51	35	8	0	7	29
PLPP6|ENSG00000205808.7|chr9	34	50	26	47	31	33
CDC37L1|ENSG00000106993.12|chr9	16	0	1	0	42	59
AK3|ENSG00000147853.17|chr9	488	613	452	337	282	222
RCL1|ENSG00000120158.12|chr9	97	119	35	145	168	154
JAK2|ENSG00000096968.14|chr9	5	0	0	0	1	20
INSL6|ENSG00000120210.8|chr9	0	0	0	0	0	0
INSL4|ENSG00000120211.4|chr9	0	0	0	0	0	0
RLN2|ENSG00000107014.9|chr9	13	36	0	18	16	0
RLN1|ENSG00000107018.8|chr9	3	8	0	11	0	0
PLGRKT|ENSG00000107020.10|chr9	106	153	86	115	133	51
CD274|ENSG00000120217.14|chr9	0	0	1	0	1	0
PDCD1LG2|ENSG00000197646.8|chr9	0	0	0	0	0	0
RIC1|ENSG00000107036.12|chr9	22	7	18	30	25	2
ERMP1|ENSG00000099219.15|chr9	95	131	109	109	126	79
KIAA2026|ENSG00000183354.12|chr9	11	0	0	17	13	24
MLANA|ENSG00000120215.10|chr9	0	0	0	0	0	0
RANBP6|ENSG00000137040.10|chr9	20	12	34	0	0	12
IL33|ENSG00000137033.12|chr9	0	0	0	0	0	0
TPD52L3|ENSG00000170777.11|chr9	0	0	0	0	0	0
UHRF2|ENSG00000147854.17|chr9	44	73	42	108	113	117
GLDC|ENSG00000178445.10|chr9	23	61	40	21	41	48
KDM4C|ENSG00000107077.19|chr9	0	2	0	17	0	11
DMAC1|ENSG00000137038.8|chr9	1584	1875	1385	1121	1105	1098
PTPRD|ENSG00000153707.19|chr9	23	106	19	20	42	38
TYRP1|ENSG00000107165.13|chr9	0	0	0	0	0	0
LURAP1L|ENSG00000153714.6|chr9	0	0	0	0	30	14
MPDZ|ENSG00000107186.17|chr9	80	68	83	82	112	33
NFIB|ENSG00000147862.18|chr9	355	348	447	235	368	376
ZDHHC21|ENSG00000175893.12|chr9	18	34	25	28	35	57
CER1|ENSG00000147869.5|chr9	0	0	0	0	0	0
FREM1|ENSG00000164946.20|chr9	0	0	0	0	0	0
TTC39B|ENSG00000155158.20|chr9	13	31	8	43	4	32
SNAPC3|ENSG00000164975.16|chr9	167	307	221	329	236	279
PSIP1|ENSG00000164985.15|chr9	1388	1354	941	1110	1013	924
CCDC171|ENSG00000164989.17|chr9	0	0	5	0	0	0
BNC2|ENSG00000173068.19|chr9	39	42	17	15	18	19
CNTLN|ENSG00000044459.15|chr9	3	18	5	7	0	17
SH3GL2|ENSG00000107295.10|chr9	64	43	55	66	56	33
ADAMTSL1|ENSG00000178031.18|chr9	0	0	0	0	0	0
SAXO1|ENSG00000155875.15|chr9	0	0	0	0	0	0
RRAGA|ENSG00000155876.6|chr9	777	896	642	519	481	420
HAUS6|ENSG00000147874.11|chr9	83	134	66	95	61	62
PLIN2|ENSG00000147872.10|chr9	0	0	1	14	0	36
DENND4C|ENSG00000137145.21|chr9	39	29	19	88	56	78
RPS6|ENSG00000137154.13|chr9	32933	40045	29686	33496	32784	24451
ACER2|ENSG00000177076.6|chr9	0	0	0	0	0	0
SLC24A2|ENSG00000155886.12|chr9	0	0	7	0	0	0
MLLT3|ENSG00000171843.17|chr9	55	47	43	127	89	57
FOCAD|ENSG00000188352.13|chr9	141	173	139	164	223	307
HACD4|ENSG00000188921.14|chr9	19	30	23	0	0	33
