Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
HSF1|ENSG00000185122.11|chr8	0	0	0	0	0	0
DGAT1|ENSG00000185000.12|chr8	0	0	0	0	0	0
SCRT1|ENSG00000261678.3|chr8	0	0	0	0	0	0
SLC52A2|ENSG00000185803.12|chr8	0	0	0	0	0	0
TMEM249|ENSG00000261587.3|chr8	0	0	0	0	0	0
FBXL6|ENSG00000182325.11|chr8	0	0	0	0	0	0
ADCK5|ENSG00000173137.12|chr8	0	0	0	0	0	0
CPSF1|ENSG00000071894.17|chr8	0	0	0	0	0	0
SLC39A4|ENSG00000147804.10|chr8	0	0	0	0	0	0
VPS28|ENSG00000160948.14|chr8	0	0	0	0	0	0
TONSL|ENSG00000160949.18|chr8	0	3	0	0	0	0
CYHR1|ENSG00000187954.13|chr8	46	47	49	69	59	58
KIFC2|ENSG00000167702.13|chr8	67	56	58	52	105	82
FOXH1|ENSG00000160973.8|chr8	0	0	0	0	0	6
PPP1R16A|ENSG00000160972.10|chr8	85	60	67	68	54	37
GPT|ENSG00000167701.14|chr8	0	0	0	0	0	0
MFSD3|ENSG00000167700.9|chr8	522	427	373	474	615	464
RECQL4|ENSG00000160957.15|chr8	333	245	218	243	239	199
LRRC14|ENSG00000160959.8|chr8	244	258	228	314	405	297
LRRC24|ENSG00000254402.7|chr8	8	3	0	1	0	9
C8orf82|ENSG00000213563.7|chr8	436	324	344	362	322	302
ARHGAP39|ENSG00000147799.12|chr8	20	15	13	73	42	32
ZNF251|ENSG00000198169.9|chr8	0	0	0	0	0	0
ZNF34|ENSG00000196378.13|chr8	49	13	31	45	62	75
RPL8|ENSG00000161016.18|chr8	10284	8424	8094	9055	9365	8668
ZNF517|ENSG00000197363.11|chr8	11	14	37	23	12	20
ZNF7|ENSG00000147789.16|chr8	111	111	147	169	187	145
COMMD5|ENSG00000170619.10|chr8	280	333	296	361	406	383
ZNF250|ENSG00000196150.14|chr8	18	24	39	31	32	20
ZNF16|ENSG00000170631.15|chr8	71	84	64	146	123	97
C8orf33|ENSG00000182307.14|chr8	1373	1144	1057	1384	1317	1213
WASHC1|ENSG00000181404.18|chr9	36	36	30	39	51	41
FOXD4|ENSG00000170122.6|chr9	4	4	10	7	3	13
CBWD1|ENSG00000172785.19|chr9	351	343	241	308	351	310
DOCK8|ENSG00000107099.18|chr9	19	14	11	4	22	4
KANK1|ENSG00000107104.21|chr9	127	56	131	108	189	101
DMRT1|ENSG00000137090.12|chr9	6	5	0	3	7	1
DMRT3|ENSG00000064218.5|chr9	65	93	32	52	34	71
DMRT2|ENSG00000173253.16|chr9	0	0	0	0	0	0
SMARCA2|ENSG00000080503.24|chr9	263	210	315	344	308	242
VLDLR|ENSG00000147852.17|chr9	48	52	64	51	102	74
KCNV2|ENSG00000168263.9|chr9	0	0	0	0	0	0
PUM3|ENSG00000080608.10|chr9	361	352	332	580	520	490
RFX3|ENSG00000080298.16|chr9	51	63	47	67	100	65
GLIS3|ENSG00000107249.24|chr9	5	2	2	28	5	31
SLC1A1|ENSG00000106688.12|chr9	50	74	61	52	90	42
PLPP6|ENSG00000205808.7|chr9	184	174	206	229	257	242
CDC37L1|ENSG00000106993.12|chr9	157	101	72	111	109	112
AK3|ENSG00000147853.17|chr9	1234	1012	1119	999	1112	1084
RCL1|ENSG00000120158.12|chr9	332	241	339	541	388	425
JAK2|ENSG00000096968.14|chr9	26	25	14	40	25	31
INSL6|ENSG00000120210.8|chr9	0	0	0	0	0	0
INSL4|ENSG00000120211.4|chr9	0	0	0	0	0	0
RLN2|ENSG00000107014.9|chr9	18	22	17	21	36	38
RLN1|ENSG00000107018.8|chr9	5	0	0	1	5	7
PLGRKT|ENSG00000107020.10|chr9	130	145	61	90	134	88
CD274|ENSG00000120217.14|chr9	1	0	5	6	0	0
PDCD1LG2|ENSG00000197646.8|chr9	0	0	0	0	0	0
RIC1|ENSG00000107036.12|chr9	72	74	89	84	140	91
ERMP1|ENSG00000099219.15|chr9	201	129	161	111	199	182
KIAA2026|ENSG00000183354.12|chr9	72	65	41	32	48	44
MLANA|ENSG00000120215.10|chr9	0	0	0	0	0	0
RANBP6|ENSG00000137040.10|chr9	225	199	218	196	196	169
IL33|ENSG00000137033.12|chr9	0	0	0	0	0	0
TPD52L3|ENSG00000170777.11|chr9	0	0	0	0	0	0
UHRF2|ENSG00000147854.17|chr9	309	301	278	441	411	293
GLDC|ENSG00000178445.10|chr9	55	27	46	68	34	45
KDM4C|ENSG00000107077.19|chr9	20	17	22	22	27	30
DMAC1|ENSG00000137038.8|chr9	1439	1319	1104	1240	1169	1200
PTPRD|ENSG00000153707.19|chr9	211	119	199	182	218	146
TYRP1|ENSG00000107165.13|chr9	0	0	0	0	0	1
LURAP1L|ENSG00000153714.6|chr9	9	14	10	13	11	15
MPDZ|ENSG00000107186.17|chr9	196	196	205	208	164	124
NFIB|ENSG00000147862.18|chr9	1356	1297	1534	1478	1539	1332
ZDHHC21|ENSG00000175893.12|chr9	229	279	231	280	272	294
CER1|ENSG00000147869.5|chr9	0	0	0	0	0	0
FREM1|ENSG00000164946.20|chr9	7	6	0	0	0	0
TTC39B|ENSG00000155158.20|chr9	66	79	49	69	74	68
SNAPC3|ENSG00000164975.16|chr9	387	301	276	405	343	436
PSIP1|ENSG00000164985.15|chr9	1462	1356	1385	1526	1604	1405
CCDC171|ENSG00000164989.17|chr9	4	4	11	8	7	4
BNC2|ENSG00000173068.19|chr9	138	135	120	127	180	114
CNTLN|ENSG00000044459.15|chr9	13	11	23	36	25	29
SH3GL2|ENSG00000107295.10|chr9	120	87	100	171	170	89
ADAMTSL1|ENSG00000178031.18|chr9	0	0	4	0	8	0
SAXO1|ENSG00000155875.15|chr9	0	0	0	0	0	0
RRAGA|ENSG00000155876.6|chr9	1106	1031	1064	1092	945	975
HAUS6|ENSG00000147874.11|chr9	268	312	289	338	372	263
PLIN2|ENSG00000147872.10|chr9	1	15	5	0	0	5
DENND4C|ENSG00000137145.21|chr9	154	125	169	182	139	114
RPS6|ENSG00000137154.13|chr9	31245	26273	26175	26167	25740	24806
ACER2|ENSG00000177076.6|chr9	0	2	0	0	0	13
SLC24A2|ENSG00000155886.12|chr9	1	14	6	5	4	0
MLLT3|ENSG00000171843.17|chr9	209	185	160	272	250	204
FOCAD|ENSG00000188352.13|chr9	275	238	252	257	303	252
HACD4|ENSG00000188921.14|chr9	7	5	4	0	1	0
IFNB1|ENSG00000171855.7|chr9	0	4	0	0	0	0
IFNW1|ENSG00000177047.7|chr9	0	0	0	0	0	0
IFNA21|ENSG00000137080.4|chr9	0	0	0	0	0	0
IFNA4|ENSG00000236637.5|chr9	0	0	0	0	0	0
IFNA7|ENSG00000214042.1|chr9	0	0	0	0	0	0
IFNA10|ENSG00000186803.3|chr9	0	0	0	0	0	0
IFNA16|ENSG00000147885.4|chr9	0	0	0	0	0	0
IFNA17|ENSG00000234829.4|chr9	0	0	0	0	0	0
IFNA14|ENSG00000228083.3|chr9	0	0	0	0	0	0
IFNA5|ENSG00000147873.6|chr9	0	0	0	0	0	0
KLHL9|ENSG00000198642.7|chr9	1079	758	896	830	885	845
IFNA13|ENSG00000233816.4|chr9	0	0	0	0	0	0
IFNA2|ENSG00000188379.7|chr9	0	0	0	0	0	0
IFNA8|ENSG00000120242.4|chr9	0	0	0	0	0	0
IFNA1|ENSG00000197919.6|chr9	0	0	0	0	0	0
IFNE|ENSG00000184995.7|chr9	0	0	0	0	0	0
MTAP|ENSG00000099810.21|chr9	568	420	499	637	682	534
CDKN2A|ENSG00000147889.18|chr9	7831	6554	5787	6921	6791	6242
CDKN2B|ENSG00000147883.12|chr9	348	248	357	485	421	510
DMRTA1|ENSG00000176399.4|chr9	11	14	11	18	10	17
ELAVL2|ENSG00000107105.15|chr9	645	490	514	743	545	584
IZUMO3|ENSG00000205442.13|chr9	0	0	0	0	0	0
TUSC1|ENSG00000198680.6|chr9	181	159	196	243	229	157
CAAP1|ENSG00000120159.13|chr9	376	279	394	529	465	419
PLAA|ENSG00000137055.15|chr9	196	144	140	265	239	252
IFT74|ENSG00000096872.17|chr9	153	132	146	134	198	125
LRRC19|ENSG00000184434.8|chr9	0	0	0	0	0	0
TEK|ENSG00000120156.22|chr9	0	0	0	0	0	0
EQTN|ENSG00000120160.11|chr9	0	0	0	0	7	0
MOB3B|ENSG00000120162.10|chr9	217	192	145	225	194	161
C9orf72|ENSG00000147894.17|chr9	51	50	69	79	65	119
LINGO2|ENSG00000174482.11|chr9	0	0	0	0	0	0
ACO1|ENSG00000122729.19|chr9	173	126	172	196	160	190
DDX58|ENSG00000107201.11|chr9	32	19	24	24	45	16
ENSG00000288684|ENSG00000288684.1|chr9	32	19	24	24	45	16
TOPORS|ENSG00000197579.8|chr9	355	377	404	482	492	433
SMIM27|ENSG00000235453.12|chr9	239	188	160	156	170	160
NDUFB6|ENSG00000165264.11|chr9	1117	1096	983	1051	1190	838
TAF1L|ENSG00000122728.6|chr9	2	4	4	2	29	31
TMEM215|ENSG00000188133.6|chr9	0	0	0	0	0	0
APTX|ENSG00000137074.20|chr9	480	367	374	515	432	496
DNAJA1|ENSG00000086061.16|chr9	2192	2081	1963	1766	2013	1699
SMU1|ENSG00000122692.9|chr9	413	416	403	403	291	315
B4GALT1|ENSG00000086062.13|chr9	511	529	470	703	749	559
SPINK4|ENSG00000122711.9|chr9	2	0	0	0	3	1
BAG1|ENSG00000107262.26|chr9	419	415	353	451	469	434
CHMP5|ENSG00000086065.14|chr9	1370	1000	1105	1122	1138	1027
NFX1|ENSG00000086102.19|chr9	101	148	127	204	169	160
AQP7|ENSG00000165269.13|chr9	0	10	5	0	0	0
AQP3|ENSG00000165272.16|chr9	24	29	20	61	43	15
NOL6|ENSG00000165271.17|chr9	312	374	287	295	342	294
ANKRD18B|ENSG00000230453.11|chr9	1	0	1	8	0	0
PRSS3|ENSG00000010438.17|chr9	0	0	0	0	0	0
UBE2R2|ENSG00000107341.5|chr9	1840	1453	1558	1850	1756	1662
UBAP2|ENSG00000137073.24|chr9	580	474	504	556	597	532
DCAF12|ENSG00000198876.13|chr9	1106	1135	892	1193	1043	972
UBAP1|ENSG00000165006.14|chr9	255	200	215	236	314	218
KIF24|ENSG00000186638.17|chr9	30	28	49	64	78	60
NUDT2|ENSG00000164978.18|chr9	230	266	234	204	225	183
MYORG|ENSG00000164976.9|chr9	114	83	76	42	40	63
C9orf24|ENSG00000164972.14|chr9	0	12	0	0	0	0
FAM219A|ENSG00000164970.15|chr9	283	271	226	313	306	331
DNAI1|ENSG00000122735.16|chr9	0	5	0	0	0	0
ENHO|ENSG00000168913.7|chr9	90	120	103	76	94	53
CNTFR|ENSG00000122756.15|chr9	9	3	2	17	0	5
RPP25L|ENSG00000164967.10|chr9	441	351	327	380	430	422
DCTN3|ENSG00000137100.16|chr9	593	497	483	416	515	458
ARID3C|ENSG00000205143.5|chr9	5	0	1	0	0	0
SIGMAR1|ENSG00000147955.18|chr9	4828	4393	4112	4163	3843	3612
GALT|ENSG00000213930.12|chr9	128	151	79	159	232	184
IL11RA|ENSG00000137070.19|chr9	116	74	137	119	89	86
CCL27|ENSG00000213927.4|chr9	0	0	0	3	0	0
ENSG00000187186|ENSG00000187186.15|chr9	10	2	7	0	0	5
CCL19|ENSG00000172724.12|chr9	0	0	0	0	0	2
CCL21|ENSG00000137077.8|chr9	0	0	0	0	0	0
FAM205A|ENSG00000205108.6|chr9	0	0	0	0	0	0
FAM205C|ENSG00000187791.13|chr9	0	0	0	0	0	0
PHF24|ENSG00000122733.12|chr9	0	5	0	5	0	4
DNAJB5|ENSG00000137094.16|chr9	16	39	34	99	103	67
C9orf131|ENSG00000174038.13|chr9	0	0	0	0	0	0
VCP|ENSG00000165280.18|chr9	2597	2555	2493	2753	2572	2453
FANCG|ENSG00000221829.11|chr9	473	351	337	458	419	341
PIGO|ENSG00000165282.15|chr9	136	113	79	117	99	103
STOML2|ENSG00000165283.16|chr9	3394	2764	2673	3058	2844	2641
FAM214B|ENSG00000005238.20|chr9	27	15	1	19	23	26
UNC13B|ENSG00000198722.15|chr9	157	181	174	156	171	140
RUSC2|ENSG00000198853.12|chr9	23	15	8	16	42	16
FAM166B|ENSG00000215187.13|chr9	0	0	0	0	0	0
TESK1|ENSG00000107140.16|chr9	94	90	61	75	113	79
SIT1|ENSG00000137078.10|chr9	0	0	0	0	0	0
CCDC107|ENSG00000159884.12|chr9	7	6	1	1	2	7
ARHGEF39|ENSG00000137135.18|chr9	157	135	124	131	189	146
CA9|ENSG00000107159.14|chr9	0	0	0	0	0	0
TPM2|ENSG00000198467.16|chr9	2	0	0	8	0	0
TLN1|ENSG00000137076.21|chr9	766	561	607	660	691	448
CREB3|ENSG00000107175.12|chr9	315	231	225	339	331	268
GBA2|ENSG00000070610.14|chr9	312	153	189	198	208	240
RGP1|ENSG00000107185.10|chr9	850	671	811	934	864	883
MSMP|ENSG00000215183.5|chr9	9	2	8	10	3	5
NPR2|ENSG00000159899.16|chr9	37	29	38	53	27	44
SPAG8|ENSG00000137098.14|chr9	2	2	2	7	0	0
HINT2|ENSG00000137133.11|chr9	617	525	618	614	597	571
TMEM8B|ENSG00000137103.20|chr9	18	12	9	26	20	6
FAM221B|ENSG00000204930.10|chr9	0	0	0	0	0	0
HRCT1|ENSG00000196196.3|chr9	0	0	0	0	12	0
SPAAR|ENSG00000235387.5|chr9	0	0	0	0	0	0
OR2S2|ENSG00000278889.4|chr9	0	0	0	0	0	0
RECK|ENSG00000122707.12|chr9	11	5	16	23	13	12
GLIPR2|ENSG00000122694.16|chr9	160	146	110	140	161	179
CCIN|ENSG00000185972.6|chr9	0	0	0	0	0	0
CLTA|ENSG00000122705.17|chr9	1490	1244	1185	1414	1545	1290
GNE|ENSG00000159921.20|chr9	152	116	125	209	183	143
RNF38|ENSG00000137075.18|chr9	129	174	122	82	129	81
MELK|ENSG00000165304.8|chr9	299	312	297	468	435	413
PAX5|ENSG00000196092.14|chr9	15	16	9	24	28	28
ZCCHC7|ENSG00000147905.18|chr9	86	88	106	165	141	195
GRHPR|ENSG00000137106.18|chr9	334	263	323	348	378	404
ZBTB5|ENSG00000168795.5|chr9	197	142	162	248	282	228
POLR1E|ENSG00000137054.16|chr9	81	155	81	280	262	154
FBXO10|ENSG00000147912.13|chr9	77	61	63	67	70	82
TOMM5|ENSG00000175768.13|chr9	2979	2704	2279	2586	2668	2423
FRMPD1|ENSG00000070601.10|chr9	0	0	0	0	0	0
TRMT10B|ENSG00000165275.10|chr9	143	89	102	250	188	175
EXOSC3|ENSG00000107371.14|chr9	579	544	525	634	761	617
DCAF10|ENSG00000122741.16|chr9	306	324	254	419	455	363
SLC25A51|ENSG00000122696.14|chr9	16	19	12	15	13	12
SHB|ENSG00000107338.10|chr9	144	206	127	248	185	153
ALDH1B1|ENSG00000137124.8|chr9	280	257	217	206	270	221
ANKRD18A|ENSG00000180071.21|chr9	0	19	4	2	7	0
FAM240B|ENSG00000283329.2|chr9	0	0	0	0	0	0
CNTNAP3|ENSG00000106714.18|chr9	26	21	36	16	22	16
SPATA31A1|ENSG00000204849.10|chr9	0	0	0	0	0	0
FOXD4L6|ENSG00000273514.2|chr9	0	0	0	0	0	0
CBWD6|ENSG00000215126.11|chr9	0	0	0	0	0	0
CNTNAP3B|ENSG00000154529.15|chr9	0	0	0	0	0	0
SPATA31A6|ENSG00000185775.10|chr9	0	0	0	0	0	0
SPATA31A5|ENSG00000276581.3|chr9	0	0	0	0	0	0
SPATA31A7|ENSG00000276040.5|chr9	0	0	0	0	0	0
FOXD4L5|ENSG00000204779.2|chr9	0	0	0	0	0	0
CBWD5|ENSG00000147996.17|chr9	46	26	20	66	51	71
ZNF658|ENSG00000274349.5|chr9	35	8	41	52	86	29
SPATA31A3|ENSG00000275969.3|chr9	0	0	0	0	0	0
ANKRD20A1|ENSG00000260691.8|chr9	0	0	0	0	0	0
CBWD3|ENSG00000196873.16|chr9	0	0	0	0	0	0
FOXD4L3|ENSG00000187559.6|chr9	0	0	0	0	0	0
PGM5|ENSG00000154330.13|chr9	9	7	6	9	0	26
TMEM252|ENSG00000181778.5|chr9	0	0	0	0	0	0
PIP5K1B|ENSG00000107242.20|chr9	7	21	20	10	14	14
PABIR1|ENSG00000187866.10|chr9	150	207	197	301	196	227
PRKACG|ENSG00000165059.8|chr9	0	0	0	0	0	0
ENSG00000285130|ENSG00000285130.2|chr9	342	273	397	426	412	406
FXN|ENSG00000165060.15|chr9	523	580	531	638	512	439
TJP2|ENSG00000119139.21|chr9	342	279	397	426	412	406
FAM189A2|ENSG00000135063.20|chr9	14	12	14	37	9	20
APBA1|ENSG00000107282.9|chr9	0	0	0	0	0	0
PTAR1|ENSG00000188647.13|chr9	370	420	519	535	442	440
CFAP95|ENSG00000204711.9|chr9	0	0	0	0	0	0
MAMDC2|ENSG00000165072.10|chr9	0	0	0	0	0	0
SMC5|ENSG00000198887.9|chr9	207	187	140	234	215	264
KLF9|ENSG00000119138.5|chr9	383	261	389	862	709	677
TRPM3|ENSG00000083067.24|chr9	3	0	0	0	0	0
CEMIP2|ENSG00000135048.14|chr9	77	46	78	50	91	28
ABHD17B|ENSG00000107362.14|chr9	305	310	343	310	359	399
C9orf85|ENSG00000155621.15|chr9	67	44	71	104	111	170
C9orf57|ENSG00000204669.11|chr9	0	0	0	0	0	0
GDA|ENSG00000119125.17|chr9	0	0	0	0	0	0
ZFAND5|ENSG00000107372.13|chr9	716	578	719	875	936	852
TMC1|ENSG00000165091.18|chr9	0	0	0	0	0	0
ALDH1A1|ENSG00000165092.13|chr9	0	0	0	0	0	0
ANXA1|ENSG00000135046.14|chr9	26	39	17	24	51	18
RORB|ENSG00000198963.11|chr9	0	0	0	0	0	0
TRPM6|ENSG00000119121.22|chr9	0	1	4	0	6	5
C9orf40|ENSG00000135045.7|chr9	707	549	541	532	634	560
CARNMT1|ENSG00000156017.13|chr9	408	391	393	360	320	370
NMRK1|ENSG00000106733.21|chr9	20	41	32	31	46	21
OSTF1|ENSG00000134996.12|chr9	142	106	79	88	87	80
PCSK5|ENSG00000099139.14|chr9	0	2	0	0	0	0
RFK|ENSG00000135002.12|chr9	904	783	741	984	943	770
GCNT1|ENSG00000187210.14|chr9	57	55	55	51	36	31
PRUNE2|ENSG00000106772.19|chr9	125	115	77	92	108	89
VPS13A|ENSG00000197969.14|chr9	477	336	420	304	385	417
GNA14|ENSG00000156049.7|chr9	0	0	0	0	0	0
GNAQ|ENSG00000156052.11|chr9	867	750	745	1013	852	758
CEP78|ENSG00000148019.14|chr9	556	623	642	654	618	490
PSAT1|ENSG00000135069.14|chr9	1742	1437	1457	2229	2102	2085
TLE4|ENSG00000106829.20|chr9	232	205	197	299	248	188
TLE1|ENSG00000196781.16|chr9	345	293	335	352	370	293
SPATA31D4|ENSG00000189357.9|chr9	0	0	0	0	0	0
SPATA31D3|ENSG00000186788.14|chr9	0	0	0	0	0	0
SPATA31D1|ENSG00000214929.4|chr9	0	0	0	0	0	0
RASEF|ENSG00000165105.10|chr9	265	309	385	448	441	400
FRMD3|ENSG00000172159.16|chr9	16	18	10	11	0	14
IDNK|ENSG00000148057.16|chr9	9	9	9	12	30	10
UBQLN1|ENSG00000135018.14|chr9	1769	1458	1466	1835	1627	1506
GKAP1|ENSG00000165113.13|chr9	97	86	41	91	117	91
KIF27|ENSG00000165115.15|chr9	0	13	16	19	15	11
C9orf64|ENSG00000165118.15|chr9	259	287	311	293	282	258
HNRNPK|ENSG00000165119.21|chr9	6473	5444	6130	5792	5864	5101
RMI1|ENSG00000178966.17|chr9	191	162	199	311	220	237
SLC28A3|ENSG00000197506.8|chr9	0	0	0	0	0	0
NTRK2|ENSG00000148053.18|chr9	0	0	0	0	0	0
AGTPBP1|ENSG00000135049.16|chr9	268	303	241	244	219	306
NAA35|ENSG00000135040.16|chr9	462	438	395	632	533	489
GOLM1|ENSG00000135052.16|chr9	1305	1473	1277	1213	1323	1164
C9orf153|ENSG00000187753.13|chr9	0	1	2	3	0	6
ISCA1|ENSG00000135070.15|chr9	441	497	411	447	481	416
TUT7|ENSG00000083223.18|chr9	138	138	99	149	84	160
GAS1|ENSG00000180447.7|chr9	285	294	297	523	338	433
DAPK1|ENSG00000196730.13|chr9	62	112	84	150	145	101
CTSL|ENSG00000135047.16|chr9	378	393	363	388	367	303
SPATA31E1|ENSG00000177992.10|chr9	0	0	0	0	0	0
ENSG00000283205|ENSG00000283205.1|chr9	0	0	0	0	0	0
CDK20|ENSG00000156345.18|chr9	78	56	48	60	157	72
SPATA31C2|ENSG00000177910.9|chr9	0	0	0	0	0	0
SPIN1|ENSG00000106723.17|chr9	1430	1251	1397	1732	1584	1511
NXNL2|ENSG00000130045.17|chr9	0	0	0	0	5	0
S1PR3|ENSG00000213694.7|chr9	52	52	37	49	81	39
SHC3|ENSG00000148082.10|chr9	12	23	23	10	12	6
CKS2|ENSG00000123975.5|chr9	1250	1083	1078	1133	1227	1182
SECISBP2|ENSG00000187742.15|chr9	219	191	177	255	300	230
SEMA4D|ENSG00000187764.12|chr9	77	76	57	80	58	119
GADD45G|ENSG00000130222.11|chr9	22	16	31	56	56	42
DIRAS2|ENSG00000165023.7|chr9	0	0	0	0	5	0
SYK|ENSG00000165025.15|chr9	274	272	258	231	300	232
AUH|ENSG00000148090.12|chr9	87	57	66	75	77	61
NFIL3|ENSG00000165030.4|chr9	61	48	81	233	200	225
ROR2|ENSG00000169071.15|chr9	80	92	77	94	118	103
SPTLC1|ENSG00000090054.16|chr9	548	506	483	628	505	436
IARS1|ENSG00000196305.19|chr9	958	944	897	1002	1169	923
NOL8|ENSG00000198000.12|chr9	282	273	227	323	369	311
CENPP|ENSG00000188312.14|chr9	179	146	197	174	209	260
OGN|ENSG00000106809.11|chr9	0	0	0	2	0	0
OMD|ENSG00000127083.8|chr9	0	0	0	0	0	0
ASPN|ENSG00000106819.13|chr9	0	0	0	0	0	0
ECM2|ENSG00000106823.13|chr9	0	0	0	0	0	0
IPPK|ENSG00000127080.10|chr9	72	78	106	119	87	111
BICD2|ENSG00000185963.14|chr9	713	579	699	546	504	382
ZNF484|ENSG00000127081.14|chr9	54	39	23	22	39	23
FGD3|ENSG00000127084.19|chr9	0	0	4	0	9	3
SUSD3|ENSG00000157303.11|chr9	0	0	0	0	0	0
CARD19|ENSG00000165233.18|chr9	303	282	214	300	273	247
WNK2|ENSG00000165238.17|chr9	89	59	44	33	23	30
FAM120AOS|ENSG00000188938.17|chr9	910	658	728	829	940	849
FAM120A|ENSG00000048828.18|chr9	3065	2771	2987	2726	2740	2203
PHF2|ENSG00000197724.11|chr9	276	238	231	257	292	278
BARX1|ENSG00000131668.14|chr9	16	5	0	6	12	8
PTPDC1|ENSG00000158079.16|chr9	25	11	36	31	87	26
ZNF169|ENSG00000175787.17|chr9	14	18	10	5	7	1
NUTM2F|ENSG00000130950.15|chr9	0	0	0	0	0	0
MFSD14B|ENSG00000148110.17|chr9	335	313	280	368	431	423
FBP2|ENSG00000130957.5|chr9	0	0	0	0	0	0
FBP1|ENSG00000165140.12|chr9	4	0	0	0	0	0
FANCC|ENSG00000158169.14|chr9	167	215	156	193	222	205
ERCC6L2|ENSG00000182150.19|chr9	106	114	131	146	87	108
HSD17B3|ENSG00000130948.10|chr9	0	0	0	0	0	0
SLC35D2|ENSG00000130958.13|chr9	111	123	102	170	85	114
ZNF367|ENSG00000165244.7|chr9	430	487	387	588	427	417
HABP4|ENSG00000130956.14|chr9	126	139	85	114	135	178
CDC14B|ENSG00000081377.17|chr9	310	294	248	301	253	338
PRXL2C|ENSG00000158122.12|chr9	308	207	218	208	282	197
ZNF510|ENSG00000081386.13|chr9	109	145	139	183	175	185
ZNF782|ENSG00000196597.13|chr9	12	20	3	15	24	22
NUTM2G|ENSG00000188152.13|chr9	0	0	0	0	0	0
CTSV|ENSG00000136943.12|chr9	504	425	331	398	484	413
CCDC180|ENSG00000197816.16|chr9	12	8	4	15	0	6
TDRD7|ENSG00000196116.8|chr9	132	93	151	100	113	163
TMOD1|ENSG00000136842.14|chr9	81	32	46	56	55	73
TSTD2|ENSG00000136925.15|chr9	101	97	183	259	180	209
NCBP1|ENSG00000136937.13|chr9	586	436	498	631	549	524
XPA|ENSG00000136936.11|chr9	266	221	284	294	345	302
FOXE1|ENSG00000178919.9|chr9	73	75	91	92	84	82
TRMO|ENSG00000136932.15|chr9	131	150	91	177	186	174
HEMGN|ENSG00000136929.13|chr9	0	0	0	0	0	0
ANP32B|ENSG00000136938.9|chr9	7078	6187	6336	6601	6309	5610
NANS|ENSG00000095380.11|chr9	488	351	366	530	533	454
TRIM14|ENSG00000106785.15|chr9	933	651	830	741	656	647
CORO2A|ENSG00000106789.13|chr9	103	98	76	65	82	63
TBC1D2|ENSG00000095383.20|chr9	9	1	9	8	32	2
GABBR2|ENSG00000136928.7|chr9	57	43	44	56	55	7
ANKS6|ENSG00000165138.18|chr9	152	178	136	181	182	123
GALNT12|ENSG00000119514.7|chr9	46	41	59	21	55	36
COL15A1|ENSG00000204291.11|chr9	0	3	0	0	0	0
TGFBR1|ENSG00000106799.14|chr9	289	188	241	286	320	290
ALG2|ENSG00000119523.10|chr9	512	326	422	632	581	681
SEC61B|ENSG00000106803.10|chr9	1634	1754	1435	1300	1344	1246
NR4A3|ENSG00000119508.18|chr9	3	35	51	46	21	50
STX17|ENSG00000136874.11|chr9	703	521	512	685	781	632
ERP44|ENSG00000023318.9|chr9	813	670	775	1070	771	728
INVS|ENSG00000119509.13|chr9	63	43	80	88	69	99
TEX10|ENSG00000136891.14|chr9	451	370	390	501	620	505
MSANTD3|ENSG00000066697.15|chr9	235	227	285	237	256	268
MSANTD3-TMEFF1|ENSG00000251349.3|chr9	169	184	198	238	210	202
TMEFF1|ENSG00000241697.5|chr9	169	184	198	238	210	202
CAVIN4|ENSG00000170681.7|chr9	106	85	47	54	22	43
PLPPR1|ENSG00000148123.15|chr9	0	0	0	0	0	0
BAAT|ENSG00000136881.12|chr9	0	0	9	3	0	2
MRPL50|ENSG00000136897.8|chr9	338	268	333	296	436	315
ZNF189|ENSG00000136870.11|chr9	94	92	84	115	97	125
ALDOB|ENSG00000136872.21|chr9	0	0	0	0	0	0
PGAP4|ENSG00000165152.9|chr9	361	359	280	423	370	374
RNF20|ENSG00000155827.12|chr9	291	356	386	387	332	314
GRIN3A|ENSG00000198785.7|chr9	0	0	0	0	0	0
PPP3R2|ENSG00000188386.8|chr9	0	0	0	0	0	0
SMC2|ENSG00000136824.19|chr9	588	413	606	578	645	521
OR13C3|ENSG00000204246.4|chr9	0	0	0	0	0	0
NIPSNAP3A|ENSG00000136783.10|chr9	325	293	230	393	365	331
NIPSNAP3B|ENSG00000165028.12|chr9	9	12	19	14	6	12
ABCA1|ENSG00000165029.17|chr9	0	11	5	0	0	0
SLC44A1|ENSG00000070214.17|chr9	1345	1099	1185	1052	979	858
FSD1L|ENSG00000106701.13|chr9	35	14	26	62	60	34
FKTN|ENSG00000106692.15|chr9	347	336	378	401	373	313
TAL2|ENSG00000186051.7|chr9	0	0	9	2	0	0
TMEM38B|ENSG00000095209.12|chr9	667	686	621	617	567	620
ZNF462|ENSG00000148143.13|chr9	451	339	314	499	390	365
RAD23B|ENSG00000119318.13|chr9	1391	1309	1345	1447	1510	1227
KLF4|ENSG00000136826.15|chr9	51	43	23	65	49	98
ACTL7B|ENSG00000148156.8|chr9	0	0	0	3	0	0
ACTL7A|ENSG00000187003.7|chr9	0	0	0	0	0	0
ELP1|ENSG00000070061.16|chr9	491	463	387	561	460	458
ABITRAM|ENSG00000119328.12|chr9	199	178	161	269	239	193
CTNNAL1|ENSG00000119326.15|chr9	538	548	508	546	518	543
