Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
DCAF5|ENSG00000139990.18|chr14	68	183	80	203	164	166
EXD2|ENSG00000081177.19|chr14	35	65	33	29	9	0
GALNT16|ENSG00000100626.17|chr14	4	14	0	15	19	0
ERH|ENSG00000100632.11|chr14	1161	1310	1068	972	1081	684
SLC39A9|ENSG00000029364.12|chr14	92	158	188	106	138	13
PLEKHD1|ENSG00000175985.10|chr14	0	0	0	0	0	0
CCDC177|ENSG00000267909.3|chr14	1	19	0	0	0	3
SUSD6|ENSG00000100647.8|chr14	40	48	18	62	24	32
SRSF5|ENSG00000100650.16|chr14	459	516	348	740	698	454
SLC10A1|ENSG00000100652.5|chr14	0	0	0	0	0	0
SMOC1|ENSG00000198732.11|chr14	81	128	83	91	58	17
SLC8A3|ENSG00000100678.19|chr14	0	0	0	0	0	0
COX16|ENSG00000133983.16|chr14	294	353	197	301	261	251
SYNJ2BP-COX16|ENSG00000258644.6|chr14	281	291	193	292	235	251
SYNJ2BP|ENSG00000213463.5|chr14	107	209	163	131	58	93
ADAM21|ENSG00000139985.8|chr14	0	4	0	9	0	0
ADAM20|ENSG00000134007.5|chr14	0	0	0	0	0	0
MED6|ENSG00000133997.12|chr14	204	268	233	376	115	231
TTC9|ENSG00000133985.3|chr14	45	30	29	43	44	0
MAP3K9|ENSG00000006432.16|chr14	15	86	25	41	59	1
PCNX1|ENSG00000100731.16|chr14	16	33	43	24	4	0
SIPA1L1|ENSG00000197555.10|chr14	130	127	95	66	35	0
RGS6|ENSG00000182732.18|chr14	0	0	0	0	0	0
DPF3|ENSG00000205683.12|chr14	0	0	0	0	0	0
DCAF4|ENSG00000119599.17|chr14	90	65	36	48	54	40
ZFYVE1|ENSG00000165861.14|chr14	29	43	34	77	17	26
RBM25|ENSG00000119707.14|chr14	333	312	249	295	270	174
PSEN1|ENSG00000080815.20|chr14	107	100	98	92	119	3
PAPLN|ENSG00000100767.17|chr14	11	3	3	0	0	13
NUMB|ENSG00000133961.21|chr14	46	76	44	91	9	93
HEATR4|ENSG00000187105.9|chr14	0	0	0	0	0	0
RIOX1|ENSG00000170468.8|chr14	250	323	254	286	286	149
ACOT1|ENSG00000184227.8|chr14	0	0	0	0	0	0
ACOT2|ENSG00000119673.16|chr14	305	392	328	403	404	280
ACOT4|ENSG00000177465.5|chr14	0	0	0	0	0	0
ACOT6|ENSG00000205669.4|chr14	0	0	0	0	0	0
DNAL1|ENSG00000119661.15|chr14	45	84	23	30	20	23
PNMA1|ENSG00000176903.5|chr14	810	713	700	681	533	327
MIDEAS|ENSG00000156030.14|chr14	29	116	48	43	33	43
PTGR2|ENSG00000140043.12|chr14	0	51	0	16	16	0
ZNF410|ENSG00000119725.21|chr14	192	144	112	185	199	116
FAM161B|ENSG00000156050.10|chr14	2	0	3	19	7	0
COQ6|ENSG00000119723.17|chr14	25	9	21	42	33	11
ENTPD5|ENSG00000187097.13|chr14	22	0	6	0	0	2
BBOF1|ENSG00000119636.16|chr14	0	0	0	0	0	9
ALDH6A1|ENSG00000119711.13|chr14	69	101	146	67	107	3
LIN52|ENSG00000205659.12|chr14	55	97	78	113	79	58
VSX2|ENSG00000119614.3|chr14	0	0	0	0	0	0
ABCD4|ENSG00000119688.21|chr14	29	80	27	58	70	17
VRTN|ENSG00000133980.5|chr14	0	0	0	0	0	0
SYNDIG1L|ENSG00000183379.9|chr14	0	0	0	0	0	0
NPC2|ENSG00000119655.11|chr14	86	96	95	211	66	107
ISCA2|ENSG00000165898.14|chr14	205	227	184	183	219	214
LTBP2|ENSG00000119681.12|chr14	0	0	0	0	0	0
AREL1|ENSG00000119682.18|chr14	61	28	28	55	8	35
FCF1|ENSG00000119616.11|chr14	113	175	130	182	107	3
PROX2|ENSG00000119608.15|chr14	0	0	0	0	0	0
DLST|ENSG00000119689.15|chr14	25	15	22	21	9	20
RPS6KL1|ENSG00000198208.12|chr14	2	19	11	8	3	0
PGF|ENSG00000119630.14|chr14	60	34	46	8	21	7
EIF2B2|ENSG00000119718.11|chr14	151	222	90	302	265	270
MLH3|ENSG00000119684.16|chr14	51	52	48	66	41	6
ACYP1|ENSG00000119640.9|chr14	83	87	111	58	50	19
ZC2HC1C|ENSG00000119703.15|chr14	15	3	8	1	3	0
NEK9|ENSG00000119638.14|chr14	22	2	41	19	2	0
TMED10|ENSG00000170348.9|chr14	208	305	250	444	289	333
FOS|ENSG00000170345.10|chr14	0	15	1	38	41	0
JDP2|ENSG00000140044.13|chr14	5	21	18	62	64	0
BATF|ENSG00000156127.8|chr14	0	0	0	0	0	0
FLVCR2|ENSG00000119686.10|chr14	4	3	0	0	0	0
TTLL5|ENSG00000119685.20|chr14	29	38	23	0	0	0
ERG28|ENSG00000133935.7|chr14	80	115	88	113	34	59
IFT43|ENSG00000119650.13|chr14	26	54	46	86	95	53
TGFB3|ENSG00000119699.8|chr14	5	0	9	6	1	0
GPATCH2L|ENSG00000089916.18|chr14	20	58	45	48	11	0
ESRRB|ENSG00000119715.15|chr14	0	2	6	0	0	0
VASH1|ENSG00000071246.11|chr14	16	34	47	24	5	30
ANGEL1|ENSG00000013523.11|chr14	24	36	10	81	19	2
LRRC74A|ENSG00000100565.16|chr14	0	0	0	0	0	0
IRF2BPL|ENSG00000119669.5|chr14	408	418	329	415	328	155
CIPC|ENSG00000198894.8|chr14	32	84	35	67	13	18
TMEM63C|ENSG00000165548.11|chr14	4	7	0	0	8	0
ZDHHC22|ENSG00000177108.5|chr14	20	13	13	13	23	1
NGB|ENSG00000165553.5|chr14	0	0	0	0	0	0
POMT2|ENSG00000009830.13|chr14	22	53	28	75	123	53
GSTZ1|ENSG00000100577.19|chr14	18	46	14	14	14	24
TMED8|ENSG00000100580.8|chr14	114	70	67	36	41	73
SAMD15|ENSG00000100583.5|chr14	0	8	0	4	2	0
NOXRED1|ENSG00000165555.10|chr14	0	0	0	0	0	0
VIPAS39|ENSG00000151445.16|chr14	8	28	21	12	10	39
AHSA1|ENSG00000100591.8|chr14	372	473	433	455	482	287
ISM2|ENSG00000100593.18|chr14	0	9	9	0	0	0
SPTLC2|ENSG00000100596.8|chr14	173	227	114	277	185	48
ALKBH1|ENSG00000100601.10|chr14	44	71	28	69	70	13
SLIRP|ENSG00000119705.10|chr14	755	767	627	905	633	568
SNW1|ENSG00000100603.14|chr14	300	333	398	300	243	277
ADCK1|ENSG00000063761.16|chr14	13	13	7	6	2	17
NRXN3|ENSG00000021645.20|chr14	117	154	102	99	89	115
DIO2|ENSG00000211448.14|chr14	0	0	0	0	0	0
CEP128|ENSG00000100629.17|chr14	25	16	23	0	9	0
TSHR|ENSG00000165409.18|chr14	0	0	0	0	0	0
GTF2A1|ENSG00000165417.12|chr14	217	118	124	71	113	59
STON2|ENSG00000140022.14|chr14	13	85	21	84	71	41
SEL1L|ENSG00000071537.14|chr14	93	74	63	132	129	120
FLRT2|ENSG00000185070.12|chr14	0	0	0	0	0	0
GALC|ENSG00000054983.17|chr14	16	9	11	1	29	0
GPR65|ENSG00000140030.6|chr14	0	0	0	0	0	0
KCNK10|ENSG00000100433.16|chr14	0	0	0	0	0	0
SPATA7|ENSG00000042317.17|chr14	21	29	0	0	21	82
PTPN21|ENSG00000070778.13|chr14	23	4	9	9	3	5
ZC3H14|ENSG00000100722.20|chr14	276	291	220	163	163	59
EML5|ENSG00000165521.16|chr14	0	8	9	1	0	0
TTC8|ENSG00000165533.19|chr14	33	34	43	24	32	97
FOXN3|ENSG00000053254.16|chr14	370	391	368	265	223	188
EFCAB11|ENSG00000140025.16|chr14	24	47	39	52	9	30
TDP1|ENSG00000042088.14|chr14	188	149	73	104	64	111
KCNK13|ENSG00000152315.5|chr14	0	1	0	0	0	0
PSMC1|ENSG00000100764.14|chr14	7	9	0	19	0	1
NRDE2|ENSG00000119720.18|chr14	88	206	91	74	124	66
CALM1|ENSG00000198668.14|chr14	2243	2579	1792	1752	1752	1382
TTC7B|ENSG00000165914.15|chr14	40	13	48	2	15	11
RPS6KA5|ENSG00000100784.12|chr14	171	143	111	159	182	105
DGLUCY|ENSG00000133943.21|chr14	11	11	11	22	13	0
GPR68|ENSG00000119714.11|chr14	0	0	0	0	0	0
CCDC88C|ENSG00000015133.20|chr14	1	2	2	13	1	5
PPP4R3A|ENSG00000100796.18|chr14	254	297	200	130	194	203
CATSPERB|ENSG00000133962.8|chr14	0	0	0	0	0	0
TC2N|ENSG00000165929.13|chr14	0	0	0	0	0	0
FBLN5|ENSG00000140092.15|chr14	16	43	25	15	1	38
TRIP11|ENSG00000100815.12|chr14	5	41	6	28	2	2
ATXN3|ENSG00000066427.25|chr14	133	111	115	62	47	65
NDUFB1|ENSG00000183648.11|chr14	402	448	235	298	234	268
CPSF2|ENSG00000165934.13|chr14	191	392	91	214	142	184
SLC24A4|ENSG00000140090.18|chr14	0	2	1	1	0	0
RIN3|ENSG00000100599.16|chr14	0	17	0	8	10	18
LGMN|ENSG00000100600.15|chr14	157	115	92	140	195	160
GOLGA5|ENSG00000066455.13|chr14	53	95	30	29	12	73
CHGA|ENSG00000100604.13|chr14	0	0	0	0	0	0
ITPK1|ENSG00000100605.17|chr14	0	0	0	0	0	0
MOAP1|ENSG00000165943.5|chr14	0	0	0	0	0	0
TMEM251|ENSG00000153485.6|chr14	0	0	0	0	0	0
GON7|ENSG00000170270.5|chr14	0	0	0	0	0	0
UBR7|ENSG00000012963.15|chr14	0	0	0	0	0	0
BTBD7|ENSG00000011114.15|chr14	0	0	0	0	0	0
UNC79|ENSG00000133958.14|chr14	0	0	0	0	0	0
COX8C|ENSG00000187581.3|chr14	0	0	0	0	0	0
PRIMA1|ENSG00000175785.13|chr14	0	0	0	0	0	0
FAM181A|ENSG00000140067.7|chr14	0	0	0	0	0	0
ASB2|ENSG00000100628.12|chr14	0	0	0	0	0	0
CCDC197|ENSG00000175699.15|chr14	0	0	0	0	0	0
OTUB2|ENSG00000089723.10|chr14	0	0	0	0	0	0
DDX24|ENSG00000089737.18|chr14	0	0	0	0	0	0
IFI27L1|ENSG00000165948.11|chr14	0	0	0	0	0	0
IFI27|ENSG00000165949.13|chr14	0	0	0	0	0	0
IFI27L2|ENSG00000119632.4|chr14	0	0	0	0	0	0
PPP4R4|ENSG00000119698.12|chr14	0	0	0	0	0	0
SERPINA10|ENSG00000140093.10|chr14	0	0	0	0	0	0
SERPINA6|ENSG00000170099.6|chr14	0	0	0	0	0	0
SERPINA1|ENSG00000197249.14|chr14	0	0	0	0	0	0
SERPINA11|ENSG00000186910.4|chr14	0	0	0	0	0	0
SERPINA9|ENSG00000170054.16|chr14	0	0	0	0	0	0
SERPINA12|ENSG00000165953.10|chr14	0	0	0	0	0	0
SERPINA4|ENSG00000100665.12|chr14	0	0	0	0	0	0
SERPINA5|ENSG00000188488.14|chr14	0	0	0	0	0	0
SERPINA3|ENSG00000196136.18|chr14	0	0	0	0	0	0
GSC|ENSG00000133937.5|chr14	9	11	18	50	34	2
DICER1|ENSG00000100697.17|chr14	489	425	372	207	316	168
CLMN|ENSG00000165959.12|chr14	0	6	5	8	0	0
SYNE3|ENSG00000176438.13|chr14	0	0	0	0	0	0
GLRX5|ENSG00000182512.5|chr14	591	822	503	444	487	365
TUNAR|ENSG00000250366.4|chr14	0	0	0	0	0	0
C14orf132|ENSG00000227051.7|chr14	58	83	53	117	92	42
BDKRB2|ENSG00000168398.7|chr14	0	0	0	0	0	0
ENSG00000258691|ENSG00000258691.1|chr14	0	0	0	0	0	0
BDKRB1|ENSG00000100739.11|chr14	0	0	0	0	0	0
ATG2B|ENSG00000066739.12|chr14	27	18	5	3	13	0
GSKIP|ENSG00000100744.15|chr14	180	305	154	92	134	94
AK7|ENSG00000140057.9|chr14	0	0	0	0	0	0
PAPOLA|ENSG00000090060.19|chr14	171	213	160	71	73	34
VRK1|ENSG00000100749.9|chr14	148	206	107	249	112	170
BCL11B|ENSG00000127152.18|chr14	164	278	166	155	225	54
SETD3|ENSG00000183576.13|chr14	231	413	377	221	298	139
CCNK|ENSG00000090061.17|chr14	283	276	167	152	224	242
CCDC85C|ENSG00000205476.9|chr14	152	169	171	30	11	98
HHIPL1|ENSG00000182218.10|chr14	0	0	0	0	0	0
CYP46A1|ENSG00000036530.9|chr14	0	0	0	0	0	0
EML1|ENSG00000066629.19|chr14	45	56	18	40	17	24
EVL|ENSG00000196405.13|chr14	46	51	52	25	44	1
DEGS2|ENSG00000168350.8|chr14	0	0	7	0	0	0
YY1|ENSG00000100811.14|chr14	2239	2798	1947	1876	1492	1117
SLC25A29|ENSG00000197119.13|chr14	23	35	27	18	30	0
SLC25A47|ENSG00000140107.12|chr14	0	0	0	0	0	0
WARS1|ENSG00000140105.18|chr14	251	222	189	408	362	222
WDR25|ENSG00000176473.14|chr14	65	50	43	88	35	54
BEGAIN|ENSG00000183092.18|chr14	13	23	14	0	0	0
DLK1|ENSG00000185559.16|chr14	0	0	0	0	0	0
RTL1|ENSG00000254656.3|chr14	0	0	0	0	0	0
DIO3|ENSG00000197406.8|chr14	3	0	0	0	0	0
PPP2R5C|ENSG00000078304.20|chr14	94	101	148	80	94	16
DYNC1H1|ENSG00000197102.14|chr14	113	97	37	75	222	104
HSP90AA1|ENSG00000080824.19|chr14	1486	1691	1395	829	905	720
WDR20|ENSG00000140153.18|chr14	38	109	112	65	31	87
MOK|ENSG00000080823.23|chr14	33	22	20	64	17	38
ZNF839|ENSG00000022976.16|chr14	103	107	134	128	99	0
CINP|ENSG00000100865.15|chr14	72	57	55	101	126	86
TECPR2|ENSG00000196663.16|chr14	16	23	46	27	88	8
ANKRD9|ENSG00000156381.9|chr14	55	99	94	54	70	65
RCOR1|ENSG00000089902.10|chr14	81	118	106	136	48	57
TRAF3|ENSG00000131323.17|chr14	80	175	157	102	171	1
AMN|ENSG00000166126.11|chr14	0	0	0	0	0	0
CDC42BPB|ENSG00000198752.11|chr14	44	37	25	45	42	1
LBHD2|ENSG00000283071.1|chr14	0	0	0	0	0	0
EXOC3L4|ENSG00000205436.8|chr14	0	0	0	0	0	0
TNFAIP2|ENSG00000185215.11|chr14	0	2	11	0	0	0
EIF5|ENSG00000100664.11|chr14	783	841	525	1049	939	979
MARK3|ENSG00000075413.19|chr14	238	252	198	155	40	123
CKB|ENSG00000166165.14|chr14	3723	5216	3999	5701	5314	3884
TRMT61A|ENSG00000166166.13|chr14	230	312	278	176	316	123
BAG5|ENSG00000166170.12|chr14	444	499	370	463	359	220
COA8|ENSG00000256053.9|chr14	117	156	129	68	59	90
XRCC3|ENSG00000126215.14|chr14	16	16	16	11	10	0
ZFYVE21|ENSG00000100711.14|chr14	296	253	421	260	172	79
PPP1R13B|ENSG00000088808.18|chr14	18	42	17	13	0	42
ATP5MJ|ENSG00000156411.10|chr14	1175	1196	959	799	740	604
TDRD9|ENSG00000156414.20|chr14	0	0	0	0	0	0
RD3L|ENSG00000227729.5|chr14	0	0	0	0	0	0
ASPG|ENSG00000166183.16|chr14	0	0	0	0	0	0
KIF26A|ENSG00000066735.16|chr14	91	66	76	134	49	29
TMEM179|ENSG00000258986.7|chr14	0	0	0	0	0	0
C14orf180|ENSG00000184601.11|chr14	0	0	0	0	0	0
ADSS1|ENSG00000185100.11|chr14	0	29	0	1	3	0
SIVA1|ENSG00000184990.13|chr14	1001	1120	715	647	671	657
AKT1|ENSG00000142208.18|chr14	221	278	242	147	97	45
ZBTB42|ENSG00000179627.10|chr14	1	44	27	0	0	0
CEP170B|ENSG00000099814.17|chr14	81	123	40	81	34	60
PLD4|ENSG00000166428.14|chr14	0	0	0	0	0	0
AHNAK2|ENSG00000185567.7|chr14	2	0	0	0	8	0
CLBA1|ENSG00000140104.14|chr14	0	29	12	46	0	0
CDCA4|ENSG00000170779.11|chr14	514	675	702	603	690	381
GPR132|ENSG00000183484.12|chr14	0	0	0	0	0	0
JAG2|ENSG00000184916.9|chr14	74	91	111	125	79	22
NUDT14|ENSG00000183828.15|chr14	13	46	0	0	0	7
BRF1|ENSG00000185024.18|chr14	20	31	19	17	10	6
BTBD6|ENSG00000184887.14|chr14	365	436	371	335	218	101
PACS2|ENSG00000179364.15|chr14	12	16	16	11	10	2
TEX22|ENSG00000226174.7|chr14	5	0	18	4	0	0
MTA1|ENSG00000182979.18|chr14	66	140	129	107	63	111
CRIP2|ENSG00000182809.11|chr14	24	11	20	3	25	21
TEDC1|ENSG00000185347.18|chr14	72	126	83	121	63	134
TMEM121|ENSG00000184986.11|chr14	56	117	57	42	46	36
GOLGA6L6|ENSG00000277322.1|chr15	0	0	0	0	0	0
POTEB2|ENSG00000230031.10|chr15	0	0	0	0	0	0
POTEB3|ENSG00000278522.5|chr15	0	0	0	0	0	0
LINC02203|ENSG00000280709.2|chr15	0	0	0	0	0	0
OR4M2B|ENSG00000182974.3|chr15	0	0	0	0	0	0
OR4N4C|ENSG00000279408.3|chr15	0	0	0	0	0	0
POTEB|ENSG00000233917.9|chr15	0	0	0	0	0	0
ENSG00000285472|ENSG00000285472.1|chr15	0	0	0	0	0	0
OR4M2|ENSG00000274102.3|chr15	0	0	0	0	0	0
OR4N4|ENSG00000183706.6|chr15	0	0	0	0	0	0
GOLGA6L22|ENSG00000277865.6|chr15	0	0	0	0	0	0
NIPA1|ENSG00000170113.16|chr15	0	0	0	0	0	5
NIPA2|ENSG00000140157.16|chr15	118	96	127	81	79	6
CYFIP1|ENSG00000273749.5|chr15	0	0	0	0	0	0
TUBGCP5|ENSG00000275835.5|chr15	0	0	0	0	0	0
GOLGA6L1|ENSG00000273976.2|chr15	0	0	0	0	0	0
ENSG00000273756|ENSG00000273756.5|chr15	0	0	0	0	0	0
GOLGA8S|ENSG00000261739.3|chr15	0	0	0	0	0	0
GOLGA6L2|ENSG00000174450.13|chr15	0	0	0	0	0	0
MKRN3|ENSG00000179455.10|chr15	0	0	0	0	0	0
MAGEL2|ENSG00000254585.5|chr15	0	0	0	0	0	0
NDN|ENSG00000182636.8|chr15	0	0	0	0	0	0
NPAP1|ENSG00000185823.5|chr15	0	0	0	0	0	0
SNRPN|ENSG00000128739.23|chr15	0	0	0	0	0	0
SNURF|ENSG00000273173.6|chr15	0	0	0	0	0	0
UBE3A|ENSG00000114062.22|chr15	467	635	389	523	438	391
ATP10A|ENSG00000206190.13|chr15	0	0	0	0	0	0
GABRB3|ENSG00000166206.15|chr15	128	177	82	64	56	101
GABRA5|ENSG00000186297.12|chr15	3	0	14	0	0	0
GABRG3|ENSG00000182256.13|chr15	0	0	0	0	0	0
OCA2|ENSG00000104044.16|chr15	0	4	0	0	0	0
HERC2|ENSG00000128731.18|chr15	0	0	0	0	0	0
GOLGA6L24P|ENSG00000237850.8|chr15	0	0	0	0	0	0
GOLGA8F|ENSG00000153684.16|chr15	0	0	0	0	0	0
GOLGA8G|ENSG00000183629.14|chr15	0	0	0	0	0	0
GOLGA6L25P|ENSG00000227717.5|chr15	0	0	0	0	0	0
GOLGA8M|ENSG00000188626.7|chr15	0	0	0	0	0	0
GOLGA6L7|ENSG00000261649.7|chr15	0	0	0	0	0	0
APBA2|ENSG00000034053.15|chr15	0	0	0	0	0	0
FAM189A1|ENSG00000104059.5|chr15	0	0	0	0	0	0
NSMCE3|ENSG00000185115.6|chr15	0	0	9	0	0	0
TJP1|ENSG00000104067.17|chr15	0	0	0	0	0	0
GOLGA8J|ENSG00000179938.13|chr15	0	0	0	0	0	0
GOLGA8T|ENSG00000261247.2|chr15	0	0	0	0	0	0
CHRFAM7A|ENSG00000166664.15|chr15	6	10	6	11	4	20
GOLGA8R|ENSG00000186399.11|chr15	0	0	0	0	0	0
GOLGA8Q|ENSG00000178115.12|chr15	0	0	0	0	0	0
GOLGA8H|ENSG00000261794.2|chr15	0	0	0	0	0	0
MTMR10|ENSG00000166912.17|chr15	0	0	0	0	0	0
TRPM1|ENSG00000134160.15|chr15	0	0	0	0	0	0
KLF13|ENSG00000169926.11|chr15	0	0	0	0	0	0
OTUD7A|ENSG00000169918.10|chr15	0	0	0	0	0	0
CHRNA7|ENSG00000175344.19|chr15	0	0	0	0	0	0
GOLGA8K|ENSG00000249931.5|chr15	0	0	0	0	0	0
GOLGA8O|ENSG00000206127.11|chr15	0	0	0	0	0	0
GOLGA8N|ENSG00000232653.9|chr15	0	0	0	0	0	0
ARHGAP11A-SCG5|ENSG00000288864.1|chr15	0	0	0	0	0	0
ARHGAP11A|ENSG00000198826.11|chr15	0	0	0	0	0	0
SCG5|ENSG00000166922.9|chr15	0	0	0	0	0	0
GREM1|ENSG00000166923.12|chr15	0	0	0	0	0	0
FMN1|ENSG00000248905.10|chr15	0	0	0	0	0	0
RYR3|ENSG00000198838.14|chr15	0	0	0	0	0	0
AVEN|ENSG00000169857.9|chr15	61	43	35	61	18	38
CHRM5|ENSG00000184984.10|chr15	0	0	0	0	0	0
EMC7|ENSG00000134153.10|chr15	720	799	552	563	494	585
PGBD4|ENSG00000182405.6|chr15	20	48	14	18	48	33
KATNBL1|ENSG00000134152.11|chr15	57	52	54	14	0	7
EMC4|ENSG00000128463.13|chr15	351	458	253	374	242	217
SLC12A6|ENSG00000140199.13|chr15	12	42	24	36	34	3
NOP10|ENSG00000182117.7|chr15	1145	1213	805	720	665	578
NUTM1|ENSG00000184507.16|chr15	0	0	0	0	0	0
LPCAT4|ENSG00000176454.15|chr15	6	23	43	4	1	8
GOLGA8A|ENSG00000175265.19|chr15	9	16	7	2	5	1
GOLGA8B|ENSG00000215252.12|chr15	0	0	8	20	4	0
GJD2|ENSG00000159248.5|chr15	0	0	0	0	0	0
ACTC1|ENSG00000159251.8|chr15	0	0	0	0	0	0
AQR|ENSG00000021776.11|chr15	129	101	94	78	37	80
ZNF770|ENSG00000198146.4|chr15	346	533	341	296	226	197
NANOGP8|ENSG00000255192.6|chr15	0	0	0	0	0	0
DPH6|ENSG00000134146.12|chr15	11	41	7	26	0	22
CDIN1|ENSG00000186073.14|chr15	108	62	34	38	25	0
MEIS2|ENSG00000134138.21|chr15	171	259	210	185	285	64
TMCO5A|ENSG00000166069.14|chr15	0	0	0	0	0	0
SPRED1|ENSG00000166068.13|chr15	43	93	104	23	24	9
FAM98B|ENSG00000171262.11|chr15	230	333	252	224	232	187
RASGRP1|ENSG00000172575.14|chr15	14	15	14	0	27	0
THBS1|ENSG00000137801.11|chr15	5	0	0	0	2	2
FSIP1|ENSG00000150667.8|chr15	2	0	5	0	0	0
GPR176|ENSG00000166073.11|chr15	5	18	57	75	28	12
EIF2AK4|ENSG00000128829.12|chr15	39	40	61	40	18	17
SRP14|ENSG00000140319.11|chr15	661	863	596	456	687	366
BMF|ENSG00000104081.14|chr15	2	62	21	1	29	27
BUB1B|ENSG00000156970.13|chr15	98	123	163	78	78	118
PAK6|ENSG00000137843.12|chr15	0	5	0	0	8	0
PLCB2|ENSG00000137841.12|chr15	0	0	0	0	0	0
ANKRD63|ENSG00000230778.2|chr15	2	17	28	0	21	30
INAFM2|ENSG00000259330.3|chr15	381	353	248	338	344	253
CCDC9B|ENSG00000188549.13|chr15	2	2	0	0	0	0
PHGR1|ENSG00000233041.8|chr15	0	0	0	0	0	0
DISP2|ENSG00000140323.6|chr15	15	21	0	0	22	0
KNSTRN|ENSG00000128944.14|chr15	399	463	292	326	251	288
IVD|ENSG00000128928.10|chr15	231	294	196	201	169	211
BAHD1|ENSG00000140320.12|chr15	243	359	256	261	198	170
CHST14|ENSG00000169105.8|chr15	397	400	374	292	295	194
CCDC32|ENSG00000128891.17|chr15	49	42	53	27	96	55
RPUSD2|ENSG00000166133.18|chr15	288	323	138	222	230	169
KNL1|ENSG00000137812.21|chr15	14	68	5	12	11	4
RAD51|ENSG00000051180.17|chr15	112	104	47	136	113	112
RMDN3|ENSG00000137824.16|chr15	166	180	194	215	87	127
GCHFR|ENSG00000137880.6|chr15	47	50	37	44	17	0
DNAJC17|ENSG00000104129.10|chr15	25	13	17	7	7	18
C15orf62|ENSG00000188277.10|chr15	0	4	0	0	1	0
ZFYVE19|ENSG00000166140.17|chr15	12	3	49	19	9	40
PPP1R14D|ENSG00000166143.10|chr15	0	3	0	0	0	0
SPINT1|ENSG00000166145.15|chr15	0	0	0	0	0	0
RHOV|ENSG00000104140.7|chr15	127	150	175	103	160	27
VPS18|ENSG00000104142.11|chr15	66	48	58	34	14	9
DLL4|ENSG00000128917.8|chr15	0	0	0	0	0	0
CHAC1|ENSG00000128965.13|chr15	65	60	74	1231	1278	663
INO80|ENSG00000128908.19|chr15	74	32	7	63	56	58
EXD1|ENSG00000178997.12|chr15	0	0	0	0	0	0
CHP1|ENSG00000187446.12|chr15	63	73	70	24	65	65
ENSG00000285920|ENSG00000285920.2|chr15	283	370	282	327	198	179
OIP5|ENSG00000104147.9|chr15	205	257	208	154	139	40
NUSAP1|ENSG00000137804.14|chr15	283	370	282	335	198	179
NDUFAF1|ENSG00000137806.10|chr15	99	107	79	116	191	42
RTF1|ENSG00000137815.15|chr15	129	158	98	128	79	161
ITPKA|ENSG00000137825.11|chr15	24	32	14	42	4	4
LTK|ENSG00000062524.16|chr15	5	4	0	0	0	0
RPAP1|ENSG00000103932.12|chr15	39	76	13	37	16	46
TYRO3|ENSG00000092445.12|chr15	36	47	76	11	60	65
MGA|ENSG00000174197.18|chr15	55	28	13	34	51	40
MAPKBP1|ENSG00000137802.14|chr15	8	7	13	23	26	0
JMJD7|ENSG00000243789.11|chr15	3	12	10	6	7	0
JMJD7-PLA2G4B|ENSG00000168970.22|chr15	0	3	2	0	0	9
PLA2G4B|ENSG00000243708.11|chr15	0	3	2	0	0	9
SPTBN5|ENSG00000137877.10|chr15	0	0	0	0	0	0
EHD4|ENSG00000103966.11|chr15	75	96	43	43	68	52
PLA2G4E|ENSG00000188089.14|chr15	0	0	0	0	0	0
PLA2G4D|ENSG00000159337.7|chr15	0	0	0	0	0	0
PLA2G4F|ENSG00000168907.13|chr15	0	0	0	0	0	0
VPS39|ENSG00000166887.16|chr15	18	33	22	42	48	1
TMEM87A|ENSG00000103978.16|chr15	308	438	371	395	384	339
GANC|ENSG00000214013.10|chr15	0	4	8	0	2	0
CAPN3|ENSG00000092529.25|chr15	0	0	0	0	0	0
ZNF106|ENSG00000103994.18|chr15	178	248	105	108	116	127
SNAP23|ENSG00000092531.10|chr15	201	181	136	164	91	125
LRRC57|ENSG00000180979.10|chr15	169	116	69	109	55	15
HAUS2|ENSG00000137814.12|chr15	186	255	150	185	179	116
STARD9|ENSG00000159433.12|chr15	0	5	0	0	0	0
CDAN1|ENSG00000140326.13|chr15	78	28	10	5	15	1
TTBK2|ENSG00000128881.18|chr15	88	75	17	58	39	29
UBR1|ENSG00000159459.12|chr15	35	34	30	49	3	9
TMEM62|ENSG00000137842.7|chr15	24	51	16	25	12	0
CCNDBP1|ENSG00000166946.14|chr15	65	75	73	117	48	69
EPB42|ENSG00000166947.15|chr15	0	0	0	0	0	0
TGM5|ENSG00000104055.17|chr15	0	0	0	0	0	0
TGM7|ENSG00000159495.8|chr15	0	0	0	0	0	0
LCMT2|ENSG00000168806.8|chr15	200	226	207	250	272	165
ADAL|ENSG00000168803.16|chr15	44	71	41	40	72	11
ZSCAN29|ENSG00000140265.14|chr15	264	216	238	142	169	107
TUBGCP4|ENSG00000137822.13|chr15	174	239	215	161	193	98
TP53BP1|ENSG00000067369.14|chr15	31	57	58	57	18	60
MAP1A|ENSG00000166963.13|chr15	3	21	17	22	12	0
PPIP5K1|ENSG00000168781.23|chr15	4	0	0	0	0	0
CKMT1B|ENSG00000237289.10|chr15	12	27	11	53	15	33
STRC|ENSG00000242866.10|chr15	0	0	0	0	0	0
CATSPER2|ENSG00000166762.19|chr15	0	0	0	0	0	0
CKMT1A|ENSG00000223572.10|chr15	48	35	19	44	29	7
