Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
TMEM266|ENSG00000169758.13|chr15	0	0	0	0	0	0
ETFA|ENSG00000140374.17|chr15	1277	1671	1382	1852	1401	1554
ISL2|ENSG00000159556.10|chr15	141	122	93	233	93	229
SCAPER|ENSG00000140386.13|chr15	8	4	19	5	42	20
RCN2|ENSG00000117906.14|chr15	354	324	268	376	309	429
PSTPIP1|ENSG00000140368.14|chr15	0	0	0	0	0	0
TSPAN3|ENSG00000140391.15|chr15	822	1081	610	951	993	1151
PEAK1|ENSG00000173517.11|chr15	24	27	12	68	15	59
LINGO1|ENSG00000169783.13|chr15	58	61	88	39	38	43
TBC1D2B|ENSG00000167202.12|chr15	0	20	18	23	8	24
SH2D7|ENSG00000183476.13|chr15	0	0	0	0	0	0
CIB2|ENSG00000136425.14|chr15	7	15	8	16	22	13
IDH3A|ENSG00000166411.14|chr15	207	274	150	255	146	240
ACSBG1|ENSG00000103740.10|chr15	0	0	0	0	0	0
DNAJA4|ENSG00000140403.13|chr15	0	0	0	0	0	0
WDR61|ENSG00000140395.9|chr15	117	114	90	151	212	135
CRABP1|ENSG00000166426.8|chr15	0	0	0	0	0	0
IREB2|ENSG00000136381.13|chr15	468	603	460	760	675	742
HYKK|ENSG00000188266.14|chr15	4	11	16	18	14	13
PSMA4|ENSG00000041357.16|chr15	824	902	665	1068	821	918
CHRNA5|ENSG00000169684.13|chr15	152	156	77	127	99	173
CHRNA3|ENSG00000080644.16|chr15	1	9	0	0	0	9
CHRNB4|ENSG00000117971.12|chr15	0	7	3	1	0	8
ADAMTS7|ENSG00000136378.15|chr15	0	1	0	0	0	0
MORF4L1|ENSG00000185787.15|chr15	1326	1942	1626	1986	1501	2385
CTSH|ENSG00000103811.18|chr15	0	27	20	8	3	7
RASGRF1|ENSG00000058335.16|chr15	0	0	0	0	0	0
ANKRD34C|ENSG00000235711.5|chr15	0	0	0	0	0	0
TMED3|ENSG00000166557.14|chr15	197	246	326	156	241	304
MINAR1|ENSG00000169330.9|chr15	5	6	0	13	10	13
MTHFS|ENSG00000136371.11|chr15	350	283	221	363	261	289
ST20-MTHFS|ENSG00000259332.3|chr15	82	105	72	93	70	122
BCL2A1|ENSG00000140379.9|chr15	0	0	0	0	0	0
ZFAND6|ENSG00000086666.19|chr15	246	246	173	231	233	260
FAH|ENSG00000103876.14|chr15	13	3	18	0	0	10
CTXND1|ENSG00000259417.3|chr15	0	0	0	0	0	0
ARNT2|ENSG00000172379.22|chr15	34	34	16	45	34	55
ABHD17C|ENSG00000136379.12|chr15	140	268	210	300	259	289
CEMIP|ENSG00000103888.17|chr15	0	2	0	8	0	11
MESD|ENSG00000117899.11|chr15	415	413	309	411	402	475
TLNRD1|ENSG00000140406.4|chr15	133	307	250	430	259	320
CFAP161|ENSG00000156206.14|chr15	0	0	0	0	0	0
IL16|ENSG00000172349.18|chr15	0	0	0	0	0	0
STARD5|ENSG00000172345.14|chr15	1	35	4	21	13	29
TMC3|ENSG00000188869.13|chr15	0	0	0	0	0	0
MEX3B|ENSG00000183496.6|chr15	36	70	82	34	50	80
EFL1|ENSG00000140598.16|chr15	52	82	43	115	40	86
SAXO2|ENSG00000188659.10|chr15	0	0	0	7	0	2
GOLGA6L10|ENSG00000278662.6|chr15	0	0	0	0	0	1
GOLGA6L9|ENSG00000197978.10|chr15	0	0	0	0	0	0
RPS17|ENSG00000182774.13|chr15	0	0	0	1	0	0
ENSG00000260836|ENSG00000260836.2|chr15	0	0	0	1	0	0
CPEB1|ENSG00000214575.10|chr15	0	0	0	0	0	0
AP3B2|ENSG00000103723.17|chr15	0	0	12	5	4	0
FSD2|ENSG00000186628.12|chr15	0	0	0	0	0	0
WHAMM|ENSG00000156232.7|chr15	90	74	62	89	50	56
HOMER2|ENSG00000103942.13|chr15	52	54	16	56	19	61
RAMAC|ENSG00000169612.4|chr15	105	170	234	169	167	168
C15orf40|ENSG00000169609.14|chr15	114	247	106	173	205	259
BTBD1|ENSG00000064726.10|chr15	237	226	124	177	55	171
TM6SF1|ENSG00000136404.16|chr15	0	0	0	0	0	4
HDGFL3|ENSG00000166503.9|chr15	139	339	254	369	317	359
BNC1|ENSG00000169594.14|chr15	0	0	0	0	2	0
SH3GL3|ENSG00000140600.17|chr15	89	90	80	116	71	102
ADAMTSL3|ENSG00000156218.13|chr15	0	0	0	0	0	0
GOLGA6L4|ENSG00000184206.13|chr15	0	0	0	0	3	0
ZSCAN2|ENSG00000176371.14|chr15	26	3	18	9	23	28
WDR73|ENSG00000177082.13|chr15	112	141	140	321	215	264
NMB|ENSG00000197696.10|chr15	13	44	16	17	33	27
SEC11A|ENSG00000140612.14|chr15	587	734	644	788	607	820
ZNF592|ENSG00000166716.10|chr15	44	131	64	73	85	96
ALPK3|ENSG00000136383.7|chr15	0	0	0	0	0	0
SLC28A1|ENSG00000156222.12|chr15	0	0	0	0	0	0
PDE8A|ENSG00000073417.15|chr15	46	20	11	27	33	43
AKAP13|ENSG00000170776.22|chr15	24	38	31	80	30	55
AGBL1|ENSG00000273540.5|chr15	0	0	0	0	0	0
NTRK3|ENSG00000140538.17|chr15	0	0	0	0	0	0
MRPL46|ENSG00000259494.2|chr15	407	518	357	651	299	507
MRPS11|ENSG00000181991.16|chr15	198	331	164	275	165	194
DET1|ENSG00000140543.15|chr15	91	131	67	123	100	116
AEN|ENSG00000181026.15|chr15	669	789	700	971	869	1056
ISG20|ENSG00000172183.16|chr15	21	17	0	16	0	16
ACAN|ENSG00000157766.19|chr15	0	0	0	0	0	0
HAPLN3|ENSG00000140511.12|chr15	16	8	1	2	0	36
MFGE8|ENSG00000140545.16|chr15	0	10	26	11	11	11
ABHD2|ENSG00000140526.18|chr15	235	284	174	332	242	253
RLBP1|ENSG00000140522.12|chr15	0	0	0	0	0	0
FANCI|ENSG00000140525.20|chr15	41	62	22	60	46	48
POLG|ENSG00000140521.17|chr15	84	132	127	189	108	184
TICRR|ENSG00000140534.14|chr15	98	99	140	79	80	60
KIF7|ENSG00000166813.17|chr15	151	135	104	151	96	136
PLIN1|ENSG00000166819.12|chr15	0	4	0	0	4	0
PEX11A|ENSG00000166821.9|chr15	70	110	69	132	144	117
WDR93|ENSG00000140527.15|chr15	0	0	0	0	0	0
MESP1|ENSG00000166823.6|chr15	24	50	17	56	20	11
MESP2|ENSG00000188095.6|chr15	7	0	0	4	8	0
ANPEP|ENSG00000166825.15|chr15	0	0	0	0	0	0
AP3S2|ENSG00000157823.17|chr15	221	276	277	227	233	252
ARPIN-AP3S2|ENSG00000250021.7|chr15	149	179	189	110	163	94
ARPIN|ENSG00000242498.8|chr15	57	38	62	53	37	49
ZNF710|ENSG00000140548.10|chr15	97	164	102	118	168	180
IDH2|ENSG00000182054.10|chr15	88	138	89	124	77	80
SEMA4B|ENSG00000185033.15|chr15	36	24	37	54	28	45
CIB1|ENSG00000185043.13|chr15	126	176	113	121	54	95
GDPGP1|ENSG00000183208.13|chr15	84	67	61	82	25	60
TTLL13|ENSG00000213471.10|chr15	0	0	0	0	0	0
NGRN|ENSG00000182768.9|chr15	682	675	612	788	675	783
ZNF774|ENSG00000196391.11|chr15	33	10	29	12	13	39
IQGAP1|ENSG00000140575.13|chr15	49	12	50	27	10	61
CRTC3|ENSG00000140577.17|chr15	102	92	80	167	114	106
BLM|ENSG00000197299.13|chr15	45	133	48	54	68	95
FURIN|ENSG00000140564.13|chr15	121	198	215	146	141	106
FES|ENSG00000182511.12|chr15	19	0	0	0	0	5
MAN2A2|ENSG00000196547.15|chr15	43	45	57	32	53	74
HDDC3|ENSG00000184508.12|chr15	308	526	451	500	318	462
UNC45A|ENSG00000140553.18|chr15	59	109	63	95	11	71
RCCD1|ENSG00000166965.13|chr15	149	191	166	142	144	159
PRC1|ENSG00000198901.14|chr15	725	817	712	880	413	692
VPS33B|ENSG00000184056.15|chr15	7	26	22	32	33	15
SV2B|ENSG00000185518.12|chr15	0	0	0	0	0	0
SLCO3A1|ENSG00000176463.14|chr15	11	46	42	55	53	53
ST8SIA2|ENSG00000140557.12|chr15	0	2	0	0	0	2
FAM174B|ENSG00000185442.13|chr15	43	81	33	92	42	89
CHD2|ENSG00000173575.23|chr15	50	32	16	75	28	49
RGMA|ENSG00000182175.15|chr15	88	179	57	169	113	130
MCTP2|ENSG00000140563.16|chr15	0	0	0	5	0	3
NR2F2|ENSG00000185551.15|chr15	1073	1483	1008	1454	1114	1644
ARRDC4|ENSG00000140450.9|chr15	30	41	13	86	53	72
IGF1R|ENSG00000140443.15|chr15	73	97	118	166	113	190
PGPEP1L|ENSG00000183571.11|chr15	0	0	0	0	0	0
SYNM|ENSG00000182253.15|chr15	0	8	9	2	11	2
TTC23|ENSG00000103852.13|chr15	74	75	52	92	94	114
LRRC28|ENSG00000168904.15|chr15	0	27	33	17	6	11
MEF2A|ENSG00000068305.18|chr15	209	161	156	223	195	153
LYSMD4|ENSG00000183060.16|chr15	42	50	47	118	71	73
ADAMTS17|ENSG00000140470.15|chr15	18	23	3	22	16	10
CERS3|ENSG00000154227.14|chr15	0	2	0	0	0	0
LINS1|ENSG00000140471.17|chr15	16	25	14	47	19	38
ASB7|ENSG00000183475.13|chr15	121	127	128	186	176	226
ALDH1A3|ENSG00000184254.17|chr15	0	0	0	6	14	3
LRRK1|ENSG00000154237.13|chr15	7	0	0	0	0	2
CHSY1|ENSG00000131873.7|chr15	194	229	266	333	306	295
SELENOS|ENSG00000131871.15|chr15	291	441	296	460	324	560
SNRPA1|ENSG00000131876.18|chr15	658	842	590	912	868	958
PCSK6|ENSG00000140479.18|chr15	38	30	39	55	27	26
TM2D3|ENSG00000184277.13|chr15	816	1024	725	974	976	1227
TARS3|ENSG00000185418.16|chr15	13	53	27	27	22	33
OR4F6|ENSG00000184140.6|chr15	0	0	0	0	0	0
OR4F15|ENSG00000182854.8|chr15	0	0	0	0	0	0
OR4F4|ENSG00000177693.5|chr15	0	0	0	0	0	0
POLR3K|ENSG00000161980.6|chr16	1422	1635	1081	1672	1298	1754
SNRNP25|ENSG00000161981.11|chr16	134	205	148	314	143	309
RHBDF1|ENSG00000007384.15|chr16	23	51	24	44	10	29
MPG|ENSG00000103152.12|chr16	237	261	179	257	182	200
NPRL3|ENSG00000103148.17|chr16	38	132	55	69	64	44
HBZ|ENSG00000130656.6|chr16	0	0	0	0	2	1
HBM|ENSG00000206177.7|chr16	0	0	0	0	0	0
HBA2|ENSG00000188536.13|chr16	0	0	0	0	0	0
HBA1|ENSG00000206172.8|chr16	1	2	1	0	2	0
HBQ1|ENSG00000086506.3|chr16	11	2	5	1	0	0
LUC7L|ENSG00000007392.17|chr16	197	175	188	177	208	199
FAM234A|ENSG00000167930.17|chr16	27	27	64	95	42	74
RGS11|ENSG00000076344.16|chr16	0	0	0	0	0	0
ARHGDIG|ENSG00000242173.10|chr16	23	0	1	0	1	0
PDIA2|ENSG00000185615.16|chr16	0	0	0	0	0	4
AXIN1|ENSG00000103126.15|chr16	184	162	150	272	72	235
MRPL28|ENSG00000086504.18|chr16	169	261	188	160	70	192
PGAP6|ENSG00000129925.11|chr16	58	107	85	134	61	134
NME4|ENSG00000103202.13|chr16	294	305	273	394	339	336
DECR2|ENSG00000242612.7|chr16	0	0	0	0	0	0
RAB11FIP3|ENSG00000090565.17|chr16	0	2	0	0	0	0
CAPN15|ENSG00000103326.12|chr16	35	12	17	52	24	31
PRR35|ENSG00000161992.6|chr16	0	8	0	0	6	9
PIGQ|ENSG00000007541.17|chr16	16	17	11	8	11	8
NHLRC4|ENSG00000257108.2|chr16	0	1	2	3	0	0
RAB40C|ENSG00000197562.10|chr16	157	259	154	190	116	256
WFIKKN1|ENSG00000127578.7|chr16	0	0	0	0	0	0
METTL26|ENSG00000130731.16|chr16	251	330	178	277	59	184
MCRIP2|ENSG00000172366.20|chr16	157	164	121	193	79	111
WDR90|ENSG00000161996.19|chr16	21	72	23	89	25	38
RHOT2|ENSG00000140983.15|chr16	172	112	102	121	96	155
RHBDL1|ENSG00000103269.14|chr16	0	3	0	2	0	0
STUB1|ENSG00000103266.11|chr16	493	701	512	465	284	376
JMJD8|ENSG00000161999.13|chr16	90	61	43	89	44	99
WDR24|ENSG00000127580.17|chr16	48	50	26	24	5	14
FBXL16|ENSG00000127585.12|chr16	65	90	29	50	69	61
METRN|ENSG00000103260.9|chr16	0	1	0	0	0	0
ANTKMT|ENSG00000103254.10|chr16	170	174	150	183	41	90
CCDC78|ENSG00000162004.19|chr16	2	0	0	0	0	0
HAGHL|ENSG00000103253.19|chr16	4	0	0	7	5	4
CIAO3|ENSG00000103245.14|chr16	77	38	18	37	12	24
MSLN|ENSG00000102854.16|chr16	0	0	0	0	0	0
RPUSD1|ENSG00000007376.8|chr16	342	249	232	210	68	210
CHTF18|ENSG00000127586.17|chr16	29	48	30	55	26	22
GNG13|ENSG00000127588.5|chr16	0	0	0	0	0	0
LMF1|ENSG00000103227.19|chr16	11	4	11	2	0	0
SOX8|ENSG00000005513.10|chr16	43	21	15	26	13	42
SSTR5|ENSG00000162009.9|chr16	0	3	0	9	0	2
CACNA1H|ENSG00000196557.13|chr16	0	4	0	4	0	9
TPSG1|ENSG00000116176.7|chr16	0	0	0	0	0	0
TPSB2|ENSG00000197253.13|chr16	0	0	0	0	0	0
TPSAB1|ENSG00000172236.18|chr16	0	0	0	0	0	0
TPSD1|ENSG00000095917.14|chr16	0	0	0	0	0	0
UBE2I|ENSG00000103275.21|chr16	1494	1488	1290	1466	689	1221
BAIAP3|ENSG00000007516.14|chr16	0	0	0	0	0	0
TSR3|ENSG00000007520.4|chr16	253	325	273	347	143	354
GNPTG|ENSG00000090581.11|chr16	34	48	57	71	69	56
UNKL|ENSG00000059145.19|chr16	388	453	249	526	403	544
C16orf91|ENSG00000174109.5|chr16	368	461	367	486	359	420
PERCC1|ENSG00000284395.2|chr16	0	0	0	0	0	0
CCDC154|ENSG00000197599.13|chr16	0	0	0	0	0	0
CLCN7|ENSG00000103249.19|chr16	26	22	33	25	13	35
PTX4|ENSG00000251692.8|chr16	0	0	0	0	0	0
TELO2|ENSG00000100726.15|chr16	7	3	3	12	5	8
IFT140|ENSG00000187535.14|chr16	3	13	11	4	0	5
TMEM204|ENSG00000131634.14|chr16	0	0	0	3	0	0
CRAMP1|ENSG00000007545.16|chr16	107	176	139	233	191	217
JPT2|ENSG00000206053.13|chr16	944	1209	1140	1587	1459	1648
MAPK8IP3|ENSG00000138834.15|chr16	0	4	0	17	8	22
NME3|ENSG00000103024.8|chr16	111	166	175	240	94	195
MRPS34|ENSG00000074071.15|chr16	2219	2776	2140	2417	748	1952
EME2|ENSG00000197774.14|chr16	9	12	12	11	20	15
SPSB3|ENSG00000162032.16|chr16	17	69	34	131	29	47
NUBP2|ENSG00000095906.17|chr16	228	189	211	216	136	206
IGFALS|ENSG00000099769.6|chr16	0	0	0	6	0	0
HAGH|ENSG00000063854.13|chr16	329	344	209	353	192	300
FAHD1|ENSG00000180185.13|chr16	542	756	657	840	755	872
MEIOB|ENSG00000162039.18|chr16	0	0	0	0	0	0
ENSG00000289722|ENSG00000289722.1|chr16	0	0	0	0	0	0
HS3ST6|ENSG00000162040.7|chr16	0	0	0	0	0	0
MSRB1|ENSG00000198736.13|chr16	149	218	118	232	168	160
RPL3L|ENSG00000140986.8|chr16	0	0	0	0	0	0
NDUFB10|ENSG00000140990.15|chr16	328	523	287	489	274	356
RPS2|ENSG00000140988.16|chr16	882	1159	808	1299	722	1119
RNF151|ENSG00000179580.10|chr16	0	0	0	0	0	0
TBL3|ENSG00000183751.16|chr16	13	39	35	42	27	41
NOXO1|ENSG00000196408.12|chr16	0	0	0	0	0	0
GFER|ENSG00000127554.13|chr16	170	194	121	197	128	223
SYNGR3|ENSG00000127561.16|chr16	0	14	9	17	11	24
ZNF598|ENSG00000167962.15|chr16	624	791	552	840	828	966
NPW|ENSG00000183971.10|chr16	0	0	0	7	0	0
SLC9A3R2|ENSG00000065054.14|chr16	26	51	57	35	26	35
NTHL1|ENSG00000065057.9|chr16	58	142	104	62	33	64
TSC2|ENSG00000103197.18|chr16	4	7	11	17	5	0
PKD1|ENSG00000008710.20|chr16	28	11	0	12	1	19
RAB26|ENSG00000167964.13|chr16	0	0	0	0	5	3
TRAF7|ENSG00000131653.13|chr16	120	267	163	261	215	264
CASKIN1|ENSG00000167971.16|chr16	5	0	2	4	0	2
MLST8|ENSG00000167965.18|chr16	68	128	83	91	112	101
BRICD5|ENSG00000182685.8|chr16	18	0	15	8	0	0
PGP|ENSG00000184207.9|chr16	666	826	526	688	480	669
E4F1|ENSG00000167967.16|chr16	92	94	54	137	81	107
DNASE1L2|ENSG00000167968.13|chr16	0	2	0	2	0	3
ECI1|ENSG00000167969.13|chr16	691	673	512	840	662	639
RNPS1|ENSG00000205937.12|chr16	1000	1390	875	1485	1267	1636
ABCA3|ENSG00000167972.14|chr16	19	0	17	19	9	15
CCNF|ENSG00000162063.13|chr16	379	382	304	370	131	328
TEDC2|ENSG00000162062.15|chr16	196	242	109	227	73	164
NTN3|ENSG00000162068.2|chr16	0	0	0	0	0	0
TBC1D24|ENSG00000162065.14|chr16	96	98	45	104	132	130
ATP6V0C|ENSG00000185883.12|chr16	1695	2157	1574	1930	754	1541
AMDHD2|ENSG00000162066.16|chr16	36	68	27	89	46	53
CEMP1|ENSG00000205923.3|chr16	0	0	0	0	0	0
PDPK1|ENSG00000140992.19|chr16	199	223	171	325	192	226
KCTD5|ENSG00000167977.9|chr16	359	515	391	379	291	490
PRSS27|ENSG00000172382.10|chr16	7	2	0	21	4	3
SRRM2|ENSG00000167978.17|chr16	515	530	392	618	377	815
ELOB|ENSG00000103363.16|chr16	274	243	298	261	229	372
PRSS33|ENSG00000103355.14|chr16	0	0	0	0	0	0
PRSS41|ENSG00000215148.11|chr16	0	0	0	0	0	0
PRSS21|ENSG00000007038.11|chr16	0	0	0	0	0	0
ZG16B|ENSG00000162078.12|chr16	0	0	0	0	0	0
PRSS22|ENSG00000005001.10|chr16	0	0	0	0	0	0
FLYWCH2|ENSG00000162076.13|chr16	90	90	38	66	59	87
FLYWCH1|ENSG00000059122.17|chr16	47	81	68	67	8	24
KREMEN2|ENSG00000131650.14|chr16	5	4	0	6	5	17
PKMYT1|ENSG00000127564.17|chr16	178	261	165	195	61	163
PAQR4|ENSG00000162073.14|chr16	181	399	258	411	238	363
GREP1|ENSG00000262152.7|chr16	0	0	0	0	0	0
CLDN9|ENSG00000213937.4|chr16	0	0	0	0	0	0
CLDN6|ENSG00000184697.7|chr16	0	0	0	0	0	0
TNFRSF12A|ENSG00000006327.14|chr16	95	104	78	136	141	126
HCFC1R1|ENSG00000103145.11|chr16	33	94	79	88	59	100
THOC6|ENSG00000131652.14|chr16	65	81	66	82	31	64
BICDL2|ENSG00000162069.16|chr16	0	0	0	0	0	0
MMP25|ENSG00000008516.18|chr16	0	1	0	0	0	0
IL32|ENSG00000008517.19|chr16	9	2	1	0	0	2
ZSCAN10|ENSG00000130182.8|chr16	0	0	0	0	0	0
ZNF205|ENSG00000122386.11|chr16	11	3	0	0	0	0
ZNF213|ENSG00000085644.14|chr16	33	50	54	81	31	60
OR1F1|ENSG00000168124.2|chr16	0	0	0	0	0	0
ZNF200|ENSG00000010539.12|chr16	152	177	139	159	170	222
MEFV|ENSG00000103313.14|chr16	0	0	0	0	0	0
ZNF263|ENSG00000006194.10|chr16	131	121	158	127	190	165
TIGD7|ENSG00000140993.11|chr16	12	4	13	10	18	18
ZNF75A|ENSG00000162086.16|chr16	25	33	63	44	31	20
OR2C1|ENSG00000168158.4|chr16	0	0	0	0	0	0
ZSCAN32|ENSG00000140987.21|chr16	107	108	136	209	152	253
ZNF174|ENSG00000103343.13|chr16	70	112	38	42	78	64
ZNF597|ENSG00000167981.7|chr16	32	50	0	58	50	77
C16orf90|ENSG00000215131.11|chr16	0	0	0	0	0	0
CLUAP1|ENSG00000103351.13|chr16	86	150	181	191	139	133
NLRC3|ENSG00000167984.18|chr16	0	0	0	0	2	0
SLX4|ENSG00000188827.12|chr16	21	22	18	47	19	41
DNASE1|ENSG00000213918.11|chr16	0	0	0	0	0	0
TRAP1|ENSG00000126602.11|chr16	558	512	414	570	401	645
CREBBP|ENSG00000005339.15|chr16	185	249	217	309	262	167
ADCY9|ENSG00000162104.10|chr16	58	131	66	65	51	89
SRL|ENSG00000185739.13|chr16	0	0	0	9	1	0
TFAP4|ENSG00000090447.12|chr16	110	136	106	122	100	183
GLIS2|ENSG00000126603.9|chr16	0	0	0	0	0	0
PAM16|ENSG00000217930.8|chr16	0	0	0	0	0	0
CORO7-PAM16|ENSG00000103426.12|chr16	0	0	0	0	0	0
CORO7|ENSG00000262246.6|chr16	0	0	0	0	0	0
VASN|ENSG00000168140.5|chr16	0	0	0	0	0	0
NMRAL1|ENSG00000153406.14|chr16	0	0	0	0	0	0
HMOX2|ENSG00000103415.12|chr16	0	2	0	5	0	3
CDIP1|ENSG00000089486.17|chr16	0	0	0	0	0	0
C16orf96|ENSG00000205832.8|chr16	0	0	0	0	0	0
UBALD1|ENSG00000153443.13|chr16	361	366	317	368	121	271
MGRN1|ENSG00000102858.13|chr16	85	37	69	108	51	87
NUDT16L1|ENSG00000168101.15|chr16	196	188	230	238	122	197
ZNF500|ENSG00000103199.14|chr16	112	129	102	308	127	215
SEPTIN12|ENSG00000140623.14|chr16	0	0	0	0	0	0
SMIM22|ENSG00000267795.6|chr16	0	0	0	0	0	0
ROGDI|ENSG00000067836.13|chr16	6	22	9	2	22	11
GLYR1|ENSG00000140632.17|chr16	129	150	110	192	126	163
UBN1|ENSG00000118900.15|chr16	263	222	242	257	315	311
PPL|ENSG00000118898.16|chr16	0	0	0	1	0	3
SEC14L5|ENSG00000103184.12|chr16	0	0	0	0	0	0
NAGPA|ENSG00000103174.13|chr16	169	102	78	172	114	171
ALG1|ENSG00000033011.14|chr16	119	144	111	132	94	156
C16orf89|ENSG00000153446.16|chr16	0	1	0	0	0	6
EEF2KMT|ENSG00000118894.15|chr16	103	174	101	96	128	138
RBFOX1|ENSG00000078328.23|chr16	0	0	0	0	0	0
TMEM114|ENSG00000232258.7|chr16	0	0	0	0	0	0
METTL22|ENSG00000067365.15|chr16	15	17	37	64	25	39
ABAT|ENSG00000183044.12|chr16	39	42	25	30	24	42
TMEM186|ENSG00000184857.8|chr16	223	289	177	342	236	309
PMM2|ENSG00000140650.13|chr16	166	172	148	188	157	144
CARHSP1|ENSG00000153048.11|chr16	215	257	253	479	378	433
LITAFD|ENSG00000283516.2|chr16	0	0	0	0	0	0
USP7|ENSG00000187555.17|chr16	699	703	523	872	561	843
C16orf72|ENSG00000182831.12|chr16	238	333	254	467	309	554
GRIN2A|ENSG00000183454.18|chr16	0	0	0	0	0	0
ATF7IP2|ENSG00000166669.14|chr16	1	1	2	5	22	0
EMP2|ENSG00000213853.10|chr16	322	460	252	515	399	460
TEKT5|ENSG00000153060.8|chr16	0	3	0	4	0	0
NUBP1|ENSG00000103274.11|chr16	279	349	175	277	280	322
TVP23A|ENSG00000166676.17|chr16	0	0	0	0	0	0
CLEC16A|ENSG00000038532.17|chr16	20	25	48	27	34	36
RMI2|ENSG00000175643.10|chr16	393	459	422	645	498	619
SOCS1|ENSG00000185338.7|chr16	5	0	2	16	22	16
TNP2|ENSG00000178279.4|chr16	0	0	0	0	0	0
PRM3|ENSG00000178257.4|chr16	0	0	0	0	0	0
PRM2|ENSG00000122304.11|chr16	0	0	0	0	0	0
PRM1|ENSG00000175646.4|chr16	0	0	0	0	0	0
ENSG00000188897|ENSG00000188897.10|chr16	0	0	0	0	6	0
LITAF|ENSG00000189067.14|chr16	408	574	352	647	654	675
SNN|ENSG00000184602.6|chr16	17	20	31	46	64	82
TXNDC11|ENSG00000153066.13|chr16	62	96	45	68	98	87
ZC3H7A|ENSG00000122299.12|chr16	52	99	85	139	91	136
RSL1D1|ENSG00000171490.13|chr16	1513	1614	1143	1500	1294	1530
GSPT1|ENSG00000103342.13|chr16	779	942	688	1195	771	744
TNFRSF17|ENSG00000048462.11|chr16	0	0	0	0	0	0
SNX29|ENSG00000048471.14|chr16	35	35	18	36	38	40
CPPED1|ENSG00000103381.12|chr16	53	43	74	95	72	66
SHISA9|ENSG00000237515.9|chr16	0	0	0	0	0	0
ERCC4|ENSG00000175595.16|chr16	92	132	80	92	57	68
MRTFB|ENSG00000186260.17|chr16	26	34	13	41	37	33
PARN|ENSG00000140694.18|chr16	0	0	0	1	0	0
BFAR|ENSG00000103429.11|chr16	0	0	0	0	0	0
PLA2G10|ENSG00000069764.10|chr16	0	0	0	0	0	0
NPIPA3|ENSG00000224712.13|chr16	0	0	0	0	0	0
NPIPA2|ENSG00000254852.9|chr16	0	0	0	0	0	0
NOMO1|ENSG00000103512.16|chr16	0	0	0	0	0	0
NPIPA1|ENSG00000183426.17|chr16	0	0	0	0	0	0
PDXDC1|ENSG00000179889.20|chr16	0	0	0	0	0	6
NTAN1|ENSG00000157045.9|chr16	0	0	0	0	0	0
RRN3|ENSG00000085721.13|chr16	1	0	0	0	0	0
NPIPA5|ENSG00000183793.14|chr16	0	0	0	0	0	0
MPV17L|ENSG00000156968.9|chr16	0	0	0	0	0	0
BMERB1|ENSG00000166780.11|chr16	0	0	0	0	1	0
MARF1|ENSG00000166783.22|chr16	0	2	0	0	0	0
NDE1|ENSG00000072864.16|chr16	0	0	0	0	1	7
MYH11|ENSG00000133392.18|chr16	0	0	0	0	0	0
CEP20|ENSG00000133393.13|chr16	0	0	0	0	0	0
ABCC1|ENSG00000103222.20|chr16	0	0	0	0	0	0
ABCC6|ENSG00000091262.17|chr16	0	0	0	0	0	0
NOMO3|ENSG00000103226.19|chr16	0	0	0	0	0	0
ENSG00000183889|ENSG00000183889.12|chr16	0	0	0	0	0	0
NPIPA7|ENSG00000214967.6|chr16	0	0	0	0	0	0
XYLT1|ENSG00000103489.12|chr16	0	0	0	0	0	0
NPIPA8|ENSG00000214940.9|chr16	0	0	0	0	0	0
NPIPA9|ENSG00000233024.7|chr16	0	0	0	0	0	0
NOMO2|ENSG00000185164.15|chr16	0	0	0	0	0	0
RPS15A|ENSG00000134419.15|chr16	593	669	391	627	648	714
ARL6IP1|ENSG00000170540.15|chr16	551	776	558	797	467	852
SMG1|ENSG00000157106.18|chr16	57	60	74	166	90	193
TMC7|ENSG00000170537.13|chr16	5	8	11	8	8	12
COQ7|ENSG00000167186.11|chr16	96	133	76	190	104	198
ITPRIPL2|ENSG00000205730.7|chr16	395	438	261	552	364	530
SYT17|ENSG00000103528.17|chr16	2	15	0	7	0	13
CLEC19A|ENSG00000261210.8|chr16	0	0	0	0	0	0
TMC5|ENSG00000103534.17|chr16	1	9	19	8	19	17
GDE1|ENSG00000006007.12|chr16	562	731	498	877	590	744
CCP110|ENSG00000103540.17|chr16	130	191	162	204	199	195
VPS35L|ENSG00000103544.16|chr16	22	27	55	17	53	72
KNOP1|ENSG00000103550.14|chr16	439	694	419	570	572	692
IQCK|ENSG00000174628.17|chr16	12	19	22	35	33	44
GPRC5B|ENSG00000167191.12|chr16	29	44	40	75	30	43
GPR139|ENSG00000180269.8|chr16	0	0	0	0	0	0
GP2|ENSG00000169347.17|chr16	0	0	0	0	0	0
UMOD|ENSG00000169344.16|chr16	0	0	0	0	0	0
PDILT|ENSG00000169340.10|chr16	0	0	0	0	0	0
ACSM5|ENSG00000183549.10|chr16	0	0	0	0	0	0
ACSM2A|ENSG00000183747.12|chr16	0	0	0	0	0	0
ACSM2B|ENSG00000066813.14|chr16	0	0	0	0	0	0
ACSM3|ENSG00000005187.12|chr16	0	0	2	0	0	0
