Gene	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	DMSO-L10a-1	DMSO-L10a-2	DMSO-L10a-3
HIF1A|ENSG00000100644.17|chr14	714	816	806	1051	919	1034
SNAPC1|ENSG00000023608.5|chr14	272	276	225	348	245	381
SYT16|ENSG00000139973.18|chr14	5	8	0	4	8	0
KCNH5|ENSG00000140015.20|chr14	0	0	0	0	0	0
RHOJ|ENSG00000126785.13|chr14	0	0	0	0	0	0
GPHB5|ENSG00000179600.4|chr14	0	0	0	0	0	0
PPP2R5E|ENSG00000154001.14|chr14	1060	1324	1023	1535	1200	1378
WDR89|ENSG00000140006.12|chr14	224	261	246	363	149	332
SGPP1|ENSG00000126821.8|chr14	4	0	0	0	0	0
SYNE2|ENSG00000054654.20|chr14	13	2	10	27	2	9
ESR2|ENSG00000140009.19|chr14	1	0	0	0	0	0
ZBTB25|ENSG00000089775.12|chr14	49	89	93	98	63	69
AKAP5|ENSG00000179841.8|chr14	50	55	36	81	64	99
ZBTB1|ENSG00000126804.14|chr14	53	84	105	62	62	68
HSPA2|ENSG00000126803.10|chr14	20	28	58	23	29	58
PPP1R36|ENSG00000165807.8|chr14	0	0	0	0	0	0
PLEKHG3|ENSG00000126822.18|chr14	63	134	92	167	112	164
SPTB|ENSG00000070182.21|chr14	0	3	0	0	0	1
CHURC1|ENSG00000258289.10|chr14	1748	2241	1485	2211	1624	2106
CHURC1-FNTB|ENSG00000125954.13|chr14	5	1	0	1	0	5
GPX2|ENSG00000176153.13|chr14	0	0	0	0	0	0
RAB15|ENSG00000139998.16|chr14	47	94	62	141	96	118
FNTB|ENSG00000257365.8|chr14	156	263	245	335	216	256
MAX|ENSG00000125952.20|chr14	640	860	838	977	861	1272
FUT8|ENSG00000033170.17|chr14	88	148	64	105	63	114
CCDC196|ENSG00000196553.15|chr14	0	0	0	0	0	0
GPHN|ENSG00000171723.16|chr14	217	180	150	168	130	151
GARIN2|ENSG00000172717.17|chr14	0	0	0	0	0	0
PALS1|ENSG00000072415.10|chr14	139	160	157	248	160	244
ATP6V1D|ENSG00000100554.12|chr14	653	770	894	999	791	786
EIF2S1|ENSG00000134001.15|chr14	1765	2167	1621	2295	1716	2276
PLEK2|ENSG00000100558.9|chr14	0	0	0	0	0	0
TMEM229B|ENSG00000198133.9|chr14	5	1	7	1	0	6
PLEKHH1|ENSG00000054690.14|chr14	30	34	17	52	15	41
PIGH|ENSG00000100564.9|chr14	220	289	219	289	309	436
ARG2|ENSG00000081181.8|chr14	354	546	333	530	504	573
VTI1B|ENSG00000100568.11|chr14	534	514	392	764	652	681
RDH11|ENSG00000072042.13|chr14	901	1408	873	1294	951	1313
RDH12|ENSG00000139988.10|chr14	0	0	7	0	11	0
ZFYVE26|ENSG00000072121.17|chr14	70	31	38	64	61	51
RAD51B|ENSG00000182185.19|chr14	11	2	30	15	36	35
ZFP36L1|ENSG00000185650.10|chr14	615	814	800	1119	880	1016
ACTN1|ENSG00000072110.16|chr14	1598	1931	1588	1521	823	1484
DCAF5|ENSG00000139990.18|chr14	143	220	124	251	253	320
EXD2|ENSG00000081177.19|chr14	86	200	93	133	103	90
GALNT16|ENSG00000100626.17|chr14	76	109	61	111	58	56
ERH|ENSG00000100632.11|chr14	4821	5851	4863	5791	4927	5766
SLC39A9|ENSG00000029364.12|chr14	285	390	367	558	409	544
PLEKHD1|ENSG00000175985.10|chr14	0	0	0	0	0	0
CCDC177|ENSG00000267909.3|chr14	9	19	0	0	4	49
SUSD6|ENSG00000100647.8|chr14	56	57	19	59	57	76
SRSF5|ENSG00000100650.16|chr14	1095	1430	1064	1516	1124	1308
SLC10A1|ENSG00000100652.5|chr14	0	0	0	0	0	0
SMOC1|ENSG00000198732.11|chr14	230	280	272	320	171	323
SLC8A3|ENSG00000100678.19|chr14	0	0	0	0	0	0
COX16|ENSG00000133983.16|chr14	2005	2329	1505	2668	2234	2443
SYNJ2BP-COX16|ENSG00000258644.6|chr14	1872	2133	1426	2542	2123	2268
SYNJ2BP|ENSG00000213463.5|chr14	568	704	633	794	833	907
ADAM21|ENSG00000139985.8|chr14	1	11	0	11	1	13
ADAM20|ENSG00000134007.5|chr14	0	0	0	2	0	0
MED6|ENSG00000133997.12|chr14	473	583	367	680	411	602
TTC9|ENSG00000133985.3|chr14	76	51	61	104	74	59
MAP3K9|ENSG00000006432.16|chr14	27	94	67	59	45	109
PCNX1|ENSG00000100731.16|chr14	38	95	78	186	83	141
SIPA1L1|ENSG00000197555.10|chr14	235	243	168	239	140	178
RGS6|ENSG00000182732.18|chr14	0	0	0	0	0	0
DPF3|ENSG00000205683.12|chr14	0	0	0	0	0	0
DCAF4|ENSG00000119599.17|chr14	90	102	43	62	55	73
ZFYVE1|ENSG00000165861.14|chr14	29	93	50	120	23	78
RBM25|ENSG00000119707.14|chr14	497	551	423	559	484	766
PSEN1|ENSG00000080815.20|chr14	162	244	244	210	200	222
PAPLN|ENSG00000100767.17|chr14	32	33	37	41	46	41
NUMB|ENSG00000133961.21|chr14	131	182	112	193	225	215
HEATR4|ENSG00000187105.9|chr14	0	0	0	0	0	0
RIOX1|ENSG00000170468.8|chr14	289	404	324	392	224	350
ACOT1|ENSG00000184227.8|chr14	0	0	0	0	0	0
ACOT2|ENSG00000119673.16|chr14	894	869	770	921	679	832
ACOT4|ENSG00000177465.5|chr14	0	0	0	0	0	0
ACOT6|ENSG00000205669.4|chr14	0	0	0	0	0	0
DNAL1|ENSG00000119661.15|chr14	139	259	123	218	196	293
PNMA1|ENSG00000176903.5|chr14	1167	1310	1007	996	719	1300
MIDEAS|ENSG00000156030.14|chr14	31	119	71	63	42	102
PTGR2|ENSG00000140043.12|chr14	59	169	74	146	102	84
ZNF410|ENSG00000119725.21|chr14	244	276	212	305	316	296
FAM161B|ENSG00000156050.10|chr14	2	7	8	48	26	21
COQ6|ENSG00000119723.17|chr14	161	230	182	272	288	268
ENTPD5|ENSG00000187097.13|chr14	32	32	10	32	17	46
BBOF1|ENSG00000119636.16|chr14	0	15	0	17	10	11
ALDH6A1|ENSG00000119711.13|chr14	247	444	352	509	404	419
LIN52|ENSG00000205659.12|chr14	84	156	114	213	264	279
VSX2|ENSG00000119614.3|chr14	0	0	0	0	0	0
ABCD4|ENSG00000119688.21|chr14	115	164	144	209	142	268
VRTN|ENSG00000133980.5|chr14	0	0	0	0	0	0
SYNDIG1L|ENSG00000183379.9|chr14	0	0	0	9	0	0
NPC2|ENSG00000119655.11|chr14	777	1193	863	1066	969	1274
ISCA2|ENSG00000165898.14|chr14	372	366	354	496	420	482
LTBP2|ENSG00000119681.12|chr14	0	14	2	3	1	8
AREL1|ENSG00000119682.18|chr14	127	97	73	160	123	134
FCF1|ENSG00000119616.11|chr14	425	580	426	792	494	660
PROX2|ENSG00000119608.15|chr14	0	0	0	0	0	0
DLST|ENSG00000119689.15|chr14	119	93	81	90	81	102
RPS6KL1|ENSG00000198208.12|chr14	20	28	40	39	39	48
PGF|ENSG00000119630.14|chr14	112	67	57	108	45	93
EIF2B2|ENSG00000119718.11|chr14	912	1071	719	873	912	989
MLH3|ENSG00000119684.16|chr14	69	57	66	66	39	66
ACYP1|ENSG00000119640.9|chr14	321	342	284	454	251	437
ZC2HC1C|ENSG00000119703.15|chr14	15	3	21	13	5	11
NEK9|ENSG00000119638.14|chr14	129	103	171	194	165	138
TMED10|ENSG00000170348.9|chr14	1261	1471	1304	1629	1406	1496
FOS|ENSG00000170345.10|chr14	0	15	1	20	6	25
JDP2|ENSG00000140044.13|chr14	6	39	18	29	17	3
BATF|ENSG00000156127.8|chr14	0	0	0	0	0	0
FLVCR2|ENSG00000119686.10|chr14	5	3	11	4	6	0
TTLL5|ENSG00000119685.20|chr14	87	125	111	105	65	117
ERG28|ENSG00000133935.7|chr14	639	735	578	881	461	874
IFT43|ENSG00000119650.13|chr14	270	281	268	365	234	296
TGFB3|ENSG00000119699.8|chr14	12	0	9	14	12	14
GPATCH2L|ENSG00000089916.18|chr14	71	114	79	143	91	119
ESRRB|ENSG00000119715.15|chr14	0	2	6	6	0	0
VASH1|ENSG00000071246.11|chr14	86	196	147	200	69	161
ANGEL1|ENSG00000013523.11|chr14	216	270	168	316	271	232
LRRC74A|ENSG00000100565.16|chr14	0	0	0	0	0	0
IRF2BPL|ENSG00000119669.5|chr14	442	442	390	444	291	385
CIPC|ENSG00000198894.8|chr14	76	108	69	100	78	177
TMEM63C|ENSG00000165548.11|chr14	4	27	14	41	16	31
ZDHHC22|ENSG00000177108.5|chr14	119	56	44	97	69	149
NGB|ENSG00000165553.5|chr14	0	0	0	0	0	0
POMT2|ENSG00000009830.13|chr14	231	209	170	355	246	312
GSTZ1|ENSG00000100577.19|chr14	199	228	144	282	131	203
TMED8|ENSG00000100580.8|chr14	202	231	184	424	382	385
SAMD15|ENSG00000100583.5|chr14	10	44	22	1	14	15
NOXRED1|ENSG00000165555.10|chr14	0	0	0	0	0	0
VIPAS39|ENSG00000151445.16|chr14	60	82	47	83	69	53
AHSA1|ENSG00000100591.8|chr14	1381	1694	1493	1486	826	1386
ISM2|ENSG00000100593.18|chr14	0	9	9	25	5	6
SPTLC2|ENSG00000100596.8|chr14	360	422	310	552	389	452
ALKBH1|ENSG00000100601.10|chr14	51	83	28	73	53	138
SLIRP|ENSG00000119705.10|chr14	9282	10636	8224	11620	11794	10872
SNW1|ENSG00000100603.14|chr14	741	711	837	867	827	895
ADCK1|ENSG00000063761.16|chr14	94	68	25	76	32	72
NRXN3|ENSG00000021645.20|chr14	271	279	184	293	206	264
DIO2|ENSG00000211448.14|chr14	0	0	12	0	0	0
CEP128|ENSG00000100629.17|chr14	37	45	56	30	30	27
TSHR|ENSG00000165409.18|chr14	0	0	0	0	0	0
GTF2A1|ENSG00000165417.12|chr14	292	231	235	295	327	316
STON2|ENSG00000140022.14|chr14	26	100	30	117	134	75
SEL1L|ENSG00000071537.14|chr14	124	155	94	147	174	233
FLRT2|ENSG00000185070.12|chr14	0	0	0	0	0	0
GALC|ENSG00000054983.17|chr14	74	84	90	176	62	126
GPR65|ENSG00000140030.6|chr14	0	0	0	0	0	0
KCNK10|ENSG00000100433.16|chr14	0	0	0	0	0	0
SPATA7|ENSG00000042317.17|chr14	31	35	15	31	18	24
PTPN21|ENSG00000070778.13|chr14	23	5	17	37	14	20
ZC3H14|ENSG00000100722.20|chr14	485	553	428	568	500	656
EML5|ENSG00000165521.16|chr14	4	11	23	33	30	48
TTC8|ENSG00000165533.19|chr14	79	100	121	186	139	140
FOXN3|ENSG00000053254.16|chr14	504	675	565	1023	965	926
EFCAB11|ENSG00000140025.16|chr14	120	175	169	154	175	244
TDP1|ENSG00000042088.14|chr14	380	368	275	373	384	453
KCNK13|ENSG00000152315.5|chr14	0	1	14	1	5	6
PSMC1|ENSG00000100764.14|chr14	30	32	33	86	38	43
NRDE2|ENSG00000119720.18|chr14	151	255	141	322	224	226
CALM1|ENSG00000198668.14|chr14	10293	11935	8968	13151	11512	12379
TTC7B|ENSG00000165914.15|chr14	131	161	124	127	128	167
RPS6KA5|ENSG00000100784.12|chr14	243	228	178	278	255	278
DGLUCY|ENSG00000133943.21|chr14	91	94	62	148	56	83
GPR68|ENSG00000119714.11|chr14	0	0	0	0	0	13
CCDC88C|ENSG00000015133.20|chr14	14	14	21	22	21	41
PPP4R3A|ENSG00000100796.18|chr14	282	379	244	356	274	368
CATSPERB|ENSG00000133962.8|chr14	0	0	0	0	0	0
TC2N|ENSG00000165929.13|chr14	0	0	0	0	0	0
FBLN5|ENSG00000140092.15|chr14	117	116	138	140	58	114
TRIP11|ENSG00000100815.12|chr14	20	69	15	76	24	62
ATXN3|ENSG00000066427.25|chr14	242	248	236	345	292	338
NDUFB1|ENSG00000183648.11|chr14	3649	4197	2928	4748	4717	4421
CPSF2|ENSG00000165934.13|chr14	673	1038	591	864	792	928
SLC24A4|ENSG00000140090.18|chr14	0	7	8	4	12	0
RIN3|ENSG00000100599.16|chr14	4	40	11	62	56	69
LGMN|ENSG00000100600.15|chr14	756	807	756	1041	520	869
GOLGA5|ENSG00000066455.13|chr14	106	123	51	82	81	79
CHGA|ENSG00000100604.13|chr14	0	0	0	0	0	0
ITPK1|ENSG00000100605.17|chr14	0	0	0	0	0	0
MOAP1|ENSG00000165943.5|chr14	0	0	0	0	0	0
TMEM251|ENSG00000153485.6|chr14	0	0	0	0	0	0
GON7|ENSG00000170270.5|chr14	0	0	0	0	0	0
UBR7|ENSG00000012963.15|chr14	0	0	0	0	0	0
BTBD7|ENSG00000011114.15|chr14	0	0	0	0	0	0
UNC79|ENSG00000133958.14|chr14	0	0	0	0	0	0
COX8C|ENSG00000187581.3|chr14	0	0	0	0	0	0
PRIMA1|ENSG00000175785.13|chr14	0	0	0	0	0	0
FAM181A|ENSG00000140067.7|chr14	0	0	0	0	0	0
ASB2|ENSG00000100628.12|chr14	0	0	0	0	0	0
CCDC197|ENSG00000175699.15|chr14	0	0	0	0	0	0
OTUB2|ENSG00000089723.10|chr14	0	0	0	0	0	0
DDX24|ENSG00000089737.18|chr14	0	0	0	0	0	0
IFI27L1|ENSG00000165948.11|chr14	0	0	0	0	0	0
IFI27|ENSG00000165949.13|chr14	0	0	0	0	0	0
IFI27L2|ENSG00000119632.4|chr14	0	0	0	0	0	0
PPP4R4|ENSG00000119698.12|chr14	0	0	0	0	0	0
SERPINA10|ENSG00000140093.10|chr14	0	0	0	0	0	0
SERPINA6|ENSG00000170099.6|chr14	0	0	0	0	0	0
SERPINA1|ENSG00000197249.14|chr14	0	0	0	0	0	0
SERPINA11|ENSG00000186910.4|chr14	0	0	0	0	0	0
SERPINA9|ENSG00000170054.16|chr14	0	0	0	0	0	0
SERPINA12|ENSG00000165953.10|chr14	0	0	0	0	0	0
SERPINA4|ENSG00000100665.12|chr14	0	0	0	0	0	0
SERPINA5|ENSG00000188488.14|chr14	0	0	0	0	0	0
SERPINA3|ENSG00000196136.18|chr14	0	0	2	0	0	0
GSC|ENSG00000133937.5|chr14	14	26	19	17	7	52
DICER1|ENSG00000100697.17|chr14	1080	1258	930	1223	1178	1359
CLMN|ENSG00000165959.12|chr14	28	33	11	65	33	59
SYNE3|ENSG00000176438.13|chr14	0	2	2	2	4	3
GLRX5|ENSG00000182512.5|chr14	2945	3716	2576	3892	3019	4122
TUNAR|ENSG00000250366.4|chr14	4	5	0	0	0	6
C14orf132|ENSG00000227051.7|chr14	185	177	194	266	310	391
BDKRB2|ENSG00000168398.7|chr14	0	0	3	0	4	0
ENSG00000258691|ENSG00000258691.1|chr14	0	0	0	0	0	0
BDKRB1|ENSG00000100739.11|chr14	0	0	0	0	0	0
ATG2B|ENSG00000066739.12|chr14	40	181	128	87	72	149
GSKIP|ENSG00000100744.15|chr14	197	383	218	333	330	308
AK7|ENSG00000140057.9|chr14	0	0	0	0	0	8
PAPOLA|ENSG00000090060.19|chr14	1803	2255	1633	2536	2018	2847
VRK1|ENSG00000100749.9|chr14	729	958	737	893	628	956
BCL11B|ENSG00000127152.18|chr14	187	304	179	299	204	328
SETD3|ENSG00000183576.13|chr14	470	751	702	620	487	750
CCNK|ENSG00000090061.17|chr14	549	572	478	766	571	691
CCDC85C|ENSG00000205476.9|chr14	332	356	318	438	337	324
HHIPL1|ENSG00000182218.10|chr14	0	0	0	0	0	0
CYP46A1|ENSG00000036530.9|chr14	0	0	0	0	0	0
EML1|ENSG00000066629.19|chr14	282	203	263	280	298	320
EVL|ENSG00000196405.13|chr14	463	606	422	736	269	665
DEGS2|ENSG00000168350.8|chr14	31	34	36	26	14	11
YY1|ENSG00000100811.14|chr14	3704	4615	3247	4668	3983	4558
SLC25A29|ENSG00000197119.13|chr14	50	79	27	94	72	80
SLC25A47|ENSG00000140107.12|chr14	0	0	0	0	0	0
WARS1|ENSG00000140105.18|chr14	1531	1728	1364	1788	1166	1628
WDR25|ENSG00000176473.14|chr14	86	101	63	113	78	114
BEGAIN|ENSG00000183092.18|chr14	15	36	14	36	12	24
DLK1|ENSG00000185559.16|chr14	0	0	0	0	0	0
RTL1|ENSG00000254656.3|chr14	0	0	0	0	0	0
DIO3|ENSG00000197406.8|chr14	3	0	1	6	0	12
PPP2R5C|ENSG00000078304.20|chr14	197	289	333	266	271	325
DYNC1H1|ENSG00000197102.14|chr14	880	921	813	1019	645	909
HSP90AA1|ENSG00000080824.19|chr14	9098	10820	8598	10850	9037	11816
WDR20|ENSG00000140153.18|chr14	44	116	121	120	110	135
MOK|ENSG00000080823.23|chr14	111	214	75	170	119	235
ZNF839|ENSG00000022976.16|chr14	128	137	150	208	203	177
CINP|ENSG00000100865.15|chr14	520	667	561	601	221	609
TECPR2|ENSG00000196663.16|chr14	38	34	46	78	17	65
ANKRD9|ENSG00000156381.9|chr14	104	147	115	248	204	232
RCOR1|ENSG00000089902.10|chr14	154	144	141	232	208	249
TRAF3|ENSG00000131323.17|chr14	183	340	267	460	397	395
AMN|ENSG00000166126.11|chr14	0	0	0	0	0	0
CDC42BPB|ENSG00000198752.11|chr14	145	194	271	276	127	262
LBHD2|ENSG00000283071.1|chr14	0	0	0	0	0	0
EXOC3L4|ENSG00000205436.8|chr14	0	2	0	0	0	0
TNFAIP2|ENSG00000185215.11|chr14	0	3	25	5	0	12
EIF5|ENSG00000100664.11|chr14	1163	1224	929	1625	1424	1508
MARK3|ENSG00000075413.19|chr14	536	593	451	641	568	582
CKB|ENSG00000166165.14|chr14	44766	58169	47543	58015	26729	54656
TRMT61A|ENSG00000166166.13|chr14	583	641	622	536	262	599
BAG5|ENSG00000166170.12|chr14	504	623	450	791	505	822
COA8|ENSG00000256053.9|chr14	518	576	578	612	441	669
XRCC3|ENSG00000126215.14|chr14	48	105	84	153	45	123
ZFYVE21|ENSG00000100711.14|chr14	364	328	479	462	400	591
PPP1R13B|ENSG00000088808.18|chr14	42	72	55	90	69	80
ATP5MJ|ENSG00000156411.10|chr14	8188	9429	6963	10300	9213	9174
TDRD9|ENSG00000156414.20|chr14	0	0	0	0	0	0
RD3L|ENSG00000227729.5|chr14	0	0	0	0	0	0
ASPG|ENSG00000166183.16|chr14	0	0	0	0	0	0
KIF26A|ENSG00000066735.16|chr14	213	276	290	345	302	397
TMEM179|ENSG00000258986.7|chr14	0	0	0	0	0	0
C14orf180|ENSG00000184601.11|chr14	0	0	0	0	0	0
ADSS1|ENSG00000185100.11|chr14	19	30	22	4	25	14
SIVA1|ENSG00000184990.13|chr14	5746	7085	5138	6656	4359	6802
AKT1|ENSG00000142208.18|chr14	1619	2154	1654	2282	803	2059
ZBTB42|ENSG00000179627.10|chr14	10	72	40	50	22	60
CEP170B|ENSG00000099814.17|chr14	383	495	383	643	432	740
PLD4|ENSG00000166428.14|chr14	0	0	0	0	0	0
AHNAK2|ENSG00000185567.7|chr14	2	4	0	12	0	8
CLBA1|ENSG00000140104.14|chr14	30	40	15	57	11	50
CDCA4|ENSG00000170779.11|chr14	567	849	807	915	580	909
GPR132|ENSG00000183484.12|chr14	0	0	0	0	0	0
JAG2|ENSG00000184916.9|chr14	208	303	253	284	166	309
NUDT14|ENSG00000183828.15|chr14	236	278	181	176	146	204
BRF1|ENSG00000185024.18|chr14	55	82	54	126	31	57
BTBD6|ENSG00000184887.14|chr14	639	932	733	1183	754	1187
PACS2|ENSG00000179364.15|chr14	213	215	192	227	122	243
TEX22|ENSG00000226174.7|chr14	10	13	26	27	7	16
MTA1|ENSG00000182979.18|chr14	1720	2303	1866	2388	1357	2355
CRIP2|ENSG00000182809.11|chr14	136	102	96	102	23	96
TEDC1|ENSG00000185347.18|chr14	236	239	186	256	143	179
TMEM121|ENSG00000184986.11|chr14	104	135	94	163	83	115
GOLGA6L6|ENSG00000277322.1|chr15	0	0	0	0	0	0
POTEB2|ENSG00000230031.10|chr15	0	0	0	0	0	0
POTEB3|ENSG00000278522.5|chr15	0	0	0	0	0	0
LINC02203|ENSG00000280709.2|chr15	0	0	0	0	0	0
OR4M2B|ENSG00000182974.3|chr15	0	0	0	0	0	0
OR4N4C|ENSG00000279408.3|chr15	0	0	0	0	0	0
POTEB|ENSG00000233917.9|chr15	0	0	0	0	0	0
ENSG00000285472|ENSG00000285472.1|chr15	0	0	0	0	0	0
OR4M2|ENSG00000274102.3|chr15	0	0	0	0	0	0
OR4N4|ENSG00000183706.6|chr15	0	0	0	0	0	0
GOLGA6L22|ENSG00000277865.6|chr15	0	0	0	0	0	0
NIPA1|ENSG00000170113.16|chr15	0	2	0	0	11	0
NIPA2|ENSG00000140157.16|chr15	317	223	228	229	191	235
CYFIP1|ENSG00000273749.5|chr15	0	0	0	0	0	4
TUBGCP5|ENSG00000275835.5|chr15	0	0	0	0	0	0
GOLGA6L1|ENSG00000273976.2|chr15	0	0	0	0	0	0
ENSG00000273756|ENSG00000273756.5|chr15	0	0	0	0	0	0
GOLGA8S|ENSG00000261739.3|chr15	0	0	0	0	0	0
GOLGA6L2|ENSG00000174450.13|chr15	0	0	0	0	0	0
MKRN3|ENSG00000179455.10|chr15	0	0	0	0	0	0
MAGEL2|ENSG00000254585.5|chr15	0	0	0	0	0	0
NDN|ENSG00000182636.8|chr15	0	0	0	0	0	0
NPAP1|ENSG00000185823.5|chr15	0	0	1	0	0	0
SNRPN|ENSG00000128739.23|chr15	0	0	0	0	0	0
SNURF|ENSG00000273173.6|chr15	0	0	0	0	0	0
UBE3A|ENSG00000114062.22|chr15	836	1103	724	1305	1046	1280
ATP10A|ENSG00000206190.13|chr15	0	0	0	0	0	0
GABRB3|ENSG00000166206.15|chr15	461	559	305	550	293	479
GABRA5|ENSG00000186297.12|chr15	5	10	29	6	4	21
GABRG3|ENSG00000182256.13|chr15	0	0	0	0	0	0
OCA2|ENSG00000104044.16|chr15	22	30	9	23	18	21
HERC2|ENSG00000128731.18|chr15	0	0	0	0	0	1
GOLGA6L24P|ENSG00000237850.8|chr15	0	0	0	0	0	0
GOLGA8F|ENSG00000153684.16|chr15	0	0	0	0	0	0
GOLGA8G|ENSG00000183629.14|chr15	0	0	0	0	0	0
GOLGA6L25P|ENSG00000227717.5|chr15	0	0	0	0	0	0
GOLGA8M|ENSG00000188626.7|chr15	0	0	0	0	0	0
GOLGA6L7|ENSG00000261649.7|chr15	0	0	0	0	0	0
APBA2|ENSG00000034053.15|chr15	0	0	0	0	7	0
FAM189A1|ENSG00000104059.5|chr15	0	0	0	0	0	0
NSMCE3|ENSG00000185115.6|chr15	0	0	9	0	1	0
TJP1|ENSG00000104067.17|chr15	0	0	0	0	0	0
GOLGA8J|ENSG00000179938.13|chr15	0	0	0	0	0	0
GOLGA8T|ENSG00000261247.2|chr15	0	0	0	0	0	0
CHRFAM7A|ENSG00000166664.15|chr15	9	23	13	11	12	12
GOLGA8R|ENSG00000186399.11|chr15	0	0	0	0	0	0
GOLGA8Q|ENSG00000178115.12|chr15	0	0	0	0	0	0
GOLGA8H|ENSG00000261794.2|chr15	0	0	0	0	0	0
MTMR10|ENSG00000166912.17|chr15	0	0	0	0	0	0
TRPM1|ENSG00000134160.15|chr15	0	0	0	0	0	0
KLF13|ENSG00000169926.11|chr15	0	0	0	0	2	0
OTUD7A|ENSG00000169918.10|chr15	0	0	0	0	0	0
CHRNA7|ENSG00000175344.19|chr15	0	0	0	0	0	0
GOLGA8K|ENSG00000249931.5|chr15	0	0	0	0	2	0
GOLGA8O|ENSG00000206127.11|chr15	0	0	0	0	0	0
GOLGA8N|ENSG00000232653.9|chr15	0	0	0	0	0	0
ARHGAP11A-SCG5|ENSG00000288864.1|chr15	0	0	0	0	0	0
ARHGAP11A|ENSG00000198826.11|chr15	0	0	0	0	0	0
SCG5|ENSG00000166922.9|chr15	0	0	0	0	0	0
GREM1|ENSG00000166923.12|chr15	0	0	0	0	0	0
FMN1|ENSG00000248905.10|chr15	0	0	0	0	0	0
RYR3|ENSG00000198838.14|chr15	0	0	0	0	0	0
AVEN|ENSG00000169857.9|chr15	216	249	210	236	197	330
CHRM5|ENSG00000184984.10|chr15	0	0	0	0	0	0
EMC7|ENSG00000134153.10|chr15	3039	3340	2717	3462	2823	3646
PGBD4|ENSG00000182405.6|chr15	46	62	28	84	73	77
KATNBL1|ENSG00000134152.11|chr15	107	137	85	231	168	220
EMC4|ENSG00000128463.13|chr15	1968	2717	2018	2389	2196	2560
SLC12A6|ENSG00000140199.13|chr15	101	174	73	127	144	141
NOP10|ENSG00000182117.7|chr15	4679	5357	3935	5596	3432	4910
NUTM1|ENSG00000184507.16|chr15	0	0	0	0	0	0
LPCAT4|ENSG00000176454.15|chr15	19	64	77	51	1	58
GOLGA8A|ENSG00000175265.19|chr15	30	24	16	83	57	104
GOLGA8B|ENSG00000215252.12|chr15	0	18	24	47	51	100
GJD2|ENSG00000159248.5|chr15	0	0	0	0	0	0
ACTC1|ENSG00000159251.8|chr15	0	0	0	0	0	0
AQR|ENSG00000021776.11|chr15	465	509	356	594	375	525
ZNF770|ENSG00000198146.4|chr15	519	811	608	660	516	753
NANOGP8|ENSG00000255192.6|chr15	0	0	0	0	0	0
DPH6|ENSG00000134146.12|chr15	245	154	102	195	226	144
CDIN1|ENSG00000186073.14|chr15	205	189	177	178	182	179
MEIS2|ENSG00000134138.21|chr15	211	336	221	403	249	324
TMCO5A|ENSG00000166069.14|chr15	0	0	0	0	0	0
SPRED1|ENSG00000166068.13|chr15	72	119	110	261	109	155
FAM98B|ENSG00000171262.11|chr15	756	1023	727	1179	849	1013
RASGRP1|ENSG00000172575.14|chr15	28	24	58	54	57	33
THBS1|ENSG00000137801.11|chr15	5	0	0	12	12	13
FSIP1|ENSG00000150667.8|chr15	2	0	6	0	3	6
GPR176|ENSG00000166073.11|chr15	37	53	72	130	117	183
EIF2AK4|ENSG00000128829.12|chr15	183	252	175	184	163	170
SRP14|ENSG00000140319.11|chr15	4664	6478	4903	6387	5496	6853
BMF|ENSG00000104081.14|chr15	3	80	22	60	37	52
BUB1B|ENSG00000156970.13|chr15	246	301	359	424	217	308
PAK6|ENSG00000137843.12|chr15	2	11	9	10	15	15
PLCB2|ENSG00000137841.12|chr15	5	0	0	0	0	0
ANKRD63|ENSG00000230778.2|chr15	16	17	35	46	26	20
INAFM2|ENSG00000259330.3|chr15	453	419	311	638	445	726
CCDC9B|ENSG00000188549.13|chr15	15	11	0	18	8	16
PHGR1|ENSG00000233041.8|chr15	0	0	0	0	0	0
DISP2|ENSG00000140323.6|chr15	40	45	33	41	18	50
KNSTRN|ENSG00000128944.14|chr15	681	659	464	569	538	726
IVD|ENSG00000128928.10|chr15	742	1036	939	1077	768	1082
BAHD1|ENSG00000140320.12|chr15	300	412	296	431	392	541
CHST14|ENSG00000169105.8|chr15	525	671	514	586	320	611
CCDC32|ENSG00000128891.17|chr15	119	143	152	173	57	108
RPUSD2|ENSG00000166133.18|chr15	307	327	173	358	197	334
KNL1|ENSG00000137812.21|chr15	30	108	59	43	63	114
RAD51|ENSG00000051180.17|chr15	273	262	148	304	262	317
RMDN3|ENSG00000137824.16|chr15	416	586	413	538	414	547
GCHFR|ENSG00000137880.6|chr15	412	428	372	538	378	473
DNAJC17|ENSG00000104129.10|chr15	46	38	43	63	22	43
C15orf62|ENSG00000188277.10|chr15	0	9	0	6	0	2
ZFYVE19|ENSG00000166140.17|chr15	72	38	84	106	87	78
PPP1R14D|ENSG00000166143.10|chr15	10	5	0	0	0	9
SPINT1|ENSG00000166145.15|chr15	0	2	5	9	6	2
RHOV|ENSG00000104140.7|chr15	175	245	244	295	283	274
VPS18|ENSG00000104142.11|chr15	79	72	78	54	75	110
DLL4|ENSG00000128917.8|chr15	8	0	0	0	1	0
CHAC1|ENSG00000128965.13|chr15	69	64	77	87	19	78
INO80|ENSG00000128908.19|chr15	74	48	8	94	53	104
EXD1|ENSG00000178997.12|chr15	0	0	0	0	0	0
