Gene	DMSO-Total-1	DMSO-Total-2	DMSO-Total-3	TPG-Total-1	TPG-Total-2	TPG-Total-3
PTGDR2|ENSG00000183134.5|chr11	2	0	10	0	0	5
ZP1|ENSG00000149506.12|chr11	0	0	0	0	0	0
PRPF19|ENSG00000110107.9|chr11	431	367	375	379	332	291
TMEM109|ENSG00000110108.10|chr11	956	819	834	825	706	705
TMEM132A|ENSG00000006118.15|chr11	95	57	61	69	51	47
SLC15A3|ENSG00000110446.12|chr11	0	0	0	0	0	0
CD6|ENSG00000013725.14|chr11	0	0	0	0	5	0
VPS37C|ENSG00000167987.11|chr11	46	70	53	117	121	105
PGA3|ENSG00000229859.10|chr11	0	0	0	0	0	0
PGA4|ENSG00000229183.10|chr11	0	0	0	0	0	0
PGA5|ENSG00000256713.8|chr11	0	0	0	0	0	0
VWCE|ENSG00000167992.14|chr11	0	0	0	5	18	0
DDB1|ENSG00000167986.15|chr11	1670	1527	1726	1648	1617	1391
TKFC|ENSG00000149476.16|chr11	186	159	139	165	165	167
CYB561A3|ENSG00000162144.10|chr11	176	209	151	176	149	165
TMEM138|ENSG00000149483.13|chr11	100	100	72	110	67	94
TMEM216|ENSG00000187049.11|chr11	53	43	76	74	53	48
SDHAF2|ENSG00000167985.7|chr11	56	70	63	42	45	44
LRRC10B|ENSG00000204950.4|chr11	2	1	0	3	0	0
SYT7|ENSG00000011347.10|chr11	55	33	31	36	48	27
DAGLA|ENSG00000134780.10|chr11	6	15	12	14	14	20
MYRF|ENSG00000124920.14|chr11	10	9	3	11	0	7
FEN1|ENSG00000168496.4|chr11	533	632	686	487	389	436
FADS2|ENSG00000134824.14|chr11	450	457	408	419	480	379
FADS1|ENSG00000149485.19|chr11	1003	1011	917	1000	1063	1019
FADS3|ENSG00000221968.9|chr11	11	24	33	32	17	30
RAB3IL1|ENSG00000167994.13|chr11	13	5	6	21	33	12
BEST1|ENSG00000167995.17|chr11	0	2	2	7	13	5
FTH1|ENSG00000167996.16|chr11	4822	4156	4119	4030	4108	3573
INCENP|ENSG00000149503.13|chr11	40	30	67	54	64	38
SCGB1D1|ENSG00000168515.3|chr11	0	0	0	0	0	0
SCGB2A1|ENSG00000124939.6|chr11	0	0	0	0	0	0
SCGB1D2|ENSG00000124935.4|chr11	0	5	7	0	9	13
SCGB2A2|ENSG00000110484.7|chr11	0	0	0	0	0	0
SCGB1D4|ENSG00000197745.3|chr11	0	0	0	0	0	0
ASRGL1|ENSG00000162174.12|chr11	488	478	493	449	434	375
SCGB1A1|ENSG00000149021.7|chr11	0	0	0	0	0	0
AHNAK|ENSG00000124942.14|chr11	64	46	64	33	62	85
EEF1G|ENSG00000254772.10|chr11	6954	5787	6071	6444	6186	6246
TUT1|ENSG00000149016.16|chr11	57	21	37	49	45	13
MTA2|ENSG00000149480.7|chr11	898	657	822	973	991	791
EML3|ENSG00000149499.12|chr11	29	68	39	39	39	43
ROM1|ENSG00000149489.9|chr11	3	4	0	1	18	10
B3GAT3|ENSG00000149541.10|chr11	72	56	38	53	43	40
GANAB|ENSG00000089597.18|chr11	1381	1196	1284	1134	921	926
INTS5|ENSG00000185085.2|chr11	17	32	33	34	15	29
ENSG00000255432|ENSG00000255432.1|chr11	0	0	0	0	0	0
C11orf98|ENSG00000278615.5|chr11	378	362	372	322	296	350
LBHD1|ENSG00000162194.13|chr11	388	369	385	333	309	357
CSKMT|ENSG00000214756.8|chr11	0	1	1	6	0	0
UQCC3|ENSG00000204922.5|chr11	489	408	347	439	531	479
UBXN1|ENSG00000162191.14|chr11	512	376	407	449	471	381
LRRN4CL|ENSG00000177363.5|chr11	1	5	4	4	9	0
BSCL2|ENSG00000168000.16|chr11	352	209	143	253	313	237
GNG3|ENSG00000162188.6|chr11	0	0	0	3	0	11
HNRNPUL2|ENSG00000214753.4|chr11	262	243	368	269	257	238
TTC9C|ENSG00000162222.14|chr11	101	81	86	125	171	164
ZBTB3|ENSG00000185670.9|chr11	1	2	0	9	7	0
POLR2G|ENSG00000168002.12|chr11	1788	1786	1625	1967	1826	1693
TAF6L|ENSG00000162227.8|chr11	15	33	29	36	27	26
TMEM223|ENSG00000168569.8|chr11	335	257	290	438	456	400
TMEM179B|ENSG00000185475.11|chr11	424	601	475	417	393	324
NXF1|ENSG00000162231.14|chr11	211	244	236	275	341	263
STX5|ENSG00000162236.13|chr11	154	137	168	228	187	187
TEX54|ENSG00000283268.1|chr11	0	0	0	0	0	0
WDR74|ENSG00000133316.16|chr11	119	119	122	212	156	179
SLC3A2|ENSG00000168003.19|chr11	679	793	794	1545	1480	1403
CHRM1|ENSG00000168539.4|chr11	0	0	0	0	0	0
SLC22A6|ENSG00000197901.12|chr11	0	0	0	0	0	0
SLC22A8|ENSG00000149452.16|chr11	0	0	0	0	0	0
SLC22A25|ENSG00000196600.13|chr11	0	0	0	0	0	0
SLC22A10|ENSG00000184999.13|chr11	0	0	0	0	0	0
SLC22A9|ENSG00000149742.10|chr11	0	0	0	0	0	0
PLAAT5|ENSG00000168004.10|chr11	0	0	0	0	0	0
LGALS12|ENSG00000133317.16|chr11	0	0	0	0	0	0
PLAAT4|ENSG00000133321.11|chr11	0	0	0	0	0	0
PLAAT2|ENSG00000133328.4|chr11	0	0	0	0	0	0
PLAAT3|ENSG00000176485.13|chr11	218	185	167	174	164	201
ATL3|ENSG00000184743.13|chr11	23	32	7	31	39	37
RTN3|ENSG00000133318.14|chr11	1547	1527	1228	1257	1300	1157
ZFTA|ENSG00000188070.9|chr11	20	25	22	31	40	36
SPINDOC|ENSG00000168005.9|chr11	37	76	62	110	90	57
MARK2|ENSG00000072518.22|chr11	190	118	146	208	199	156
RCOR2|ENSG00000167771.6|chr11	8	7	0	10	20	13
NAA40|ENSG00000110583.13|chr11	105	110	106	143	125	116
COX8A|ENSG00000176340.4|chr11	4308	3579	3321	3437	3430	3498
ENSG00000256100|ENSG00000256100.1|chr11	0	0	0	0	0	0
OTUB1|ENSG00000167770.13|chr11	1216	967	790	1010	1160	1086
FLRT1|ENSG00000126500.4|chr11	0	12	0	0	0	0
STIP1|ENSG00000168439.17|chr11	644	776	722	649	763	655
FERMT3|ENSG00000149781.14|chr11	0	1	0	0	0	4
TRPT1|ENSG00000149743.14|chr11	118	97	84	113	163	98
NUDT22|ENSG00000149761.9|chr11	256	224	195	289	328	244
DNAJC4|ENSG00000110011.14|chr11	15	30	25	25	11	29
FKBP2|ENSG00000173486.14|chr11	524	469	418	564	493	437
PPP1R14B|ENSG00000173457.11|chr11	1157	1150	992	959	1088	840
PLCB3|ENSG00000149782.13|chr11	99	82	73	87	102	102
BAD|ENSG00000002330.14|chr11	258	188	210	245	183	229
GPR137|ENSG00000173264.15|chr11	136	89	114	75	101	99
KCNK4|ENSG00000182450.14|chr11	0	0	0	0	0	0
CATSPERZ|ENSG00000219435.6|chr11	0	0	0	0	2	0
ESRRA|ENSG00000173153.17|chr11	164	119	154	213	222	207
TRMT112|ENSG00000173113.7|chr11	7190	5308	5149	5603	5266	5095
PRDX5|ENSG00000126432.14|chr11	795	732	672	632	724	658
CCDC88B|ENSG00000168071.22|chr11	0	0	0	0	0	0
RPS6KA4|ENSG00000162302.13|chr11	81	89	82	78	78	50
SLC22A11|ENSG00000168065.16|chr11	0	0	0	0	12	0
SLC22A12|ENSG00000197891.12|chr11	0	0	0	0	0	0
NRXN2|ENSG00000110076.20|chr11	13	1	0	5	0	15
PYGM|ENSG00000068976.14|chr11	3	5	0	2	0	3
SF1|ENSG00000168066.21|chr11	2336	2186	2166	2176	2366	2102
MAP4K2|ENSG00000168067.12|chr11	8	20	16	7	13	16
MEN1|ENSG00000133895.18|chr11	640	523	481	545	485	486
CDC42BPG|ENSG00000171219.9|chr11	2	8	5	1	0	3
EHD1|ENSG00000110047.18|chr11	269	204	209	201	187	230
ATG2A|ENSG00000110046.13|chr11	198	116	125	129	113	93
PPP2R5B|ENSG00000068971.14|chr11	1	1	0	1	12	15
GPHA2|ENSG00000149735.7|chr11	4	6	1	10	2	13
BATF2|ENSG00000168062.10|chr11	4	8	0	0	19	0
ARL2|ENSG00000213465.8|chr11	884	785	708	738	771	766
SNX15|ENSG00000110025.13|chr11	313	282	264	275	243	296
SAC3D1|ENSG00000168061.17|chr11	338	342	389	470	545	532
NAALADL1|ENSG00000168060.16|chr11	0	0	0	0	0	0
CDCA5|ENSG00000146670.10|chr11	163	196	131	293	311	272
ZFPL1|ENSG00000162300.13|chr11	107	139	88	148	121	141
TMEM262|ENSG00000187066.9|chr11	0	0	0	0	0	0
VPS51|ENSG00000149823.9|chr11	477	496	412	441	522	398
TM7SF2|ENSG00000149809.17|chr11	396	296	264	340	366	284
ZNHIT2|ENSG00000174276.7|chr11	33	42	41	50	64	66
FAU|ENSG00000149806.11|chr11	16135	12907	12708	13071	13019	12343
SYVN1|ENSG00000162298.19|chr11	84	93	91	139	136	107
MRPL49|ENSG00000149792.9|chr11	686	649	516	771	888	624
SPDYC|ENSG00000204710.3|chr11	3	0	0	0	0	0
CAPN1|ENSG00000014216.16|chr11	162	171	122	130	209	128
POLA2|ENSG00000014138.9|chr11	270	297	312	394	273	435
CDC42EP2|ENSG00000149798.5|chr11	6	22	8	17	2	5
DPF2|ENSG00000133884.10|chr11	136	135	146	299	266	256
TIGD3|ENSG00000173825.7|chr11	18	8	11	19	19	20
SLC25A45|ENSG00000162241.13|chr11	3	3	9	14	5	4
FRMD8|ENSG00000126391.14|chr11	95	87	62	94	45	63
SCYL1|ENSG00000142186.18|chr11	626	468	352	551	724	650
LTBP3|ENSG00000168056.18|chr11	100	86	105	78	107	56
ZNRD2|ENSG00000173465.8|chr11	157	171	122	214	147	146
FAM89B|ENSG00000176973.8|chr11	357	386	287	308	340	416
EHBP1L1|ENSG00000173442.13|chr11	0	0	0	0	0	0
KCNK7|ENSG00000173338.13|chr11	0	0	0	0	0	0
MAP3K11|ENSG00000173327.8|chr11	55	42	44	62	32	51
PCNX3|ENSG00000197136.5|chr11	22	23	34	8	18	9
SIPA1|ENSG00000213445.10|chr11	18	26	20	25	43	11
RELA|ENSG00000173039.20|chr11	258	266	219	493	536	555
KAT5|ENSG00000172977.13|chr11	148	163	144	226	164	150
RNASEH2C|ENSG00000172922.11|chr11	891	644	590	730	755	793
AP5B1|ENSG00000254470.3|chr11	94	50	58	57	111	66
OVOL1|ENSG00000172818.10|chr11	0	0	0	0	0	0
CFL1|ENSG00000172757.13|chr11	9911	8312	8139	8569	8337	7761
SNX32|ENSG00000172803.18|chr11	0	0	0	0	0	0
MUS81|ENSG00000172732.12|chr11	152	110	121	277	202	209
EFEMP2|ENSG00000172638.13|chr11	0	3	1	0	0	6
CTSW|ENSG00000172543.9|chr11	0	0	0	0	0	0
FIBP|ENSG00000172500.13|chr11	316	393	297	309	419	330
CCDC85B|ENSG00000175602.4|chr11	33	18	11	32	13	17
FOSL1|ENSG00000175592.9|chr11	12	9	14	8	1	14
C11orf68|ENSG00000175573.7|chr11	63	47	87	66	40	63
DRAP1|ENSG00000175550.8|chr11	404	327	271	332	265	268
TSGA10IP|ENSG00000175513.10|chr11	0	0	0	0	0	0
SART1|ENSG00000175467.15|chr11	148	121	128	110	144	125
EIF1AD|ENSG00000175376.9|chr11	79	46	63	69	73	56
BANF1|ENSG00000175334.8|chr11	346	384	326	299	290	288
CST6|ENSG00000175315.3|chr11	0	0	0	0	0	0
CATSPER1|ENSG00000175294.6|chr11	0	0	0	0	0	0
GAL3ST3|ENSG00000175229.7|chr11	0	0	0	0	0	0
SF3B2|ENSG00000087365.16|chr11	2009	2033	1840	2091	2185	1958
PACS1|ENSG00000175115.13|chr11	52	24	46	63	59	43
KLC2|ENSG00000174996.12|chr11	39	47	50	68	40	63
RAB1B|ENSG00000174903.16|chr11	326	338	244	277	341	292
CNIH2|ENSG00000174871.11|chr11	23	11	11	19	23	6
YIF1A|ENSG00000174851.16|chr11	907	607	599	508	505	507
TMEM151A|ENSG00000179292.5|chr11	0	1	0	0	0	0
CD248|ENSG00000174807.4|chr11	0	0	0	0	0	0
RIN1|ENSG00000174791.11|chr11	0	0	0	0	0	0
BRMS1|ENSG00000174744.14|chr11	497	446	462	419	401	471
B4GAT1|ENSG00000174684.7|chr11	472	521	498	352	449	360
SLC29A2|ENSG00000174669.12|chr11	37	35	30	36	52	31
NPAS4|ENSG00000174576.10|chr11	0	0	0	0	0	0
MRPL11|ENSG00000174547.13|chr11	597	447	575	495	448	448
PELI3|ENSG00000174516.15|chr11	38	12	29	32	22	15
DPP3|ENSG00000254986.8|chr11	374	330	336	266	396	325
ENSG00000256349|ENSG00000256349.1|chr11	63	50	58	69	47	106
BBS1|ENSG00000174483.20|chr11	63	50	58	69	47	106
ZDHHC24|ENSG00000174165.8|chr11	157	167	137	169	154	203
ACTN3|ENSG00000248746.6|chr11	0	0	0	0	0	4
CTSF|ENSG00000174080.12|chr11	0	0	0	0	0	0
CCDC87|ENSG00000182791.5|chr11	7	0	1	0	0	0
CCS|ENSG00000173992.9|chr11	65	81	71	90	90	103
RBM14|ENSG00000239306.5|chr11	500	512	483	416	448	462
SPTBN2|ENSG00000173898.15|chr11	114	31	57	24	67	25
C11orf80|ENSG00000173715.18|chr11	32	26	21	28	20	19
RCE1|ENSG00000173653.8|chr11	32	25	22	21	30	24
PC|ENSG00000173599.15|chr11	19	4	11	22	8	14
LRFN4|ENSG00000173621.9|chr11	54	53	55	38	46	60
C11orf86|ENSG00000173237.5|chr11	0	0	0	0	0	0
SYT12|ENSG00000173227.14|chr11	5	2	2	11	1	5
RHOD|ENSG00000173156.7|chr11	0	0	0	0	0	0
KDM2A|ENSG00000173120.15|chr11	102	160	102	127	104	125
GRK2|ENSG00000173020.11|chr11	172	179	143	183	216	145
ANKRD13D|ENSG00000172932.16|chr11	22	9	12	5	3	11
SSH3|ENSG00000172830.13|chr11	13	23	13	9	18	12
RAD9A|ENSG00000172613.8|chr11	42	97	58	85	118	123
POLD4|ENSG00000175482.9|chr11	55	49	38	79	114	96
ENSG00000256514|ENSG00000256514.1|chr11	55	49	38	78	114	94
CLCF1|ENSG00000175505.11|chr11	0	0	0	0	0	0
PPP1CA|ENSG00000172531.16|chr11	1491	1182	1149	1202	1401	1126
TBC1D10C|ENSG00000175463.12|chr11	0	0	0	0	0	0
CARNS1|ENSG00000172508.11|chr11	0	0	0	0	0	0
RPS6KB2|ENSG00000175634.15|chr11	549	519	417	489	487	455
PTPRCAP|ENSG00000213402.3|chr11	0	2	2	0	0	0
CORO1B|ENSG00000172725.14|chr11	357	430	314	356	457	397
GPR152|ENSG00000175514.2|chr11	0	0	0	0	0	0
CABP4|ENSG00000175544.14|chr11	0	0	0	1	0	0
TMEM134|ENSG00000172663.9|chr11	120	88	85	117	129	105
AIP|ENSG00000110711.11|chr11	283	308	246	279	253	241
PITPNM1|ENSG00000110697.13|chr11	4	8	6	1	0	1
CDK2AP2|ENSG00000167797.8|chr11	409	303	255	518	463	423
CABP2|ENSG00000167791.14|chr11	0	0	0	0	0	0
GSTP1|ENSG00000084207.18|chr11	440	458	466	451	544	423
NDUFV1|ENSG00000167792.13|chr11	564	630	442	476	537	521
NUDT8|ENSG00000167799.10|chr11	3	17	29	17	10	27
TBX10|ENSG00000167800.10|chr11	0	0	0	0	0	0
ACY3|ENSG00000132744.8|chr11	0	0	0	0	0	1
ALDH3B2|ENSG00000132746.16|chr11	0	0	0	0	0	0
UNC93B1|ENSG00000110057.9|chr11	103	68	53	59	91	79
ALDH3B1|ENSG00000006534.17|chr11	0	13	6	0	0	0
NDUFS8|ENSG00000110717.13|chr11	1198	919	938	938	982	842
TCIRG1|ENSG00000110719.11|chr11	3	0	5	3	13	8
CHKA|ENSG00000110721.12|chr11	245	236	215	367	321	330
KMT5B|ENSG00000110066.16|chr11	26	46	48	43	24	27
C11orf24|ENSG00000171067.11|chr11	95	100	76	120	92	73
LRP5|ENSG00000162337.12|chr11	53	61	44	35	28	20
PPP6R3|ENSG00000110075.15|chr11	525	346	439	545	538	492
GAL|ENSG00000069482.7|chr11	0	0	0	0	0	0
TESMIN|ENSG00000132749.11|chr11	0	4	0	0	0	0
CPT1A|ENSG00000110090.13|chr11	241	195	232	179	275	165
MRPL21|ENSG00000197345.13|chr11	2578	2043	2035	2041	1847	1912
IGHMBP2|ENSG00000132740.10|chr11	31	26	27	29	64	56
MRGPRF|ENSG00000172935.9|chr11	0	0	0	0	0	0
TPCN2|ENSG00000162341.18|chr11	43	22	42	86	51	65
MYEOV|ENSG00000172927.9|chr11	0	0	0	0	0	0
CCND1|ENSG00000110092.4|chr11	265	255	282	238	215	212
LTO1|ENSG00000149716.13|chr11	18	10	45	48	111	56
FGF19|ENSG00000162344.4|chr11	0	0	0	0	0	0
FGF4|ENSG00000075388.4|chr11	0	0	0	0	0	0
FGF3|ENSG00000186895.4|chr11	0	0	0	0	0	0
ANO1|ENSG00000131620.18|chr11	0	6	0	0	0	0
FADD|ENSG00000168040.5|chr11	58	91	74	64	141	87
CTTN|ENSG00000085733.16|chr11	0	0	6	0	0	0
SHANK2|ENSG00000162105.21|chr11	0	0	0	8	0	0
DHCR7|ENSG00000172893.18|chr11	655	689	527	726	805	633
NADSYN1|ENSG00000172890.13|chr11	49	39	8	35	31	72
KRTAP5-7|ENSG00000244411.4|chr11	0	0	0	0	0	0
KRTAP5-8|ENSG00000241233.4|chr11	0	2	0	0	0	0
KRTAP5-9|ENSG00000254997.4|chr11	0	0	0	0	0	0
KRTAP5-10|ENSG00000204572.10|chr11	0	0	4	0	0	0
KRTAP5-11|ENSG00000204571.7|chr11	0	0	0	0	0	0
DEFB108B|ENSG00000184276.3|chr11	0	0	0	0	0	0
XNDC1N|ENSG00000254469.11|chr11	8	25	24	8	19	10
RNF121|ENSG00000137522.18|chr11	124	112	85	143	116	129
IL18BP|ENSG00000137496.19|chr11	0	5	4	2	0	6
NUMA1|ENSG00000137497.19|chr11	183	142	141	118	151	156
LRTOMT|ENSG00000284922.2|chr11	2	0	0	3	7	0
LRRC51|ENSG00000184154.16|chr11	58	19	46	43	15	33
LAMTOR1|ENSG00000149357.10|chr11	1109	1005	1033	1077	1018	893
TOMT|ENSG00000284844.2|chr11	2	0	0	3	0	0
ANAPC15|ENSG00000110200.9|chr11	645	471	482	488	506	422
FOLR3|ENSG00000110203.10|chr11	0	0	0	0	0	0
FOLR1|ENSG00000110195.14|chr11	5	3	3	6	7	1
FOLR2|ENSG00000165457.15|chr11	0	0	0	0	0	0
INPPL1|ENSG00000165458.15|chr11	254	160	251	281	215	240
PHOX2A|ENSG00000165462.5|chr11	0	0	0	0	0	0
CLPB|ENSG00000162129.15|chr11	559	504	524	492	655	520
PDE2A|ENSG00000186642.16|chr11	1	5	0	0	0	0
ARAP1|ENSG00000186635.15|chr11	265	255	243	175	149	138
STARD10|ENSG00000214530.10|chr11	24	15	8	30	16	13
ATG16L2|ENSG00000168010.11|chr11	45	28	35	49	56	40
FCHSD2|ENSG00000137478.15|chr11	14	18	19	33	30	15
P2RY2|ENSG00000175591.12|chr11	7	0	1	13	13	0
P2RY6|ENSG00000171631.16|chr11	8	0	0	0	0	0
ARHGEF17|ENSG00000110237.5|chr11	14	26	20	24	65	12
RELT|ENSG00000054967.13|chr11	47	73	77	49	38	53
PLEKHB1|ENSG00000021300.14|chr11	27	30	32	35	35	25
RAB6A|ENSG00000175582.20|chr11	145	256	188	159	231	189
MRPL48|ENSG00000175581.14|chr11	556	418	413	416	410	505
COA4|ENSG00000181924.7|chr11	731	757	745	708	644	576
PAAF1|ENSG00000175575.13|chr11	78	71	80	147	128	66
DNAJB13|ENSG00000187726.9|chr11	0	0	0	0	0	0
UCP2|ENSG00000175567.11|chr11	307	292	221	295	227	277
UCP3|ENSG00000175564.13|chr11	5	0	1	0	0	2
C2CD3|ENSG00000168014.18|chr11	21	40	44	47	74	24
PPME1|ENSG00000214517.10|chr11	250	201	146	223	211	225
P4HA3|ENSG00000149380.12|chr11	5	0	0	0	0	3
PGM2L1|ENSG00000165434.8|chr11	126	122	124	97	149	116
KCNE3|ENSG00000175538.11|chr11	0	0	0	0	0	0
LIPT2|ENSG00000175536.7|chr11	16	39	13	35	25	24
POLD3|ENSG00000077514.9|chr11	18	44	57	86	46	45
CHRDL2|ENSG00000054938.17|chr11	0	7	0	0	0	0
RNF169|ENSG00000166439.6|chr11	40	33	48	151	112	112
XRRA1|ENSG00000166435.16|chr11	19	9	13	26	49	33
SPCS2|ENSG00000118363.13|chr11	244	289	309	198	206	142
NEU3|ENSG00000162139.10|chr11	127	111	105	163	143	161
OR2AT4|ENSG00000171561.4|chr11	0	0	0	0	0	0
SLCO2B1|ENSG00000137491.15|chr11	0	0	0	0	0	0
TPBGL|ENSG00000261594.4|chr11	1	0	0	0	0	0
ARRB1|ENSG00000137486.17|chr11	25	51	45	49	73	60
KLHL35|ENSG00000149243.17|chr11	0	0	0	0	0	0
GDPD5|ENSG00000158555.15|chr11	9	18	4	2	0	8
SERPINH1|ENSG00000149257.16|chr11	238	207	180	206	221	199
MAP6|ENSG00000171533.12|chr11	0	0	0	0	0	0
MOGAT2|ENSG00000166391.15|chr11	0	0	0	0	0	0
DGAT2|ENSG00000062282.15|chr11	8	3	0	0	0	0
UVRAG|ENSG00000198382.9|chr11	14	46	41	84	132	68
WNT11|ENSG00000085741.14|chr11	0	15	3	14	6	4
THAP12|ENSG00000137492.9|chr11	38	64	67	39	58	59
GVQW3|ENSG00000179240.13|chr11	13	8	3	0	5	4
EMSY|ENSG00000158636.17|chr11	29	37	52	30	56	41
LRRC32|ENSG00000137507.11|chr11	0	0	0	0	0	0
TSKU|ENSG00000182704.8|chr11	17	15	20	18	0	1
ACER3|ENSG00000078124.13|chr11	273	270	313	327	305	258
B3GNT6|ENSG00000198488.10|chr11	0	0	0	0	0	0
CAPN5|ENSG00000149260.18|chr11	18	13	13	17	12	24
MYO7A|ENSG00000137474.23|chr11	20	26	22	19	27	29
GDPD4|ENSG00000178795.10|chr11	0	0	0	0	0	0
PAK1|ENSG00000149269.10|chr11	182	107	148	218	212	182
AQP11|ENSG00000178301.4|chr11	5	14	18	0	12	1
RSF1|ENSG00000048649.14|chr11	78	63	127	101	157	114
AAMDC|ENSG00000087884.16|chr11	163	197	112	98	107	151
INTS4|ENSG00000149262.19|chr11	70	140	104	129	98	125
KCTD14|ENSG00000151364.17|chr11	2	0	0	1	7	0
NDUFC2-KCTD14|ENSG00000259112.2|chr11	0	0	0	0	0	0
NDUFC2|ENSG00000151366.13|chr11	2828	2502	2405	2103	2181	2178
ALG8|ENSG00000159063.14|chr11	321	408	246	277	324	217
KCTD21|ENSG00000188997.8|chr11	5	1	12	0	0	2
USP35|ENSG00000118369.13|chr11	10	3	8	5	6	8
GAB2|ENSG00000033327.13|chr11	29	13	31	54	21	26
NARS2|ENSG00000137513.11|chr11	108	72	75	105	124	79
TENM4|ENSG00000149256.16|chr11	1	2	6	0	0	2
FAM181B|ENSG00000182103.5|chr11	13	5	12	3	21	1
PRCP|ENSG00000137509.12|chr11	422	457	342	404	365	341
RAB30|ENSG00000137502.10|chr11	7	7	15	35	42	28
PCF11|ENSG00000165494.12|chr11	38	47	39	30	33	34
ANKRD42|ENSG00000137494.14|chr11	1	0	0	0	0	0
CCDC90B|ENSG00000137500.10|chr11	287	293	333	240	380	243
DLG2|ENSG00000150672.18|chr11	0	0	0	0	0	0
TMEM126B|ENSG00000171204.13|chr11	279	340	277	297	264	313
TMEM126A|ENSG00000171202.7|chr11	91	92	63	95	112	88
CREBZF|ENSG00000137504.15|chr11	97	242	171	353	216	207
CCDC89|ENSG00000179071.5|chr11	0	0	2	0	11	0
SYTL2|ENSG00000137501.18|chr11	1	0	1	0	0	0
CCDC83|ENSG00000150676.13|chr11	0	0	0	0	0	0
PICALM|ENSG00000073921.18|chr11	206	239	228	255	283	290
EED|ENSG00000074266.22|chr11	28	78	73	121	110	123
HIKESHI|ENSG00000149196.17|chr11	143	155	134	159	156	131
CCDC81|ENSG00000149201.10|chr11	0	3	0	19	3	6
ME3|ENSG00000151376.18|chr11	0	0	0	0	0	0
PRSS23|ENSG00000150687.12|chr11	473	461	534	421	423	283
FZD4|ENSG00000174804.4|chr11	6	7	28	9	16	21
TMEM135|ENSG00000166575.17|chr11	57	60	113	186	93	171
RAB38|ENSG00000123892.12|chr11	0	0	1	0	0	0
CTSC|ENSG00000109861.17|chr11	385	356	415	226	293	228
GRM5|ENSG00000168959.15|chr11	0	0	0	0	0	0
TYR|ENSG00000077498.9|chr11	0	0	0	0	0	0
NOX4|ENSG00000086991.13|chr11	0	0	0	0	0	0
TRIM49|ENSG00000168930.13|chr11	0	0	0	0	0	0
TRIM64B|ENSG00000189253.8|chr11	0	0	0	0	0	0
TRIM49D1|ENSG00000223417.9|chr11	0	0	0	0	0	0
TRIM49D2|ENSG00000233802.8|chr11	0	0	0	0	0	0
TRIM64|ENSG00000204450.9|chr11	0	0	0	0	0	0
TRIM49C|ENSG00000204449.3|chr11	0	0	0	0	0	0
NAALAD2|ENSG00000077616.11|chr11	0	0	0	0	0	0
CHORDC1|ENSG00000110172.12|chr11	6	0	0	0	0	0
FAT3|ENSG00000165323.16|chr11	102	122	127	132	104	88
MTNR1B|ENSG00000134640.3|chr11	0	0	0	0	0	0
SLC36A4|ENSG00000180773.15|chr11	355	313	339	344	290	262
DEUP1|ENSG00000165325.15|chr11	0	0	0	0	0	0
SMCO4|ENSG00000166002.7|chr11	83	130	80	88	149	110
CEP295|ENSG00000166004.15|chr11	5	20	14	28	32	15
TAF1D|ENSG00000166012.17|chr11	83	72	109	104	33	39
C11orf54|ENSG00000182919.15|chr11	74	167	126	156	88	98
ENSG00000284057|ENSG00000284057.1|chr11	10	24	17	16	12	12
MED17|ENSG00000042429.12|chr11	10	41	21	20	13	15
VSTM5|ENSG00000214376.6|chr11	0	0	0	0	0	0
HEPHL1|ENSG00000181333.12|chr11	0	0	1	0	0	0
PANX1|ENSG00000110218.9|chr11	5	10	25	15	17	19
IZUMO1R|ENSG00000183560.10|chr11	0	0	0	0	0	0
GPR83|ENSG00000123901.9|chr11	0	2	0	14	0	1
MRE11|ENSG00000020922.13|chr11	353	397	297	411	383	449
ANKRD49|ENSG00000168876.9|chr11	49	61	46	78	86	77
C11orf97|ENSG00000257057.3|chr11	0	0	0	0	0	0
PIWIL4|ENSG00000134627.12|chr11	0	1	0	0	0	0
FUT4|ENSG00000196371.4|chr11	23	7	7	10	15	24
AMOTL1|ENSG00000166025.18|chr11	302	241	280	331	375	377
CWC15|ENSG00000150316.12|chr11	576	497	511	412	385	396
KDM4D|ENSG00000186280.7|chr11	7	10	2	11	1	7
KDM4E|ENSG00000235268.2|chr11	0	0	0	0	0	0
SRSF8|ENSG00000263465.5|chr11	288	303	294	307	316	275
ENDOD1|ENSG00000149218.5|chr11	114	87	95	115	64	86
SESN3|ENSG00000149212.12|chr11	169	219	157	147	232	192
FAM76B|ENSG00000077458.13|chr11	25	30	69	81	79	65
CEP57|ENSG00000166037.11|chr11	139	161	107	185	197	185
MTMR2|ENSG00000087053.20|chr11	496	438	466	390	483	404
MAML2|ENSG00000184384.14|chr11	1	5	10	9	3	4
CCDC82|ENSG00000149231.16|chr11	32	40	32	56	70	84
JRKL|ENSG00000183340.7|chr11	4	0	17	9	16	2
CNTN5|ENSG00000149972.12|chr11	0	0	0	0	0	0
ARHGAP42|ENSG00000165895.19|chr11	14	13	7	24	60	32
PGR|ENSG00000082175.16|chr11	0	0	0	0	0	0
TRPC6|ENSG00000137672.13|chr11	0	0	0	0	0	0
ANGPTL5|ENSG00000187151.7|chr11	0	0	0	0	0	0
CEP126|ENSG00000110318.15|chr11	48	43	53	51	35	31
CFAP300|ENSG00000137691.13|chr11	19	24	31	15	27	16
