rownames(nonTcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
NSD3|ENSG00000147548.17|chr8	129	139	140	131	143	97	0.787439394612595	0.909082700302091	11685	-0.0749099701739374	0.277817660150443	112.942444708395	-0.269637179052521
LETM2|ENSG00000165046.13|chr8	5	12	14	4	13	3	0.256827802912263	1	5930	1.38258461458036	1.21929565662743	8.72811405590629	1.13392072469494
FGFR1|ENSG00000077782.22|chr8	243	140	150	170	219	181	0.664336737606111	0.850024433673431	10402	-0.0595041294064575	0.137127302774631	415.138965726466	-0.433933492473433
TACC1|ENSG00000147526.20|chr8	300	316	330	296	240	231	0.0361610957091053	0.152190333900997	2590	-0.347846214071387	0.166027555043107	411.408514396137	-2.09511134450588
PLEKHA2|ENSG00000169499.15|chr8	25	60	30	20	1	17	0.9194063054861	0.970771820685348	13166	-0.0385875344461739	0.381369099968427	52.8843205527792	-0.101181596645792
HTRA4|ENSG00000169495.5|chr8	0	0	0	0	0	0	0.54259064791049	1	9055	-2.43606524396671	4.00076331628052	0.476130869800825	-0.608900115148901
TM2D2|ENSG00000169490.17|chr8	140	66	79	151	103	138	0.0536990105828637	0.197268879190756	2998	-0.75451186813123	0.391089425372057	79.9015169140116	-1.92925663334782
ADAM9|ENSG00000168615.13|chr8	0	0	0	0	0	0	0.796339065306535	1	11855.5	-1.05312069398729	4.0804728567969	0.176714799248963	-0.258087905727174
ADAM32|ENSG00000197140.15|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ADAM18|ENSG00000168619.16|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
IDO1|ENSG00000131203.13|chr8	0	0	0	0	0	1	1	1	16732.5	NA	NA	0	NA
IDO2|ENSG00000188676.15|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TCIM|ENSG00000176907.5|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ZMAT4|ENSG00000165061.15|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SFRP1|ENSG00000104332.12|chr8	31	25	14	10	9	18	0.244128328698582	0.500270007413844	5774	0.355050231017832	0.304834812802982	85.9709353582871	1.16472993275642
GINS4|ENSG00000147536.12|chr8	157	148	146	172	151	135	0.00646610445364541	0.0444095939451871	1551	-0.404581128735299	0.148570544719907	397.622784332412	-2.72315841271254
GPAT4|ENSG00000158669.11|chr8	168	145	175	161	92	108	0.084065259917829	0.261648125483496	3598	0.411225314157703	0.238036780568335	183.813049715901	1.72757047535203
NKX6-3|ENSG00000165066.13|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
KAT6A|ENSG00000083168.11|chr8	945	789	883	969	944	854	0.299525901889175	0.559608710398869	6418	0.420719622476598	0.405532194103764	326.503429044275	1.0374506108113
AP3M2|ENSG00000070718.12|chr8	304	208	247	392	299	349	4.96913667534502e-06	0.000151890907387363	344	1.03348591104711	0.226339535985506	162.830709707216	4.56608655022291
PLAT|ENSG00000104368.19|chr8	50	22	9	23	52	31	0.556516501212471	0.78179973416822	9210	-0.290250268678307	0.493603155903292	45.6448376910071	-0.588023527011593
IKBKB|ENSG00000104365.16|chr8	59	54	52	85	81	76	0.748714800846496	0.891387695980628	11303	0.105007630228752	0.327806222553133	74.5140462268977	0.320334462875339
POLB|ENSG00000070501.12|chr8	147	134	87	165	131	157	0.262699613961859	0.522863229378941	5986	0.211277764603392	0.188635269329399	231.57386928316	1.120033201397
DKK4|ENSG00000104371.5|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
VDAC3|ENSG00000078668.14|chr8	635	472	643	452	433	412	0.00662153620215855	0.0450067570560421	1568	-0.222713992850842	0.0820218136226098	2091.07275752932	-2.71530197900244
SLC20A2|ENSG00000168575.10|chr8	43	71	56	75	42	57	0.0234340263144672	0.111245501894638	2274	-1.11396711914458	0.491539157146005	47.0436642669548	-2.26628357669924
SMIM19|ENSG00000176209.12|chr8	77	47	107	29	63	42	0.436907583855183	0.68816131636551	7891	-0.187811866032964	0.241581719030604	148.262149836709	-0.777425820076939
CHRNB3|ENSG00000147432.7|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CHRNA6|ENSG00000147434.9|chr8	0	2	0	0	0	0	1	1	16732.5	NA	NA	0	NA
THAP1|ENSG00000131931.8|chr8	90	140	145	125	107	126	0.480193706427786	0.723509809862857	8405	0.302432919173232	0.428380673290141	53.0824398549321	0.705991044951728
RNF170|ENSG00000120925.16|chr8	38	64	50	32	62	76	0.167787039675922	0.4017947442934	4820	0.414215583987246	0.300297786555282	96.9789775504752	1.3793494408957
HOOK3|ENSG00000168172.9|chr8	204	166	186	183	155	209	0.113806396096337	0.316226285184726	4070	0.245338305362888	0.155148438379087	408.779475528381	1.58131340493053
FNTA|ENSG00000168522.13|chr8	110	122	128	147	104	140	0.0573557837750206	0.205540854798628	3085	0.432455692398314	0.227537646050829	186.465921235711	1.90058963826016
POMK|ENSG00000185900.11|chr8	0	0	0	0	0	0	0.240948030305755	1	5727	3.6287748395684	3.09458591389629	1.17108708019147	1.17262048640283
HGSNAT|ENSG00000165102.15|chr8	110	41	51	56	98	81	0.689706667722088	0.861723575463136	10734	-0.0993263084022831	0.248780261099964	179.435489600452	-0.399253172109069
POTEA|ENSG00000188877.12|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SPIDR|ENSG00000164808.17|chr8	36	24	35	40	27	40	0.154001169580752	0.381555678167203	4635	-0.480509811951045	0.337072138305112	68.9337949620731	-1.42553998787077
CEBPD|ENSG00000221869.5|chr8	71	66	118	72	55	94	0.793627609108177	0.911324473255276	11752	0.194048104452546	0.741765880771443	15.4964548619536	0.261602898546282
PRKDC|ENSG00000253729.9|chr8	132	82	71	102	74	73	0.144681915246573	0.367559878912229	4509	0.217117019346509	0.148855498979679	432.426844468921	1.4585757384492
MCM4|ENSG00000104738.19|chr8	809	516	654	797	666	696	0.781384665843769	0.907110832821836	11623	-0.0185614523727647	0.0668844938129761	2400.28926068775	-0.277515030982616
UBE2V2|ENSG00000169139.12|chr8	368	330	269	339	319	327	0.197005799415276	0.44074808103226	5212	-0.152592421335554	0.11827685173577	825.99197638077	-1.29012921037537
CLXN|ENSG00000034239.11|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SNAI2|ENSG00000019549.13|chr8	17	12	4	3	0	12	0.291165092845033	1	6318	2.80783267996921	2.66001770665991	1.4663133704783	1.05556916893418
PPDPFL|ENSG00000168333.14|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SNTG1|ENSG00000147481.17|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PXDNL|ENSG00000147485.13|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PCMTD1|ENSG00000168300.14|chr8	61	55	29	33	41	35	0.0427794415237533	0.17000220242716	2756	1.05793639443835	0.522216720207606	32.0450402444729	2.02585699289324
ST18|ENSG00000147488.13|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RB1CC1|ENSG00000023287.13|chr8	216	84	125	94	151	147	0.565796369129877	0.788097605166334	9350	0.104594573009201	0.182140116716484	277.545647850194	0.574253354476604
NPBWR1|ENSG00000288611.1|chr8	0	1	0	0	0	2	0.709584755054082	1	10942	-1.47450817118149	3.95932705610057	0.63064255650766	-0.372413834545331
OPRK1|ENSG00000082556.14|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ATP6V1H|ENSG00000047249.18|chr8	85	81	68	77	115	72	0.566405676928871	0.788528491050852	9354	0.1125880711135	0.196367791793466	201.642288493126	0.573353043720718
RGS20|ENSG00000147509.14|chr8	5	16	13	6	10	14	0.797775092292121	1	11941	-0.29517232996243	1.15199268661592	8.78452870961235	-0.256227607511575
TCEA1|ENSG00000187735.15|chr8	151	198	176	172	187	195	0.527286242438962	0.759064781533452	8912	-0.083033800275225	0.131350585941151	509.287541057834	-0.632154014999421
LYPLA1|ENSG00000120992.18|chr8	320	219	305	297	373	277	0.00361662285408224	0.0290517870975361	1325	-0.262721405851756	0.0902885338510742	1377.08394302796	-2.90979811772223
MRPL15|ENSG00000137547.9|chr8	401	360	311	414	320	419	0.612264140577722	0.816982533536952	9793	0.0568336455940655	0.112132378373225	788.505552101755	0.506844199851878
SOX17|ENSG00000164736.6|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RP1|ENSG00000104237.11|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
XKR4|ENSG00000206579.9|chr8	0	0	0	0	0	0	0.646561790382023	1	10173.5	-1.85550178483911	4.0465092261881	0.317420579867217	-0.458543816687904
TMEM68|ENSG00000167904.16|chr8	34	53	60	76	41	38	0.448684190226892	0.696654934588095	8054	0.543972735375382	0.718011079192584	17.9510220579062	0.757610503708507
TGS1|ENSG00000137574.11|chr8	63	75	70	106	46	96	0.197099608367337	0.440770391744481	5214	-0.908222569285964	0.704125450125072	20.9760020291005	-1.28985902884868
LYN|ENSG00000254087.8|chr8	265	210	276	270	127	122	0.0389281557393178	0.159148350543906	2670	0.397617689682857	0.192556019778028	225.207846987601	2.06494551632931
RPS20|ENSG00000008988.11|chr8	370	273	342	319	454	336	0.524232640396841	0.756855277124992	8883	-0.0494089255766166	0.0775851878181805	2351.76220003177	-0.636834516562691
PLAG1|ENSG00000181690.8|chr8	236	143	128	275	224	239	0.26432039599833	0.524797765091095	6008	0.422614078475946	0.378605805934075	72.3169471624494	1.11623771176276
CHCHD7|ENSG00000170791.18|chr8	204	167	148	158	195	196	0.749968791646345	0.891769969937953	11319	0.0547874884214055	0.171919793779683	315.145960591923	0.318680515005831
SDR16C5|ENSG00000170786.13|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PENK|ENSG00000181195.11|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
BPNT2|ENSG00000104331.9|chr8	320	277	389	399	209	318	0.0525844576116205	0.194623573314393	2974	-0.315791642321413	0.162920464519782	544.259252858107	-1.93831783657276
FAM110B|ENSG00000169122.12|chr8	38	38	33	45	96	39	0.161524343720131	1	4741	-1.23213801770262	0.88012172925497	10.3043042915193	-1.39996318321289
UBXN2B|ENSG00000215114.10|chr8	45	41	13	84	23	45	0.885496831160768	0.952646807627313	12897	-0.0444853579341242	0.30891621213209	94.4049788358022	-0.144004607680165
CYP7A1|ENSG00000167910.4|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SDCBP|ENSG00000137575.12|chr8	300	329	313	356	361	281	0.0105125337774431	0.0629494832971607	1784	-0.264515155782666	0.103386880119311	798.768789664649	-2.55849828795887
NSMAF|ENSG00000035681.9|chr8	59	22	22	83	60	56	0.244967213186603	0.501502157092861	5784	-0.330468797890718	0.284234955480524	104.831867688697	-1.16266064929288
TOX|ENSG00000198846.6|chr8	0	0	0	3	0	0	0.831080014846296	1	12333.5	0.870432657655198	4.0804728567969	0.154511686706835	0.213316615059773
RAB2A|ENSG00000104388.15|chr8	298	176	262	297	224	227	0.723358269568561	0.877695846355114	11073	-0.0528940086566476	0.149429022913551	483.835638898965	-0.353974131834138
CHD7|ENSG00000171316.14|chr8	136	114	215	168	117	179	0.124135187540239	0.333916985670406	4228	0.481847475876975	0.313366970062236	90.4912092453449	1.5376460249824
CLVS1|ENSG00000177182.11|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ASPH|ENSG00000198363.18|chr8	54	26	26	32	41	29	0.819695221130454	0.923149125519246	12163	0.0467631777813123	0.205158349163812	216.753669244673	0.227936995846917
NKAIN3|ENSG00000185942.13|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GGH|ENSG00000137563.13|chr8	124	74	69	69	62	79	0.00498529730359146	0.036814015795458	1439	-0.36775871173516	0.130969029619438	573.173616113266	-2.80798225965155
TTPA|ENSG00000137561.5|chr8	0	3	4	3	0	5	0.176093379307205	1	4949	-2.21846195524991	1.63980465754411	4.49631240588292	-1.35288184787354
YTHDF3|ENSG00000185728.17|chr8	965	739	796	811	850	824	0.611656552438126	0.816603434343181	9789	-0.0954302017493011	0.187961932960864	425.985027682117	-0.507710259444773
BHLHE22|ENSG00000180828.3|chr8	3	1	2	2	0	6	0.25729112662425	1	5934	1.5471059660424	1.36571574863592	5.10702590448325	1.13281696252508
CYP7B1|ENSG00000172817.4|chr8	41	12	31	30	16	15	0.79426516088754	0.911324473255276	11762	-0.168361108253419	0.645615512035664	28.4750027409328	-0.26077612002005
ARMC1|ENSG00000104442.10|chr8	904	774	631	970	879	836	1.66541160139932e-07	7.81776919139012e-06	224	0.539414357344225	0.103074141121217	848.226329152406	5.23326560354126
MTFR1|ENSG00000066855.16|chr8	108	91	100	107	71	116	0.348699850929393	0.61014312875397	6961	0.157654899395026	0.168234469408326	302.373421354568	0.937114135702939
PDE7A|ENSG00000205268.11|chr8	29	87	54	50	84	74	0.703106523549012	0.867714678042926	10873	0.234456781275203	0.615161657004051	29.1770537887148	0.381130355908479
DNAJC5B|ENSG00000147570.10|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TRIM55|ENSG00000147573.17|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CRH|ENSG00000147571.5|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
RRS1|ENSG00000179041.4|chr8	270	220	206	273	303	239	0.657146117491369	0.846385524916921	10328	-0.133890289580483	0.301651994006258	87.2168248674041	-0.443856802676082
ADHFE1|ENSG00000147576.17|chr8	0	0	0	0	0	2	0.427461792226309	1	7779	-2.17602888001426	2.7421704045825	1.72274176740538	-0.79354254439398
VXN|ENSG00000169085.14|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
MYBL1|ENSG00000185697.17|chr8	89	58	109	45	47	65	0.791641531269093	0.911232698554408	11729	0.11407573813071	0.431811309512598	45.3832003355099	0.264179597934737
VCPIP1|ENSG00000175073.8|chr8	179	102	172	154	195	193	0.567395942773094	0.788828085663993	9366	0.359205756056844	0.628101978036499	31.2636819478494	0.571890821264011
C8orf44-SGK3|ENSG00000288602.1|chr8	22	15	4	16	58	12	0.0812618476868242	0.256829159420575	3540	0.688404941267934	0.39486095938519	62.2911836425728	1.74341100305232
SGK3|ENSG00000104205.16|chr8	96	85	125	113	183	96	0.991385089275845	0.996407399515916	13880	0.00296759422096951	0.274843429077725	142.532125582524	0.0107973991989828
MCMDC2|ENSG00000178460.18|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
TCF24|ENSG00000261787.2|chr8	8	3	0	13	0	4	0.883688119052025	1	12878	-0.125476600214214	0.857692828740051	9.82342527162007	-0.146295498819244
PPP1R42|ENSG00000178125.15|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
COPS5|ENSG00000121022.14|chr8	89	112	81	100	138	121	0.602182227035104	0.810748542544701	9699	-0.0911105678256868	0.174787449437138	351.276749553189	-0.521264931315648
CSPP1|ENSG00000104218.16|chr8	50	33	72	55	79	61	0.223382000348516	0.476249337726003	5526	0.790816253045128	0.649496122512652	23.312156827565	1.21758425590866
ARFGEF1|ENSG00000066777.9|chr8	14	34	32	29	43	55	0.0950918716506948	0.281580126839498	3789	0.576914371217296	0.345638034145656	82.7756922713157	1.66912872491972
CPA6|ENSG00000165078.13|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
PREX2|ENSG00000046889.19|chr8	12	0	5	6	0	0	0.040251137793481	1	2700	-4.62960985865276	2.25706650146384	2.19105280061866	-2.05116236302749
C8orf34|ENSG00000165084.16|chr8	0	0	1	2	0	1	0.840882175559837	1	12475	-0.568334919483535	2.83084379498277	1.19246166775404	-0.200765199581418
SULF1|ENSG00000137573.14|chr8	0	4	0	3	0	4	0.648454023226941	1	10220	1.31659646001325	2.88783696184725	1.18435871669404	0.455910938673998
SLCO5A1|ENSG00000137571.11|chr8	10	8	22	15	4	17	0.517186163815939	1	8800	-0.724749821569958	1.11897823936867	10.4599965358236	-0.647688932698874
PRDM14|ENSG00000147596.4|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
NCOA2|ENSG00000140396.13|chr8	107	77	87	117	105	62	0.0540362490943596	0.198114072254948	3006	0.611430924282737	0.317371587795148	85.7550199653932	1.92654587806831
TRAM1|ENSG00000067167.8|chr8	235	189	174	326	259	332	0.840512530749165	0.932277348188552	12473	-0.0210377256351091	0.104541550230713	969.942029373812	-0.201237934473718
LACTB2|ENSG00000147592.9|chr8	80	73	72	60	58	87	0.0383307140706443	0.157845157878556	2650	0.568354240787406	0.274394862428964	164.804919918973	2.07130059125849
XKR9|ENSG00000221947.8|chr8	0	0	0	0	0	0	0.375318405231573	1	7246	-3.32858170625808	3.75451137679876	0.892511327616167	-0.886555232413798
EYA1|ENSG00000104313.20|chr8	22	15	33	33	37	41	0.796616886767054	1	11928	0.265435304551237	1.02990506875407	10.8352501465737	0.257727932995172
MSC|ENSG00000178860.9|chr8	0	0	5	2	17	2	0.181540714342669	1	5018	4.06758262340471	3.04453809750502	1.58158773410031	1.33602618628358
TRPA1|ENSG00000104321.11|chr8	0	1	6	7	4	0	0.0480706488068789	1	2883	3.42708538202987	1.73370275595637	3.87248891877439	1.97674334326093
KCNB2|ENSG00000182674.6|chr8	3	14	1	2	1	4	0.0695684795171176	1	3322	-4.36389498206129	2.40473401126277	1.81961869280538	-1.81471005176565
TERF1|ENSG00000147601.15|chr8	168	158	164	204	110	168	0.657010162460773	0.846314082846383	10326	-0.0912204945436587	0.205430815779691	303.364301907774	-0.444044843990133
SBSPON|ENSG00000164764.11|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
C8orf89|ENSG00000274443.5|chr8	0	0	0	2	0	0	1	1	16732.5	NA	NA	0	NA
RDH10|ENSG00000121039.10|chr8	87	81	67	92	76	50	0.86025401552981	0.940220355333052	12662	0.0606859791375579	0.344707161017871	91.3416813147247	0.176050822264211
STAU2|ENSG00000040341.18|chr8	1	0	0	1	0	0	0.336823834807907	1	6821	-1.24417886842769	1.2953991612538	4.97150665523723	-0.960459837895419
UBE2W|ENSG00000104343.21|chr8	249	189	218	196	266	196	0.0191593143466244	0.096669956984048	2131	0.878414007583134	0.375003318951996	67.3578698734	2.34241662190616
ELOC|ENSG00000154582.18|chr8	360	229	353	258	271	339	0.0202546119802404	0.100271772585794	2175	-0.260280023407638	0.112112461161985	799.119046877931	-2.32159762358239
TMEM70|ENSG00000175606.11|chr8	375	322	291	301	367	330	0.104059374245671	0.299275034659344	3915	0.345219762127235	0.212379615102955	277.069945353747	1.62548445132026
LY96|ENSG00000154589.7|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
GDAP1|ENSG00000104381.14|chr8	101	83	68	92	108	82	0.322679168183997	0.58418849014316	6674	-0.239708817175837	0.242382969287602	204.906663508176	-0.988967244193665
PI15|ENSG00000137558.9|chr8	10	0	3	1	3	0	0.169486526352744	1	4845	-4.16865677977458	3.03427585917579	1.58710289933608	-1.37385556661513
CRISPLD1|ENSG00000121005.9|chr8	39	27	38	20	35	25	0.483142862989403	0.725542302818277	8435	-0.341751846661757	0.487342041609641	33.2758617232614	-0.701256648273123
HNF4G|ENSG00000164749.13|chr8	0	0	0	0	0	1	0.169192151725132	1	4838	-3.98732264289467	2.90028398657053	1.40822614859624	-1.37480421274522
ZFHX4|ENSG00000091656.19|chr8	281	242	278	214	204	175	0.0370900263008624	0.15476255021967	2614	-0.650160555133379	0.311861748126966	107.774167832561	-2.08477172669693
PEX2|ENSG00000164751.15|chr8	92	85	80	64	59	73	0.744469165586864	0.889332167508078	11260	0.109836611283645	0.336983341936647	83.052998806847	0.325940773963523
PKIA|ENSG00000171033.13|chr8	124	75	89	45	56	52	0.0216094391479886	0.105195950296805	2212	0.731773319678366	0.318555161639821	106.651009462798	2.29716359299102
ZC2HC1A|ENSG00000104427.12|chr8	146	87	94	166	142	140	0.00877069185443063	0.0550190374810571	1702	0.817805274364558	0.312036366944021	97.4776365396277	2.62086526123178
IL7|ENSG00000104432.14|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
STMN2|ENSG00000104435.14|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
HEY1|ENSG00000164683.18|chr8	388	260	283	583	575	400	0.00220678505421046	0.0198327733718145	1178	1.04371167924148	0.34098282433286	93.9007885934175	3.06089223491982
MRPS28|ENSG00000147586.10|chr8	103	64	90	145	120	138	0.561852770500006	0.785360733361884	9280	0.123357488782905	0.212651699007612	233.53766791316	0.580091715037225
TPD52|ENSG00000076554.16|chr8	307	256	286	365	285	368	0.710151065982739	0.870713439693156	10950	0.0447441618025145	0.12039223805925	607.313160427112	0.371653210570719
ZBTB10|ENSG00000205189.12|chr8	613	458	554	964	945	952	9.29953208336296e-05	0.00164898111056596	594	0.932336688701076	0.238560531743373	242.604195978721	3.90817660359687
ZNF704|ENSG00000164684.13|chr8	149	176	114	118	114	108	0.144966769663742	0.367766396166814	4514	-0.383129435823479	0.262859925548937	166.587051647336	-1.45754220626587
PAG1|ENSG00000076641.4|chr8	315	278	271	205	251	203	0.0188600592256863	0.0953888998355416	2126	0.612679148744969	0.260904881983683	180.211654486719	2.34828549043128
FABP5|ENSG00000164687.11|chr8	0	0	0	0	9	0	0.958094810173689	1	13521	-0.122122496806667	2.32417121554738	1.32539391259698	-0.052544535441166
PMP2|ENSG00000147588.7|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FABP9|ENSG00000205186.4|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FABP4|ENSG00000170323.9|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
FABP12|ENSG00000197416.5|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
IMPA1|ENSG00000133731.10|chr8	110	69	89	150	120	139	0.298649605093739	0.559369540000118	6402	-0.203211991408604	0.195521426340814	232.011550536719	-1.03933361786337
SLC10A5|ENSG00000253598.3|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
ZFAND1|ENSG00000104231.11|chr8	69	80	79	178	175	154	0.216017980466785	0.466163863978121	5440	0.352436286201263	0.284869245358384	99.790709167551	1.23718615450354
CHMP4C|ENSG00000164695.5|chr8	94	123	146	161	140	123	0.148209582081538	0.372739477538238	4559	0.417835918535625	0.288982902853212	130.132777751491	1.44588456413929
SNX16|ENSG00000104497.15|chr8	37	28	26	23	29	55	0.7452941618764	0.889334290212274	11271	-0.251271022458747	0.773497227321157	14.8424957155504	-0.324850579398934
RALYL|ENSG00000184672.12|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
LRRCC1|ENSG00000133739.16|chr8	13	10	6	4	14	16	0.254311282563869	0.511786246154848	5903	0.740410985103731	0.64951748303687	18.5397437867175	1.13994003924557
E2F5|ENSG00000133740.11|chr8	126	77	111	127	93	136	0.069386194201899	0.232429382616428	3316	0.621334963076477	0.34216423564431	79.9783664675996	1.81589686574483
RBIS|ENSG00000176731.12|chr8	250	204	188	192	245	201	0.000473793022456516	0.00600957012199068	832	-0.396585589429561	0.113467358297082	838.08698558708	-3.49515134027545
CA13|ENSG00000185015.8|chr8	16	22	23	48	75	16	0.384134960565705	0.642483125640461	7354	0.61737166844083	0.709375729031349	24.4174189204495	0.870302779154638
CA1|ENSG00000133742.14|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
CA3|ENSG00000164879.7|chr8	7	0	0	0	0	0	0.957893719671459	1	13519	-0.111916972311246	2.1197634869505	2.80183097669734	-0.0527969148446131
CA2|ENSG00000104267.10|chr8	77	83	76	91	115	72	0.708772138560823	0.870240429351594	10933	-0.105467633872872	0.282372255795585	114.543202625458	-0.373505653293439
ATP6V0D2|ENSG00000147614.4|chr8	0	0	1	0	0	0	1	1	16732.5	NA	NA	0	NA
PSKH2|ENSG00000147613.8|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
SLC7A13|ENSG00000164893.9|chr8	0	0	0	0	0	0	1	1	16732.5	NA	NA	0	NA
WWP1|ENSG00000123124.14|chr8	196	175	162	137	110	175	0.92241554808315	0.972486361794633	13186	0.0219588552423723	0.225470091448269	199.505491845849	0.0973914327231754
RMDN1|ENSG00000176623.12|chr8	103	60	97	117	112	93	0.109677791463629	0.308217260253554	4014	-0.338514798718012	0.211618959509204	269.362474899525	-1.59964305420984
