rownames(tcReadCount)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
TMEM87A|ENSG00000103978.16|chr15	308	438	371	395	384	339	0.180472505947273	0.48024804239899	4310	0.236213505363425	0.17637065781266	367.239213023192	1.3393016065877
GANC|ENSG00000214013.10|chr15	0	4	8	0	2	0	0.374153134365139	0.677859860640138	6631	-2.41503306010966	2.71742597113167	2.20404275097768	-0.888720828374185
CAPN3|ENSG00000092529.25|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ZNF106|ENSG00000103994.18|chr15	178	248	105	108	116	127	0.341955924768307	0.648684115562471	6293	-0.311381156330985	0.327663507885513	141.915802994475	-0.950307705427432
SNAP23|ENSG00000092531.10|chr15	201	181	136	164	91	125	0.472609920973588	0.758691164453679	7635	-0.222949298346679	0.310411007178385	145.945143927391	-0.718239022427954
LRRC57|ENSG00000180979.10|chr15	169	116	69	109	55	15	0.107823670153541	0.376520895393826	3282	-0.860259604113751	0.534969833036605	83.2018650131694	-1.60805254986198
HAUS2|ENSG00000137814.12|chr15	186	255	150	185	179	116	0.781544786248512	0.920191714430451	10712	-0.0716871082098539	0.258512202347884	172.025744203425	-0.277306477445825
STARD9|ENSG00000159433.12|chr15	0	5	0	0	0	0	0.489104528236632	1	7828	-2.74486462393061	3.96809393640492	0.651137363995746	-0.691733781488412
CDAN1|ENSG00000140326.13|chr15	78	28	10	5	15	1	0.0329739739943812	0.189676167647425	1992	-2.31007172530809	1.08332005271223	21.4072740020266	-2.13240004145085
TTBK2|ENSG00000128881.18|chr15	88	75	17	58	39	29	0.638667617838182	0.855608685647704	9333	-0.294542668066991	0.627270415637091	48.5192000563036	-0.469562505618628
UBR1|ENSG00000159459.12|chr15	35	34	30	49	3	9	0.532281849763019	0.797246520092571	8239	-0.587530882200511	0.940762080716734	25.0217556792425	-0.624526534650388
TMEM62|ENSG00000137842.7|chr15	24	51	16	25	12	0	0.309001478092493	0.617027488089295	5922	-1.14231053229055	1.12286313957224	19.0859661026418	-1.01731946844895
CCNDBP1|ENSG00000166946.14|chr15	65	75	73	117	48	69	0.444359979441	0.737480138331349	7338	0.336741968642017	0.440271046682956	73.2821733715035	0.764851495866156
EPB42|ENSG00000166947.15|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TGM5|ENSG00000104055.17|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TGM7|ENSG00000159495.8|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LCMT2|ENSG00000168806.8|chr15	200	226	207	250	272	165	0.157978541521197	0.453367562072099	3994	0.325473694146691	0.230521294757117	216.437391822266	1.41190294150316
ADAL|ENSG00000168803.16|chr15	44	71	41	40	72	11	0.825363826341413	0.937493853126328	11077	-0.144612885917716	0.655390558275768	44.0679472867863	-0.220651463606937
ZSCAN29|ENSG00000140265.14|chr15	264	216	238	142	169	107	0.0305569301373674	0.179704224337868	1949	-0.580864352656587	0.268571123066777	183.942074218877	-2.16279526266181
TUBGCP4|ENSG00000137822.13|chr15	174	239	215	161	193	98	0.328669741058261	0.636460985303225	6126	-0.267372036628572	0.27372328187856	173.804565821462	-0.976796839470872
TP53BP1|ENSG00000067369.14|chr15	31	57	58	57	18	60	0.812589823447035	0.935136921761684	10942	0.148793461322505	0.627591925744246	46.6629754332207	0.237086321889905
MAP1A|ENSG00000166963.13|chr15	3	21	17	22	12	0	0.918268417210864	0.974373514891665	11962	-0.142976154893346	1.39332401583974	11.5142358445233	-0.102615151442126
PPIP5K1|ENSG00000168781.23|chr15	4	0	0	0	0	0	0.495501050090649	1	7911	-2.70573487610502	3.96976556785531	0.642036267082986	-0.681585557095455
CKMT1B|ENSG00000237289.10|chr15	12	27	11	53	15	33	0.121771360181209	0.399346209531937	3493	1.27702667571585	0.825282551072877	25.0021001575544	1.54738116546351
STRC|ENSG00000242866.10|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CATSPER2|ENSG00000166762.19|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
CKMT1A|ENSG00000223572.10|chr15	48	35	19	44	29	7	0.791150753914189	0.924757285474651	10786	-0.212034014460541	0.800682510998323	28.6925093223831	-0.264816592779288
PDIA3|ENSG00000167004.14|chr15	22	13	53	90	26	29	0.281880927487877	0.594574749883335	5570	0.805829789516483	0.748840346142736	38.5522567008078	1.07610359627029
ELL3|ENSG00000128886.12|chr15	25	37	65	23	0	0	0.0480031461467317	0.239409311919236	2297	-2.45056775988358	1.23932507654592	23.2409016365968	-1.97734057533433
SERF2|ENSG00000140264.21|chr15	1062	1411	974	1167	770	662	0.138466404873643	0.425785495673985	3723	-0.191887836680776	0.129520378978488	969.494159696106	-1.48152621382189
SERINC4|ENSG00000184716.14|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
HYPK|ENSG00000242028.8|chr15	953	1260	788	950	595	596	0.0725811772369231	0.30098605408452	2764	-0.26004029811995	0.144832504522451	823.692417024459	-1.79545537086007
MFAP1|ENSG00000140259.7|chr15	345	325	206	223	220	188	0.306237957953531	0.614513213246389	5893	-0.239822178951814	0.234396412022912	244.175842622447	-1.02314782415856
WDR76|ENSG00000092470.12|chr15	213	180	258	275	256	159	0.32802136025378	0.63574244694434	6121	0.257890857248841	0.263663211492447	220.87984281727	0.978107092715244
FRMD5|ENSG00000171877.21|chr15	12	15	1	2	19	0	0.918590030359429	0.974409441313899	11965	-0.173163564734575	1.69419479372088	7.63255797782793	-0.102209949750975
GOLM2|ENSG00000166734.20|chr15	40	50	8	31	12	6	0.389414117409726	0.692588290135883	6777	-0.808746186061482	0.939659171071416	22.3777294169793	-0.860680351940093
CTDSPL2|ENSG00000137770.14|chr15	70	55	108	143	81	41	0.528942887906788	0.795584595200074	8205	0.300779116093611	0.477714911670617	81.1054116395624	0.629620530457707
EIF3J|ENSG00000104131.13|chr15	393	590	377	320	404	134	0.0722643235962796	0.300284928955327	2756	-0.460202977259634	0.256031134156821	350.238140925598	-1.79744927809348
SPG11|ENSG00000104133.16|chr15	10	16	0	0	0	0	0.043195754526454	0.223567509315926	2214	-5.2359342513033	2.58972331416683	3.68873023249385	-2.02181222320571
PATL2|ENSG00000229474.8|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TRIM69|ENSG00000185880.13|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TERB2|ENSG00000167014.11|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SORD|ENSG00000140263.15|chr15	5	11	14	17	0	41	0.321091574707053	0.628582686471775	6051	1.29756303136932	1.30774089262107	15.8629396531568	0.992217218786091
DUOX2|ENSG00000140279.13|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DUOXA2|ENSG00000140274.14|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DUOXA1|ENSG00000140254.13|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DUOX1|ENSG00000137857.18|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SHF|ENSG00000138606.20|chr15	0	0	0	0	6	0	0.337926978137918	1	6245.5	3.6304340204524	3.78853210131149	1.03519876654658	0.958269304144379
SLC28A2|ENSG00000137860.12|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
GATM|ENSG00000171766.17|chr15	0	5	0	0	0	0	0.489104528236632	1	7828	-2.74486462393061	3.96809393640492	0.651137363995746	-0.691733781488412
SPATA5L1|ENSG00000171763.20|chr15	141	87	192	130	92	95	0.536430072178775	0.800203238860419	8282	-0.236275015280073	0.382185737884975	122.037356556969	-0.618220388305499
C15orf48|ENSG00000166920.13|chr15	20	9	0	0	0	0	0.0284795202492327	0.173357547050826	1883	-5.48175720757062	2.50238047991459	4.38222859060727	-2.19061699512527
SLC30A4|ENSG00000104154.7|chr15	10	19	18	15	6	0	0.433279838112961	0.729580359108382	7203	-1.06676722240212	1.36138179974858	10.4326312644932	-0.783591511653186
BLOC1S6|ENSG00000104164.12|chr15	151	226	216	131	153	68	0.0736782619436437	0.303667831139174	2781	-0.555400453228996	0.310521376673409	150.726271739217	-1.78860617964199
SQOR|ENSG00000137767.14|chr15	0	11	2	12	5	14	0.293841127621393	0.606192765442117	5717	1.65867764507652	1.58009557832612	7.43649724614875	1.04973247683767
SEMA6D|ENSG00000137872.17|chr15	6	22	9	0	0	0	0.00623186903951289	0.0669444076203344	1067	-5.7674440157709	2.10850402201738	5.33338373200451	-2.73532511939565
SLC24A5|ENSG00000188467.11|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
MYEF2|ENSG00000104177.19|chr15	59	91	41	81	67	1	0.787934885604548	0.922644044674794	10765	-0.212589633117827	0.790315898028752	52.409337857781	-0.268993238840417
CTXN2|ENSG00000233932.6|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SLC12A1|ENSG00000074803.21|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DUT|ENSG00000128951.14|chr15	600	904	608	617	611	510	0.788112822338811	0.922644044674794	10769	-0.0372571867028627	0.138625192574609	623.913665161892	-0.268762019449031
FBN1|ENSG00000166147.15|chr15	4	11	3	0	1	28	0.46899617880039	0.755958676988627	7604	1.22502064101658	1.69175271010938	8.67068010330431	0.724113301959703
CEP152|ENSG00000103995.14|chr15	4	23	6	44	12	7	0.304950631238401	0.613110706061139	5882	1.14895074159755	1.11997176480424	14.9599593070669	1.02587473872466
SHC4|ENSG00000185634.12|chr15	0	0	0	0	3	0	0.510199703577317	1	8039.5	2.63246271516154	3.99750298735742	0.517599383273289	0.658526766205559
EID1|ENSG00000255302.5|chr15	2022	2238	1597	1607	1297	1233	0.00708222521882137	0.0727387683316581	1116	-0.2719600242547	0.100989517586503	1614.85383712483	-2.69295299902538
SECISBP2L|ENSG00000138593.9|chr15	48	25	48	22	16	1	0.0929814326477492	0.344418392279752	3094	-1.56106183022614	0.92927202653968	25.3446883976447	-1.6798760595851
COPS2|ENSG00000166200.15|chr15	274	300	341	316	460	96	0.880541998302223	0.960089288270064	11658	0.0833093068447608	0.554352562233153	288.360077562158	0.150282171528454
GALK2|ENSG00000156958.15|chr15	29	84	25	45	68	21	0.732480968769079	0.897935493479271	10257	0.221477306857861	0.647921911449436	42.8710665880163	0.341827159946489
FAM227B|ENSG00000166262.16|chr15	0	0	14	0	0	0	0.157844494724756	0.453160060890734	3990.5	-4.57344198556824	3.23815993204264	2.34161655746472	-1.4123582780185
FGF7|ENSG00000140285.12|chr15	8	0	0	0	0	0	0.309647899454754	1	5935	-3.70769509051096	3.64944583172439	1.28407253416597	-1.01596112436585
DTWD1|ENSG00000104047.15|chr15	39	54	34	56	52	46	0.318186757800434	0.625035892219979	6029	0.522734629275407	0.523681978629071	46.2935506485893	0.998190983474085
ATP8B4|ENSG00000104043.15|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
SLC27A2|ENSG00000140284.11|chr15	41	44	92	102	6	29	0.7197858941091	0.893650987681813	10082	-0.270842801708589	0.754973128934979	50.5572887568312	-0.358744955718702
HDC|ENSG00000140287.11|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
GABPB1|ENSG00000104064.18|chr15	111	112	94	44	86	28	0.079531278340898	0.317847807651106	2868	-0.802458854345069	0.457655566816581	75.6522337799617	-1.75341220019876
USP8|ENSG00000138592.14|chr15	80	224	163	147	69	51	0.136572812509974	0.423431681002837	3696	-0.608656201481413	0.408857510907976	114.577994791693	-1.48867560272949
USP50|ENSG00000170236.16|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
TRPM7|ENSG00000092439.16|chr15	25	31	31	2	27	4	0.262865804576872	0.573898638487639	5332	-1.18504766855324	1.05841538095263	19.0468064174167	-1.11964327983087
SPPL2A|ENSG00000138600.11|chr15	134	115	60	92	50	52	0.287263872845534	0.59949864693582	5630	-0.460355526392177	0.4326067808566	80.2960903388918	-1.06414311278393
AP4E1|ENSG00000081014.11|chr15	30	51	32	25	30	3	0.351113421586568	0.656197951773235	6402	-0.791155605495128	0.848486305420538	26.4652321754807	-0.932431791109469
TNFAIP8L3|ENSG00000183578.8|chr15	2	7	7	1	0	0	0.130533635569127	0.412852243623987	3624	-3.65353465135164	2.41635747055503	2.55724338769842	-1.5120008921993
CYP19A1|ENSG00000137869.16|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
GLDN|ENSG00000186417.14|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
DMXL2|ENSG00000104093.14|chr15	3	16	5	0	3	0	0.199306830801921	0.503652910726946	4540	-2.70704218070635	2.10906206911477	3.91905777603789	-1.28352892992029
SCG3|ENSG00000104112.9|chr15	0	0	11	0	0	0	0.214362603303503	0.518906897373761	4753	-4.22497007583105	3.40268295880552	1.83984158086514	-1.24165845804047
LYSMD2|ENSG00000140280.14|chr15	59	134	86	13	89	68	0.514662977857391	0.786123008022577	8088	-0.386449827252315	0.593083572244653	73.0414970349734	-0.651594219326817
TMOD2|ENSG00000128872.10|chr15	4	24	15	5	12	0	0.440676749796144	0.735549508822432	7275	-1.13559332888314	1.47278642476638	9.11589135950624	-0.77105092074927
TMOD3|ENSG00000138594.14|chr15	147	69	79	55	53	23	0.0419573636747087	0.219796756142372	2188	-1.01971982412439	0.501351280675583	68.2629118050708	-2.03394279306576
LEO1|ENSG00000166477.13|chr15	51	79	58	45	109	60	0.357812317552089	0.663202584699555	6458	0.444670938297105	0.483578885163351	66.5927798062071	0.919541675494986
MAPK6|ENSG00000069956.14|chr15	117	219	186	159	111	55	0.150844851215408	0.443329149905387	3900	-0.4996620207059	0.347819942473877	133.650897959995	-1.43655368680715
BCL2L10|ENSG00000137875.4|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
GNB5|ENSG00000069966.19|chr15	38	94	81	76	59	28	0.706491093591407	0.887235774596768	9972	-0.194021025195113	0.515228443322851	59.680614020498	-0.376572814854355
MYO5C|ENSG00000128833.13|chr15	10	11	1	27	11	0	0.551736280155087	0.808695811142917	8458	0.921011381959137	1.54750120083607	9.25598157679073	0.595160366571309
MYO5A|ENSG00000197535.16|chr15	2	37	14	25	10	5	0.883750498631943	0.961510815390983	11682	-0.172860517038815	1.1822232394983	14.1094693813213	-0.146216476942351
ARPP19|ENSG00000128989.11|chr15	308	453	323	358	166	97	0.030437145050578	0.179367895408599	1945	-0.634882320664936	0.293335629781861	266.678929769817	-2.16435460341816
FAM214A|ENSG00000047346.13|chr15	76	52	34	41	2	1	0.0669397582600153	0.285972235995637	2683	-1.82584974239141	0.996600286421799	31.5206723375091	-1.8320782838092
ONECUT1|ENSG00000169856.9|chr15	0	21	11	0	0	0	0.0246375957102445	0.157985992631801	1787	-5.54575539895579	2.46802914970241	4.57461850964727	-2.24703804637984
WDR72|ENSG00000166415.15|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
UNC13C|ENSG00000137766.18|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
RSL24D1|ENSG00000137876.11|chr15	523	641	619	661	729	371	0.312681235529311	0.620019790197452	5972	0.177739771464417	0.176047608249242	576.874004026507	1.0096119636728
RAB27A|ENSG00000069974.17|chr15	26	39	52	14	0	0	0.0146935736165855	0.113565570325896	1483	-3.01792709151837	1.23693404983927	20.1030854245596	-2.43984478550859
PIGBOS1|ENSG00000225973.4|chr15	60	66	64	173	80	95	0.00642487357620043	0.0682501398798974	1079	1.06767333861971	0.391767774189336	89.4363426491272	2.72527096142349
PIGB|ENSG00000069943.10|chr15	33	37	16	8	30	35	0.904257201415504	0.970207667620446	11834	0.101345489943838	0.84254307274027	26.600231978753	0.120285233150424
CCPG1|ENSG00000260916.8|chr15	31	9	4	0	5	0	0.0922196003042022	0.343700012557013	3075	-2.96928621605366	1.76343959217654	7.67952726600708	-1.68380376012131
PIERCE2|ENSG00000261652.3|chr15	26	47	23	33	41	35	0.476906319678699	0.761314381565676	7677	0.461721050087071	0.649134540491278	33.69323256918	0.7112871389306
DNAAF4|ENSG00000256061.7|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
PYGO1|ENSG00000171016.13|chr15	99	110	36	17	70	51	0.39034017573818	0.693422474677098	6783	-0.514670875675033	0.599150763851774	61.7152543883083	-0.85900061675021
PRTG|ENSG00000166450.13|chr15	73	29	11	0	3	0	0.000313747373501864	0.00749202582307994	480	-5.04293213492358	1.39938531263378	17.8511995495783	-3.60367662101033
NEDD4|ENSG00000069869.17|chr15	8	10	19	4	0	1	0.0926171240138586	0.343966607365835	3083	-2.77442661461392	1.64972491751496	6.59104816529143	-1.6817510514378
RFX7|ENSG00000181827.16|chr15	120	94	130	82	66	48	0.102554366126724	0.36619256839393	3210	-0.635541955682413	0.389283475969453	87.398576429737	-1.63259422738068
TEX9|ENSG00000151575.15|chr15	32	11	1	0	0	0	0.00402680944790462	0.0500599673447752	922	-6.10148858448382	2.1214792207726	6.73605066298773	-2.87605389896856
MNS1|ENSG00000138587.6|chr15	1	9	28	23	10	0	0.904965004558112	0.97040966247966	11843	-0.180087922636172	1.50837840011803	11.2790880285721	-0.11939174057523
ZNF280D|ENSG00000137871.21|chr15	0	9	4	0	7	0	0.806665552285374	0.932697690588055	10896	-0.608032530174825	2.48450417038156	3.04881245162946	-0.244729929385245
ENSG00000285253|ENSG00000285253.1|chr15	2	9	0	0	0	0	0.21688235082474	1	4783	-3.93539929539061	3.18691759001616	1.49306538873384	-1.23486070293103
CGNL1|ENSG00000128849.11|chr15	14	18	9	8	6	10	0.67492603663366	0.873927048338794	9681	-0.485191024672261	1.15687774819912	10.4772830149765	-0.419396972089354
MYZAP|ENSG00000263155.6|chr15	0	3	0	12	0	0	0.456687880913377	0.74619479558505	7491	2.21455446110894	2.97530489736462	2.23657840836368	0.744311772239035
GCOM1|ENSG00000137878.17|chr15	0	0	0	3	0	0	0.53550698440455	1	8271.5	2.48298979364722	4.00726838471053	0.461473997491559	0.619621536486276
POLR2M|ENSG00000255529.9|chr15	131	163	158	155	174	85	0.820648981382082	0.936378519652805	11031	0.0687773271939951	0.303370923780738	140.521163328956	0.226710346320809
ALDH1A2|ENSG00000128918.15|chr15	236	325	214	425	253	220	0.0558884170713335	0.258995896762908	2473	0.424493373528476	0.222026427696725	271.55240641227	1.91190471302051
AQP9|ENSG00000103569.10|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
LIPC|ENSG00000166035.11|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
ADAM10|ENSG00000137845.15|chr15	33	88	77	44	51	11	0.252773965117638	0.564223207525176	5193	-0.721284159009158	0.630692943692858	47.5296172894976	-1.14363759135447
MINDY2|ENSG00000128923.11|chr15	118	112	137	59	110	80	0.394808772040772	0.696413995865087	6849	-0.329274869719689	0.386959257744924	101.41376114235	-0.850929040019869
RNF111|ENSG00000157450.16|chr15	61	62	47	47	35	2	0.244455771896137	0.553648419657272	5107	-0.898925590210162	0.772324841180508	39.4177045615414	-1.16392163281469
SLTM|ENSG00000137776.17|chr15	86	93	31	26	1	46	0.163876790181237	0.46191271669083	4067	-1.17155822691264	0.841545594433033	45.0006437588202	-1.39215062696863
CCNB2|ENSG00000157456.8|chr15	246	460	336	342	312	220	0.90659834775114	0.970798791285834	11863	-0.0245819447787268	0.209510701484568	308.555728896687	-0.11733025857172
MYO1E|ENSG00000157483.9|chr15	45	76	83	80	54	5	0.517021906407327	0.787836358846156	8108	-0.442087352986356	0.682293730516448	53.6828693954408	-0.647942862748756
LDHAL6B|ENSG00000171989.6|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
FAM81A|ENSG00000157470.12|chr15	0	6	6	0	1	0	0.249868855288164	0.560249769036177	5166	-3.22492770281984	2.80265703526594	1.95744791775182	-1.15066797765137
GCNT3|ENSG00000140297.13|chr15	0	0	0	0	0	0	1	1	16078.5	NA	NA	0	NA
GTF2A2|ENSG00000140307.11|chr15	674	665	543	518	322	362	0.0134251723898027	0.107457629840726	1432	-0.430998231070489	0.174331801758915	497.403343012242	-2.47228690762068
BNIP2|ENSG00000140299.14|chr15	324	371	232	221	162	93	0.00288021375542535	0.0388388353702181	850	-0.764494207298161	0.256520906404208	220.737826496561	-2.98024133009074
FOXB1|ENSG00000171956.7|chr15	128	167	148	192	217	30	0.764761639778619	0.912333255114751	10527	0.133663995730982	0.446687449933277	140.366226886356	0.299233828375854
ANXA2|ENSG00000182718.18|chr15	249	239	124	190	218	173	0.544248491888798	0.804904726167411	8385	0.169519895266711	0.279550808652845	195.258535809866	0.606401019133614
ICE2|ENSG00000128915.12|chr15	90	51	56	21	72	45	0.636781538681013	0.854551517952592	9306	-0.276845005723657	0.58628325118454	55.6238189936361	-0.472203504303275
RORA|ENSG00000069667.16|chr15	49	46	31	74	22	4	0.769522713080199	0.914301786806804	10566	-0.238747057356059	0.814838415760324	35.0651464129105	-0.292999265545531
VPS13C|ENSG00000129003.19|chr15	0	4	25	3	0	0	0.144355422309406	0.433028487440568	3821	-3.29171934931402	2.2549694734023	5.16384202701802	-1.45976226646983
C2CD4A|ENSG00000198535.5|chr15	10	21	16	17	0	0	0.385545316747049	0.68833651410509	6746	-1.40315282223504	1.61704925336039	9.63102012413954	-0.867724232467965
C2CD4B|ENSG00000205502.4|chr15	0	5	0	0	0	4	0.917060369626084	1	11951	0.335617366285199	3.22283447839152	1.49711358272051	0.104137326485567
TLN2|ENSG00000171914.17|chr15	1	3	11	0	0	0	0.0831080018438633	0.326339128857267	2919	-4.60414885366982	2.65685700948391	2.39103306603333	-1.7329306158498
TPM1|ENSG00000140416.23|chr15	96	95	140	49	5	20	0.00101898700582437	0.0180799211466857	646	-2.01205863529701	0.612455708938684	63.8266012586662	-3.28523125171563
LACTB|ENSG00000103642.12|chr15	46	29	20	16	0	0	0.0579002404437641	0.26342679079827	2519	-2.52706658956328	1.33252303505851	16.9663749465819	-1.89645246129071
RPS27L|ENSG00000185088.14|chr15	417	458	352	272	359	152	0.0537985927925084	0.254494209900013	2423	-0.445436386819274	0.23098099490147	321.378192255575	-1.9284547068874
RAB8B|ENSG00000166128.13|chr15	68	82	33	25	61	36	0.598557271905906	0.835240254514913	8915	-0.307100728338403	0.583313422673766	49.0967174600458	-0.526476361422866
APH1B|ENSG00000138613.14|chr15	30	21	23	40	1	19	0.894518354138783	0.965707583849064	11765	-0.13691474972655	1.03262448340398	21.7408972190892	-0.132589098870887
CA12|ENSG00000074410.14|chr15	85	121	129	105	92	172	0.28018602029131	0.592963841318131	5552	0.41964048736352	0.388591427631201	119.378733949076	1.07990155604201
USP3|ENSG00000140455.17|chr15	109	98	84	34	41	105	0.477910076543221	0.762060174600999	7685	-0.369698819234204	0.520946202349964	78.8182525749473	-0.709667941846029
FBXL22|ENSG00000197361.8|chr15	3	5	12	0	8	0	0.563472481758956	0.815366946840191	8579	-1.17647463596556	2.03651053480235	4.52002949276842	-0.577691406874916
HERC1|ENSG00000103657.14|chr15	0	1	0	16	7	10	0.00899505660438375	0.0841643582036298	1225	5.14815050302513	1.97077857740348	5.91409456720371	2.6122419647
DAPK2|ENSG00000035664.11|chr15	1	0	0	14	0	0	0.21554381408718	0.519899662682503	4770	3.73156099407836	3.01305405180745	2.31405438839802	1.23846467070177
CIAO2A|ENSG00000166797.11|chr15	513	813	541	322	412	302	0.00079885280462642	0.0152862284584775	599	-0.597970643298067	0.178328783454103	463.189236299905	-3.35319196214877
SNX1|ENSG00000028528.15|chr15	93	120	79	68	132	67	0.774763778090412	0.916254893156449	10666	0.113674608077066	0.397256294052264	91.1725994668396	0.286149293992333
SNX22|ENSG00000157734.14|chr15	122	107	94	37	31	8	0.000227133971333064	0.00575975570668049	452	-1.93538664842053	0.524957016390867	61.9707203693297	-3.68675260638769
