rownames(tcReadCount)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
URAD|ENSG00000183463.6|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FLT3|ENSG00000122025.15|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PAN3|ENSG00000152520.14|chr13	128	130	150	170	201	185	0.110892082794124	0.405394050757477	2866	0.353229377537772	0.221572076954614	159.428739678221	1.59419626512833
FLT1|ENSG00000102755.12|chr13	1	4	4	3	0	0	0.395216473304746	1	6519	-1.7475464572979	2.05546455677002	2.0431136091429	-0.850195373859432
POMP|ENSG00000132963.9|chr13	642	619	569	552	480	543	0.013535026590083	0.117772478565069	1077	-0.305822357645768	0.123846185763359	566.142364678266	-2.46937243776019
SLC46A3|ENSG00000139508.15|chr13	56	41	64	42	38	37	0.163488960965203	0.485169566497589	3632	-0.551796129025096	0.395997668220936	46.2845220990918	-1.39343277323854
MTUS2|ENSG00000132938.22|chr13	2	4	0	4	1	13	0.316035635746729	1	5592	1.52770681054649	1.52368758012825	4.01021518141423	1.00263783105583
SLC7A1|ENSG00000139514.13|chr13	1218	940	1099	2111	2055	1841	2.08771485111075e-21	4.04831106462053e-19	45	0.794042232733367	0.0835784965312377	1518.42049366886	9.50055655088975
UBL3|ENSG00000122042.10|chr13	326	248	311	270	241	168	0.0126097114423792	0.112392586359756	1050	-0.47803022166273	0.191625552222273	259.264949754779	-2.4946058399782
KATNAL1|ENSG00000102781.14|chr13	84	88	77	48	76	72	0.187545019785214	0.517075372106995	3955	-0.431954940220711	0.327765891426649	74.2824357255439	-1.31787642191982
UBE2L5|ENSG00000236444.5|chr13	383	276	235	232	251	179	0.0079975790189301	0.0835770952325557	886	-0.518279877471261	0.195417144069386	257.453040166686	-2.65217199821136
HMGB1|ENSG00000189403.15|chr13	597	593	696	565	582	559	0.0602442517655687	0.295389211121928	2042	-0.239129733403897	0.127264240742958	597.653836763239	-1.87900176835124
USPL1|ENSG00000132952.12|chr13	156	113	114	65	122	118	0.174563921029541	0.50090258957704	3784	-0.402310852014682	0.296321383172854	114.406327745316	-1.35768417286309
ALOX5AP|ENSG00000132965.10|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
MEDAG|ENSG00000102802.10|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
TEX26|ENSG00000175664.10|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
HSPH1|ENSG00000120694.20|chr13	514	415	558	422	420	384	0.00961242998098863	0.0938233378233857	953	-0.370173208373443	0.142953370882117	450.953829004452	-2.58946820273793
B3GLCT|ENSG00000187676.8|chr13	67	53	62	49	58	51	0.40587625383715	0.724777527044521	6646	-0.291371848018003	0.350555256650035	56.435699402755	-0.831172382928731
RXFP2|ENSG00000133105.8|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FRY|ENSG00000073910.23|chr13	8	0	4	5	0	0	0.497890139531423	1	7751	-1.34899894818413	1.99022229865232	2.7490999499989	-0.677813201619541
ZAR1L|ENSG00000189167.12|chr13	0	0	0	1	0	0	0.831080014846296	1	11784.5	0.870432657655198	4.0804728567969	0.154511686706835	0.213316615059773
BRCA2|ENSG00000139618.18|chr13	114	45	68	102	70	94	0.645405416429645	0.871164914481687	9530	0.160923102100467	0.349715466237347	80.8998353639651	0.460154375875532
N4BP2L1|ENSG00000139597.18|chr13	0	0	2	2	0	0	0.96196291344495	1	13209.5	-0.178566488797325	3.74427876903813	0.662452971911597	-0.0476904898945858
N4BP2L2|ENSG00000244754.9|chr13	156	126	131	186	186	209	0.0554570914344338	0.281675541243812	1964	0.408911884939709	0.213500044417581	163.967144508637	1.91527775113679
PDS5B|ENSG00000083642.19|chr13	115	80	103	103	75	118	0.761569834112457	0.922998184945825	10879	-0.0890353675977461	0.293439385941785	98.5027500486211	-0.303419962906444
KL|ENSG00000133116.8|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
STARD13|ENSG00000133121.21|chr13	23	39	20	9	27	21	0.312874902704466	1	5564	-0.617958368708986	0.61232014012944	23.365126948487	-1.00920797506081
RFC3|ENSG00000133119.13|chr13	365	342	380	499	393	465	0.125706469690079	0.431856163195129	3083	0.228564486653255	0.14926615054816	404.170976961231	1.53125464691012
NBEA|ENSG00000172915.20|chr13	52	57	34	53	55	43	0.969734196752434	0.989927538706334	13304	-0.0148653395455682	0.39179464971565	48.6091763054906	-0.037941660398775
MAB21L1|ENSG00000180660.8|chr13	29	43	18	35	23	31	0.830599472347691	1	11715	-0.111649280752151	0.521889527644557	29.7569292348956	-0.213932786227877
DCLK1|ENSG00000133083.15|chr13	4	0	2	1	0	11	0.583033327599421	1	8822	1.01268793005443	1.84474110596477	3.00650399966103	0.548959377974511
SOHLH2|ENSG00000120669.16|chr13	0	0	3	0	1	4	0.800034666538689	1	11394	0.658433446002959	2.59939845089377	1.36602010014668	0.253302238360789
CCDC169-SOHLH2|ENSG00000250709.1|chr13	0	0	1	0	0	1	0.982141113506497	1	13451.5	-0.0913400145584327	4.0804728567969	0.346144031496403	-0.0223846641710375
CCDC169|ENSG00000242715.8|chr13	0	0	14	0	0	0	0.0602176864904431	1	2041	-4.80071783674017	2.55466535541306	2.47400718948549	-1.87919635993339
SPART|ENSG00000133104.14|chr13	376	302	301	308	262	354	0.343757615038342	0.676811585926122	5899	-0.164190347409515	0.173422161350489	315.779054131718	-0.946766815330385
CCNA1|ENSG00000133101.10|chr13	22	0	25	8	6	7	0.227963723964187	1	4502	-1.23246744010186	1.02226787212731	11.2805471196104	-1.20562082963356
SERTM1|ENSG00000180440.4|chr13	52	69	51	19	53	38	0.0994974143568342	0.385540315938375	2682	-0.736738568351616	0.447241413899793	47.3384940229121	-1.64729505241365
RFXAP|ENSG00000133111.4|chr13	123	110	155	158	124	128	0.945501356065515	0.982429725295032	13038	-0.0170202871271961	0.248990703356781	132.258884883175	-0.0683571189515761
SMAD9|ENSG00000120693.14|chr13	564	506	559	741	705	603	0.0414530396849129	0.24002602806274	1682	0.236851005439281	0.116162094740634	606.779244806525	2.03896982030257
ALG5|ENSG00000120697.10|chr13	271	262	248	343	436	312	0.0211779450308632	0.155685550412226	1288	0.388543978039926	0.168580563712973	308.420006561257	2.30479700317923
EXOSC8|ENSG00000120699.14|chr13	326	220	365	568	740	538	1.57099155698361e-07	8.56779520389938e-06	161	0.928296763410657	0.177019431380476	451.464011981367	5.2440387824737
SUPT20H|ENSG00000102710.21|chr13	141	152	208	190	182	134	0.703843105750977	0.898177089906848	10270	-0.0911574009501164	0.239800919087982	167.112807840036	-0.380137829733134
CSNK1A1L|ENSG00000180138.7|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
POSTN|ENSG00000133110.15|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
TRPC4|ENSG00000133107.15|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
UFM1|ENSG00000120686.12|chr13	343	313	453	582	580	600	0.000281937771657219	0.00650843649598119	386	0.574341078910691	0.158161673435046	473.67607220544	3.63135433785457
FREM2|ENSG00000150893.11|chr13	33	18	31	38	52	24	0.443541509052541	1	7075	0.382886581109898	0.499704137790373	32.0906410100651	0.766226557184362
STOML3|ENSG00000133115.12|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PROSER1|ENSG00000120685.20|chr13	320	251	292	443	312	367	0.0859150356240828	0.355305498035899	2491	0.289767864952657	0.168729539549159	327.166825555652	1.71735112729466
NHLRC3|ENSG00000188811.14|chr13	35	35	42	54	26	36	0.913817823756548	0.975004413807717	12685	-0.0491696684559416	0.454331416363017	37.7796725611837	-0.108224231662321
LHFPL6|ENSG00000183722.9|chr13	192	125	121	189	204	232	0.0537483921443013	0.276212290842858	1937	0.439110125807802	0.227652808400352	174.942330011426	1.92885881309041
COG6|ENSG00000133103.17|chr13	97	61	53	58	87	30	0.374745711358106	0.702702291137969	6283	-0.358329955397389	0.403697917171572	63.4537887637647	-0.887619034321394
MRPS31|ENSG00000102738.8|chr13	106	45	121	95	67	99	0.700123549644514	0.896506005606602	10235	-0.138612317810411	0.359888326295227	88.2871254387505	-0.385153692639376
SLC25A15|ENSG00000102743.15|chr13	202	145	150	189	137	176	0.764645636889795	0.923702517963174	10913	-0.0673829397288381	0.225070535820888	165.139532575118	-0.299385876889997
ELF1|ENSG00000120690.16|chr13	119	89	94	211	165	142	0.0046381904370151	0.0566846635201594	750	0.687204323480093	0.24273030303028	134.141531750004	2.83114351566713
WBP4|ENSG00000120688.9|chr13	82	58	79	54	76	98	0.961045139530922	0.986824218112605	13194	-0.0168254070940981	0.344485816051413	74.2956069371521	-0.0488420896017009
KBTBD6|ENSG00000165572.8|chr13	813	640	685	678	744	539	0.0775244672482898	0.335618010806079	2361	-0.2154454434005	0.122049234493551	678.0739603221	-1.76523387708657
KBTBD7|ENSG00000120696.9|chr13	456	367	406	241	284	256	1.62767102674276e-06	7.13721476349616e-05	200	-0.740661445633153	0.154469031266195	335.156723751972	-4.79488632486326
MTRF1|ENSG00000120662.16|chr13	21	48	34	36	38	30	0.83719076648383	1	11908	-0.100089348555829	0.487080911522948	34.5646590866362	-0.20548813592978
NAA16|ENSG00000172766.19|chr13	109	127	139	124	206	183	0.170992403946321	0.497359905611866	3736	0.359362799200441	0.262496003799793	147.278272395215	1.36902198128139
RGCC|ENSG00000102760.13|chr13	21	9	47	67	45	23	0.239886938827737	1	4658	0.693158793360742	0.589787135511257	34.6113321975166	1.17526943472559
VWA8|ENSG00000102763.18|chr13	29	22	42	36	25	43	0.880793934213462	1	12338	0.0742470610464787	0.495103065397231	32.753516861379	0.149962838519105
DGKH|ENSG00000102780.17|chr13	587	399	522	546	412	451	0.220380559908823	0.555487696078961	4389	-0.184321431974192	0.15040302202717	482.567848673217	-1.22551681136363
AKAP11|ENSG00000023516.9|chr13	148	89	97	163	223	133	0.0359583029300241	0.219882376571402	1577	0.552514853553613	0.263428633745362	139.506059361452	2.09739862253429
TNFSF11|ENSG00000120659.16|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FAM216B|ENSG00000179813.7|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
EPSTI1|ENSG00000133106.15|chr13	2	0	16	5	4	3	0.608965323483388	1	9081	-0.711495135814408	1.39085879875026	5.05833859176725	-0.511550947122537
DNAJC15|ENSG00000120675.6|chr13	51	67	52	69	52	35	0.546740789861171	0.820179036351902	8380	-0.232978182642439	0.386588800683558	54.0586318663704	-0.60265114310216
ENOX1|ENSG00000120658.14|chr13	116	56	63	70	92	78	0.907386637422374	0.972829069682717	12611	-0.0391644735482304	0.336651043676713	78.121458192786	-0.116335517990671
CCDC122|ENSG00000151773.13|chr13	8	0	7	7	4	3	0.894537485101828	1	12488	-0.176014777866875	1.3277629631512	4.7291905115419	-0.132564910117041
SMIM2|ENSG00000139656.7|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SERP2|ENSG00000151778.11|chr13	67	47	62	68	93	73	0.328012417032881	0.661788751682986	5734	0.32506365798345	0.332333392116427	67.5634080358402	0.978125176989648
TSC22D1|ENSG00000102804.15|chr13	429	257	291	528	503	512	0.00028538099395677	0.006570539718382	388	0.581554529127481	0.160286415503586	413.269603719581	3.62822093999893
NUFIP1|ENSG00000083635.8|chr13	150	86	119	163	155	200	0.0626374700858501	0.301641591594442	2088	0.470823798451769	0.252892302080101	143.772660696923	1.86175614907661
GPALPP1|ENSG00000133114.18|chr13	55	93	69	68	85	123	0.470316764799687	0.770836250162487	7370	0.255933013938517	0.354495657016146	82.3131837905401	0.72196375011404
GTF2F2|ENSG00000188342.12|chr13	201	200	210	192	218	206	0.677236654545132	0.883824456827539	10004	-0.0799541471845332	0.192088076688229	203.758607517656	-0.416236908417297
KCTD4|ENSG00000180332.7|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
TPT1|ENSG00000133112.17|chr13	2871	2397	2465	2911	2688	2726	0.771996576613914	0.927209198949748	10986	0.0187872938903005	0.0648364729620349	2655.90754304356	0.289764279764283
SLC25A30|ENSG00000174032.17|chr13	93	75	98	79	132	74	0.985662292657096	0.994754324413583	13491	0.00560459728764132	0.311875592056855	91.0869217307411	0.0179706185106644
COG3|ENSG00000136152.15|chr13	69	38	56	92	131	66	0.036511333441359	0.22155625563929	1589	0.737882492131133	0.352853478541165	73.7463286753177	2.09118667380531
ERICH6B|ENSG00000165837.12|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CBY2|ENSG00000174015.10|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SIAH3|ENSG00000215475.5|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ZC3H13|ENSG00000123200.17|chr13	273	207	246	231	225	214	0.254786132949573	0.591293562797333	4851	-0.203253377614092	0.178480141886462	231.285498077917	-1.13880107593924
CPB2|ENSG00000080618.17|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
LCP1|ENSG00000136167.15|chr13	225	201	202	235	299	180	0.658977923284377	0.877331401241445	9756	0.0897045120383558	0.203261918895263	221.382141483767	0.441324732767965
LRRC63|ENSG00000173988.14|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
RUBCNL|ENSG00000102445.20|chr13	2	0	2	0	0	7	0.72810550913719	1	10525.5	0.808508434652851	2.32566099658372	1.85685480409722	0.347646727463939
LRCH1|ENSG00000136141.15|chr13	14	11	5	11	9	16	0.809324221446922	1	11487	0.197042226612116	0.816593135620968	10.9029682064954	0.24129792183751
ESD|ENSG00000139684.15|chr13	1604	1331	1541	1593	1562	1409	0.439640842024703	0.748401480200461	7037	-0.0627363712569104	0.0811806203531367	1496.38223533468	-0.77279985030918
HTR2A|ENSG00000102468.11|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
SUCLA2|ENSG00000136143.16|chr13	70	44	57	66	58	50	0.862870043845908	0.960710348805706	12143	-0.0614586336945639	0.35582424988552	56.8790053283707	-0.172721880856454
NUDT15|ENSG00000136159.4|chr13	174	122	101	139	141	173	0.643650857299215	0.870054318754778	9514	0.117186199743357	0.253320602961905	140.329830248299	0.462600350595957
MED4|ENSG00000136146.15|chr13	260	203	224	272	275	258	0.408049864645582	0.72621723820056	6665	0.141621377629083	0.171178759802824	246.31833370758	0.827330317103671
ITM2B|ENSG00000136156.15|chr13	782	701	608	813	774	611	0.862901890926069	0.960710348805706	12145	-0.0205432543569426	0.118966248312875	708.238285618445	-0.172681366759712
RB1|ENSG00000139687.16|chr13	144	139	121	99	121	126	0.212936879937267	0.54617496012128	4307	-0.309017316252859	0.248100999969295	124.830539197061	-1.24553031342519
LPAR6|ENSG00000139679.16|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
RCBTB2|ENSG00000136161.13|chr13	14	12	15	40	18	24	0.14079574476591	1	3290	0.901956066569115	0.61239483647251	20.1083201976763	1.47283421226169
CYSLTR2|ENSG00000152207.8|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FNDC3A|ENSG00000102531.16|chr13	119	78	108	241	108	151	0.0352366547127298	0.217758533302606	1558	0.622346976797689	0.295563554415571	131.797177625794	2.10562827351389
CDADC1|ENSG00000102543.14|chr13	24	21	16	4	3	17	0.0827645719043616	1	2443	-1.39779669735065	0.805708815861338	14.3578513376418	-1.73486583469531
CAB39L|ENSG00000102547.19|chr13	23	13	6	9	30	13	0.750291682526936	1	10756	0.241236062554529	0.757996666689755	15.369103317648	0.318254780206396
SETDB2|ENSG00000136169.17|chr13	61	21	39	32	27	36	0.397124926280644	0.718348280830203	6541	-0.413002737360532	0.487740627766972	35.635865650245	-0.846767141895452
PHF11|ENSG00000136147.18|chr13	68	36	39	64	78	78	0.13341437665808	0.44434116439634	3188	0.551031115732427	0.367164952101296	59.5508708355515	1.50077264340962
RCBTB1|ENSG00000136144.12|chr13	63	46	106	45	116	54	0.813229955289614	0.940772184788171	11541	-0.099671820549673	0.421871218133682	71.3902433590091	-0.236261248137788
ARL11|ENSG00000152213.4|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
EBPL|ENSG00000123179.14|chr13	309	226	243	287	231	266	0.683889959860654	0.887357601230879	10069	-0.0726000051438866	0.178307985445525	258.272394335632	-0.407160705464122
KPNA3|ENSG00000102753.10|chr13	750	662	769	580	559	565	0.000100355865604897	0.00278887032888004	316	-0.446705287458135	0.114842238774647	646.849946695015	-3.88972987834813
SPRYD7|ENSG00000123178.15|chr13	177	94	134	147	128	137	0.834237648535928	0.948600172155918	11873	-0.0533051798379539	0.254719922405073	134.720063137082	-0.209269771027899
TRIM13|ENSG00000204977.10|chr13	446	364	410	396	449	288	0.209557444810848	0.54116551151804	4277	-0.201344091640171	0.160461248786878	389.208217737195	-1.25478327734812
KCNRG|ENSG00000198553.9|chr13	32	46	54	38	62	46	0.920026273874805	0.976754457722321	12755	0.0423962648828799	0.42227092740461	46.3034653810521	0.100400624649816
DLEU7|ENSG00000186047.11|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
RNASEH2B|ENSG00000136104.21|chr13	105	84	68	84	107	113	0.575530400199636	0.83529751507868	8742	0.164737352823692	0.294213097335889	92.7228507781181	0.559925286519858
C13orf42|ENSG00000226792.8|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
FAM124A|ENSG00000150510.17|chr13	12	25	20	23	33	19	0.63491498787947	1	9440	0.281923412464345	0.593747466667134	21.893539831753	0.474820404787338
SERPINE3|ENSG00000253309.7|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
INTS6|ENSG00000102786.15|chr13	239	213	255	266	325	245	0.414004315011302	0.729082069180347	6737	0.147893714848634	0.181049884263777	255.026887581968	0.816867215629715
WDFY2|ENSG00000139668.9|chr13	167	106	107	136	139	158	0.648637959580299	0.872277700146076	9626	0.113804965519371	0.249761160482378	134.101819675234	0.455655175927167
DHRS12|ENSG00000102796.12|chr13	5	9	22	40	8	1	0.772336478170404	1	10991	0.284188474353059	0.982263359580571	13.9029643106554	0.289320039866303
TMEM272|ENSG00000281106.4|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
CCDC70|ENSG00000123171.8|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ATP7B|ENSG00000123191.16|chr13	37	50	45	37	45	31	0.438434040737822	0.748180578798674	7020	-0.327972317764816	0.423277317401191	40.8359433811835	-0.774840286218212
ALG11|ENSG00000253710.5|chr13	896	579	648	834	604	632	0.39852186343459	0.719944894431234	6555	-0.120093624352601	0.142246519452923	691.538342065335	-0.844264062238419
UTP14C|ENSG00000253797.2|chr13	380	271	298	339	276	262	0.229728313563937	0.564934649481213	4525	-0.200927935664707	0.167292310164329	301.766776411373	-1.20105900544585
NEK5|ENSG00000197168.14|chr13	0	9	0	5	0	0	0.655951905660326	1	9719.5	-1.04268919589118	2.34044436552128	2.37907882324328	-0.445509071376258
NEK3|ENSG00000136098.17|chr13	62	50	50	69	42	75	0.750267837102095	0.920285775925443	10755	0.118755951312095	0.373110566370461	57.6120584990445	0.318286218659866
THSD1|ENSG00000136114.17|chr13	26	25	11	18	8	23	0.541003728983496	1	8271	-0.411029463345181	0.672390388851215	18.4762398577876	-0.611295863475128
VPS36|ENSG00000136100.14|chr13	302	193	273	281	308	266	0.703488327009081	0.897855659131379	10269	0.0698421965661095	0.183497872424668	267.82344695363	0.380615838446749
CKAP2|ENSG00000136108.15|chr13	404	385	365	407	426	376	0.857782938047253	0.958020468117282	12110	-0.0245697041301885	0.137109940175455	391.310516372887	-0.179197103424796
HNRNPA1L2|ENSG00000139675.13|chr13	22	19	23	87	52	18	0.0307126533305877	0.199403729882968	1475	1.17796613930297	0.545158861913291	35.6641089474772	2.16077591615916
SUGT1|ENSG00000165416.15|chr13	251	221	208	225	216	194	0.294170572153859	0.632210072433459	5329	-0.188961745177271	0.180132308562391	217.838657319363	-1.04901639625532
CNMD|ENSG00000136110.13|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PCDH8|ENSG00000136099.13|chr13	2	9	0	8	1	0	0.799102769831716	1	11383	-0.452952745766988	1.77971587844835	3.31819323664103	-0.254508459047911
OLFM4|ENSG00000102837.7|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PRR20A|ENSG00000204919.1|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PRR20C|ENSG00000229665.8|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PRR20B|ENSG00000204918.3|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PRR20D|ENSG00000227151.4|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PRR20E|ENSG00000234278.3|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
PCDH17|ENSG00000118946.12|chr13	0	0	0	1	4	0	0.374701960645963	1	6280	3.06198424349415	3.44934443594062	0.787146780346961	0.887700344329098
DIAPH3|ENSG00000139734.19|chr13	37	44	65	35	66	29	0.538871415301864	0.815503289962551	8244	-0.277106210547565	0.450930766384532	45.9726781767254	-0.614520523337415
PCDH20|ENSG00000280165.2|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000197991|ENSG00000197991.11|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000237378|ENSG00000237378.3|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
ENSG00000285566|ENSG00000285566.2|chr13	0	0	0	0	0	0	1	1	16570	NA	NA	0	NA
