rownames(tcReadCount)	DMSO.L10a.1	DMSO.L10a.2	DMSO.L10a.3	TPG.L10a.1	TPG.L10a.2	TPG.L10a.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ZNF510|ENSG00000081386.13|chr9	64	62	74	48	132	110	0.209094989278283	0.521252513314161	4159	0.518803154458523	0.413040805474578	79.4400142070275	1.25605787026884
ZNF782|ENSG00000196597.13|chr9	0	12	16	0	19	18	0.839464010833767	1	11598	0.284120812725576	1.40251775033999	10.565741695478	0.202579120768133
NUTM2G|ENSG00000188152.13|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CTSV|ENSG00000136943.12|chr9	202	110	168	118	187	132	0.738308240785031	0.906354406688709	10354	-0.0944539357730685	0.282716214230067	147.927405438098	-0.33409451251425
CCDC180|ENSG00000197816.16|chr9	0	5	0	0	4	0	0.804755876354558	1	11053	-0.798124411990546	3.22869965463904	1.5672651448818	-0.24719685860027
TDRD7|ENSG00000196116.8|chr9	59	47	48	34	53	34	0.479499744001708	0.757013088664132	7465	-0.340393258452228	0.481388348311197	44.9395777978532	-0.707107389795356
TMOD1|ENSG00000136842.14|chr9	30	16	9	5	11	15	0.375246673590502	1	6134	-0.804175873527821	0.906943018215635	14.0064372191339	-0.886688421848152
TSTD2|ENSG00000136925.15|chr9	48	37	76	42	177	149	0.0107657012852107	0.0950816594236645	992	1.19204088021421	0.467427902649007	84.2911070876078	2.55021335581097
NCBP1|ENSG00000136937.13|chr9	95	58	80	103	103	93	0.235296095179563	0.552979341634249	4470	0.423395310877158	0.356745774806902	87.50817313136	1.18682642031663
XPA|ENSG00000136936.11|chr9	139	122	131	156	107	220	0.296150842146131	0.611111216845306	5199	0.368110601524815	0.352352223919686	147.028591922403	1.04472336637989
FOXE1|ENSG00000178919.9|chr9	45	57	124	68	96	75	0.79249151332953	0.925026194635656	10935	0.115654207863141	0.439621741423748	75.7803234212149	0.263076633763804
TRMO|ENSG00000136932.15|chr9	101	92	71	102	204	154	0.0226010307258396	0.15010266689991	1356	0.780771467795461	0.3424267648055	118.419899662014	2.28011226937515
HEMGN|ENSG00000136929.13|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ANP32B|ENSG00000136938.9|chr9	2752	1797	2215	1852	2737	2338	0.586785334981911	0.828716728578302	8718	0.0675885352021115	0.124357845391929	2231.21232548393	0.543500371762619
NANS|ENSG00000095380.11|chr9	106	55	87	141	314	219	2.48095399271094e-06	0.00015159547767313	135	1.46544748863108	0.311155911751453	148.163551912313	4.709688722873
TRIM14|ENSG00000106785.15|chr9	230	177	194	114	109	154	0.0371265539399964	0.200167936896098	1706	-0.620451641686383	0.297668714342188	161.474930103873	-2.0843696760592
CORO2A|ENSG00000106789.13|chr9	40	67	50	13	56	28	0.175799445106321	0.473756818909521	3786	-0.799560968757906	0.590603917387496	41.8799845352185	-1.35380234573235
TBC1D2|ENSG00000095383.20|chr9	14	7	1	7	4	3	0.673303058716082	1	9680	-0.579519082720178	1.37450859133884	6.00671049075342	-0.421619105454769
GABBR2|ENSG00000136928.7|chr9	2	36	42	0	22	16	0.272341772899818	1	4911	-1.21920197966826	1.11070229140205	19.6125519164293	-1.09768566168099
ANKS6|ENSG00000165138.18|chr9	33	12	25	23	17	22	0.936114638789842	1	12587	-0.0567397218745244	0.707882333690183	21.4906980538007	-0.0801541713560512
GALNT12|ENSG00000119514.7|chr9	5	10	7	3	0	0	0.125928611704792	1	3170	-2.78198522985813	1.81786791267457	4.34907689548043	-1.53035608938445
COL15A1|ENSG00000204291.11|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TGFBR1|ENSG00000106799.14|chr9	81	69	55	27	121	46	0.753075923042788	0.908869537553762	10538	-0.158230834343894	0.502980986395255	63.8660904145388	-0.314586114830894
ALG2|ENSG00000119523.10|chr9	385	308	436	428	581	595	0.00378951181448416	0.0483148113719936	671	0.544307153096684	0.188005136817696	448.607523713687	2.89517170812458
SEC61B|ENSG00000106803.10|chr9	403	366	400	337	498	513	0.278874657771969	0.597205880571384	4987	0.221635437251163	0.204677726109909	414.388760585382	1.08285078920678
NR4A3|ENSG00000119508.18|chr9	15	19	10	0	39	18	0.841450501243982	1	11624	0.213142838677544	1.06550928921103	16.0659030189623	0.200038461265194
STX17|ENSG00000136874.11|chr9	174	128	196	141	185	105	0.548032958920527	0.802115663260366	8268	-0.173705633565418	0.289167064673764	151.057060068315	-0.600710297908207
ERP44|ENSG00000023318.9|chr9	143	143	143	267	354	311	3.74042383848682e-06	0.000225217198858962	137	1.1312179853082	0.244571392045399	225.137042665713	4.62530787369529
INVS|ENSG00000119509.13|chr9	11	13	16	14	13	15	0.899352451870975	1	12192	0.107467198950528	0.849681419451544	13.675121261547	0.126479403327304
TEX10|ENSG00000136891.14|chr9	169	122	256	165	231	142	0.939988611319376	0.982445774628021	12627	0.0217363640875436	0.288724207219374	175.432368251638	0.0752841761931942
MSANTD3|ENSG00000066697.15|chr9	106	59	94	34	82	34	0.075038030500367	0.301504487870203	2384	-0.782283135592123	0.439427679268014	65.0494628015696	-1.78023181629166
MSANTD3-TMEFF1|ENSG00000251349.3|chr9	77	53	45	44	53	20	0.280352923858647	0.597707897782798	5002.5	-0.563423646991544	0.521917207158653	47.7986578009831	-1.07952686606915
TMEFF1|ENSG00000241697.5|chr9	77	53	45	44	53	20	0.280352923858647	0.597707897782798	5002.5	-0.563423646991544	0.521917207158653	47.7986578009831	-1.07952686606915
CAVIN4|ENSG00000170681.7|chr9	25	19	21	4	9	34	0.633328582383237	1	9264	-0.417080910991612	0.874297130312454	18.484146989996	-0.477047100500669
PLPPR1|ENSG00000148123.15|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
BAAT|ENSG00000136881.12|chr9	1	0	0	0	0	0	0.819760673018696	1	11360	-0.929747190088228	4.0804728567969	0.145228390987848	-0.227852805965744
MRPL50|ENSG00000136897.8|chr9	212	236	178	120	298	181	0.703036020551771	0.88779331949279	10017	-0.117971199448281	0.30945264057437	200.659390838959	-0.38122537661762
ZNF189|ENSG00000136870.11|chr9	90	55	77	83	56	28	0.504739576619407	0.77219482392135	7808	-0.323589288629743	0.485104292077305	64.0708420000266	-0.667050970099801
ALDOB|ENSG00000136872.21|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PGAP4|ENSG00000165152.9|chr9	308	183	289	326	387	266	0.0844159937666993	0.320274459291625	2537	0.382904233282269	0.221893854687495	286.835271003382	1.7256189173041
RNF20|ENSG00000155827.12|chr9	101	55	95	85	125	95	0.341813794015199	0.656642288502883	5701	0.331060050894645	0.348268871042612	89.9876220860941	0.950587544340528
GRIN3A|ENSG00000198785.7|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PPP3R2|ENSG00000188386.8|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SMC2|ENSG00000136824.19|chr9	83	102	84	167	129	111	0.09211325780395	0.335767681672463	2663	0.622169722771628	0.369381786520236	114.189634395059	1.68435408966095
OR13C3|ENSG00000204246.4|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
NIPSNAP3A|ENSG00000136783.10|chr9	43	103	126	58	65	59	0.212432076210274	0.526032951372035	4187	-0.584025523119941	0.468379864465197	76.0336439517266	-1.24690570075379
NIPSNAP3B|ENSG00000165028.12|chr9	0	10	0	0	0	9	0.885687337884264	1	12045	-0.353810580340556	2.46106228954412	3.5752389743508	-0.143763358547944
ABCA1|ENSG00000165029.17|chr9	0	4	4	0	0	0	0.23681288264721	1	4488	-3.91989301756556	3.31354543273987	1.39787449857686	-1.18299057524143
SLC44A1|ENSG00000070214.17|chr9	191	127	192	79	185	110	0.150168661545586	0.43571624660202	3484	-0.441226902296726	0.306634143357896	141.773742750592	-1.43893598235646
FSD1L|ENSG00000106701.13|chr9	0	7	0	14	6	4	0.337898853707028	1	5652	1.6235647986466	1.69416913776839	5.61399156694081	0.958325094261374
FKTN|ENSG00000106692.15|chr9	109	101	86	60	94	59	0.198116714701311	0.50669400989705	4029	-0.483862234997206	0.375980128620257	83.7367110644477	-1.28693566006493
TAL2|ENSG00000186051.7|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TMEM38B|ENSG00000095209.12|chr9	126	76	170	113	152	85	0.923544467898883	0.97745936819321	12436	-0.0327147166928188	0.340885133131031	116.334335181901	-0.0959699133615303
ZNF462|ENSG00000148143.13|chr9	253	228	229	109	293	353	0.80593665223999	0.931507838633555	11065	0.0803728639865432	0.327156032215078	239.572746492236	0.245671349668725
RAD23B|ENSG00000119318.13|chr9	568	584	718	390	654	488	0.125407316014558	0.397024593408135	3162	-0.287696884582127	0.1877345132439	556.943285561343	-1.5324666712101
KLF4|ENSG00000136826.15|chr9	23	38	31	86	88	37	0.0274960410892358	0.169862809528114	1474	1.18300098213255	0.536653770777576	50.7194407358895	2.20440262707641
ACTL7B|ENSG00000148156.8|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ACTL7A|ENSG00000187003.7|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ELP1|ENSG00000070061.16|chr9	71	92	127	22	108	153	0.919597343475618	0.976162461244418	12399	-0.0520968701862377	0.516112392844871	93.4814341086624	-0.100940940206984
ABITRAM|ENSG00000119328.12|chr9	141	97	97	101	194	110	0.4056794059019	0.703035592286718	6513	0.272517013205559	0.327733195030218	119.864989596766	0.831520936353217
CTNNAL1|ENSG00000119326.15|chr9	126	158	122	86	213	131	0.944180851381762	0.983761736788732	12671	0.0244302008978446	0.348922656855484	137.115876263598	0.0700160921563861
TMEM245|ENSG00000106771.13|chr9	316	267	302	162	348	234	0.282281587714942	0.599243090836223	5030	-0.260015711801294	0.24182827631029	264.557787310725	-1.07520805990309
FRRS1L|ENSG00000260230.5|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
EPB41L4B|ENSG00000095203.15|chr9	6	0	0	0	0	0	0.410933764274157	1	6611.5	-3.25321509722844	3.95647199441367	0.871370345927086	-0.822251516457544
PTPN3|ENSG00000070159.14|chr9	45	64	82	71	41	15	0.363042545672057	0.671586327772354	5986	-0.531945109692649	0.584823151410718	53.4465834706887	-0.909582851515854
PALM2AKAP2|ENSG00000157654.19|chr9	159	132	156	109	137	105	0.268521560084249	0.587041369558764	4862	-0.322032413414958	0.291043904642844	130.943215289417	-1.1064736566469
C9orf152|ENSG00000188959.10|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TXN|ENSG00000136810.13|chr9	1230	946	974	557	1146	695	0.0258846093565375	0.163493217903582	1435	-0.404703514101678	0.181649311676057	900.510717055451	-2.22793860525826
TXNDC8|ENSG00000204193.11|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
SVEP1|ENSG00000165124.19|chr9	4	4	6	0	9	0	0.673166516180299	1	9678	-0.818064628482064	1.93943267051589	3.53444144097802	-0.421806150282318
MUSK|ENSG00000030304.15|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
LPAR1|ENSG00000198121.15|chr9	41	62	64	53	35	54	0.69789355013423	0.885953200224263	9966	-0.196252575699114	0.505589928270946	52.2877289306953	-0.388165516608041
OR2K2|ENSG00000171133.4|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ECPAS|ENSG00000136813.15|chr9	106	51	106	120	139	98	0.140360972962581	0.421770892623881	3358	0.514525344191442	0.348961304713193	100.691120564112	1.47444813290781
ZNF483|ENSG00000173258.13|chr9	47	34	34	46	26	42	0.901526828764913	0.968846216650186	12220	0.0690202754143136	0.557817063076755	38.402603161107	0.123732814901032
PTGR1|ENSG00000106853.20|chr9	0	19	14	0	1	0	0.0119060843685093	1	1036	-5.03490695907007	2.00201817096324	6.03993281807606	-2.51491571459994
DNAJC25|ENSG00000059769.20|chr9	55	22	32	29	40	55	0.638203017361442	0.853224216531303	9322	0.262846467585927	0.5589947550147	37.8216007421771	0.470212761797765
SHOC1|ENSG00000165181.17|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
UGCG|ENSG00000148154.10|chr9	437	382	420	168	373	316	0.023582817026178	0.154290788355299	1380	-0.539317375885609	0.238229274412229	341.623996786522	-2.2638585338273
SUSD1|ENSG00000106868.17|chr9	10	16	11	3	12	0	0.250692683241499	1	4666	-1.45536335391909	1.26700027383698	8.55562872260833	-1.14866853936161
PTBP3|ENSG00000119314.16|chr9	294	259	304	202	285	192	0.154636665910576	0.441842001072511	3543	-0.32185511862199	0.226126137539488	251.576619332892	-1.42334328142754
HSDL2|ENSG00000119471.15|chr9	125	108	186	93	112	87	0.140182416695615	0.421756807718786	3352	-0.477013971526702	0.323374733428325	115.937763048264	-1.47511206725875
KIAA1958|ENSG00000165185.15|chr9	83	37	32	25	64	60	0.992047616633338	0.995789825944075	13201	-0.00536728320720833	0.538505414522472	48.373318795246	-0.00996699951841311
INIP|ENSG00000148153.14|chr9	360	311	367	338	381	283	0.923438982590016	0.97745936819321	12435	-0.0200152990573656	0.208269826660509	336.11629751735	-0.0961027306657901
SNX30|ENSG00000148158.17|chr9	25	40	20	23	7	34	0.620852024761929	1	9091	-0.379505624312895	0.767231104639717	25.9113398778053	-0.494643168163922
SLC46A2|ENSG00000119457.8|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ZFP37|ENSG00000136866.14|chr9	19	31	20	0	44	31	0.966372056620073	1	12903	-0.0402149335875667	0.953890392725314	23.4982328194015	-0.0421588621651494
SLC31A2|ENSG00000136867.11|chr9	38	26	42	0	47	20	0.399851171495648	1	6448	-0.744923597757117	0.88482604026051	27.018589066872	-0.841887064645834
FKBP15|ENSG00000119321.10|chr9	36	26	17	18	29	31	0.989610773508429	1	13170	-0.00851992124675055	0.654304873318041	25.8495407782001	-0.0130213324005142
SLC31A1|ENSG00000136868.11|chr9	304	238	228	180	390	300	0.511843986181863	0.777139893615717	7904	0.167396059065056	0.255188927618263	266.775906454594	0.655969130900004
CDC26|ENSG00000176386.9|chr9	21	7	0	2	4	0	0.200435490273992	1	4064	-2.23051497624105	1.74216540951139	5.4014977343144	-1.28031182576781
PRPF4|ENSG00000136875.13|chr9	345	283	392	202	395	288	0.370395669091968	0.675972096092842	6077	-0.197114130140634	0.22005915687777	308.882284569915	-0.89573246093149
RNF183|ENSG00000165188.14|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
WDR31|ENSG00000148225.16|chr9	5	8	11	0	0	3	0.0997551773154451	1	2766	-2.94747904860741	1.79064666307615	4.48599337748513	-1.64604168392659
BSPRY|ENSG00000119411.11|chr9	15	10	17	0	5	5	0.0904597904959133	1	2632	-2.07834678062903	1.22762827115429	8.27574543626361	-1.69297728755858
HDHD3|ENSG00000119431.10|chr9	51	19	56	21	9	23	0.107160862302996	1	2876	-1.09374525973949	0.678886723090969	28.774971662867	-1.61108653702885
ALAD|ENSG00000148218.16|chr9	49	53	40	49	112	100	0.0583045995459573	0.261530528360306	2097	0.846994442540348	0.447340297734539	66.0743392474771	1.89340072162015
POLE3|ENSG00000148229.13|chr9	1021	942	1104	1150	1320	1355	0.0217982950135456	0.146547787747953	1337	0.350382044905093	0.152747503852637	1140.48206691912	2.29386429282094
C9orf43|ENSG00000157653.12|chr9	1	0	0	0	0	11	0.251756544333842	1	4680.5	3.44224727677511	3.00346161949276	2.05241272106023	1.14609331260789
RGS3|ENSG00000138835.24|chr9	14	2	16	0	0	0	0.00391077777611271	1	679	-5.71343327745329	1.98020731495596	4.80395386394726	-2.88527026150308
ZNF618|ENSG00000157657.15|chr9	228	115	178	139	165	129	0.474713609677441	0.754075210134645	7405	-0.202873006467984	0.283805636956333	154.596734663402	-0.714830785757784
AMBP|ENSG00000106927.12|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
KIF12|ENSG00000136883.16|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
COL27A1|ENSG00000196739.15|chr9	32	15	29	25	13	7	0.421066417410252	1	6727	-0.630232031184605	0.783312917359133	19.7627725768645	-0.804572498701252
ORM1|ENSG00000229314.6|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ORM2|ENSG00000228278.5|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
AKNA|ENSG00000106948.17|chr9	6	1	26	13	4	11	0.990643128302154	1	13182	-0.013984146781163	1.19243689795201	9.867134167375	-0.0117273683875269
WHRN|ENSG00000095397.17|chr9	8	0	0	0	0	12	0.743871357415197	1	10409	0.822664981292329	2.5178663840946	3.24239185161811	0.326730991957761
ATP6V1G1|ENSG00000136888.8|chr9	1359	1040	1237	670	1013	698	2.93758188617381e-05	0.00121766551391512	199	-0.593527672126245	0.142051672480763	980.563169663425	-4.17825191186413
TMEM268|ENSG00000157693.15|chr9	95	65	104	73	162	140	0.134828921987641	0.410104637712407	3303	0.526804422288978	0.352300301078803	103.154910083976	1.49532776632837
TEX53|ENSG00000230054.3|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TEX48|ENSG00000230601.7|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TNFSF15|ENSG00000181634.8|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TNFSF8|ENSG00000106952.8|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
TNC|ENSG00000041982.16|chr9	0	0	0	0	0	1	0.807578028220576	1	11123	0.99380616155426	4.0804728567969	0.173380393642944	0.243551714821203
PAPPA|ENSG00000182752.10|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
ASTN2|ENSG00000148219.18|chr9	8	7	1	3	0	0	0.267641014605389	1	4857	-2.29566491195735	2.070943873999	3.29239495004798	-1.10851140911144
TRIM32|ENSG00000119401.11|chr9	128	120	141	126	127	167	0.624927112054011	0.850868702320517	9127	0.153169434635475	0.313307225688852	134.3960142469	0.488879355714539
TLR4|ENSG00000136869.16|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
BRINP1|ENSG00000078725.13|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CDK5RAP2|ENSG00000136861.19|chr9	41	32	22	58	40	39	0.300111226562193	0.614869297962426	5242	0.581208272560733	0.560906325383753	39.0806243261832	1.03619489789688
MEGF9|ENSG00000106780.9|chr9	77	41	88	36	69	107	0.81727547388626	0.938302767444365	11249	0.108326023833542	0.468841079676867	67.5419545809156	0.231050623610461
FBXW2|ENSG00000119402.18|chr9	289	293	323	217	253	218	0.103963601125066	0.362619765615505	2828	-0.375410591784178	0.230889131089959	263.402684888271	-1.62593444746392
B3GALT9|ENSG00000214654.9|chr9	70	28	57	25	27	49	0.348398601884141	0.660366703137684	5807	-0.51628436934788	0.550585866753355	41.2858273119466	-0.937700003801876
PSMD5|ENSG00000095261.14|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PHF19|ENSG00000119403.15|chr9	66	69	48	59	37	37	0.400037321853756	0.698688940921371	6450	-0.422465748292982	0.502006356126738	53.4378981034265	-0.841554580209987
TRAF1|ENSG00000056558.11|chr9	0	7	8	5	0	0	0.501692452604798	1	7755	-1.46685419067086	2.18337375583117	3.54795068493462	-0.671829175720976
C5|ENSG00000106804.10|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
CNTRL|ENSG00000119397.19|chr9	4	4	0	0	8	6	0.733434713648154	1	10314	0.662665541773048	1.94581042550214	3.54683695663407	0.340560176411862
RAB14|ENSG00000119396.11|chr9	661	425	701	473	541	527	0.38329729100986	0.685383281088845	6259	-0.151769752196309	0.17408041554651	542.675184789617	-0.871837028420693
GSN|ENSG00000148180.22|chr9	9	7	1	0	9	1	0.581124063575171	1	8665	-0.962725929537791	1.74487933493962	4.29847301159057	-0.551743556279267
STOM|ENSG00000148175.13|chr9	38	32	57	14	36	43	0.468169998367853	1	7326	-0.425652142250101	0.586734292283568	35.5657387185156	-0.725459799858406
GGTA1|ENSG00000204136.12|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
DAB2IP|ENSG00000136848.19|chr9	61	57	62	31	68	29	0.282066330520396	0.599243090836223	5024	-0.519810512447376	0.483234904610231	49.9770226045687	-1.07568908513893
TTLL11|ENSG00000175764.17|chr9	6	3	0	0	1	0	0.299839041333652	1	5238	-3.04066073428358	2.9327965227717	1.61577933267129	-1.03677862090819
NDUFA8|ENSG00000119421.7|chr9	531	548	577	241	327	394	0.000577693902091329	0.0117374310304221	414	-0.768789397329455	0.223363445625184	432.964458938118	-3.44187651286292
MORN5|ENSG00000185681.13|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
LHX6|ENSG00000106852.16|chr9	24	21	31	17	23	7	0.361315904013847	1	5967	-0.678238825543	0.742981880634031	19.9795592741252	-0.912860519511213
RBM18|ENSG00000119446.14|chr9	277	115	288	209	205	220	0.99154192637443	0.995645690890161	13194	0.00304763347543668	0.287490303526291	212.71926013109	0.0106008217948748
MRRF|ENSG00000148187.18|chr9	149	151	210	103	147	170	0.404387154672767	0.701698074989585	6500	-0.253338102820763	0.303831346629773	152.835332382266	-0.833811605125334
PTGS1|ENSG00000095303.17|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR1N2|ENSG00000171501.10|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
OR1L8|ENSG00000171496.5|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
PDCL|ENSG00000136940.14|chr9	160	69	88	92	120	145	0.505321990861565	0.772739731864557	7836	0.242093641163528	0.363427886625164	109.645283607238	0.666139418776142
RC3H2|ENSG00000056586.16|chr9	176	148	183	76	149	122	0.0699494112465302	0.288795141828142	2316	-0.541149945568463	0.298608631774246	138.964183481926	-1.81223812035542
ZBTB6|ENSG00000186130.5|chr9	100	60	70	80	111	39	0.956823282757986	0.987194490899731	12798	0.0235036449809729	0.434123739826743	74.5276380969029	0.0541404277737796
ZBTB26|ENSG00000171448.9|chr9	26	31	39	23	61	14	0.963131244386767	1	12877	-0.0298935208055524	0.646701713932729	31.1454563486395	-0.0462245888042628
RABGAP1|ENSG00000011454.18|chr9	277	90	196	127	121	179	0.416777967507861	0.712933274681212	6687	-0.281559588993354	0.346738093692542	159.561402917478	-0.812023813117624
GPR21|ENSG00000188394.8|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
STRBP|ENSG00000165209.19|chr9	127	149	157	65	117	112	0.0927449436407488	0.337404939460407	2670	-0.567967148890362	0.337855971421547	119.891043270707	-1.68109252738855
CRB2|ENSG00000148204.12|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
DENND1A|ENSG00000119522.18|chr9	30	28	35	39	9	20	0.645370284009102	1	9377	-0.329490351453983	0.715966906312297	27.3438990797322	-0.460203325808837
LHX2|ENSG00000106689.11|chr9	275	128	156	17	109	66	0.000513820067328879	0.0108401578910382	399	-1.56022790222282	0.449187274804627	118.755173666362	-3.47344635464448
NEK6|ENSG00000119408.17|chr9	140	130	142	49	73	85	0.00535676237832628	0.0614630792061426	753	-0.975466526948798	0.35028767121476	101.839568123805	-2.7847583774958
PSMB7|ENSG00000136930.13|chr9	447	406	370	380	464	407	0.813813274656578	0.936151959648879	11219	0.048028969940549	0.203936408660109	409.463024983034	0.235509540724513
NR5A1|ENSG00000136931.10|chr9	0	0	0	0	0	0	1	1	16385.5	NA	NA	0	NA
NR6A1|ENSG00000148200.17|chr9	155	95	190	47	112	109	0.0612191480898406	0.268178134831553	2151	-0.679199922568969	0.362838044762281	113.307785978338	-1.87190933358148
