rownames(readCount)	DMSO.L10a.1	DMSO.L10a.2	DMSO.L10a.3	TPG.L10a.1	TPG.L10a.2	TPG.L10a.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
CCNK|ENSG00000090061.17|chr14	766	571	691	545	869	656	0.777941684621177	0.909806958934801	11769	0.0478857121143881	0.169806056070834	667.868018820911	0.282002380965804
CCDC85C|ENSG00000205476.9|chr14	438	337	324	204	153	156	0.000159317773875689	0.00405010009767228	412	-1.04166264474709	0.275858424321774	266.82929359204	-3.77607697610874
HHIPL1|ENSG00000182218.10|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
CYP46A1|ENSG00000036530.9|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
EML1|ENSG00000066629.19|chr14	280	298	320	161	224	324	0.263530928445654	0.5473901819073	5859	-0.323192215380414	0.289058859836756	266.297179019381	-1.1180844467557
EVL|ENSG00000196405.13|chr14	736	269	665	412	306	449	0.174303671291375	0.435089423487645	4714	-0.384931886977898	0.283349743005348	458.758428366553	-1.35850445070152
DEGS2|ENSG00000168350.8|chr14	26	14	11	25	1	5	0.624816920993294	1	10247	-0.5268589942572	1.07734415471234	13.999820146416	-0.489034995876387
YY1|ENSG00000100811.14|chr14	4668	3983	4558	3549	5423	4296	0.894664546745086	0.958537114552054	13139	0.0176693536328572	0.133450040565604	4335.74547085591	0.13240425823753
SLC25A29|ENSG00000197119.13|chr14	94	72	80	134	45	91	0.596983545546528	0.804117400084656	9964	0.247173710148075	0.467473946155034	87.631828867143	0.528743285440987
SLC25A47|ENSG00000140107.12|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
WARS1|ENSG00000140105.18|chr14	1788	1166	1628	1558	1651	1322	0.792151722255832	0.916002604143445	11905	0.0415125023434414	0.1575322296421	1492.97654008571	0.263517519162614
WDR25|ENSG00000176473.14|chr14	113	78	114	120	185	122	0.0977463928846759	0.312800494964077	3549	0.513710028645316	0.3102341006743	118.93110750023	1.65587866559078
BEGAIN|ENSG00000183092.18|chr14	36	12	24	13	27	9	0.499441202207501	1	8813	-0.517419597655934	0.766128460804918	19.0167281387927	-0.675369241748724
DLK1|ENSG00000185559.16|chr14	0	0	0	0	3	0	0.575019159833525	1	9731	2.2482800984491	4.00995295727998	0.419893071824734	0.560674931202722
RTL1|ENSG00000254656.3|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
DIO3|ENSG00000197406.8|chr14	6	0	12	0	17	8	0.751537428021928	1	11535	0.503389980806973	1.58992306435617	6.41365254659753	0.316612792211313
PPP2R5C|ENSG00000078304.20|chr14	266	271	325	275	396	282	0.505982511065303	0.749384756342656	8951	0.152501697527282	0.229289212190196	298.099785871419	0.665106291179464
DYNC1H1|ENSG00000197102.14|chr14	1019	645	909	1102	2018	1568	9.28666247480939e-08	9.95108966630606e-06	97	0.890348211877092	0.166727003586721	1176.96389713641	5.34015601986147
HSP90AA1|ENSG00000080824.19|chr14	10850	9037	11816	8603	12880	10136	0.897588653960114	0.960140987226569	13160	0.0157396226045286	0.122289327154872	10346.164061399	0.128708064478884
WDR20|ENSG00000140153.18|chr14	120	110	135	109	189	111	0.603803107990838	0.808128960141227	10047	0.163083347656484	0.314262890427448	126.057414320359	0.518939246802779
MOK|ENSG00000080823.23|chr14	170	119	235	257	169	154	0.455036732603627	0.715783756325654	8261	0.247253100538546	0.330975087194419	182.815969323831	0.747044445654324
ZNF839|ENSG00000022976.16|chr14	208	203	177	179	252	182	0.832046379445715	0.933640454316777	12495	0.0576392643931336	0.271783649920366	198.270081353416	0.212077747907286
CINP|ENSG00000100865.15|chr14	601	221	609	413	148	162	0.220404421387928	0.496383991133383	5325	-0.800397718753357	0.653144126592906	349.510400169596	-1.22545344306867
TECPR2|ENSG00000196663.16|chr14	78	17	65	29	35	43	0.425049564702882	0.692145570346507	7895	-0.45611226386012	0.571790335574596	42.2576331981224	-0.797691453462167
ANKRD9|ENSG00000156381.9|chr14	248	204	232	162	181	168	0.133046507356248	0.376295346247847	4099	-0.385013025494724	0.25630013341284	196.812670155207	-1.50219596208543
RCOR1|ENSG00000089902.10|chr14	232	208	249	235	314	228	0.416287323423327	0.684201524298239	7817	0.192364897203375	0.236646353077482	240.752580765145	0.812879195904582
TRAF3|ENSG00000131323.17|chr14	460	397	395	211	337	301	0.0135066499423708	0.0930338764088817	1564	-0.553494352330514	0.224075599217076	344.849048908914	-2.47012327207617
AMN|ENSG00000166126.11|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
CDC42BPB|ENSG00000198752.11|chr14	276	127	262	174	203	137	0.304861197553197	0.584528184351213	6423	-0.295372480384339	0.287869319851994	189.797862135822	-1.02606446750283
LBHD2|ENSG00000283071.1|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
EXOC3L4|ENSG00000205436.8|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TNFAIP2|ENSG00000185215.11|chr14	5	0	12	0	12	7	0.902583278146009	1	13207	0.205302943072862	1.6773296164017	5.39522197559218	0.122398687214078
EIF5|ENSG00000100664.11|chr14	1625	1424	1508	2279	3546	2864	3.89546500043825e-10	7.10341459904477e-08	57	0.937344148528233	0.14977951584609	2173.63424664505	6.25815982401376
MARK3|ENSG00000075413.19|chr14	641	568	582	731	848	822	0.0144034935174822	0.0971511431672358	1600	0.449297860775568	0.183608726688528	694.298343468617	2.44703979423458
CKB|ENSG00000166165.14|chr14	58015	26729	54656	40788	31657	34730	0.1817438833633	0.445634801528224	4819	-0.264468719361733	0.19804385347982	40131.3262501503	-1.33540483440796
TRMT61A|ENSG00000166166.13|chr14	536	262	599	696	589	583	0.0285268460604185	0.148476734077111	2112	0.524763938470237	0.239622173146679	535.54732536289	2.18996402369248
BAG5|ENSG00000166170.12|chr14	791	505	822	820	1208	899	0.00173696427782595	0.0232654725563439	787	0.508111434043107	0.162238962944029	819.619184895166	3.1318705742615
COA8|ENSG00000256053.9|chr14	612	441	669	449	532	392	0.136600120187762	0.381775114071416	4151	-0.280139230642684	0.188193274066903	504.803399848336	-1.48857195896966
XRCC3|ENSG00000126215.14|chr14	153	45	123	74	82	92	0.525258179396244	0.763250876086196	9143	-0.260263375734278	0.409695164231482	91.0316096157436	-0.635261039076425
ZFYVE21|ENSG00000100711.14|chr14	462	400	591	347	402	327	0.0551337523574724	0.223939125441019	2754	-0.393042888074855	0.204942459812508	414.295175631046	-1.91782068212918
PPP1R13B|ENSG00000088808.18|chr14	90	69	80	179	191	140	0.000364770685195726	0.00747815878091593	513	1.1340513911061	0.318165744449943	123.9600552028	3.56434157632744
ATP5MJ|ENSG00000156411.10|chr14	10300	9213	9174	5373	7855	6493	0.000186072512378753	0.00456140965486971	429	-0.534954758854828	0.14314276316875	7959.74229212728	-3.73721134769609
TDRD9|ENSG00000156414.20|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
RD3L|ENSG00000227729.5|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ASPG|ENSG00000166183.16|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
KIF26A|ENSG00000066735.16|chr14	345	302	397	155	116	124	1.111614982287e-06	8.25294723277937e-05	140	-1.3392514576525	0.274956556481352	237.001306689372	-4.8707747681708
TMEM179|ENSG00000258986.7|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
C14orf180|ENSG00000184601.11|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ADSS1|ENSG00000185100.11|chr14	4	25	14	4	27	28	0.746547857411794	1	11490	0.309112315328477	0.956427796568405	17.086406536866	0.323194616925136
SIVA1|ENSG00000184990.13|chr14	6656	4359	6802	4162	3960	3854	0.000999454481387214	0.0155513920352376	677	-0.500515313916578	0.152100865530162	4867.81915865469	-3.29068024808396
AKT1|ENSG00000142208.18|chr14	2282	803	2059	1320	829	952	0.175109390029111	0.436161913190377	4722	-0.583134920688328	0.430050690754259	1330.76722806867	-1.3559678736141
ZBTB42|ENSG00000179627.10|chr14	50	22	60	29	36	40	0.65881324104109	0.840828195896499	10603	-0.240610294687168	0.544919185802249	38.078533735152	-0.441552253905198
CEP170B|ENSG00000099814.17|chr14	643	432	740	284	267	268	6.06439594036461e-07	5.0026453495357e-05	126	-1.074643173362	0.215395826127571	427.937958755675	-4.98915504855478
PLD4|ENSG00000166428.14|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
AHNAK2|ENSG00000185567.7|chr14	12	0	8	1	15	0	0.845263502897626	1	12639	-0.346361197793314	1.7747063964471	5.21683934906758	-0.195165351568415
CLBA1|ENSG00000140104.14|chr14	57	11	50	67	29	40	0.530763636045391	0.767388681743747	9215	0.394587326912537	0.629485772599205	41.6672067366678	0.626840739042043
CDCA4|ENSG00000170779.11|chr14	915	580	909	916	616	765	0.887006299987619	0.954539950986862	13073	0.0323457253563188	0.227637210078745	777.832342982924	0.142093313062173
GPR132|ENSG00000183484.12|chr14	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
JAG2|ENSG00000184916.9|chr14	284	166	309	180	151	128	0.0271462864981225	0.143592112906608	2075	-0.638211470087655	0.288860870199251	198.078712032794	-2.20940783584647
NUDT14|ENSG00000183828.15|chr14	176	146	204	98	165	113	0.103042572987513	0.323279355156115	3639	-0.469664773782456	0.288088611546199	146.544161496593	-1.63027886198528
BRF1|ENSG00000185024.18|chr14	126	31	57	77	105	77	0.421473166231562	0.689345726170079	7861	0.366818581953207	0.456316889416377	75.7132383279292	0.803868080408689
BTBD6|ENSG00000184887.14|chr14	1183	754	1187	664	800	781	0.0107486925109988	0.0802808939253036	1440	-0.418432354159022	0.164041938114882	873.413642128118	-2.55076451160913
PACS2|ENSG00000179364.15|chr14	227	122	243	209	150	93	0.415772159314436	0.683664200375443	7814	-0.285824256289819	0.351231254498138	170.491443074069	-0.813777967163611
TEX22|ENSG00000226174.7|chr14	27	7	16	6	21	18	0.909810211929177	1	13279	-0.0984869577895144	0.869427571760886	14.9038491280424	-0.113277932502238
MTA1|ENSG00000182979.18|chr14	2388	1357	2355	1237	1874	1735	0.0831256913191789	0.28300309059009	3327	-0.278334501478525	0.160624136765276	1767.77484848358	-1.73283111171057
CRIP2|ENSG00000182809.11|chr14	102	23	96	84	30	41	0.586862639531841	0.797887544184951	9881	-0.312971509630468	0.575963161928269	60.9835363335409	-0.543388067706743
TEDC1|ENSG00000185347.18|chr14	256	143	179	352	300	215	0.0218227155895256	0.12490380277397	1905	0.659840162838427	0.287707684093102	238.885407624267	2.29343948500487
TMEM121|ENSG00000184986.11|chr14	163	83	115	61	49	50	0.00550719767250609	0.0512460274019949	1144	-1.08759018325383	0.391816357942218	84.5759187901514	-2.77576512876019
GOLGA6L6|ENSG00000277322.1|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
POTEB2|ENSG00000230031.10|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
POTEB3|ENSG00000278522.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
LINC02203|ENSG00000280709.2|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR4M2B|ENSG00000182974.3|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR4N4C|ENSG00000279408.3|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
POTEB|ENSG00000233917.9|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ENSG00000285472|ENSG00000285472.1|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR4M2|ENSG00000274102.3|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OR4N4|ENSG00000183706.6|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA6L22|ENSG00000277865.6|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
NIPA1|ENSG00000170113.16|chr15	0	11	0	0	0	0	0.142542357657004	1	4247	-4.57916886883598	3.12275191357667	2.21629697472074	-1.46638894012915
NIPA2|ENSG00000140157.16|chr15	229	191	235	146	370	208	0.659971806760265	0.841141775274851	10615	0.123922060014107	0.281671715084581	222.214724841544	0.439952090954164
CYFIP1|ENSG00000273749.5|chr15	0	0	4	0	0	0	0.497881164903668	1	8762	-2.69746553160539	3.97957608820277	0.591948325951133	-0.677827354426487
TUBGCP5|ENSG00000275835.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA6L1|ENSG00000273976.2|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ENSG00000273756|ENSG00000273756.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8S|ENSG00000261739.3|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA6L2|ENSG00000174450.13|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
MKRN3|ENSG00000179455.10|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
MAGEL2|ENSG00000254585.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
NDN|ENSG00000182636.8|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
NPAP1|ENSG00000185823.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SNRPN|ENSG00000128739.23|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SNURF|ENSG00000273173.6|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
UBE3A|ENSG00000114062.22|chr15	1305	1046	1280	978	1591	1349	0.418563904876322	0.686423671076757	7838	0.126105826406841	0.155894982446031	1232.81009210519	0.808915235296285
ATP10A|ENSG00000206190.13|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GABRB3|ENSG00000166206.15|chr15	550	293	479	386	546	360	0.935771389511898	0.975375683882667	13523	0.0167435403245508	0.207772934971286	422.257345432723	0.0805857621776617
GABRA5|ENSG00000186297.12|chr15	6	4	21	26	3	41	0.171879049637132	1	4683	1.36847487784937	1.00167177743822	17.2726672418559	1.36619091070854
GABRG3|ENSG00000182256.13|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
OCA2|ENSG00000104044.16|chr15	23	18	21	21	20	20	0.970063259291789	1	13844	0.0261001542466536	0.695467250986993	20.3470140690736	0.0375289479261788
HERC2|ENSG00000128731.18|chr15	0	0	1	0	0	0	0.819760673018696	1	12325.5	-0.929747190088228	4.0804728567969	0.147987081487783	-0.227852805965744
GOLGA6L24P|ENSG00000237850.8|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8F|ENSG00000153684.16|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8G|ENSG00000183629.14|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA6L25P|ENSG00000227717.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8M|ENSG00000188626.7|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA6L7|ENSG00000261649.7|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
APBA2|ENSG00000034053.15|chr15	0	7	0	0	8	0	0.914532588855872	1	13332	-0.291340620416777	2.71461017809434	2.53008566029431	-0.107323188709658
FAM189A1|ENSG00000104059.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
NSMCE3|ENSG00000185115.6|chr15	0	1	0	12	0	3	0.0986035936044427	1	3564	3.99388740326848	2.41810299548097	3.01046247833488	1.65166141009394
TJP1|ENSG00000104067.17|chr15	0	0	0	0	3	3	0.377724042336444	1	7322	3.3899773447486	3.84308656163885	0.940034252753566	0.882097577136793
GOLGA8J|ENSG00000179938.13|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8T|ENSG00000261247.2|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
CHRFAM7A|ENSG00000166664.15|chr15	11	12	12	8	26	10	0.76653214736318	1	11669	0.267464018317928	0.900813011913588	12.6899061916738	0.296914026308032
GOLGA8R|ENSG00000186399.11|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8Q|ENSG00000178115.12|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8H|ENSG00000261794.2|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
MTMR10|ENSG00000166912.17|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
TRPM1|ENSG00000134160.15|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
KLF13|ENSG00000169926.11|chr15	0	2	0	0	0	0	0.601839648621496	1	10020	-2.09571444137125	4.01664972853586	0.402963086312862	-0.521756832935285
OTUD7A|ENSG00000169918.10|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
CHRNA7|ENSG00000175344.19|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8K|ENSG00000249931.5|chr15	0	2	0	0	0	0	0.601839648621496	1	10020	-2.09571444137125	4.01664972853586	0.402963086312862	-0.521756832935285
GOLGA8O|ENSG00000206127.11|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GOLGA8N|ENSG00000232653.9|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ARHGAP11A-SCG5|ENSG00000288864.1|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ARHGAP11A|ENSG00000198826.11|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SCG5|ENSG00000166922.9|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
GREM1|ENSG00000166923.12|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
FMN1|ENSG00000248905.10|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
RYR3|ENSG00000198838.14|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
AVEN|ENSG00000169857.9|chr15	236	197	330	97	203	246	0.150873724252917	0.403235147823302	4378	-0.454420993381284	0.316349552569002	212.367297209073	-1.43645214507508
CHRM5|ENSG00000184984.10|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
EMC7|ENSG00000134153.10|chr15	3462	2823	3646	2317	3026	2397	0.00993471303577497	0.0762639640279505	1398	-0.33055788710675	0.128217962286475	2892.18574292737	-2.57809343723768
PGBD4|ENSG00000182405.6|chr15	84	73	77	57	101	124	0.475042516264892	0.730770061838396	8506	0.283306790929116	0.396622314978116	84.8099004971347	0.714298667095288
KATNBL1|ENSG00000134152.11|chr15	231	168	220	121	215	227	0.694077890466818	0.861168248731851	11028	-0.110194560925692	0.28016008919413	192.482635855523	-0.393327119657417
EMC4|ENSG00000128463.13|chr15	2389	2196	2560	1967	2684	2299	0.873258554382248	0.949239649104957	12942	-0.0228031991339098	0.142948104051609	2317.69586641195	-0.159520822505468
SLC12A6|ENSG00000140199.13|chr15	127	144	141	86	257	151	0.551057227936261	0.778552646091062	9436	0.208853457138017	0.350321435543163	146.878157191619	0.596176642214872
NOP10|ENSG00000182117.7|chr15	5596	3432	4910	3127	3587	2784	0.000395373545258985	0.00799516075763014	520	-0.496993026286146	0.140268583981837	3811.97596026116	-3.54315280141775
NUTM1|ENSG00000184507.16|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
LPCAT4|ENSG00000176454.15|chr15	51	1	58	25	46	16	0.796261882530876	0.917785858100981	11946	-0.218282163165864	0.84543911079605	30.1722430974478	-0.258187917235499
GOLGA8A|ENSG00000175265.19|chr15	83	57	104	5	135	83	0.778289712085216	0.909806958934801	11774	-0.180601938841891	0.641459359047473	73.1685050220521	-0.281548528826632
GOLGA8B|ENSG00000215252.12|chr15	47	51	100	38	81	61	0.785272197859597	0.913159839501815	11839	-0.126581249974459	0.46459509328507	61.0613107327963	-0.272454986727099
GJD2|ENSG00000159248.5|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ACTC1|ENSG00000159251.8|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
AQR|ENSG00000021776.11|chr15	594	375	525	555	694	552	0.075181041976673	0.268542692083367	3158	0.3173816989652	0.178368630307064	538.214540585268	1.77935827852029
ZNF770|ENSG00000198146.4|chr15	660	516	753	754	1061	810	0.00348445771287882	0.037492187854723	984	0.475743413332377	0.162846934058906	744.005219825815	2.92141461601166
NANOGP8|ENSG00000255192.6|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
DPH6|ENSG00000134146.12|chr15	195	226	144	111	235	101	0.253308074904542	0.535507422063515	5739	-0.403717243479178	0.35340904805704	166.739316174575	-1.142351181156
CDIN1|ENSG00000186073.14|chr15	178	182	179	216	220	170	0.499164504613552	0.746722746389962	8808	0.190887274280907	0.282459132787199	190.475923132895	0.675804929362009
MEIS2|ENSG00000134138.21|chr15	403	249	324	352	358	248	0.897543026506654	0.960140987226569	13158	0.0308366424298822	0.239478651834479	316.888637201953	0.128765725853491
TMCO5A|ENSG00000166069.14|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
SPRED1|ENSG00000166068.13|chr15	261	109	155	72	174	170	0.411538931487086	0.679729167944823	7771	-0.293598100607882	0.357528285696965	150.365599493118	-0.821188455161087
FAM98B|ENSG00000171262.11|chr15	1179	849	1013	1004	1676	971	0.110947909983266	0.337190811802943	3771	0.273359774429499	0.171498661694583	1086.62523445387	1.59394698319172
RASGRP1|ENSG00000172575.14|chr15	54	57	33	56	64	87	0.272790622851656	0.55748370439908	5966	0.526606713547432	0.480191986984864	58.9334200613858	1.09665868615178
THBS1|ENSG00000137801.11|chr15	12	12	13	15	0	0	0.443787061102466	1	8114	-1.10930821351892	1.44853502829371	8.94540096188455	-0.765813868391999
FSIP1|ENSG00000150667.8|chr15	0	3	6	0	8	5	0.826288921274246	1	12426	0.428392635801904	1.95199846220019	3.47898394481	0.219463613367319
GPR176|ENSG00000166073.11|chr15	130	117	183	62	98	72	0.00966654927795015	0.0749042349819707	1383	-0.868615415058863	0.335692292594512	107.560234708843	-2.58753457919893
EIF2AK4|ENSG00000128829.12|chr15	184	163	170	173	262	146	0.547761863647089	0.776413038421907	9406	0.168786579538337	0.280788093184004	179.702958197514	0.601117296764181
SRP14|ENSG00000140319.11|chr15	6387	5496	6853	5073	6465	4959	0.220393248420797	0.496383991133383	5323	-0.158128709179244	0.129033772351493	5781.34171182959	-1.22548311420746
BMF|ENSG00000104081.14|chr15	60	37	52	9	35	58	0.406226459250392	0.674815057926893	7670	-0.515871247249046	0.621118143369461	40.5352939450234	-0.830552532969865
BUB1B|ENSG00000156970.13|chr15	424	217	308	366	400	234	0.591799277697706	0.801315198545221	9919	0.138742258396874	0.258736245409634	317.244721269057	0.536230469670827
PAK6|ENSG00000137843.12|chr15	10	15	15	0	9	0	0.0988788034783799	1	3571	-2.34938630601392	1.42359988185191	7.95399249501589	-1.65031364217148
PLCB2|ENSG00000137841.12|chr15	0	0	0	0	0	0	1	1	16833	NA	NA	0	NA
ANKRD63|ENSG00000230778.2|chr15	46	26	20	36	59	32	0.404263807108108	0.673218970111351	7648	0.477300081856102	0.572281339981904	35.5513566758067	0.834030482054849
INAFM2|ENSG00000259330.3|chr15	638	445	726	623	811	591	0.239940597044731	0.520419889692675	5563	0.2075919420221	0.176653654382994	624.561458282715	1.17513528235329
CCDC9B|ENSG00000188549.13|chr15	18	8	16	4	24	23	0.737559907866911	1	11404	0.299473004315451	0.893718753835444	14.7035968999727	0.335086405013037
