rownames(count)	DMSO.P0.1	DMSO.P0.2	DMSO.P0.3	TPG.P0.1	TPG.P0.2	TPG.P0.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
ID1	473	678	463	718	760	425	0.000691307843261711	0.0134536560370689	618	0.522971793648555	0.154132411475383	568.225776425678	3.39300338353611
ID2	3105	4084	2875	3167	3059	2113	0.769238263422356	0.923006427080827	11071	0.0211024984479612	0.0719309944351471	2938.21682932024	0.293371426513326
ID3	0	37	18	7	8	58	0.403241386418409	0.721956246718312	7155	0.996763601624471	1.19252023302116	22.8462152536497	0.835846280862876
ID4	1038	1372	978	1542	1638	1256	3.57587894117232e-12	4.43372123974016e-10	97	0.695175187099108	0.0999819878403854	1287.38559197448	6.9530042572159
IDE	58	111	98	64	40	54	0.309409973631404	0.644594672515151	6009	-0.445773656260981	0.438554666342177	67.5830359584244	-1.0164608667353
IDH1	83	97	107	112	87	69	0.644457109447124	0.871047505865255	9742	0.162257043162018	0.351604482111885	89.9366117978613	0.46147603747095
IDH2	100	150	89	94	110	113	0.449017894757675	0.757252572988316	7643	0.25371706735573	0.335137628005613	106.984160861659	0.757053360034762
IDH3A	218	324	232	219	181	121	0.208549029838439	0.533130936245381	4764	-0.289081485337454	0.229873946423216	203.577148454216	-1.25756524319304
IDH3B	159	200	148	175	212	197	0.0394861465160899	0.217246682261318	2185	0.531991119341824	0.258362939949708	180.550979952061	2.05908447800362
IDH3G	110	89	65	205	59	90	0.107579035894691	0.383704942083466	3372	0.675518966883836	0.419793248122578	100.209406003402	1.60917063317461
IDI1	867	1296	783	2953	2102	1735	7.13418549201582e-42	4.08584994821306e-39	21	1.5010131756389	0.110712997561978	1622.17284897881	13.5576961033742
IDI2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IDNK	10	15	11	18	21	0	0.81927020730942	0.9442527554625	11498	0.299632014953521	1.31139325265673	11.5945577715749	0.228483724730551
IDO1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IDO2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IDS	10	0	6	0	0	0	0.126317791707667	0.416408823237484	3647	-4.66390901567136	3.05072950247549	2.52475960973241	-1.52878484044123
IDUA	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IER2	24	35	37	17	9	18	0.310222140131058	0.645150218570365	6021	-0.806312763090214	0.79458780478355	22.3024649867259	-1.01475602599999
IER3	0	6	0	0	5	0	0.954271515681108	1	12854	0.198440690593276	3.46055712391533	1.60161874411015	0.0573435673758671
IER3IP1	211	282	179	187	233	81	0.590678705396581	0.844662810498813	9170	-0.156945526213848	0.291800169888729	183.635370906667	-0.537852758186177
IER5	816	1159	700	760	744	562	0.618588984356881	0.857709213149667	9458	-0.0622243181066614	0.124985796103519	753.576483096151	-0.497851116259038
IER5L	0	18	0	3	0	8	0.992597195565005	0.998975972413456	13204	-0.0224583160541349	2.42055381963879	4.45811916371658	-0.00927817257022868
IFFO1	42	146	67	133	43	32	0.960569800161132	0.990209392863455	12915	-0.0260457355880468	0.526830396543495	70.5918611404069	-0.049438558896623
IFFO2	59	44	83	69	39	43	0.887889036870061	0.967205964170078	12253	-0.0711894578935124	0.50497633625662	55.1050863758721	-0.140975829523495
IFI16	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFI27	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFI27L1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFI27L2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFI30	100	120	94	98	122	155	0.0808343960420027	0.331580928102717	2932	0.611954384177615	0.350516420296807	116.055717075809	1.74586509715987
IFI35	10	8	0	0	0	37	0.62509874545521	0.860493343349422	9526	1.69658332380116	3.47207330170288	10.6867575579499	0.488636954458615
IFI44	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFI44L	0	2	0	0	0	0	0.739028591954588	1	10700.5	-1.35205769257838	4.05852678736651	0.24768472955076	-0.333140019375282
IFI6	30	36	31	55	26	37	0.33852468982832	0.670728767356041	6372	0.571831807720069	0.597472748244587	35.3081277496648	0.95708433464145
IFIH1	27	49	18	17	27	9	0.520315527903085	0.808610266712806	8400	-0.511656847969731	0.795908224437335	22.4276165801357	-0.642859103926769
IFIT1	0	17	14	9	3	0	0.526256623951001	0.812467305856543	8452	-1.20493024906796	1.90132868642664	6.34158094500598	-0.633730641982006
IFIT1B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFIT2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFIT3	12	13	20	0	0	13	0.441937361685957	0.750844876407324	7585	-1.26622104030846	1.64674022390667	9.64574099175222	-0.768925797722072
IFIT5	248	335	306	238	175	299	0.93611496164603	0.982839982130846	12690	0.0219373893219142	0.273691313298057	263.063445374629	0.0801537654138984
IFITM1	29	19	7	4	0	0	0.0297912443450977	0.182886239674716	1957.5	-3.61190277768598	1.66228443434339	8.55630430322905	-2.1728548394383
IFITM10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFITM2	63	128	86	46	115	54	0.927675594389653	0.979557012618469	12624	-0.0404355478179734	0.445474119921457	78.5551638417423	-0.0907696901115215
IFITM3	0	5	0	0	16	0	0.460543103093359	0.76716785331078	7772	2.1261766955705	2.88118231790436	3.36661840134208	0.737952847467489
IFITM5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA13	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA14	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA16	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA17	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA21	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA7	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNA8	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNAR1	349	485	356	258	165	192	0.00216951589116185	0.0324133759291969	805	-0.646475311722968	0.210853788721013	283.102670929168	-3.06598859638391
IFNAR2	197	225	229	90	63	67	1.33230021787439e-05	0.000541336983796463	296	-1.28426023874456	0.294911452605746	135.559199777416	-4.35473165723893
IFNB1	0	7	0	0	0	0	0.42741092077892	1	7413.5	-3.13602853739961	3.9514999862709	0.86689655342766	-0.793629899606588
IFNE	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNG	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNGR1	120	213	212	339	233	154	0.0180393075213131	0.133712778607185	1622	0.661903721946256	0.27989717276147	206.258619939893	2.36481031736013
IFNGR2	9	0	0	0	0	0	0.336115981803317	1	6332	-3.78529049691688	3.93535393905925	1.37164524421227	-0.961867866406386
IFNK	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNL1	0	7	0	38	0	0	0.247893761981319	0.577570374922379	5300	2.73300789180539	2.36525685394827	6.71946044943327	1.15548038144071
IFNL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNL3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNL4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFNLR1	53	80	33	24	21	9	0.0387404049983529	0.215111196175065	2166	-1.33083947576087	0.64387140148458	32.7788603486687	-2.06693366515789
IFNW1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IFRD1	157	243	263	590	490	369	8.51228460340251e-11	8.67603787501034e-09	118	1.3934769856264	0.214669805827348	354.392611236162	6.49125749313404
IFRD2	89	172	179	62	201	115	0.809316751665734	0.940624445567275	11408	0.100553927628626	0.416704422636481	134.18200573347	0.241307560386385
IFT122	53	0	11	0	10	31	0.932694236150591	0.981368969514825	12664	-0.213366781049311	2.5263793903295	18.476013644754	-0.0844555579680705
IFT140	43	40	19	45	6	22	0.806663849790385	0.939878813318843	11381	-0.195127483355017	0.797310450983059	27.495977119878	-0.244732128011656
IFT172	43	122	64	65	41	28	0.339728083558597	0.67202461528935	6383	-0.474775406976726	0.497301857549303	55.5718038046669	-0.954702661511085
IFT20	149	121	110	26	118	21	0.0731185688790208	0.31317557973931	2808	-0.950954273042291	0.530639830577931	84.9442665927708	-1.79208988516107
IFT22	220	255	298	244	271	227	0.343286048863098	0.675248951814187	6433	0.226238170039936	0.238725307511882	249.060756099096	0.947692443662158
IFT27	43	38	50	9	43	1	0.222400226019165	0.549401829723421	4960	-1.11371837051444	0.912756306615552	28.5893232560133	-1.22017055641505
IFT43	39	67	52	139	124	53	0.00228235982446529	0.0336033216394349	816	1.25185655479802	0.410337750491453	77.3203049395049	3.05079548079282
IFT46	100	173	120	146	80	124	0.631291011135086	0.864124932859614	9625	0.16189854426397	0.337351512571805	120.289755257094	0.479910533169789
IFT52	60	82	60	121	45	36	0.62173942347613	0.859204877185731	9492	0.234045869264097	0.474366049474692	63.6204498446781	0.493386635749494
IFT57	202	251	147	157	139	17	0.106444465180831	0.381505427958045	3355	-0.729968179202019	0.452165541594768	138.190740422131	-1.61438259232991
IFT74	88	97	64	108	118	126	0.0148021877019129	0.118289642186649	1505	0.83676653480653	0.343333490825423	100.823176129005	2.43718296398881
IFT80	22	24	14	0	93	1	1	1	16428.5	0.903343360542678	2.03233610882305	24.8502805492783	0.444485219064387
IFT81	67	135	105	78	97	34	0.487331351570487	0.784444127504772	8060	-0.291531525972009	0.419735808299585	80.6209556696068	-0.69455957820956
IFT88	27	4	4	4	12	12	0.994940262381301	0.998994165708995	13228	0.00824769101642922	1.30059337339901	10.6044271607162	0.00634148319153316
IFTAP	163	162	200	210	142	143	0.525691550553683	0.812242070723168	8448	0.177281974292251	0.279361686070377	166.571363528967	0.634596593348131
IGBP1	230	201	214	183	242	263	0.135243422217487	0.432877220737076	3761	0.415870549726695	0.278408807317885	223.463912670481	1.49374063892978
IGBP1P2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGDCC3	38	77	55	37	30	0	0.1694088193452	0.481443107706466	4248	-1.16094839590915	0.844875512602584	35.3503584434068	-1.37410586363537
IGDCC4	30	7	12	3	8	33	0.803748334455956	0.938834361520826	11352	0.283410009231149	1.14048746916131	16.5647261796506	0.248499011952813
IGF1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGF1R	84	116	119	48	114	49	0.461875657868532	0.768334851085648	7809	-0.31382099646038	0.42652525076027	84.8054591132481	-0.735761823950639
IGF2	0	11	2	0	0	0	0.226219522101936	1	5009.5	-4.09815617858456	3.38647285992222	1.69583579199099	-1.21015473860277
IGF2BP1	740	873	750	662	593	434	0.10691240880727	0.382347767090407	3363	-0.205449440716529	0.127432028419441	645.621332087289	-1.6122276578718
IGF2BP2	261	276	165	177	308	169	0.440934607032994	0.750512385902323	7572	0.209657409021663	0.272064716923491	218.951932432893	0.770615945325325
IGF2BP3	269	209	128	240	249	224	0.0420287317559133	0.226266587658178	2234	0.547985503810975	0.269514029365049	217.422086963415	2.03323554288428
IGF2R	179	252	150	266	231	138	0.0865948978244217	0.342365823844286	3042	0.413288768110014	0.241175984707718	194.619372348367	1.71363980792234
IGFALS	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFBP1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFBP2	186	222	114	121	97	54	0.0391372836378824	0.216018407669946	2179	-0.660494788236647	0.320202549693251	122.072421933655	-2.06274056489991
IGFBP3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFBP4	0	0	1	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.166784889730906	-0.162855005114489
IGFBP5	52	106	92	2	10	17	0.00013842585894548	0.00371617813736002	448	-2.69360396524833	0.706803811140509	42.1764088913556	-3.81096412157411
IGFBP6	3	0	0	0	0	0	0.581980323333073	1	9086.5	-2.19757832248376	3.99200856625918	0.457215081404091	-0.550494390482498
IGFBP7	1	16	14	2	19	17	0.590972361729234	0.844662810498813	9175	0.705852794968526	1.31339169220988	11.7941344785153	0.537427485764641
IGFBPL1	1	4	0	0	0	0	0.493664803244061	1	8147.5	-2.71505636403251	3.96652995545776	0.647774486236217	-0.684491581942226
IGFL1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFL3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFL4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGFLR1	166	210	139	119	114	45	0.0528870662726019	0.259515604267884	2451	-0.631513863432188	0.326221816162633	122.331148977138	-1.93584190922828
IGFN1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHA1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHA2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHD	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHD3-10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHD3-9	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHE	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHG1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHG2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHG3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHG4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHM	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGHMBP2	93	58	38	135	79	62	0.0682252023731493	0.301395120381363	2720	0.798450909029398	0.43786327947742	75.7452423985831	1.82351648665842
IGIP	5	0	3	7	0	0	0.94332078799445	0.986035035391035	12751	-0.202672430053626	2.85065842143144	2.34048368044618	-0.0710967082306042
IGKC	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLC1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLC2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLC3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLC7	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLL1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLL5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLON5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLV4-3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGLV5-48	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGSF1	0	1	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.12384236477538	-0.162855005114489
IGSF10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGSF11	7	0	0	0	0	0	0.385481890773962	1	6966	-3.42231852190795	3.94348986710816	1.06683518994288	-0.86784006989667
IGSF21	0	5	0	0	10	0	0.646184820386937	0.87165374997686	9760.5	1.45305825160288	3.16523038377185	2.33634093479264	0.459068717099621
IGSF22	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGSF23	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGSF3	86	75	86	41	28	76	0.429453735193356	0.742681961045949	7438	-0.40664587060413	0.514659019416055	64.646744889984	-0.790126773772508
IGSF5	11	0	6	0	0	0	0.114005369363768	0.39502811216884	3471	-4.74863312004166	3.00462088911982	2.6771646368671	-1.58044335551189
IGSF6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IGSF8	8	19	26	32	20	31	0.242946779548357	0.571511606153694	5241	0.944504799755846	0.808891712085592	23.1181696710984	1.1676529573045
IGSF9	1	1	0	0	0	0	0.713430652487427	1	10414	-1.48566709347935	4.045355538402	0.276247391910077	-0.367252539208511
IGSF9B	11	7	15	10	2	8	0.72376278847671	0.907541853441992	10514	-0.467142050022194	1.32172202021847	8.69561149339578	-0.353434415766924
IHH	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IHO1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IK	593	528	318	477	332	315	0.76075479580183	0.91910306912222	10999	-0.0622503935388253	0.204441667597656	408.848472624291	-0.30448975627285
IKBIP	229	379	261	313	165	162	0.52383229749186	0.811140857723008	8429	-0.157235096862122	0.246662949538228	237.687108348947	-0.637449187875513
IKBKB	37	38	18	42	34	36	0.329709293708172	0.663347918907836	6258	0.596996205461676	0.612492513869336	33.6050904696411	0.974699595412581
IKBKE	8	0	5	0	0	0	0.174912361984708	1	4321	-4.36530000298934	3.21785396893575	2.05316466573211	-1.35658735453215
IKBKG	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IKZF1	0	1	0	0	0	0	0.870632598490506	1	12042	-0.664525427963192	4.0804728567969	0.12384236477538	-0.162855005114489
IKZF2	25	18	3	23	16	0	0.971543624256953	0.991998910683281	13028	-0.0474590359829116	1.33041547282726	12.8293907964592	-0.0356723421759795
IKZF3	19	35	27	35	0	19	0.783509232277464	0.930310365786472	11182	-0.292146472815374	1.06332208607356	21.3203058725102	-0.274748805316514
IKZF4	122	183	108	108	57	41	0.0453229936012085	0.237549983194142	2293	-0.734386869119256	0.366891782011433	94.7459971475175	-2.00164436797434
IKZF5	95	120	113	110	82	16	0.329373751068679	0.663347918907836	6253	-0.468590974693559	0.480420825119927	82.7421690897939	-0.975376066548709
IL10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL10RA	0	5	0	0	0	0	0.503581626305888	1	8245.5	-2.65476397463695	3.9690582517243	0.6192118238769	-0.66886495643737
IL10RB	249	358	360	260	180	226	0.331426043422048	0.664434799389206	6280	-0.237615039022347	0.244649823526311	263.194427131789	-0.9712454952856
IL11	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL11RA	19	13	6	0	0	0	0.00696205835524264	0.0722456219486655	1159	-5.79231456986674	2.14637194816121	5.50635559602462	-2.69865368620243
IL12A	16	16	1	21	9	36	0.176788355517041	0.492023933365787	4348	1.45860254216518	1.07987841103712	17.3175753452994	1.35070997554654
IL12B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL12RB1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL12RB2	9	10	12	0	0	3	0.144551685215566	0.446806249829764	3897	-2.88152412788565	1.974933387294	5.27407959860721	-1.45904876915056
IL13	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL13RA1	44	64	17	7	22	21	0.257964472300446	0.589948413834847	5409	-0.894253611427493	0.790524659526089	26.9610077936628	-1.13121532725315
IL13RA2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL15	17	2	0	11	21	0	0.616663308028487	0.856718217125865	9440	0.907911019185213	1.81370045586127	8.13870455681792	0.5005848767646
IL15RA	38	61	51	46	17	26	0.43011103290645	0.743016395550029	7445	-0.471762654013002	0.597923520878134	37.5980710170794	-0.789001665832033
IL16	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL17A	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL17B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL17C	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL17D	27	13	15	29	1	29	0.690533118852613	0.890812165659163	10229	0.421847294393735	1.05956724691439	19.2698593622063	0.39813168595218
IL17F	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL17RA	145	133	77	178	112	109	0.153065270478626	0.459425008247176	4014	0.459649056967196	0.32170564358745	122.132864494084	1.42878767012444
IL17RB	29	11	12	0	0	11	0.287223063517339	0.623305818821628	5740	-1.7147540132719	1.61125774717788	10.2129345857306	-1.06423321549597
IL17RC	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL17RD	1	14	0	32	3	0	0.432891854037663	0.744940667979822	7473	1.51939713152156	1.93738211193557	7.32981172705893	0.784252689317743
IL17RE	0	4	0	0	0	0	0.557615297390561	1	8816.5	-2.33632902323347	3.98427651024968	0.49536945910152	-0.586387269363254
IL17REL	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL18	0	0	0	1	0	0	0.757664228730813	1	10928.5	1.2590279236793	4.0804728567969	0.154014839368569	0.308549515672458
IL18BP	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL18R1	6	29	19	0	0	0	0.00127829474536828	0.0219458657721423	700	-6.27188470643464	1.94730126200307	7.67477164618141	-3.22080862823616
IL18RAP	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL19	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1A	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1F10	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1R1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1R2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1RAP	0	61	7	11	32	3	0.90754740424383	0.97260172155854	12441	-0.154433629756745	1.32980359275415	16.5734468972694	-0.11613266094198
IL1RAPL1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1RAPL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1RL1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1RL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL1RN	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL20	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL20RA	23	27	40	0	0	0	1.34989633628617e-05	0.000546639839613259	297	-7.08632341871482	1.62834493510711	13.5204550622695	-4.35185645616829
IL20RB	18	0	4	0	8	0	0.58041773410578	0.838869010927203	9063	-1.30170706447189	2.35486030666747	4.78413333608076	-0.552774642634333
IL21	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL21R	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL22	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL22RA1	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL22RA2	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL23A	17	1	6	41	3	15	0.246839095871484	0.576111578384126	5290	1.45870816871179	1.25961242137248	13.858144461188	1.15806111781778
IL23R	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL24	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL25	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL26	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL27	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL27RA	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL2RA	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL2RB	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL2RG	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL3	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL31	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL31RA	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL32	9	2	1	9	10	0	0.673718100742064	0.882184715490664	10057	0.808581397273647	1.92038988158746	4.8893775287268	0.421050644468739
IL33	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL34	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL36B	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL36G	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL36RN	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL37	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL3RA	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL4	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL4I1	0	5	0	0	0	0	0.503581626305888	1	8245.5	-2.65476397463695	3.9690582517243	0.6192118238769	-0.66886495643737
IL4R	23	14	16	17	13	13	0.971769765569643	0.992085602269513	13029	-0.0328927092558337	0.929468298084806	15.6294192095418	-0.0353887371130462
IL5	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL5RA	0	0	0	0	1	0	0.757664228730813	1	10928.5	1.2590279236793	4.0804728567969	0.171712911091574	0.308549515672458
IL6	0	0	0	0	0	0	1	1	16428.5	NA	NA	0	NA
IL6R	61	45	10	53	9	0	0.480374323590138	0.780527153447527	7988	-0.756340420166322	1.07175816273672	26.245664653776	-0.705700638878287
