rownames(count)	DMSO.Total.1	DMSO.Total.2	DMSO.Total.3	TPG.Total.1	TPG.Total.2	TPG.Total.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
OLIG3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OLR1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OMA1	60	31	69	41	67	64	0.964491263737248	0.987594787269001	14023	0.0156292812542729	0.35107541468122	54.5494311057986	0.0445183017684801
OMD	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OMG	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ONECUT1	29	13	6	16	29	12	0.783582301225641	0.913923547805884	12000	0.176247276271688	0.64170725765597	16.9227943122873	0.274653705671779
ONECUT2	1051	831	968	915	935	889	0.0407574787548963	0.187336770694944	2636	-0.161722599253483	0.0790437387455502	923.038931132101	-2.04598873762897
ONECUT3	1	1	0	0	0	0	0.626986639838943	1	10387.5	-1.96268669559709	4.03867823643095	0.342405718171349	-0.485972533759349
OOEP	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OOSP1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OOSP2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OOSP3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OOSP4A	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OOSP4B	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPA1	431	256	384	423	490	457	0.0520794354829277	0.219222319952354	2895	0.26281456227503	0.135298704940567	399.463970646295	1.9424765550452
OPA3	181	174	189	218	171	154	0.510864114915783	0.759172569177638	9041	-0.119173129388137	0.181253899454691	179.839583441474	-0.657492775309518
OPALIN	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPCML	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPHN1	115	88	91	118	218	134	0.0178308401507622	0.110484049701378	1944	0.572883541155915	0.241813589647576	124.765926324019	2.36911226532325
OPLAH	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN1LW	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN1MW	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN1MW2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN1MW3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN1SW	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN3	7	0	1	5	2	1	0.99961111820597	1	14396	0.00088911080433761	1.82422465239744	2.48620734670213	0.000487391069498549
OPN4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPN5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPRD1	33	41	18	63	20	63	0.240551722216062	0.519678797533198	5861	0.551804894492147	0.470177844849807	39.3533869155139	1.17360888127005
OPRK1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPRL1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPRM1	0	2	4	1	1	0	0.496536727420016	1	8874	-1.78377567133038	2.62339610977027	1.39410483792917	-0.679949041887762
OPRPN	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPTC	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OPTN	128	99	80	152	103	143	0.239645917265565	0.518848842459965	5846	0.27691463274787	0.235497202692198	115.72617218907	1.17587228035913
OR10A2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10A3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10A4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10A6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10AC1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10AG1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10C1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10D3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10G2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10G3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10G4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10G7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10G8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10H1	4	0	0	0	0	0	0.482200598564535	1	8687.5	-2.79791165289186	3.9812758812314	0.604595754181603	-0.702767589174572
OR10H2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10H4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10H5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10J1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10K1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10K2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10Q1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10R2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10S1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10W1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR10Z1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR11A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR11G2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR11H2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR11H4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR12D1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR12D2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR12D3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR13A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR13C3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR13G1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR14A16	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR14A2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR14I1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR14J1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR14L1P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1C1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1D2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1E1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1F1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1I1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1L8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1M1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1N2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1S1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR1S2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A12	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A14	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A25	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A42	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2A7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2AG1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2AG2	0	1	2	0	0	2	0.843830044435657	1	12882	-0.703846285205608	3.57288187710339	0.874713312365825	-0.196996796820003
OR2AJ1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2AK2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2AP1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2AT4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2B11	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2B2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2B3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2C1	0	0	0	3	0	0	0.56544852190271	1	9704.5	2.29719455546337	3.99673675363313	0.464597724481755	0.574767540888242
OR2C3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2F1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2G6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2H1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2H2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2I1P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2J1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2J2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2J3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2K2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2L13	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2L2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2L3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2L5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2M2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2M3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2M4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2S2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T10	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T11	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T12	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T27	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T29	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T33	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T35	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2T8	0	0	0	3	0	0	0.56544852190271	1	9704.5	2.29719455546337	3.99673675363313	0.464597724481755	0.574767540888242
OR2V1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2V2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR2Z1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR3A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR3A2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR3A3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4A5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4C11	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4C12	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4C13	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4C3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4C6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4D1	23	31	18	43	25	39	0.320550240076408	0.605845308931883	6782	0.448915858620942	0.451931239845657	29.6148319159546	0.993327787594979
OR4D10	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4D2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4D9	1	0	0	0	0	1	0.978418806683506	1	14162	-0.110382150726159	4.0804728567969	0.317709233500099	-0.02705131356095
OR4E1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4E2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4F15	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4F17	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4F3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4F4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4F5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4F6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4K1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4K13	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4K14	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4K17	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4K2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4M1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4M2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4M2B	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4N2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4N4C	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4N5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4P4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4Q2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4Q3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR4S2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51A4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51A7	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51C1P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51D1	0	0	0	3	0	1	0.491021599214201	1	8787.5	2.73636644424683	3.97332156083014	0.631158019436453	0.688684870417366
OR51E1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51E2	5	1	0	10	7	2	0.267325637771011	1	6192	1.61903383618561	1.45958527742569	3.9211555378583	1.10924237262871
OR51F2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51G2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51I2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51L1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51M1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR51Q1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52A5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52B4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52D1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52E4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52E5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52E6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52H1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52I2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52K1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52K2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52L1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52N1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52N2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52N4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR52N5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR56A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR56A3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR56A4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR56B1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR56B2P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR56B4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5A2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5AN1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5AS1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5AU1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5B12	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5B17	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5B2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5B21	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5B3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5D3P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5H1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5H14	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5H15	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5H2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5H6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5K1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5L1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5M1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5M3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5P3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5T1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5T2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR5V1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6A2	0	3	4	1	0	0	0.301928892868716	1	6570	-2.89099922109312	2.80052603496548	1.42930813269939	-1.03230578291294
OR6B1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C74	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6C75	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6F1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6J1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6K3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6K6	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6N1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6N2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6P1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR6Y1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7A10	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7A17	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7A5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7C1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7D2	2	0	0	0	0	0	0.655246702030654	1	10726	-1.80967395672574	4.05315428445132	0.302297877090802	-0.446485337029483
OR7D4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7E24	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR7G2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8A1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8B2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8B3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8B8	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8D1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8D4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8G1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8G3P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8G5	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8H1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8H2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8J1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8J2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8J3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR8K3	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9A4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9G1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9G4	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9H1P	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9I1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9K2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9Q1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OR9Q2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ORAI1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ORAI2	222	181	195	211	199	227	0.941889110179621	0.976790032910651	13837	-0.0116789975753452	0.16021516296398	203.870832958238	-0.0728957069935437
ORAI3	47	36	31	54	39	56	0.416056195397647	0.68839017857864	7887	0.289674979647793	0.356180089787029	43.1956727595486	0.81328234776121
ORC1	97	77	114	136	87	108	0.707337396467442	0.8739937023018	11302	0.0931955119947233	0.248233785659961	101.984296358835	0.375434438736658
ORC2	123	71	141	101	140	98	0.747306073821557	0.893235058795725	11701	-0.0814472666310184	0.252789876545319	110.681088273657	-0.322193545659717
ORC3	91	123	119	98	105	71	0.106042707620523	0.335825353716784	3900	-0.41485815908131	0.256681238262906	101.512381751409	-1.61623873208992
ORC4	229	206	182	263	228	164	0.873168907100185	0.951099112534022	13172	-0.0283760445286267	0.177756208563421	209.518391093326	-0.159634618435859
ORC5	516	386	485	588	621	525	0.0397799872952984	0.185184839452684	2603	0.217892329499482	0.105977407082958	512.188958306483	2.05602623707256
ORC6	1045	790	774	952	959	975	0.594647153998082	0.812900806454261	10006	0.0462657547549008	0.0869470994404641	904.107430686191	0.53211383763964
ORM1	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ORM2	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
ORMDL1	298	213	299	314	301	320	0.454841182252069	0.719356612079063	8370	0.106631932717554	0.142676523481911	287.054589689515	0.747368453584954
ORMDL2	82	102	61	111	81	87	0.819738902638294	0.930602475588209	12487	0.0632386928680741	0.277507760392925	86.908844479097	0.227880808733183
ORMDL3	219	158	125	116	120	120	0.00442293538211595	0.0404042769810744	1310	-0.59059152436465	0.207493871645578	141.894284073127	-2.84630827735213
OS9	774	633	539	777	647	761	0.563293751238567	0.793892338503193	9650	0.0656969179163569	0.113671119183451	680.520156333137	0.577956110472793
OSBP	254	275	301	432	413	385	0.00142487530746915	0.0171964728715386	989	0.448292298014595	0.140549706028133	339.190879312003	3.18956410997304
OSBP2	37	23	37	49	23	35	0.917415424773893	0.966740576507565	13613	0.0437628188735783	0.422054700309065	33.4799015749054	0.103689921807603
OSBPL10	25	73	17	35	33	25	0.350601450938946	0.633515978206278	7112	-0.480678967628441	0.514963536613535	35.4524030501153	-0.933423307579108
OSBPL11	92	49	93	85	63	71	0.51202332583445	0.759854583757304	9052	-0.188023349972781	0.286756280974885	74.3886585708099	-0.65569043277294
OSBPL1A	488	395	410	393	382	360	0.00904697083104905	0.0683373717771423	1592	-0.293066944618854	0.112274395831015	401.562417548344	-2.61027407406362
OSBPL2	227	215	138	153	198	167	0.178556998270173	0.444474730209132	5015	-0.272126833514272	0.202292998409223	182.012839932127	-1.34521133036834
OSBPL3	75	76	50	92	36	69	0.682141426428082	0.860498844414033	11076	-0.1413018384027	0.345023444930516	65.9883335706934	-0.409542715078846
OSBPL5	28	25	25	29	34	19	0.923369871413404	0.970444904921229	13651	-0.0432848250324621	0.449994152708471	26.354364481192	-0.0961897499599381
OSBPL6	256	254	296	267	328	212	0.477745722072037	0.734368697830243	8614	-0.118484775036876	0.16689572811443	266.968592873476	-0.709932940618099
OSBPL7	20	18	31	17	36	52	0.309743542867201	0.595367048659525	6658	0.506928946617702	0.499063552696955	28.807589149228	1.01576030523215
OSBPL8	627	456	576	599	595	475	0.374687932711024	0.65437899963252	7419	-0.095701343773602	0.107804997147668	547.612870093408	-0.887726416267261
OSBPL9	590	502	516	738	472	550	0.870947041503519	0.950152992174939	13151	0.0214668651135625	0.132139840092543	555.131897663776	0.162455661354882
OSCAR	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OSCP1	43	60	75	93	65	109	0.147201537757592	0.400774989661182	4566	0.46207059573609	0.31878208802879	73.8134871157711	1.44948732406307
OSER1	407	288	312	512	524	443	0.000100891065188631	0.00199707421905721	603	0.454009884941782	0.116758909630605	406.101559309359	3.88843888982992
OSGEP	64	53	67	62	63	57	0.668322510596061	0.854261885465258	10877	-0.12384964091527	0.289063453381803	60.473388136187	-0.428451398702715
OSGEPL1	46	45	11	26	18	30	0.276878396610248	0.560234029825381	6289	-0.563955754765609	0.518647479938637	29.318539130043	-1.08735851725787
OSGIN1	1	10	14	5	26	3	0.797264155015793	0.921392811218872	12266	0.253956367851338	0.988582516921258	9.84746936653423	0.256889398208492
OSGIN2	219	164	242	258	293	197	0.389694696032615	0.6658247605601	7598	0.150011421913278	0.174397175462412	225.349831956822	0.86017116685247
OSM	0	0	0	0	0	0	1	1	16987.5	NA	NA	0	NA
OSMR	19	16	14	18	0	10	0.268677379647979	0.550735566456857	6205	-0.912682645846626	0.825125644222706	12.8374792026287	-1.10611353826774
OSR1	3	14	2	12	7	3	0.993030008928017	0.99712342782576	14332	0.009204233093149	1.05363435891405	6.93182385001118	0.00873569945330517
OSR2	118	80	96	93	62	93	0.185274207592607	0.45339330250368	5108	-0.339386453478593	0.256200786991449	89.5201953250728	-1.32468934800704
OST4	203	146	150	145	215	144	0.659974894797994	0.849361282809459	10797	-0.086436253745976	0.196469327416672	164.873658463134	-0.439947827391205
