rownames(count)	DMSO.GFP.1	DMSO.GFP.2	DMSO.GFP.3	TPG.GFP.1	TPG.GFP.2	TPG.GFP.3	p.value	q.value	ranking	log2FC	lfcSE	baseMean	stat
NIN	691	500	676	576	854	663	0.228332988604364	0.502694649044336	5739	0.19564065951099	0.162402660277155	646.39341740425	1.20466413036037
NINJ1	248	145	261	180	157	164	0.297367061523019	0.578634155080575	6620	-0.295310802041423	0.283381506071554	189.077174083895	-1.04209624027779
NINJ2	0	1	0	0	0	0	0.820182798196616	1	12880.5	-0.927531757915591	4.0804728567969	0.200096273586035	-0.227309870808377
NINL	60	75	49	43	69	38	0.48610819671983	0.732594486710652	9064	-0.331834374328175	0.476423001587238	55.5649787781409	-0.696512076920393
NIP7	1573	1190	1569	1035	1733	1313	0.640081979799467	0.827732046761286	10878	-0.067183022584829	0.143681128144025	1369.40828106244	-0.46758418069689
NIPA1	14	11	0	0	2	0	0.0673880512239713	1	3207	-3.81668097445957	2.08667030289225	4.52342385828844	-1.82907715184781
NIPA2	229	191	235	146	370	208	0.655581846401472	0.837729816840905	11016	0.123952819807506	0.27790783663087	222.300895391376	0.446021318830766
NIPAL1	198	122	144	51	152	118	0.133642446419529	0.373010913298114	4398	-0.535165100551815	0.356802483907264	126.088408906788	-1.4998917459636
NIPAL2	8	7	13	13	15	13	0.511886781211391	1	9431	0.603767961901176	0.920514634128431	11.3541599971127	0.655902621768573
NIPAL3	865	614	805	494	866	736	0.556716232098377	0.776477307026291	9950	-0.102190820872023	0.173874941295873	711.996156246594	-0.587725983459172
NIPAL4	15	5	12	0	0	0	0.00250116068267052	1	975	-5.75727013396392	1.90436235043893	4.97291342218316	-3.02320098516806
NIPBL	322	285	336	320	545	425	0.0266268252481965	0.141301551854619	2191	0.459421431364578	0.207231733660635	365.207412336776	2.21694536473324
NIPSNAP1	855	521	952	871	801	649	0.694467637396589	0.859724927392323	11497	0.0814846145309573	0.20744586573607	763.184079316998	0.39279941415959
NIPSNAP2	2133	1894	1891	1390	1888	1331	0.027213242072165	0.143453953343871	2210	-0.348655762485337	0.157873845225902	1733.69634637764	-2.20844536969658
NIPSNAP3A	518	426	587	426	483	465	0.563821397576163	0.779482731251984	10042	-0.109497084162092	0.189712179893973	478.16964242648	-0.577174771927073
NIPSNAP3B	0	10	3	0	10	24	0.441218251055268	1	8472	1.19954357651833	1.5575703821184	7.95806419214222	0.770137638908411
NISCH	123	57	140	142	118	77	0.636659671004363	0.825902705658194	10843	0.184898963228192	0.391424718561169	107.48346199612	0.472374263709912
NIT1	348	249	261	433	411	386	0.0130327059916426	0.0891436613462916	1677	0.575411150978752	0.231752024734455	347.262640808418	2.48287432067991
NIT2	1034	807	873	665	829	694	0.0912954764854548	0.297468119102513	3693	-0.279518067960025	0.165532109746097	806.311747906229	-1.68860330716962
NKAIN1	27	17	21	16	24	6	0.541431461175824	1	9802	-0.479630501434065	0.785442849704645	17.9568892910832	-0.610649777529229
NKAIN2	25	33	33	12	35	17	0.394611178266919	0.665898869190317	7869	-0.565918042191944	0.66478111252896	25.2926752211214	-0.851284778592879
NKAIN3	0	0	0	0	1	0	0.807157515949566	1	12631.5	0.996021593726898	4.0804728567969	0.139581318004979	0.244094649978571
NKAIN4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NKAP	658	661	781	592	1041	770	0.298937284369515	0.579964439736629	6639	0.191527052071475	0.1843884460404	736.961606945319	1.03871503982148
NKAPD1	1616	1222	1335	1475	2112	1851	0.00541093118251634	0.0498335096552314	1233	0.406652498164117	0.146199302054738	1578.13775790781	2.78149411419122
NKAPL	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NKD1	54	67	104	51	104	76	0.936599647558867	0.976973355131136	14124	0.0334025764164888	0.419923870841415	74.2210604885229	0.0795443620520048
NKD2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NKG7	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NKIRAS1	287	149	228	204	204	286	0.599697528417346	0.803478944286063	10430	0.147056279993831	0.28019497725579	222.818739854978	0.524835532150112
NKIRAS2	2392	2166	2210	1913	2547	1883	0.597614106792954	0.80209207200873	10411	-0.0795540768379055	0.150717799894933	2161.79608826805	-0.5278346478874
NKPD1	0	0	0	0	3	0	0.575773068738151	1	10203.5	2.24414579434843	4.01048579516927	0.418743954014937	0.559569565625082
NKRF	883	813	915	875	1153	1093	0.0878768217350767	0.290231299141093	3641	0.280003765438257	0.164060982229506	946.247688644704	1.70670540693556
NKTR	1268	1149	1298	966	1643	1400	0.48116805692518	0.729994772510922	8999	0.114650992668407	0.16275823619287	1265.34101047557	0.704425136019193
NKX1-2	20	25	67	30	35	53	0.812037430560161	0.922784913160601	12730	0.144769127011903	0.608789227112223	37.6926594539491	0.237798437562064
NKX2-1	235	159	227	115	238	147	0.270601433127954	0.551949740464672	6272	-0.301943983070048	0.274076295028893	180.663995963706	-1.10167857836161
NKX2-2	113	23	118	105	131	87	0.309080033951534	0.588237137954025	6786	0.465197345280676	0.457351796928387	92.2767856483402	1.01715429655023
NKX2-3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NKX2-4	36	35	32	52	31	45	0.492141906533791	0.73610800885438	9126	0.379885668837855	0.553038722771834	39.1807386156975	0.686906093905802
NKX2-5	297	87	262	290	265	233	0.205726031272652	0.476736705475766	5432	0.414027633658897	0.327189709538007	233.095298367203	1.26540542562755
NKX2-6	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NKX2-8	13	32	39	26	15	12	0.411569546781912	1	8087	-0.617723693716081	0.752280586729814	23.3097093325174	-0.821134699755239
NKX3-1	240	207	208	161	302	209	0.904340926976761	0.964913349973775	13799	0.0309527206461062	0.257554000338323	216.695881422543	0.120179537516197
NKX3-2	84	12	40	24	23	42	0.487959315865361	0.733078279712097	9090	-0.460664795385044	0.664204959381736	35.6899263056596	-0.69355819898401
NKX6-1	52	40	50	133	80	41	0.06407115142914	0.242466193841042	3143	0.933519250196938	0.504145974439332	67.1156183127538	1.85168442777931
NKX6-2	25	9	8	1	4	0	0.0254344807729835	1	2159	-3.09181363967292	1.38352329922642	7.39132631157461	-2.23473911960982
NKX6-3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLE1	581	326	533	631	642	673	0.0100012433014736	0.0760327237162682	1504	0.51329373635781	0.199276521327532	557.104209988486	2.5757863141045
NLGN1	72	61	65	7	64	21	0.0488374601651213	0.205702567331817	2793	-1.20191334956167	0.610105839134328	46.270386884325	-1.97000794364966
NLGN2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLGN3	22	7	21	0	24	22	0.91353496955294	1	13904	-0.115082701130516	1.05988051017181	14.854634849759	-0.108580825881835
NLGN4X	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLGN4Y	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLK	342	360	405	376	518	401	0.259019584726307	0.539255956430195	6127	0.236907508020691	0.209892007024202	396.406503787051	1.12871143298646
NLN	935	692	906	846	1263	900	0.0707694443539775	0.257716792931026	3277	0.274880324545978	0.152123583272568	904.900007781799	1.80695404770647
NLRC3	0	2	0	0	0	0	0.603994748630855	1	10490.5	-2.08364220297851	4.01732210061262	0.40019254717207	-0.51866446124914
NLRC4	0	0	0	0	0	2	0.63314309398456	1	10784.5	1.92622085746369	4.03559638262744	0.342955547473119	0.477307608301896
NLRC5	68	35	59	45	30	44	0.507367311858212	0.745716213834865	9385	-0.336428987789599	0.507478300207723	46.1893421778798	-0.662942607894545
NLRP1	288	206	355	268	208	231	0.51555154834463	0.750784193977161	9480	-0.175267252574422	0.269551608782785	256.831221128856	-0.650217794528761
NLRP10	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP11	4	0	9	0	6	0	0.616032988171038	1	10616	-1.17237590194855	2.3378294246754	2.75872508850299	-0.501480514178803
NLRP12	2	0	0	0	0	0	0.676569386484693	1	11282.5	-1.68978917039404	4.05080427161518	0.291886030404585	-0.417149054135925
NLRP13	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP14	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP2B	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP5	0	0	8	0	0	0	0.343010535004433	1	7190	-3.69481333596286	3.89652218164788	1.18885788414573	-0.948233620577077
NLRP6	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP7	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP8	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRP9	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NLRX1	128	50	55	39	45	21	0.0359539482407158	0.170149340907384	2473	-1.08078511231348	0.515285806805409	54.3344613474048	-2.09744785910942
NMB	214	213	211	90	155	111	0.00302582388576615	0.0329165777661162	1036	-0.849229153822785	0.286408054760541	163.400693573949	-2.96510220193634
NMBR	0	13	0	0	5	0	0.46011466768812	1	8742	-1.84747586351327	2.50112467400444	3.29915814664335	-0.738658045604482
NMD3	360	322	424	426	668	538	0.00263887891116422	0.0297261947934087	998	0.578587818031051	0.192417188896541	448.418075495791	3.0069445528702
NME1	8745	6517	9066	6729	7405	6575	0.168365556057556	0.422835211076534	4944	-0.178425172191557	0.129530642153661	7398.7834379545	-1.37747462086919
NME1-NME2	19107	16528	19323	12813	15239	14256	0.00702679129495301	0.0604543539217994	1324.5	-0.343697237222092	0.127504385412128	16033.6367851448	-2.69557189041907
NME2	19107	16528	19323	12813	15239	14256	0.00702679129495301	0.0604543539217994	1324.5	-0.343697237222092	0.127504385412128	16033.6367851448	-2.69557189041907
NME3	2713	1249	2488	1171	1133	1221	7.45606903397777e-05	0.00222619781613955	375	-0.771721924130282	0.194818135978468	1611.11368056764	-3.96124272647581
NME4	4197	3123	4297	2312	2575	2304	1.89553468031114e-06	0.000123845315848328	170	-0.639593292579411	0.134248357075001	3080.64490862163	-4.76425415189317
NME5	157	67	116	23	65	34	0.000876825499990589	0.0137944770940446	715	-1.45911928955362	0.438525604734106	72.9391032152827	-3.32732974722955
NME6	727	711	675	542	861	713	0.997827288414273	0.99936369087027	14735	-0.000513415585215866	0.188541297952264	696.650185710901	-0.00272309351209546
NME7	410	317	410	226	418	388	0.577712189954728	0.788590912227386	10235	-0.123363830119278	0.221586619647043	353.076985413525	-0.556729599990198
NME8	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NME9	5	7	6	0	10	4	0.735021753052894	1	11859	-0.508925823318182	1.50368189981611	5.10375667921904	-0.338453115236953
NMI	56	33	48	28	67	63	0.645510638214168	0.83165371286913	10921	0.226719154551885	0.492859394574103	47.5158180024441	0.460007777162899
NMNAT1	176	148	156	189	239	182	0.161723666195018	0.412934427684613	4859	0.370872087384539	0.265041550335218	179.850385902038	1.39929790976346
NMNAT2	17	15	11	0	21	22	0.944574929125629	1	14199	-0.0746043075568901	1.07311924767998	13.8208736532388	-0.0695209854060301
NMNAT3	39	29	49	39	22	43	0.907521683229169	0.965392082828618	13839	-0.0664697152997211	0.57220031106338	36.8140085440746	-0.116165115632659
NMRAL1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NMRK1	60	29	50	20	86	42	0.889280196101599	0.957096428110509	13668	0.0761495204217245	0.546991913279323	45.0898207289537	0.139215075347629
NMRK2	0	5	11	2	10	3	0.909398274299927	1	13857	-0.180698587814058	1.58789512432457	4.93481008604469	-0.113797558192592
NMS	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NMT1	1747	1633	1677	1514	2493	2036	0.102755448827835	0.31800383256601	3907	0.256694642755702	0.157323134444027	1822.81675740158	1.63163951482946
NMT2	729	630	790	598	717	636	0.541629142487299	0.765868586136972	9806	-0.103793274116229	0.170054982459783	675.423880827331	-0.610351267660007
NMU	680	354	562	357	486	419	0.159610084075409	0.410653046982989	4820	-0.279621575772049	0.198823042511502	462.786674062899	-1.4063841506493
NMUR1	0	0	0	0	0	2	0.63314309398456	1	10784.5	1.92622085746369	4.03559638262744	0.342955547473119	0.477307608301896
NMUR2	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NNAT	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NNMT	2	0	0	0	0	0	0.676569386484693	1	11282.5	-1.68978917039404	4.05080427161518	0.291886030404585	-0.417149054135925
NNT	350	327	538	354	709	579	0.0534654837748812	0.217205972307098	2904	0.444875799577972	0.230369273737418	463.63527978061	1.93114208488175
NOA1	482	272	380	457	676	482	0.00514942512175125	0.0480627435523455	1216	0.552304634502921	0.197425488183811	447.229227228557	2.79753460195931
NOB1	2978	2496	3054	2753	4112	3503	0.0193333616878344	0.115504207704942	1932	0.302120792632354	0.129164438529576	3098.56283135334	2.33904003355517
NOC2L	1606	726	1313	1440	1212	1055	0.545739836441982	0.769342677463753	9843	0.131493605477486	0.217648379738434	1205.22717681922	0.604156142285608
NOC3L	264	160	238	193	498	381	0.00885397741095187	0.0706981503259831	1427	0.704175497654171	0.269011436880842	278.33476342454	2.61764148699032
NOC4L	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOCT	43	71	69	144	154	105	0.00382842103004569	0.0389041833309401	1113	1.14271659649919	0.395135171416917	98.2739626273053	2.89196376116435
NOD1	21	18	18	20	21	28	0.648245164898932	1	10946	0.316303005767678	0.693340729925769	20.9680780873995	0.456201391488341
NOD2	0	0	6	0	10	0	0.8159894407226	1	12771	0.649195830089517	2.78976418099499	2.28745659315909	0.232706346476202
NODAL	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOG	87	41	89	84	197	121	0.0142519186802384	0.0946746775008423	1728	0.918122694596304	0.374613933335424	98.7282740683486	2.45085036325713
NOL10	961	755	1027	542	1151	883	0.642086262343276	0.828876350051925	10896	-0.0866464927749156	0.186423204838054	861.544637965095	-0.464783838740384
NOL11	1387	1133	1288	1607	1923	1626	0.00131473615352796	0.0183999259446021	802	0.471311295862482	0.146700564583191	1480.66090414051	3.21274357192545
NOL12	2443	1277	2546	1981	1451	1561	0.32421528072348	0.602889523354378	6960	-0.211969381730471	0.215015600405314	1846.32834757213	-0.985832569036385
NOL3	111	71	62	59	102	38	0.508502637330224	0.746588075720661	9396	-0.29372388652659	0.444247967679428	71.8609860242521	-0.661171030361456
NOL4	156	69	92	106	204	141	0.110739106189731	0.33350847409147	4032	0.543441974227189	0.340741638890488	123.536913072738	1.59487985089444
NOL4L	106	81	53	37	80	64	0.340365643131382	0.617921085037637	7156	-0.424202666873017	0.444916632755522	68.8989727977767	-0.953443039982083
NOL6	334	318	313	366	410	292	0.46697381161095	0.720371961883726	8834	0.169622086986524	0.233185822395779	337.450177694547	0.727411663555728
NOL7	4366	4079	4160	2892	5116	4302	0.801474731528593	0.91738613731853	12528	-0.0394391320129667	0.156853688934908	4086.45760703422	-0.251438982919511
NOL8	1234	970	1193	1192	2112	1541	0.000570817308133836	0.0100956494290486	636	0.521797630023803	0.151460165829228	1342.60245625405	3.44511460929029
NOL9	1906	1360	1854	1401	2209	1902	0.325108865681917	0.603522614667214	6974	0.135955880819474	0.138164647274613	1733.07853044463	0.984013519386414
NOLC1	5529	4821	5431	4472	7983	6336	0.0770685681088182	0.26943675983149	3422	0.252746100448853	0.142959646133505	5650.1340702216	1.7679541554882
NOM1	433	347	357	361	630	355	0.270352240495719	0.551949740464672	6266	0.241560152922334	0.219151526345152	404.777529637482	1.10225174768753
NOMO1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOMO2	14	4	2	0	7	8	0.78612489712679	1	12382	-0.412179325933362	1.51901727190289	5.48969319414	-0.271346042969623
NOMO3	0	8	0	0	0	6	0.81714103222585	1	12785	-0.621366000305605	2.68729393406266	2.62963683110764	-0.231223682839272
NONO	7818	6247	7311	5813	9387	6643	0.735686539573771	0.884906874523825	11864	0.0427004036795389	0.126493124274061	7058.6268287804	0.337570946441516
NOP10	5618	3432	4928	3142	3587	2791	0.000564722937346105	0.0100544320230341	631	-0.493400913563894	0.143097095453767	3829.9989068591	-3.4480148740916
NOP14	1405	913	1301	1502	1725	1774	0.000535574973830567	0.00976417728794271	617	0.526197862477878	0.151979173846337	1418.49656396187	3.46230242710692
NOP16	1505	1374	1464	1322	1771	1286	0.862778786884839	0.945523826929443	13403	0.0269281745549836	0.155800104889677	1437.2515776856	0.172837974493353
NOP2	1225	741	1183	1360	1618	1465	0.000263563985285282	0.00566229242662211	523	0.559459312733963	0.153330861220668	1244.7051888094	3.64870651791886
NOP53	194	42	149	201	320	196	0.0073987169764919	0.0627844328283934	1343	0.989440376520861	0.369422428962695	176.270095874575	2.67834408240756
NOP56	4268	3913	4061	3694	5626	4544	0.186036214029843	0.448601000987934	5190	0.18519710086425	0.140046594373588	4293.06164032762	1.32239631882957
NOP58	5342	4664	5107	4554	7433	6570	0.0323715824734453	0.158674880868797	2379	0.304008197885096	0.142073716595687	5522.60044894182	2.13979196975779
NOP9	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOPCHAP1	1086	1049	1045	907	1518	1197	0.286016860179418	0.567892253488164	6465	0.183035929424722	0.171558607427388	1117.42709347334	1.0669002982097
NOS1	5	0	0	0	0	0	0.450109270559867	1	8609.5	-2.99524231048301	3.96598511098242	0.729715076011462	-0.755232868169052
NOS1AP	22	10	4	50	35	33	0.014511766501393	0.0958902546958905	1736	1.80050798295257	0.73660309432241	26.085316329731	2.4443394235383
NOS2	13	15	16	22	8	24	0.64482363437094	1	10915	0.382992409068339	0.830849011248302	16.7919650711303	0.460965113857349
NOS3	15	11	13	7	1	5	0.205044103918768	1	5423	-1.44816590711443	1.14270758432977	8.68197767744669	-1.26731101374795
NOSIP	728	559	550	641	632	533	0.91759782011617	0.969195892843182	13947	0.0213441241968154	0.206302966090646	604.250899600184	0.103460093673288
NOSTRIN	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOTCH1	60	30	65	49	100	59	0.305548082845895	0.58451990288828	6745	0.459161056261677	0.448133292160986	58.0346242201468	1.0246082232532
NOTCH2	678	489	732	308	471	396	0.000272232069827021	0.00578141797240673	529	-0.658046106515929	0.180762843659156	499.192942097901	-3.64038368281444
NOTCH2NLA	1	3	4	0	13	2	0.698254301504535	1	11536	0.714574436477742	1.84321613430464	3.49817345957111	0.387678049892569
NOTCH2NLB	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOTCH2NLC	27	20	27	37	56	49	0.0700147260999209	0.256033617148037	3262	0.971031373156539	0.535943881360675	35.377695546406	1.81181539136382
NOTCH2NLR	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOTCH3	34	47	50	10	8	25	0.0212588455502992	0.122481464738615	2007	-1.57212205267195	0.682535547245093	29.1475571695596	-2.30335556736566
NOTCH4	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOTO	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOTUM	13	1	5	0	0	0	0.0353738902127511	1	2457	-4.95263618645835	2.35385609213174	2.84039164880692	-2.10405224134711
NOVA1	122	67	92	92	112	90	0.72503114079521	0.878713898410424	11770	0.122647078708987	0.348683953351705	93.8619919085825	0.35174282478459
NOVA2	96	26	45	53	17	11	0.221960316811518	0.495055747275491	5660	-0.844765085207314	0.691675186553833	40.4786656812621	-1.22133206688565
NOX1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOX3	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOX4	10	2	5	1	14	0	0.875030207227293	1	13535	-0.260876206926576	1.65875438317597	4.75149864193312	-0.157272354227082
NOX5	0	0	21	0	0	0	0.0675882463219638	1	3215	-5.0861744127738	2.78276351906639	3.12075194588255	-1.82774223462588
NOXA1	5	10	0	6	2	3	0.772561240713669	1	12248	-0.473409478864388	1.63794594364122	4.69248164755544	-0.289026314148061
NOXO1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NOXRED1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NPAP1	0	0	0	0	0	0	1	1	17169.5	NA	NA	0	NA
NPAS1	63	24	48	64	33	15	0.852454475629484	0.940987066270789	13275	-0.117370554246631	0.631066513863285	40.7691019658456	-0.185987612507132
NPAS2	5	9	17	12	12	8	0.928942483308261	1	14050	0.0888140062671635	0.995946931693041	10.4401183049757	0.0891754404184827
