ID	length
P2RX2|ENSG00000187848.15|chr12	1416
POLE|ENSG00000177084.19|chr12	6861
PXMP2|ENSG00000176894.10|chr12	588
PGAM5|ENSG00000247077.7|chr12	870
ANKLE2|ENSG00000176915.15|chr12	2817
GOLGA3|ENSG00000090615.16|chr12	4497
CHFR|ENSG00000072609.18|chr12	1959
ZNF605|ENSG00000196458.11|chr12	1926
ZNF26|ENSG00000198393.8|chr12	1602
ZNF84|ENSG00000198040.11|chr12	2217
ZNF140|ENSG00000196387.10|chr12	1374
ZNF891|ENSG00000214029.6|chr12	1635
ZNF10|ENSG00000256223.6|chr12	1722
ENSG00000256825|ENSG00000256825.4|chr12	1077
ZNF268|ENSG00000090612.22|chr12	2844
ANHX|ENSG00000227059.7|chr12	1452
TUBA3C|ENSG00000198033.12|chr13	1353
TPTE2|ENSG00000132958.19|chr13	1569
MPHOSPH8|ENSG00000196199.14|chr13	2583
PSPC1|ENSG00000121390.19|chr13	1572
ZMYM5|ENSG00000132950.19|chr13	2010
ZMYM2|ENSG00000121741.17|chr13	4134
GJA3|ENSG00000121743.4|chr13	1308
GJB2|ENSG00000165474.8|chr13	681
GJB6|ENSG00000121742.19|chr13	786
CRYL1|ENSG00000165475.15|chr13	960
IFT88|ENSG00000032742.18|chr13	2475
IL17D|ENSG00000172458.5|chr13	609
EEF1AKMT1|ENSG00000150456.11|chr13	645
XPO4|ENSG00000132953.18|chr13	3456
LATS2|ENSG00000150457.9|chr13	3267
SAP18|ENSG00000150459.13|chr13	519
SKA3|ENSG00000165480.16|chr13	1239
MRPL57|ENSG00000173141.5|chr13	309
ZDHHC20|ENSG00000180776.17|chr13	1098
MICU2|ENSG00000165487.14|chr13	1305
FGF9|ENSG00000102678.7|chr13	627
SGCG|ENSG00000102683.8|chr13	876
SACS|ENSG00000151835.17|chr13	13740
TNFRSF19|ENSG00000127863.16|chr13	1254
MIPEP|ENSG00000027001.10|chr13	2142
C1QTNF9B|ENSG00000205863.11|chr13	1002
ENSG00000273167|ENSG00000273167.1|chr13	3318
SPATA13|ENSG00000182957.16|chr13	3834
C1QTNF9|ENSG00000240654.6|chr13	1002
PARP4|ENSG00000102699.6|chr13	5175
ATP12A|ENSG00000075673.12|chr13	3120
RNF17|ENSG00000132972.19|chr13	4872
CENPJ|ENSG00000151849.16|chr13	4017
PABPC3|ENSG00000151846.9|chr13	1896
AMER2|ENSG00000165566.13|chr13	2016
MTMR6|ENSG00000139505.12|chr13	1866
NUP58|ENSG00000139496.18|chr13	1800
ATP8A2|ENSG00000132932.19|chr13	3567
SHISA2|ENSG00000180730.5|chr13	888
RNF6|ENSG00000127870.17|chr13	2058
CDK8|ENSG00000132964.13|chr13	1395
WASF3|ENSG00000132970.14|chr13	1509
GPR12|ENSG00000132975.8|chr13	1005
USP12|ENSG00000152484.14|chr13	1113
RPL21|ENSG00000122026.11|chr13	483
RASL11A|ENSG00000122035.7|chr13	729
GTF3A|ENSG00000122034.17|chr13	1098
MTIF3|ENSG00000122033.15|chr13	837
LNX2|ENSG00000139517.9|chr13	2073
POLR1D|ENSG00000186184.20|chr13	402
GSX1|ENSG00000169840.5|chr13	795
PDX1|ENSG00000139515.6|chr13	852
CDX2|ENSG00000165556.10|chr13	942
URAD|ENSG00000183463.6|chr13	522
FLT3|ENSG00000122025.15|chr13	2982
PAN3|ENSG00000152520.14|chr13	2664
FLT1|ENSG00000102755.12|chr13	4017
POMP|ENSG00000132963.9|chr13	426
SLC46A3|ENSG00000139508.15|chr13	1386
MTUS2|ENSG00000132938.22|chr13	4110
SLC7A1|ENSG00000139514.13|chr13	1890
UBL3|ENSG00000122042.10|chr13	354
KATNAL1|ENSG00000102781.14|chr13	1473
UBE2L5|ENSG00000236444.5|chr13	465
HMGB1|ENSG00000189403.15|chr13	648
USPL1|ENSG00000132952.12|chr13	3279
ALOX5AP|ENSG00000132965.10|chr13	486
MEDAG|ENSG00000102802.10|chr13	912
TEX26|ENSG00000175664.10|chr13	870
HSPH1|ENSG00000120694.20|chr13	2577
B3GLCT|ENSG00000187676.8|chr13	1497
RXFP2|ENSG00000133105.8|chr13	2265
FRY|ENSG00000073910.23|chr13	9042
ZAR1L|ENSG00000189167.12|chr13	966
BRCA2|ENSG00000139618.18|chr13	10257
N4BP2L1|ENSG00000139597.18|chr13	732
N4BP2L2|ENSG00000244754.9|chr13	1752
PDS5B|ENSG00000083642.19|chr13	4344
KL|ENSG00000133116.8|chr13	3039
STARD13|ENSG00000133121.21|chr13	3342
RFC3|ENSG00000133119.13|chr13	1071
NBEA|ENSG00000172915.20|chr13	8904
MAB21L1|ENSG00000180660.8|chr13	1080
DCLK1|ENSG00000133083.15|chr13	2223
SOHLH2|ENSG00000120669.16|chr13	1278
CCDC169-SOHLH2|ENSG00000250709.1|chr13	1509
CCDC169|ENSG00000242715.8|chr13	645
SPART|ENSG00000133104.14|chr13	2001
CCNA1|ENSG00000133101.10|chr13	1398
SERTM1|ENSG00000180440.4|chr13	324
RFXAP|ENSG00000133111.4|chr13	819
SMAD9|ENSG00000120693.14|chr13	1404
ALG5|ENSG00000120697.10|chr13	975
EXOSC8|ENSG00000120699.14|chr13	831
SUPT20H|ENSG00000102710.21|chr13	2340
CSNK1A1L|ENSG00000180138.7|chr13	1014
POSTN|ENSG00000133110.15|chr13	2511
TRPC4|ENSG00000133107.15|chr13	2934
UFM1|ENSG00000120686.12|chr13	258
FREM2|ENSG00000150893.11|chr13	9510
STOML3|ENSG00000133115.12|chr13	876
PROSER1|ENSG00000120685.20|chr13	2835
NHLRC3|ENSG00000188811.14|chr13	1044
LHFPL6|ENSG00000183722.9|chr13	603
COG6|ENSG00000133103.17|chr13	1974
FOXO1|ENSG00000150907.10|chr13	1968
MRPS31|ENSG00000102738.8|chr13	1188
SLC25A15|ENSG00000102743.15|chr13	906
ELF1|ENSG00000120690.16|chr13	1860
WBP4|ENSG00000120688.9|chr13	1131
KBTBD6|ENSG00000165572.8|chr13	2025
KBTBD7|ENSG00000120696.9|chr13	2055
MTRF1|ENSG00000120662.16|chr13	1338
NAA16|ENSG00000172766.19|chr13	2595
RGCC|ENSG00000102760.13|chr13	414
VWA8|ENSG00000102763.18|chr13	5718
DGKH|ENSG00000102780.17|chr13	3663
AKAP11|ENSG00000023516.9|chr13	5706
TNFSF11|ENSG00000120659.16|chr13	954
FAM216B|ENSG00000179813.7|chr13	420
EPSTI1|ENSG00000133106.15|chr13	924
DNAJC15|ENSG00000120675.6|chr13	453
ENOX1|ENSG00000120658.14|chr13	1932
CCDC122|ENSG00000151773.13|chr13	822
LACC1|ENSG00000179630.11|chr13	1293
ENSG00000281883|ENSG00000281883.1|chr13	472
SMIM2|ENSG00000139656.7|chr13	258
SERP2|ENSG00000151778.11|chr13	198
TSC22D1|ENSG00000102804.15|chr13	3222
NUFIP1|ENSG00000083635.8|chr13	1488
GPALPP1|ENSG00000133114.18|chr13	1023
GTF2F2|ENSG00000188342.12|chr13	750
KCTD4|ENSG00000180332.7|chr13	780
TPT1|ENSG00000133112.17|chr13	519
SLC25A30|ENSG00000174032.17|chr13	876
COG3|ENSG00000136152.15|chr13	2487
ERICH6B|ENSG00000165837.12|chr13	2091
CBY2|ENSG00000174015.10|chr13	1347
SIAH3|ENSG00000215475.5|chr13	810
ZC3H13|ENSG00000123200.17|chr13	5010
CPB2|ENSG00000080618.17|chr13	1272
LCP1|ENSG00000136167.15|chr13	1884
LRRC63|ENSG00000173988.14|chr13	1764
RUBCNL|ENSG00000102445.20|chr13	1989
LRCH1|ENSG00000136141.15|chr13	2292
ESD|ENSG00000139684.15|chr13	849
HTR2A|ENSG00000102468.11|chr13	1416
SUCLA2|ENSG00000136143.16|chr13	1392
NUDT15|ENSG00000136159.4|chr13	495
MED4|ENSG00000136146.15|chr13	813
ITM2B|ENSG00000136156.15|chr13	801
RB1|ENSG00000139687.16|chr13	2787
LPAR6|ENSG00000139679.16|chr13	1035
RCBTB2|ENSG00000136161.13|chr13	1656
CYSLTR2|ENSG00000152207.8|chr13	1041
FNDC3A|ENSG00000102531.16|chr13	3597
MLNR|ENSG00000102539.5|chr13	1239
CDADC1|ENSG00000102543.14|chr13	1545
CAB39L|ENSG00000102547.19|chr13	1014
SETDB2|ENSG00000136169.17|chr13	2124
PHF11|ENSG00000136147.18|chr13	996
RCBTB1|ENSG00000136144.12|chr13	1596
ARL11|ENSG00000152213.4|chr13	591
EBPL|ENSG00000123179.14|chr13	621
KPNA3|ENSG00000102753.10|chr13	1566
SPRYD7|ENSG00000123178.15|chr13	591
TRIM13|ENSG00000204977.10|chr13	1224
KCNRG|ENSG00000198553.9|chr13	819
DLEU7|ENSG00000186047.11|chr13	666
RNASEH2B|ENSG00000136104.21|chr13	939
C13orf42|ENSG00000226792.8|chr13	978
FAM124A|ENSG00000150510.17|chr13	1641
SERPINE3|ENSG00000253309.7|chr13	1215
INTS6|ENSG00000102786.15|chr13	2664
WDFY2|ENSG00000139668.9|chr13	1203
ENSG00000285444|ENSG00000285444.1|chr13	171
DHRS12|ENSG00000102796.12|chr13	807
TMEM272|ENSG00000281106.4|chr13	564
CCDC70|ENSG00000123171.8|chr13	669
ATP7B|ENSG00000123191.16|chr13	4398
ALG11|ENSG00000253710.5|chr13	1479
UTP14C|ENSG00000253797.2|chr13	2301
NEK5|ENSG00000197168.14|chr13	2499
NEK3|ENSG00000136098.17|chr13	1521
THSD1|ENSG00000136114.17|chr13	2559
VPS36|ENSG00000136100.14|chr13	1161
CKAP2|ENSG00000136108.15|chr13	2049
HNRNPA1L2|ENSG00000139675.13|chr13	963
SUGT1|ENSG00000165416.15|chr13	1002
CNMD|ENSG00000136110.13|chr13	1005
PCDH8|ENSG00000136099.13|chr13	3213
OLFM4|ENSG00000102837.7|chr13	1533
PRR20A|ENSG00000204919.1|chr13	666
PRR20C|ENSG00000229665.8|chr13	666
PRR20B|ENSG00000204918.3|chr13	666
PRR20D|ENSG00000227151.4|chr13	666
PRR20E|ENSG00000234278.3|chr13	666
PCDH17|ENSG00000118946.12|chr13	3480
DIAPH3|ENSG00000139734.19|chr13	3582
TDRD3|ENSG00000083544.16|chr13	2235
PCDH20|ENSG00000280165.2|chr13	2856
ENSG00000197991|ENSG00000197991.11|chr13	2856
ENSG00000237378|ENSG00000237378.3|chr13	390
ENSG00000285566|ENSG00000285566.2|chr13	330
PCDH9|ENSG00000184226.15|chr13	3714
KLHL1|ENSG00000150361.12|chr13	2247
DACH1|ENSG00000276644.5|chr13	2121
MZT1|ENSG00000204899.6|chr13	249
BORA|ENSG00000136122.18|chr13	1680
DIS3|ENSG00000083520.15|chr13	2877
PIBF1|ENSG00000083535.16|chr13	2274
KLF5|ENSG00000102554.14|chr13	1374
KLF12|ENSG00000118922.18|chr13	1209
TBC1D4|ENSG00000136111.14|chr13	3897
COMMD6|ENSG00000188243.14|chr13	258
UCHL3|ENSG00000118939.18|chr13	693
LMO7|ENSG00000136153.20|chr13	4896
KCTD12|ENSG00000178695.6|chr13	978
ACOD1|ENSG00000102794.10|chr13	1446
CLN5|ENSG00000102805.16|chr13	1077
ENSG00000283208|ENSG00000283208.2|chr13	606
FBXL3|ENSG00000005812.11|chr13	1287
MYCBP2|ENSG00000005810.20|chr13	14037
ENSG00000288716|ENSG00000288716.1|chr13	84
SCEL|ENSG00000136155.17|chr13	2067
SLAIN1|ENSG00000139737.22|chr13	1773
EDNRB|ENSG00000136160.17|chr13	1329
POU4F1|ENSG00000152192.8|chr13	1260
OBI1|ENSG00000152193.8|chr13	2181
RBM26|ENSG00000139746.16|chr13	3024
NDFIP2|ENSG00000102471.16|chr13	1011
SPRY2|ENSG00000136158.12|chr13	948
SLITRK1|ENSG00000178235.8|chr13	2091
SLITRK6|ENSG00000184564.11|chr13	2526
SLITRK5|ENSG00000165300.8|chr13	2877
GPC5|ENSG00000179399.15|chr13	1719
GPC6|ENSG00000183098.11|chr13	1668
DCT|ENSG00000080166.16|chr13	1560
TGDS|ENSG00000088451.11|chr13	1053
GPR180|ENSG00000152749.8|chr13	1323
SOX21|ENSG00000125285.6|chr13	831
ABCC4|ENSG00000125257.16|chr13	3978
CLDN10|ENSG00000134873.10|chr13	687
DZIP1|ENSG00000134874.18|chr13	2604
DNAJC3|ENSG00000102580.15|chr13	1515
UGGT2|ENSG00000102595.21|chr13	4551
HS6ST3|ENSG00000185352.9|chr13	1416
OXGR1|ENSG00000165621.9|chr13	1014
MBNL2|ENSG00000139793.20|chr13	1176
RAP2A|ENSG00000125249.7|chr13	552
IPO5|ENSG00000065150.21|chr13	3294
FARP1|ENSG00000152767.17|chr13	3138
RNF113B|ENSG00000139797.8|chr13	969
STK24|ENSG00000102572.15|chr13	1296
SLC15A1|ENSG00000088386.17|chr13	2127
DOCK9|ENSG00000088387.22|chr13	6279
UBAC2|ENSG00000134882.16|chr13	1035
GPR18|ENSG00000125245.14|chr13	996
GPR183|ENSG00000169508.7|chr13	1086
TM9SF2|ENSG00000125304.10|chr13	1992
CLYBL|ENSG00000125246.16|chr13	1023
ZIC5|ENSG00000139800.9|chr13	1920
ZIC2|ENSG00000043355.12|chr13	1599
PCCA|ENSG00000175198.17|chr13	2187
GGACT|ENSG00000134864.11|chr13	462
TMTC4|ENSG00000125247.16|chr13	2283
NALCN|ENSG00000102452.18|chr13	5217
ITGBL1|ENSG00000198542.15|chr13	1485
FGF14|ENSG00000102466.16|chr13	744
TPP2|ENSG00000134900.13|chr13	3789
METTL21C|ENSG00000139780.8|chr13	795
CCDC168|ENSG00000175820.4|chr13	21246
TEX30|ENSG00000151287.17|chr13	684
POGLUT2|ENSG00000134901.13|chr13	1509
BIVM-ERCC5|ENSG00000270181.3|chr13	4923
BIVM|ENSG00000134897.14|chr13	1512
ERCC5|ENSG00000134899.24|chr13	3561
SLC10A2|ENSG00000125255.7|chr13	1047
DAOA|ENSG00000182346.22|chr13	462
EFNB2|ENSG00000125266.8|chr13	1002
ARGLU1|ENSG00000134884.15|chr13	822
NALF1|ENSG00000204442.4|chr13	1377
LIG4|ENSG00000174405.15|chr13	2736
ABHD13|ENSG00000139826.6|chr13	1014
TNFSF13B|ENSG00000102524.12|chr13	858
MYO16|ENSG00000041515.16|chr13	5643
IRS2|ENSG00000185950.9|chr13	4017
COL4A1|ENSG00000187498.16|chr13	5010
COL4A2|ENSG00000134871.19|chr13	5139
RAB20|ENSG00000139832.5|chr13	705
NAXD|ENSG00000213995.12|chr13	990
CARS2|ENSG00000134905.17|chr13	1695
ING1|ENSG00000153487.13|chr13	840
ANKRD10|ENSG00000088448.14|chr13	1263
ARHGEF7|ENSG00000102606.20|chr13	2589
TEX29|ENSG00000153495.11|chr13	456
SOX1|ENSG00000182968.5|chr13	1176
SPACA7|ENSG00000153498.12|chr13	588
TUBGCP3|ENSG00000126216.15|chr13	2724
ATP11A|ENSG00000068650.19|chr13	3405
MCF2L|ENSG00000126217.21|chr13	3378
F7|ENSG00000057593.14|chr13	1335
F10|ENSG00000126218.12|chr13	1467
PROZ|ENSG00000126231.15|chr13	1203
PCID2|ENSG00000126226.22|chr13	1200
CUL4A|ENSG00000139842.15|chr13	2280
LAMP1|ENSG00000185896.11|chr13	1254
GRTP1|ENSG00000139835.14|chr13	1011
ADPRHL1|ENSG00000153531.15|chr13	5904
DCUN1D2|ENSG00000150401.15|chr13	780
TMCO3|ENSG00000150403.18|chr13	2034
TFDP1|ENSG00000198176.13|chr13	1233
ATP4B|ENSG00000186009.5|chr13	876
GRK1|ENSG00000185974.7|chr13	1692
TMEM255B|ENSG00000184497.13|chr13	981
GAS6|ENSG00000183087.15|chr13	2037
C13orf46|ENSG00000283199.3|chr13	639
RASA3|ENSG00000185989.11|chr13	2505
CFAP97D2|ENSG00000283361.3|chr13	297
CDC16|ENSG00000130177.16|chr13	1863
UPF3A|ENSG00000169062.15|chr13	1431
CHAMP1|ENSG00000198824.8|chr13	2439
OR11H12|ENSG00000257115.2|chr14	981
POTEM|ENSG00000222036.8|chr14	1527
POTEG|ENSG00000187537.13|chr14	1527
OR11H2|ENSG00000258453.3|chr14	948
OR4N2|ENSG00000176294.6|chr14	924
OR4Q3|ENSG00000182652.4|chr14	966
OR4M1|ENSG00000176299.5|chr14	942
OR4K3|ENSG00000176290.8|chr14	947
OR4K2|ENSG00000165762.3|chr14	945
OR4K5|ENSG00000176281.5|chr14	972
OR4K1|ENSG00000155249.5|chr14	936
OR4K15|ENSG00000169488.7|chr14	975
OR4Q2|ENSG00000196383.7|chr14	943
OR4K14|ENSG00000169484.4|chr14	933
OR4K13|ENSG00000176253.4|chr14	915
OR4L1|ENSG00000176246.1|chr14	939
OR4K17|ENSG00000176230.7|chr14	939
OR4N5|ENSG00000184394.3|chr14	927
OR11G2|ENSG00000196832.5|chr14	936
OR11H6|ENSG00000176219.3|chr14	993
OR11H7|ENSG00000258806.2|chr14	945
OR11H4|ENSG00000176198.4|chr14	945
TTC5|ENSG00000136319.12|chr14	1323
CCNB1IP1|ENSG00000100814.18|chr14	834
PARP2|ENSG00000129484.14|chr14	1713
TEP1|ENSG00000129566.13|chr14	7884
KLHL33|ENSG00000185271.9|chr14	2394
OSGEP|ENSG00000092094.11|chr14	1008
APEX1|ENSG00000100823.12|chr14	957
PIP4P1|ENSG00000165782.11|chr14	834
PNP|ENSG00000198805.13|chr14	870
RNASE10|ENSG00000182545.7|chr14	651
RNASE9|ENSG00000188655.10|chr14	633
ENSG00000259060|ENSG00000259060.7|chr14	288
RNASE11|ENSG00000173464.15|chr14	600
RNASE12|ENSG00000258436.2|chr14	444
OR6S1|ENSG00000181803.3|chr14	996
ANG|ENSG00000214274.10|chr14	444
RNASE4|ENSG00000258818.4|chr14	444
ENSG00000259171|ENSG00000259171.1|chr14	96
EDDM3A|ENSG00000181562.5|chr14	444
EDDM3B|ENSG00000181552.4|chr14	444
RNASE6|ENSG00000169413.3|chr14	453
RNASE1|ENSG00000129538.14|chr14	471
RNASE3|ENSG00000169397.4|chr14	483
RNASE2|ENSG00000169385.3|chr14	486
METTL17|ENSG00000165792.18|chr14	1371
SLC39A2|ENSG00000165794.10|chr14	930
NDRG2|ENSG00000165795.25|chr14	1116
TPPP2|ENSG00000179636.15|chr14	513
RNASE13|ENSG00000206150.4|chr14	471
RNASE7|ENSG00000165799.5|chr14	471
RNASE8|ENSG00000173431.2|chr14	465
ARHGEF40|ENSG00000165801.10|chr14	4560
ZNF219|ENSG00000165804.16|chr14	2169
TMEM253|ENSG00000232070.9|chr14	654
OR5AU1|ENSG00000169327.5|chr14	936
HNRNPC|ENSG00000092199.19|chr14	882
RPGRIP1|ENSG00000092200.13|chr14	3861
SUPT16H|ENSG00000092201.10|chr14	3144
CHD8|ENSG00000100888.15|chr14	7746
RAB2B|ENSG00000129472.15|chr14	651
TOX4|ENSG00000092203.15|chr14	1866
METTL3|ENSG00000165819.12|chr14	1743
SALL2|ENSG00000165821.12|chr14	3018
OR10G3|ENSG00000169208.3|chr14	942
OR10G2|ENSG00000255582.1|chr14	933
OR4E2|ENSG00000221977.3|chr14	942
OR4E1|ENSG00000276240.3|chr14	948
DAD1|ENSG00000129562.11|chr14	342
ABHD4|ENSG00000100439.11|chr14	1029
OR6J1|ENSG00000255804.2|chr14	1044
OXA1L|ENSG00000155463.14|chr14	1308
SLC7A7|ENSG00000155465.21|chr14	1536
MRPL52|ENSG00000172590.18|chr14	369
MMP14|ENSG00000157227.14|chr14	1749
LRP10|ENSG00000197324.9|chr14	2142
REM2|ENSG00000139890.10|chr14	1023
RBM23|ENSG00000100461.18|chr14	1320
PRMT5|ENSG00000100462.16|chr14	1914
HAUS4|ENSG00000092036.19|chr14	1092
ENSG00000259132|ENSG00000259132.1|chr14	580
AJUBA|ENSG00000129474.16|chr14	1617
C14orf93|ENSG00000100802.15|chr14	1617
PSMB5|ENSG00000100804.19|chr14	792
PSMB11|ENSG00000222028.5|chr14	903
CDH24|ENSG00000139880.21|chr14	2346
ACIN1|ENSG00000100813.15|chr14	3852
C14orf119|ENSG00000179933.6|chr14	423
LMLN2|ENSG00000283654.3|chr14	2367
CEBPE|ENSG00000092067.7|chr14	846
SLC7A8|ENSG00000092068.21|chr14	1608
RNF212B|ENSG00000215277.9|chr14	903
HOMEZ|ENSG00000215271.9|chr14	1653
PPP1R3E|ENSG00000235194.9|chr14	840
BCL2L2|ENSG00000129473.11|chr14	582
BCL2L2-PABPN1|ENSG00000258643.6|chr14	1098
PABPN1|ENSG00000100836.11|chr14	921
SLC22A17|ENSG00000092096.19|chr14	1896
EFS|ENSG00000100842.13|chr14	1686
IL25|ENSG00000166090.8|chr14	534
CMTM5|ENSG00000166091.21|chr14	672
MYH6|ENSG00000197616.13|chr14	5820
MYH7|ENSG00000092054.13|chr14	5808
NGDN|ENSG00000129460.17|chr14	948
ZFHX2|ENSG00000136367.15|chr14	7719
THTPA|ENSG00000259431.6|chr14	693
AP1G2|ENSG00000213983.12|chr14	2358
JPH4|ENSG00000092051.18|chr14	1887
DHRS2|ENSG00000100867.15|chr14	843
DHRS4|ENSG00000157326.19|chr14	837
DHRS4L2|ENSG00000187630.18|chr14	699
CARMIL3|ENSG00000186648.15|chr14	4119
CPNE6|ENSG00000100884.10|chr14	1674
NRL|ENSG00000129535.13|chr14	714
PCK2|ENSG00000100889.12|chr14	1923
DCAF11|ENSG00000100897.18|chr14	1641
ENSG00000259371|ENSG00000259371.2|chr14	850
FITM1|ENSG00000139914.7|chr14	879
PSME1|ENSG00000092010.15|chr14	750
EMC9|ENSG00000100908.14|chr14	627
PSME2|ENSG00000100911.16|chr14	720
RNF31|ENSG00000092098.18|chr14	3219
ENSG00000259529|ENSG00000259529.2|chr14	3219
IRF9|ENSG00000213928.10|chr14	1182
REC8|ENSG00000100918.14|chr14	1644
IPO4|ENSG00000196497.17|chr14	3246
ENSG00000259522|ENSG00000259522.3|chr14	431
TM9SF1|ENSG00000100926.15|chr14	1821
ENSG00000254692|ENSG00000254692.1|chr14	2448
TSSK4|ENSG00000139908.15|chr14	1017
CHMP4A|ENSG00000254505.11|chr14	669
MDP1|ENSG00000213920.9|chr14	531
NEDD8-MDP1|ENSG00000255526.6|chr14	510
NEDD8|ENSG00000129559.13|chr14	246
GMPR2|ENSG00000100938.19|chr14	1047
TINF2|ENSG00000092330.19|chr14	1356
TGM1|ENSG00000092295.12|chr14	2454
RABGGTA|ENSG00000100949.15|chr14	1704
DHRS1|ENSG00000157379.14|chr14	942
NOP9|ENSG00000196943.14|chr14	1911
CIDEB|ENSG00000136305.12|chr14	660
LTB4R2|ENSG00000213906.10|chr14	1077
LTB4R|ENSG00000213903.9|chr14	1059
ADCY4|ENSG00000129467.14|chr14	3234
RIPK3|ENSG00000129465.16|chr14	1557
NFATC4|ENSG00000100968.14|chr14	2709
NYNRIN|ENSG00000205978.6|chr14	5697
CBLN3|ENSG00000139899.11|chr14	618
KHNYN|ENSG00000100441.10|chr14	2037
SDR39U1|ENSG00000100445.18|chr14	882
CMA1|ENSG00000092009.10|chr14	744
CTSG|ENSG00000100448.4|chr14	768
GZMH|ENSG00000100450.13|chr14	741
GZMB|ENSG00000100453.14|chr14	744
STXBP6|ENSG00000168952.16|chr14	633
NOVA1|ENSG00000139910.20|chr14	1524
FOXG1|ENSG00000176165.12|chr14	1470
PRKD1|ENSG00000184304.17|chr14	2739
G2E3|ENSG00000092140.16|chr14	2121
SCFD1|ENSG00000092108.22|chr14	1929
COCH|ENSG00000100473.18|chr14	1653
STRN3|ENSG00000196792.12|chr14	2394
AP4S1|ENSG00000100478.16|chr14	435
HECTD1|ENSG00000092148.14|chr14	7833
HEATR5A|ENSG00000129493.15|chr14	6141
ENSG00000203546|ENSG00000203546.7|chr14	204
DTD2|ENSG00000129480.13|chr14	507
GPR33|ENSG00000214943.5|chr14	1002
NUBPL|ENSG00000151413.17|chr14	960
ARHGAP5|ENSG00000100852.14|chr14	4509
AKAP6|ENSG00000151320.11|chr14	6960
NPAS3|ENSG00000151322.20|chr14	2802
EGLN3|ENSG00000129521.15|chr14	720
SPTSSA|ENSG00000165389.7|chr14	216
EAPP|ENSG00000129518.10|chr14	858
SNX6|ENSG00000129515.20|chr14	1221
CFL2|ENSG00000165410.15|chr14	501
BAZ1A|ENSG00000198604.11|chr14	4671
SRP54|ENSG00000100883.13|chr14	1515
FAM177A1|ENSG00000151327.14|chr14	711
PPP2R3C|ENSG00000092020.11|chr14	1362
PRORP|ENSG00000100890.16|chr14	1752
ENSG00000258790|ENSG00000258790.1|chr14	1752
PSMA6|ENSG00000100902.11|chr14	741
NFKBIA|ENSG00000100906.12|chr14	954
INSM2|ENSG00000168348.4|chr14	1701
RALGAPA1|ENSG00000174373.17|chr14	7629
BRMS1L|ENSG00000100916.14|chr14	972
MBIP|ENSG00000151332.20|chr14	1035
SFTA3|ENSG00000257520.2|chr14	411
NKX2-1|ENSG00000136352.20|chr14	1206
NKX2-8|ENSG00000136327.7|chr14	720
PAX9|ENSG00000198807.13|chr14	1026
SLC25A21|ENSG00000183032.12|chr14	900
MIPOL1|ENSG00000151338.21|chr14	1329
FOXA1|ENSG00000129514.8|chr14	1419
TTC6|ENSG00000139865.17|chr14	5661
SSTR1|ENSG00000139874.6|chr14	1176
CLEC14A|ENSG00000176435.7|chr14	1473
SEC23A|ENSG00000100934.15|chr14	2298
GEMIN2|ENSG00000092208.19|chr14	810
TRAPPC6B|ENSG00000182400.15|chr14	477
PNN|ENSG00000100941.9|chr14	2154
MIA2|ENSG00000150527.18|chr14	4239
FBXO33|ENSG00000165355.8|chr14	1668
LRFN5|ENSG00000165379.14|chr14	2160
FSCB|ENSG00000189139.6|chr14	2478
C14orf28|ENSG00000179476.8|chr14	933
KLHL28|ENSG00000179454.14|chr14	1716
TOGARAM1|ENSG00000198718.13|chr14	5322
PRPF39|ENSG00000185246.18|chr14	2010
FKBP3|ENSG00000100442.11|chr14	675
FANCM|ENSG00000187790.12|chr14	6147
MIS18BP1|ENSG00000129534.14|chr14	3399
RPL10L|ENSG00000165496.5|chr14	645
MDGA2|ENSG00000139915.21|chr14	3078
RPS29|ENSG00000213741.11|chr14	171
LRR1|ENSG00000165501.17|chr14	1245
RPL36AL|ENSG00000165502.7|chr14	321
MGAT2|ENSG00000168282.6|chr14	1344
DNAAF2|ENSG00000165506.15|chr14	2514
POLE2|ENSG00000100479.14|chr14	1584
KLHDC1|ENSG00000197776.8|chr14	1221
KLHDC2|ENSG00000165516.11|chr14	1221
NEMF|ENSG00000165525.18|chr14	3231
ARF6|ENSG00000165527.8|chr14	528
VCPKMT|ENSG00000100483.14|chr14	690
SOS2|ENSG00000100485.12|chr14	3999
L2HGDH|ENSG00000087299.12|chr14	1392
DMAC2L|ENSG00000125375.18|chr14	603
CDKL1|ENSG00000100490.10|chr14	1074
MAP4K5|ENSG00000012983.12|chr14	2541
ATL1|ENSG00000198513.14|chr14	1677
SAV1|ENSG00000151748.15|chr14	1152
NIN|ENSG00000100503.26|chr14	6402
PYGL|ENSG00000100504.17|chr14	2544
ABHD12B|ENSG00000131969.15|chr14	1089
TRIM9|ENSG00000100505.14|chr14	2388
TMX1|ENSG00000139921.13|chr14	843
FRMD6|ENSG00000139926.16|chr14	1869
GNG2|ENSG00000186469.9|chr14	216
RTRAF|ENSG00000087302.9|chr14	735
NID2|ENSG00000087303.19|chr14	4128
PTGDR|ENSG00000168229.4|chr14	1080
PTGER2|ENSG00000125384.7|chr14	1077
TXNDC16|ENSG00000087301.9|chr14	2478
GPR137C|ENSG00000180998.12|chr14	1290
ERO1A|ENSG00000197930.13|chr14	1407
PSMC6|ENSG00000100519.12|chr14	1170
STYX|ENSG00000198252.12|chr14	672
GNPNAT1|ENSG00000100522.10|chr14	555
FERMT2|ENSG00000073712.15|chr14	2043
