gene_name	DMSO-P0-1	DMSO-P0-2	DMSO-P0-3	TPG-P0-1	TPG-P0-2	TPG-P0-3
ORM1	0	0	0	0	0	0
ORM2	0	0	0	0	0	0
ORMDL1	391	366	254	264	301	196
ORMDL2	270	195	137	208	174	145
ORMDL3	221	232	127	144	144	69
OS9	667	896	549	661	775	596
OSBP	271	324	168	312	259	180
OSBP2	34	81	9	0	0	6
OSBPL10	24	19	13	32	80	7
OSBPL11	60	60	51	54	88	64
OSBPL1A	370	405	202	280	362	54
OSBPL2	164	157	124	78	136	247
OSBPL3	38	60	25	32	15	37
OSBPL5	14	31	4	0	0	0
OSBPL6	246	218	187	158	165	99
OSBPL7	12	39	44	35	39	18
OSBPL8	258	322	195	176	129	192
OSBPL9	302	404	279	220	409	222
OSCAR	0	0	0	0	0	0
OSCP1	67	75	22	84	65	17
OSER1	318	291	341	592	446	544
OSGEP	29	88	21	19	151	29
OSGEPL1	16	47	30	64	21	35
OSGIN1	14	0	0	12	0	0
OSGIN2	148	277	220	175	179	73
OSM	0	0	0	0	0	0
OSMR	26	6	27	12	15	1
OSR1	0	4	1	0	1	23
OSR2	75	181	115	100	143	95
OST4	301	289	205	361	226	197
OSTC	667	724	574	1041	989	519
OSTF1	91	73	19	16	17	29
OSTM1	117	175	74	88	82	8
OSTN	0	0	0	32	0	48
OTC	0	0	0	0	0	0
OTOA	0	0	0	0	0	0
OTOF	0	1	0	0	0	0
OTOG	0	0	0	0	0	0
OTOGL	0	0	0	0	0	0
OTOP1	0	0	0	0	0	0
OTOP2	0	0	0	0	0	0
OTOP3	0	0	0	0	0	0
OTOR	0	0	0	0	0	0
OTOS	0	0	0	0	0	0
OTP	0	0	4	6	13	0
OTUB1	146	225	110	140	115	46
OTUB2	0	0	0	0	0	0
OTUD1	81	98	66	140	49	62
OTUD3	61	58	21	56	62	11
OTUD4	208	177	163	97	46	138
OTUD5	176	243	177	180	174	82
OTUD6A	0	0	0	0	0	0
OTUD6B	98	83	60	84	105	16
OTUD7A	0	0	0	0	0	0
OTUD7B	186	128	107	193	190	116
OTULIN	175	281	173	180	121	120
OTULINL	118	132	119	105	94	54
OTX1	12	48	18	31	22	0
OTX2	0	0	0	0	0	0
OVCA2	256	282	203	238	154	299
OVCH1	0	0	0	0	0	0
OVCH2	0	0	0	0	0	0
OVGP1	4	8	0	1	0	0
OVOL1	0	0	0	0	0	0
OVOL2	10	5	0	15	0	0
OVOL3	0	0	0	0	0	0
OXA1L	335	462	493	564	451	206
OXCT1	84	70	60	82	34	34
OXCT2	0	3	2	0	0	0
OXER1	0	0	0	0	0	0
OXGR1	0	5	0	0	0	0
OXLD1	389	473	326	562	421	634
OXNAD1	105	177	143	190	97	131
OXR1	311	292	262	218	175	152
OXSM	121	105	70	162	175	39
OXSR1	101	184	130	156	157	95
OXT	0	0	0	0	0	0
OXTR	24	35	8	25	70	0
P2RX1	0	0	0	0	0	0
P2RX2	0	6	0	0	0	0
P2RX3	0	0	0	0	0	0
P2RX4	73	17	10	28	52	0
P2RX5	34	49	18	56	3	2
P2RX5-TAX1BP3	45	111	81	122	55	166
P2RX6	0	0	0	0	0	0
P2RX7	0	0	0	0	0	0
P2RY1	50	118	81	40	24	133
P2RY10	0	0	0	0	0	0
P2RY11	30	57	20	33	30	0
P2RY12	0	0	0	0	0	0
P2RY13	0	0	0	0	0	0
P2RY14	0	0	0	0	0	0
P2RY2	0	11	6	0	21	0
P2RY4	0	0	0	0	0	0
P2RY6	0	0	0	0	0	0
P2RY8	0	0	0	0	0	0
P3H1	24	24	17	40	69	25
P3H2	18	4	12	0	13	0
P3H3	34	33	2	9	43	0
P3H4	443	559	445	336	329	194
P3R3URF	0	0	0	0	0	0
P3R3URF-PIK3R3	0	4	0	0	0	0
P4HA1	60	90	64	32	34	59
P4HA2	29	41	23	59	7	40
P4HA3	0	6	0	0	0	2
P4HB	560	771	510	1260	1154	808
P4HTM	32	18	16	1	18	35
PA2G4	942	1147	916	882	721	771
PAAF1	46	22	11	15	2	46
PABIR1	179	113	93	182	148	131
PABIR2	68	75	78	52	80	55
PABIR3	58	60	15	92	38	31
PABPC1	823	881	651	389	417	458
PABPC1L	15	3	0	11	0	0
PABPC1L2A	0	0	0	0	0	0
PABPC1L2B	0	10	0	0	0	0
PABPC3	44	14	0	1	0	0
PABPC4	705	847	479	593	594	396
PABPC4L	0	0	0	0	0	0
PABPC5	0	0	0	0	0	0
PABPN1	1032	1302	1043	927	852	617
PABPN1L	0	0	0	0	0	0
PACC1	159	92	42	85	55	17
PACRG	0	7	6	3	0	0
PACRGL	118	109	54	129	88	111
PACS1	22	8	12	4	32	0
PACS2	31	46	46	30	40	20
PACSIN1	13	7	20	4	0	0
PACSIN2	124	195	182	267	208	133
PACSIN3	59	25	43	41	16	28
PADI1	0	0	0	0	0	0
PADI2	0	0	0	0	0	23
PADI3	0	0	0	0	0	0
PADI4	0	0	0	0	0	0
PADI6	0	0	0	0	0	0
PAEP	0	0	0	0	0	0
PAF1	663	588	511	814	619	446
PAFAH1B1	348	544	501	454	375	212
PAFAH1B2	1213	1341	900	720	619	487
PAFAH1B3	203	183	48	100	106	40
PAFAH2	53	127	38	33	114	57
PAG1	126	115	176	155	98	129
PAGE1	0	0	0	0	0	0
PAGE2	0	0	0	0	0	0
PAGE2B	0	0	0	0	0	0
PAGE3	0	0	0	0	0	0
PAGE4	0	0	0	0	0	0
PAGE5	0	0	0	0	0	0
PAGR1	1333	1832	1281	1180	857	715
PAH	0	0	0	0	0	0
PAICS	674	942	760	663	366	625
PAIP1	278	295	274	166	218	286
PAIP2	929	1144	716	798	715	592
PAIP2B	14	16	24	55	26	1
PAK1	87	85	56	7	44	20
PAK1IP1	0	0	0	0	0	0
PAK2	110	161	121	92	58	62
PAK3	0	0	3	0	0	0
PAK4	18	12	16	14	5	9
PAK5	7	0	3	0	11	7
PAK6	0	5	0	0	8	0
PALB2	178	157	78	299	139	71
PALD1	31	43	22	33	49	15
PALLD	279	487	277	258	382	186
PALM	14	37	22	17	16	0
PALM2AKAP2	245	272	175	162	138	203
PALM3	0	0	0	0	0	0
PALMD	0	0	0	0	0	0
PALS1	144	263	214	202	80	166
PALS2	300	232	112	152	127	83
PAM	46	115	91	71	49	76
PAM16	0	0	0	1	0	0
PAMR1	0	0	0	0	0	0
PAN2	22	17	16	26	16	61
PAN3	57	60	56	55	64	27
PANK1	101	155	85	43	13	103
PANK2	458	613	346	689	480	303
PANK3	316	351	265	252	270	178
PANK4	0	0	0	0	0	0
PANX1	21	40	57	70	71	84
PANX2	6	8	6	3	1	0
PANX3	0	0	0	0	0	0
PAOX	9	10	0	0	24	0
PAPLN	11	3	3	0	0	15
PAPOLA	663	832	593	350	264	359
PAPOLB	0	0	0	0	0	0
PAPOLG	93	72	75	82	34	11
PAPPA	0	0	0	0	0	0
PAPPA2	0	0	0	0	0	0
PAPSS1	99	160	149	137	128	89
PAPSS2	60	109	94	45	73	36
PAQR3	80	94	41	69	37	16
PAQR4	181	399	258	392	196	124
PAQR5	24	42	30	8	39	28
PAQR6	0	0	0	0	0	0
PAQR7	0	0	0	0	0	0
PAQR8	3	36	4	16	0	40
PAQR9	4	27	2	10	31	0
PARD3	352	473	346	375	183	254
PARD3B	75	90	92	53	62	1
PARD6A	0	13	2	21	18	42
PARD6B	177	229	169	110	183	84
PARD6G	26	89	1	4	1	0
PARG	123	156	96	78	120	32
PARK7	1823	2091	1573	1515	1134	1046
PARL	490	792	575	489	641	368
PARM1	63	38	36	48	39	9
PARN	0	0	0	0	0	0
PARP1	2009	2343	1926	1867	1765	1630
PARP10	0	0	0	0	0	0
PARP11	51	36	27	56	59	61
PARP12	59	16	15	47	46	36
PARP14	3	45	4	40	5	57
PARP15	0	0	0	0	0	0
PARP16	62	105	27	230	58	156
PARP2	235	251	117	215	131	191
PARP3	0	5	10	0	0	1
PARP4	32	19	14	42	15	0
PARP6	27	51	33	38	60	50
PARP8	111	129	54	107	33	75
PARP9	11	21	24	1	0	23
PARPBP	167	218	198	170	61	164
PARS2	132	156	91	96	89	158
PARVA	39	32	33	21	62	25
PARVB	8	44	7	6	27	34
PARVG	0	0	0	0	0	0
PASD1	0	0	0	0	0	0
PASK	35	29	9	28	48	10
PATE1	0	0	0	0	0	0
PATE2	0	0	0	0	0	0
PATE3	0	0	0	0	0	0
PATE4	0	0	0	0	0	0
PATJ	129	109	18	74	57	11
PATL1	165	300	166	122	156	55
PATL2	0	0	0	0	0	0
PATZ1	259	348	148	208	265	305
PAWR	596	780	656	461	460	370
PAX1	13	11	34	0	0	17
PAX2	13	24	22	4	49	0
PAX3	87	129	63	37	74	55
PAX4	0	0	0	0	0	0
PAX5	10	21	1	0	0	0
PAX6	178	239	144	251	266	229
PAX7	7	2	0	1	0	0
PAX8	0	0	0	0	0	0
PAX9	65	45	70	35	34	63
PAXBP1	165	244	233	201	167	87
PAXIP1	201	221	188	367	210	51
PAXX	18	45	35	44	76	26
PBDC1	356	515	269	324	305	405
PBK	160	160	65	65	29	42
PBLD	48	50	25	35	32	0
PBOV1	0	0	0	0	0	0
PBRM1	191	201	155	85	100	175
PBX1	454	578	450	358	354	101
PBX2	0	0	0	0	0	0
PBX3	205	156	220	58	134	85
PBX4	4	11	0	60	2	0
PBXIP1	14	16	0	38	8	0
PC	0	0	1	0	0	0
PCARE	0	0	0	0	0	0
PCBD1	166	381	183	156	201	155
PCBD2	102	88	51	109	42	82
PCBP1	1352	1666	1448	1649	1107	1143
PCBP2	777	1027	760	512	660	401
PCBP3	0	0	0	0	0	0
PCBP4	2	4	3	0	0	0
PCCA	80	125	116	86	168	68
PCCB	85	172	55	132	105	53
PCDH1	45	32	50	41	30	0
PCDH10	0	0	0	0	0	0
PCDH11X	0	0	0	0	1	0
PCDH11Y	0	0	0	21	1	0
PCDH12	0	0	0	0	0	0
PCDH15	0	0	0	0	0	0
PCDH17	1	0	0	0	0	0
PCDH18	48	27	5	39	16	6
PCDH19	8	3	8	3	5	20
PCDH20	0	0	0	0	0	0
PCDH7	796	1170	784	947	702	460
PCDH8	0	0	1	0	21	0
PCDH9	178	332	224	193	252	175
PCDHA1	15	18	20	0	0	0
PCDHA10	15	2	20	0	0	0
PCDHA11	10	2	18	0	0	0
PCDHA12	10	1	18	0	0	0
PCDHA13	10	1	18	0	0	0
PCDHA2	15	6	20	0	0	0
PCDHA3	15	6	20	0	0	0
PCDHA4	15	6	20	0	0	0
PCDHA5	15	6	20	0	0	0
PCDHA6	15	6	20	0	0	0
PCDHA7	15	6	20	0	0	0
PCDHA8	15	6	20	0	0	0
PCDHA9	15	6	20	0	0	0
PCDHAC1	10	1	18	0	0	0
PCDHAC2	10	1	18	0	0	0
PCDHB1	0	0	0	0	0	0
PCDHB10	0	0	0	0	0	0
PCDHB11	0	0	0	0	0	0
PCDHB12	0	0	0	0	0	0
PCDHB13	0	0	0	0	0	0
PCDHB14	0	0	0	0	0	0
PCDHB15	0	0	0	0	0	0
PCDHB16	0	0	0	0	0	0
PCDHB2	0	5	0	0	0	0
PCDHB3	0	0	0	0	0	0
PCDHB4	0	0	0	0	0	0
PCDHB5	0	0	0	0	0	0
PCDHB6	0	0	0	0	0	0
PCDHB7	0	0	0	0	0	0
PCDHB8	0	0	0	0	0	0
PCDHB9	0	0	0	0	0	0
PCDHGA1	66	159	106	111	74	130
PCDHGA10	66	114	86	101	72	81
PCDHGA11	66	111	86	101	72	81
PCDHGA12	54	94	46	74	64	81
PCDHGA2	66	159	106	111	74	130
PCDHGA3	66	159	106	111	74	130
PCDHGA4	66	150	106	111	74	108
PCDHGA5	66	150	106	111	74	108
PCDHGA6	66	150	106	111	74	108
PCDHGA7	66	150	95	111	74	108
PCDHGA8	66	150	95	111	74	108
PCDHGA9	66	121	89	111	72	87
PCDHGB1	54	94	46	74	64	81
PCDHGB2	66	150	106	111	74	108
PCDHGB3	54	94	46	74	64	81
PCDHGB4	66	150	95	111	74	108
PCDHGB5	66	150	95	111	74	108
PCDHGB6	66	114	89	106	72	87
PCDHGB7	66	111	86	101	72	81
PCDHGC3	54	94	63	82	64	81
PCDHGC4	54	94	46	74	64	81
PCDHGC5	54	94	46	74	64	81
PCED1A	68	45	41	23	9	42
PCED1B	0	0	0	0	0	0
PCF11	132	70	104	14	8	35
PCGF1	4	19	6	9	17	16
PCGF2	0	0	11	0	0	0
PCGF3	137	131	115	81	68	60
PCGF5	72	100	60	36	29	7
PCGF6	178	287	142	85	141	69
PCID2	112	97	124	186	147	68
PCIF1	12	16	11	26	0	12
PCK1	0	2	0	0	0	0
PCK2	0	0	12	0	0	0
PCLAF	1222	1487	1122	1274	1125	771
PCLO	13	13	2	8	8	0
PCM1	217	249	311	237	179	252
PCMT1	646	842	649	765	860	529
PCMTD1	22	76	53	25	11	7
PCMTD2	14	25	85	51	2	22
PCNA	1421	1506	1151	2049	1740	1826
PCNP	241	281	242	181	215	136
PCNT	25	58	25	63	45	9
PCNX1	16	33	43	24	32	26
PCNX2	111	119	56	97	74	30
PCNX3	2	3	2	18	0	0
PCNX4	95	187	205	153	148	41
PCOLCE	0	9	14	9	1	0
PCOLCE2	120	90	120	212	150	89
PCP2	0	0	0	0	0	0
PCP4	0	0	0	0	0	0
PCP4L1	0	0	0	0	0	0
PCSK1	0	0	0	0	0	0
PCSK1N	11	19	11	1	17	0
PCSK2	0	0	0	0	0	0
PCSK4	0	0	0	0	0	0
PCSK5	73	86	45	13	14	8
PCSK6	159	196	135	75	110	92
PCSK7	20	40	18	83	44	3
PCSK9	0	0	0	0	0	0
PCTP	51	85	76	145	71	53
PCYOX1	130	328	247	191	262	116
PCYOX1L	61	68	39	89	32	26
PCYT1A	157	143	110	212	144	70
PCYT1B	0	0	0	0	11	0
PCYT2	47	66	43	99	70	37
PDAP1	319	490	274	359	317	253
PDC	0	0	0	0	0	0
PDCD1	0	0	0	0	0	0
PDCD10	311	378	207	264	256	97
PDCD11	241	245	183	326	257	267
PDCD1LG2	0	0	0	0	0	0
PDCD2	785	1103	700	484	493	368
PDCD2L	1019	1196	1072	1697	1315	1394
PDCD4	181	309	227	284	208	46
PDCD5	1830	1797	1332	1097	937	815
PDCD6	403	473	284	221	159	117
PDCD6-AHRR	19	23	39	5	2	0
PDCD6IP	139	151	86	129	77	117
PDCD7	370	434	192	377	276	238
PDCL	162	188	100	174	191	130
PDCL2	0	0	0	0	0	0
PDCL3	45	125	63	27	72	33
PDE10A	123	167	64	62	42	22
PDE11A	10	12	0	8	8	0
PDE12	244	189	217	210	120	211
PDE1A	0	0	0	0	0	0
PDE1B	0	11	1	15	6	0
PDE1C	0	0	0	0	0	0
PDE2A	0	0	0	0	0	0
PDE3A	0	0	0	0	0	0
PDE3B	49	39	63	12	24	35
PDE4A	22	79	62	18	32	45
PDE4B	6	34	0	13	0	0
PDE4C	0	0	0	0	0	0
PDE4D	272	409	248	159	295	104
PDE4DIP	154	171	117	191	172	154
PDE5A	9	1	17	6	0	22
PDE6A	0	0	0	2	0	0
PDE6B	0	0	0	0	0	0
PDE6C	0	0	0	0	0	0
PDE6D	100	91	42	65	17	17
PDE6G	0	0	0	0	0	0
PDE6H	0	0	0	0	0	0
PDE7A	30	36	47	48	50	35
PDE7B	0	0	0	0	0	0
PDE8A	72	67	16	20	3	75
PDE8B	16	10	5	15	3	19
PDE9A	210	197	141	74	126	56
PDF	678	754	729	992	759	817
PDGFA	130	157	80	51	87	27
PDGFB	0	0	0	2	0	0
PDGFC	118	150	144	118	36	62
PDGFD	4	4	16	0	0	0
PDGFRA	0	6	0	0	0	0
PDGFRB	0	0	0	0	0	0
PDGFRL	102	29	72	21	34	43
PDHA1	325	391	242	300	323	212
PDHA2	0	0	0	0	0	0
PDHB	335	285	219	494	265	313
PDHX	59	112	33	28	69	0
PDIA2	0	0	0	0	0	0
PDIA3	83	104	105	235	219	126
PDIA4	179	236	158	1958	1756	1297
PDIA5	33	83	67	42	73	27
PDIA6	731	744	704	2233	1959	1229
PDIK1L	180	134	98	143	170	75
PDILT	0	0	0	0	0	0
PDK1	64	91	31	33	12	26
PDK2	3	26	34	12	12	0
PDK3	49	113	74	45	165	75
PDK4	28	10	10	6	15	0
PDLIM1	466	497	461	545	439	279
PDLIM2	3	12	0	0	1	0
PDLIM3	149	96	102	79	46	116
PDLIM4	0	0	0	0	0	0
PDLIM5	637	661	445	401	389	232
PDLIM7	45	36	8	41	9	8
PDP1	27	34	40	35	81	42
PDP2	354	444	405	362	283	176
PDPK1	225	235	178	179	75	71
PDPN	152	148	80	52	63	22
PDPR	201	171	98	172	317	250
PDRG1	603	674	461	715	654	384
PDS5A	199	342	213	262	213	46
PDS5B	46	64	24	24	29	5
PDSS1	84	102	119	174	107	46
PDSS2	63	60	45	96	58	13
PDX1	21	29	16	44	57	0
PDXDC1	0	0	0	0	0	1
PDXK	333	377	234	493	478	319
PDXP	425	638	400	436	275	136
PDYN	0	0	0	0	0	0
PDZD11	143	223	151	229	146	60
PDZD2	0	13	4	0	0	0
PDZD3	0	0	0	0	0	0
PDZD4	0	5	0	0	0	0
PDZD7	0	6	3	0	0	0
PDZD8	304	401	354	297	136	170
PDZD9	0	0	0	0	0	0
PDZK1	0	0	0	0	0	0
PDZK1IP1	0	0	0	0	0	0
PDZRN3	37	20	49	44	55	42
PDZRN4	0	0	0	0	0	0
PEA15	259	275	192	152	120	108
PEAK1	52	63	46	67	31	76
PEAK3	0	0	0	0	0	0
PEAR1	0	0	0	0	0	0
PEBP1	2032	2532	1957	1745	1764	1729
PEBP4	0	0	0	0	0	0
PECAM1	0	0	0	0	0	0
PECR	39	36	12	14	6	1
PEDS1	215	250	145	126	147	126
PEDS1-UBE2V1	584	679	514	527	316	313
PEF1	486	606	462	355	317	215
PEG10	368	512	348	288	99	183
PEG3	0	0	0	0	0	0
PELI1	83	53	61	77	59	61
PELI2	119	106	103	71	90	126
PELI3	50	20	36	38	29	0
PELO	269	419	249	350	489	272
PELP1	326	569	310	352	472	293
PEMT	61	81	27	41	45	41
PENK	0	0	0	0	0	0
PEPD	130	151	110	121	172	153
PER1	169	173	116	495	406	459
PER2	1	18	35	65	17	18
PER3	10	17	5	11	30	0
PERCC1	0	0	0	0	0	0
PERM1	0	0	0	0	0	0
PERP	609	617	442	491	404	308
PES1	148	123	107	115	138	199
PET100	16	56	33	56	5	20
PET117	121	237	183	182	142	80
PEX1	29	16	0	14	1	8
PEX10	184	185	134	48	148	92
PEX11A	71	110	69	99	127	112
PEX11B	131	134	132	131	224	118
PEX11G	7	10	9	0	10	0
PEX12	77	44	50	63	74	10
PEX13	133	160	117	105	38	5
PEX14	172	138	160	177	198	134
PEX16	28	19	11	22	48	14
PEX19	131	160	80	72	87	51
PEX2	76	103	94	99	107	29
PEX26	196	279	138	242	324	118
PEX3	75	60	47	101	48	84
PEX5	0	0	0	0	0	0
PEX5L	0	0	0	0	0	0
PEX6	6	0	0	0	0	0
PEX7	89	120	60	68	63	43
PF4	8	0	13	0	0	0
PF4V1	7	0	0	0	0	0
PFAS	91	114	67	263	106	36
PFDN1	688	745	530	699	416	435
PFDN2	804	1051	678	793	865	708
PFDN4	804	746	551	482	431	418
PFDN5	239	200	182	280	236	244
PFDN6	0	0	0	0	0	0
PFKFB1	0	0	0	0	0	0
PFKFB2	15	30	9	18	12	0
PFKFB3	309	411	276	364	282	168
PFKFB4	0	8	6	0	6	0
PFKL	23	71	54	31	73	124
PFKM	45	76	34	108	82	2
PFKP	360	368	294	399	443	298
PFN1	2001	2662	1786	1493	1268	1033
PFN2	485	596	505	327	404	370
PFN3	0	0	0	0	0	0
PFN4	0	0	4	0	0	0
PGA3	0	0	0	0	0	0
PGA4	0	0	0	0	0	0
PGA5	0	0	0	0	0	0
PGAM1	167	155	159	140	96	198
PGAM2	0	0	0	0	0	0
PGAM4	0	0	0	0	0	0
PGAM5	313	396	280	331	177	159
PGAP1	63	70	48	33	20	23
PGAP2	23	38	16	13	20	8
PGAP3	15	27	8	13	14	39
PGAP4	188	286	281	163	173	47
PGAP6	58	113	85	22	13	22
PGBD1	14	15	0	14	40	23
PGBD2	15	14	0	28	0	0
PGBD4	20	48	14	18	48	52
PGBD5	136	175	118	117	74	121
PGC	0	0	0	0	0	0
PGD	296	419	293	317	324	228
PGF	60	34	46	8	21	7
PGGHG	0	0	0	0	22	0
PGGT1B	144	185	120	109	103	125
PGK1	471	545	354	385	420	312
PGK2	0	0	0	0	0	0
PGLS	53	63	51	50	5	75
PGLYRP1	0	0	0	0	0	0
PGLYRP2	0	0	0	0	0	0
PGLYRP3	0	0	0	0	0	0
PGLYRP4	0	0	0	0	0	0
PGM1	54	104	65	80	55	138
PGM2	97	86	115	39	83	1
PGM2L1	90	103	62	112	70	127
PGM3	263	338	308	275	308	306
PGM5	0	2	0	0	0	0
PGP	683	844	526	647	408	504
PGPEP1	63	70	36	67	51	25
PGPEP1L	0	0	0	0	0	0
PGR	0	0	0	0	0	0
PGRMC1	687	754	564	680	564	395
PGRMC2	369	497	497	257	269	195
PGS1	214	268	204	154	189	227
PHACTR1	8	23	14	1	10	22
PHACTR2	278	312	197	90	156	112
PHACTR3	8	16	0	6	1	0
PHACTR4	670	804	612	454	373	494
PHAF1	111	147	128	68	40	46
PHAX	995	1204	867	822	1004	711
PHB	1032	1341	1081	1155	1026	717
PHB2	1803	2098	1495	1716	1260	1139
PHC1	0	9	0	0	0	0
PHC2	203	247	222	109	148	118
PHC3	79	90	65	94	50	40
PHETA1	24	21	7	17	0	0
PHETA2	0	0	0	0	0	0
PHEX	0	0	0	0	0	0
PHF1	0	0	0	1	0	0
PHF10	256	263	139	122	86	68
PHF11	16	85	25	47	60	63
PHF12	95	101	173	95	61	81
PHF13	283	307	233	221	152	126
PHF14	216	321	114	183	252	124
PHF19	106	98	89	109	63	54
PHF2	87	103	56	48	46	34
PHF20	290	326	293	277	348	233
PHF20L1	259	347	224	171	150	119
PHF21A	68	79	48	50	78	63
PHF21B	18	10	0	17	3	0
PHF23	361	323	331	209	418	155
PHF24	0	0	0	0	0	25
PHF3	990	1302	1039	1214	1326	911
PHF5A	1026	1350	1114	1028	840	906
PHF6	381	267	176	435	367	291
PHF7	0	0	0	0	0	0
PHF8	196	172	184	79	61	74
PHGDH	263	248	210	524	634	619
PHGR1	0	0	0	0	0	0
PHIP	197	246	96	97	153	103
PHKA1	55	61	36	105	55	33
PHKA2	29	28	32	34	8	0
PHKB	105	83	66	21	46	39
PHKG1	0	0	0	0	0	0
PHKG2	74	111	71	90	115	16
PHLDA1	42	38	21	30	72	4
PHLDA2	0	0	0	0	0	0
PHLDA3	164	246	251	273	240	69
PHLDB1	24	16	51	0	0	0
PHLDB2	6	11	1	15	0	55
PHLDB3	0	31	24	68	34	13
PHLPP1	137	86	48	111	125	81
PHLPP2	65	91	80	46	93	59
PHOSPHO1	0	0	0	0	0	0
PHOSPHO2	50	8	21	12	66	0
PHOX2A	0	0	0	0	0	0
PHOX2B	0	0	0	0	0	0
PHPT1	325	332	289	318	335	565
PHRF1	0	1	1	0	0	0
PHTF1	33	19	35	18	9	23
PHTF2	168	121	119	104	62	44
PHYH	9	32	21	35	4	2
PHYHD1	0	16	0	6	4	0
PHYHIP	0	0	0	0	0	0
PHYHIPL	0	0	0	8	0	0
PHYKPL	32	38	55	41	33	116
PI15	0	0	0	0	0	0
PI16	0	0	0	0	0	0
PI3	0	0	0	0	0	0
PI4K2A	76	223	153	217	195	129
PI4K2B	63	57	55	68	20	58
PI4KA	0	0	6	24	31	35
PI4KB	335	342	297	183	260	138
PIANP	0	18	0	0	0	0
PIAS1	285	570	274	222	291	194
PIAS2	119	107	40	52	14	1
PIAS3	81	51	13	46	72	0
PIAS4	249	251	169	138	116	276
PIBF1	49	81	32	70	19	25
PICALM	174	197	145	226	191	144
PICK1	18	20	42	86	109	43
PID1	0	0	0	0	0	0
PIDD1	17	14	0	23	0	10
PIEZO1	68	67	57	44	21	66
PIEZO2	7	4	2	0	3	0
PIF1	1	31	12	20	4	0
PIFO	2	7	5	0	0	0
PIGA	67	84	70	165	122	93
PIGB	34	39	16	8	31	64
PIGBOS1	60	66	64	173	80	95
PIGC	301	362	235	130	319	310
PIGF	14	62	20	24	24	40
PIGG	57	63	74	62	87	17
PIGH	64	88	100	37	111	19
PIGK	51	32	50	41	75	0
PIGL	97	132	67	134	138	59
PIGM	612	821	685	542	621	561
PIGN	24	33	30	36	10	30
PIGO	49	59	52	73	17	41
PIGP	381	396	265	345	253	311
PIGQ	43	42	26	24	31	0
PIGR	0	0	0	0	0	0
PIGS	499	491	331	472	437	435
PIGT	90	171	82	91	64	39
PIGU	25	23	9	26	41	0
PIGV	37	34	34	19	42	14
PIGW	0	0	0	0	12	0
PIGX	178	195	200	190	228	178
PIGY	450	498	341	220	134	282
PIGZ	0	2	0	0	0	0
PIH1D1	45	104	79	158	73	123
PIH1D2	2	17	1	0	18	14
PIK3AP1	1	14	1	1	0	0
PIK3C2A	131	103	81	90	111	53
PIK3C2B	16	33	9	1	0	6
PIK3C2G	7	0	0	1	0	0
PIK3C3	82	113	43	9	120	17
PIK3CA	73	73	101	77	26	92
PIK3CB	31	40	47	20	41	96
PIK3CD	0	11	7	0	15	0
PIK3CG	0	0	0	0	0	0
PIK3IP1	0	0	11	1	0	0
PIK3R1	230	358	206	246	293	412
PIK3R2	124	96	91	88	43	69
PIK3R3	46	169	72	141	26	48
PIK3R4	47	64	34	41	11	50
PIK3R5	2	0	0	0	0	0
PIK3R6	0	0	0	0	0	0
PIKFYVE	50	62	32	29	84	14
PILRA	0	0	0	0	0	0
PILRB	33	21	31	22	45	0
PIM1	204	203	94	227	198	179
PIM2	346	458	451	454	528	325
PIM3	2850	3696	2983	3576	3238	2375
PIMREG	96	124	66	73	62	2
PIN1	251	312	272	296	222	114
PIN4	333	346	349	309	218	309
PINK1	200	270	217	207	161	175
PINLYP	0	11	0	0	0	17
PINX1	4	0	0	36	7	0
PIP	0	0	0	0	0	0
PIP4K2A	185	283	200	93	102	1
PIP4K2B	0	4	0	0	0	0
PIP4K2C	181	170	161	206	231	137
PIP4P1	55	105	79	213	111	209
PIP4P2	63	130	37	14	19	56
PIP5K1A	414	410	384	378	273	184
PIP5K1B	0	14	15	0	1	23
PIP5K1C	11	20	13	1	0	10
PIP5KL1	0	0	8	0	0	0
PIPOX	0	0	0	0	0	0
PIR	47	70	27	18	32	70
PIRT	0	0	0	0	0	0
PISD	161	189	251	345	145	117
PITHD1	519	648	539	665	530	429
PITPNA	207	305	208	156	183	129
PITPNB	501	374	380	482	291	395
PITPNC1	52	93	40	32	73	14
PITPNM1	0	0	0	0	0	0
PITPNM2	11	5	0	11	0	0
PITPNM3	0	0	1	0	0	0
PITRM1	160	157	39	164	268	149
PITX1	521	732	495	509	364	201
PITX2	179	270	149	167	178	80
PITX3	0	0	0	0	0	0
PIWIL1	0	0	0	0	0	0
PIWIL2	4	3	4	0	16	0
PIWIL3	0	0	2	0	0	0
PIWIL4	0	0	0	0	0	0
PJA1	81	109	124	109	107	72
PJA2	231	260	169	234	310	157
PJVK	13	0	0	2	0	0
PKD1	28	23	0	29	1	0
PKD1L1	0	0	0	0	0	0
PKD1L2	0	1	0	0	0	0
PKD2	53	50	13	48	40	10
PKD2L1	0	0	0	0	0	0
PKD2L2	0	0	0	13	0	0
PKDCC	132	163	66	141	64	21
PKDREJ	0	0	0	0	0	0
PKHD1	0	0	0	0	0	0
PKHD1L1	0	0	0	0	0	0
PKIA	39	28	31	11	12	1
PKIB	4	44	37	12	8	37
PKIG	18	95	23	37	34	39
PKLR	0	0	0	0	0	0
PKM	566	724	621	766	538	414
PKMYT1	208	266	165	182	193	205
PKN1	7	13	5	7	9	5
PKN2	208	193	296	189	143	78
PKN3	86	44	36	48	4	98
